timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56920737 -0.04965477],"[ 1.27600876  0.92097764  0.01056136  0.41532099 -0.11542019  0.25430381
  1.71888182 -0.22177005  1.21669357 -0.19476249  0.        ]",[-2.44649506 -1.68213367],"[[-0.05540802 -0.03018915 -0.01291337  0.02956353]
 [ 0.00205871  0.00012409  0.          0.        ]]",-1.92044,-0.226767435304,[-1.45726845 -0.53988433]
1,[-0.56920737 -0.04965477],"[ 1.27187686  0.91982551 -0.04710011  0.37419463 -0.11542016  0.25430375
  1.6145765  -0.4364106   1.21035255 -0.2601812   0.        ]",[-2.4363246  -1.68944502],"[[-0.09504943 -0.05161969 -0.01291337  0.02956353]
 [-3.95303511 -2.13606317  0.          0.        ]]",-1.36018,-0.228044605262,[-1.82835327 -3.52455107]
2,[-0.56920737 -0.04965477],"[ 1.2467974   0.90985875 -0.21703223  0.21739847 -0.11542014  0.25430369
  1.51235171 -0.82986193  1.16809458 -0.46310962  0.        ]",[-2.42296219 -1.64158106],"[[-0.21300111 -0.13362927 -0.01291337  0.02956353]
 [-7.82924627 -6.05184599  0.          0.        ]]",-1.46378,-0.231517189928,[-1.64949973 -1.40335002]
3,[-0.56920737 -0.04965477],"[ 1.16446939  0.86549571 -0.4870758  -0.081774   -0.11542011  0.25430364
  1.41214228 -1.21552038  1.0188267  -0.78392581  0.        ]",[-2.40728354 -1.59498143],"[[ -0.40770979  -0.29317652  -0.01291337   0.02956353]
 [-11.62904418  -9.89007416   0.           0.        ]]",-1.06129,-0.235123390039,[-2.21015706 -1.16855192]
4,[-0.56920737 -0.04965477],"[ 0.97172739  0.7421106  -0.82328383 -0.49556416 -0.11542009  0.25430358
  1.31389473 -1.59352755  0.67244063 -1.12203172  0.        ]",[-2.41313386 -1.16808152],"[[ -6.77666882e-01  -5.28724651e-01  -1.29133701e-02   2.95635290e-02]
 [ -1.53544558e+01  -1.36521600e+01   0.00000000e+00   0.00000000e+00]]",-0.865525,-0.234404234765,[-2.65403972  0.53672659]
5,[-0.56920737 -0.04965477],"[ 0.61550389  0.54374333 -1.15279102 -0.87436193 -0.11542006  0.25430352
  1.21750788 -1.35262538  0.14315211 -1.28808769  0.        ]",[-2.36767673 -1.42430377],"[[ -1.02142546e+00  -7.77713243e-01  -1.29133701e-02   2.95635290e-02]
 [ -1.90093168e+01  -1.12546157e+01   0.00000000e+00   0.00000000e+00]]",-0.566792,-0.225608806709,[-1.27147839 -1.25460992]
6,[-0.56920737 -0.04965477],"[ 0.07567253  0.27229652 -1.35451589 -1.18338283 -0.11542004  0.25430346
  1.12304765 -1.72782963 -0.45025387 -1.13074094  0.        ]",[-2.41018724  0.14854938],"[[ -1.43754548e+00  -1.04027301e+00  -1.29133701e-02   2.95635290e-02]
 [ -2.25911267e+01  -1.49888104e+01   0.00000000e+00   0.00000000e+00]]",-0.550718,-0.205537593276,[-2.69033366  1.5913169 ]
7,[-0.56920737 -0.04965477],"[-0.58904081 -0.03774067 -1.27707745 -1.37601492 -0.11542001  0.2543034
  1.03037056 -1.29983085 -0.86839707 -0.62617493  0.        ]",[-2.41442823  1.29993725],"[[ -1.92462778e+00  -1.29731244e+00  -1.29133701e-02   2.95635290e-02]
 [ -2.61053255e+01  -1.07292043e+01   0.00000000e+00   0.00000000e+00]]",-1.09108,-0.174298899515,[-2.47973588  1.5840624 ]
8,[-0.56920737 -0.04965477],"[-1.20377882 -0.26046017 -0.80341059 -1.43764595 -0.11541999  0.25430334
  0.93954526 -0.88022985 -0.93061547  0.01008668  0.        ]",[-2.48203325  2.80781078],"[[ -2.48129033e+00  -1.46999834e+00  -1.29133701e-02   2.95635290e-02]
 [ -2.95493093e+01  -6.55317153e+00   0.00000000e+00   0.00000000e+00]]",-1.85916,-0.142380512105,[-3.04801836  2.14606747]
9,[-0.56920737 -0.04965477],"[-1.49437995 -0.37850473  0.03964313 -1.44728183 -0.11541996  0.25430329
  0.85054349 -0.46885456 -0.63692662  0.55231884  0.        ]",[-2.6078279   4.62371683],"[[ -3.10613917e+00  -1.55998507e+00  -1.29133701e-02   2.95635290e-02]
 [ -3.29241494e+01  -2.45900241e+00   0.00000000e+00   0.00000000e+00]]",-1.48038,-0.119910156713,[-1.16857063  3.9697314 ]
