timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.55473679 -0.01841385],"[ 1.26955662  0.91104172  0.05102314  0.36842134  0.74602104 -0.51374992
  1.65288018 -0.2160086   0.62649319  0.38736044  0.        ]",[-2.15396786 -1.66506791],"[[-0.03009117 -0.02718223  0.08639646 -0.05954923]
 [-0.00447331 -0.00485814  0.          0.        ]]",-1.92421,-0.133216215589,[-1.55954888 -3.83422608]
1,[-0.55473679 -0.01841385],"[ 1.26680599  0.90857894 -0.00707395  0.2930177   0.74602071 -0.51374974
  1.54846477 -0.63618058  0.62033817  0.30926576  0.        ]",[-2.15222454 -1.40916371],"[[-0.06985483 -0.06699082  0.08639646 -0.05954923]
 [-3.95873492 -3.96281524  0.          0.        ]]",-1.66871,-0.12797067356,[-2.85658566 -1.67067157]
2,[-0.55473679 -0.01841385],"[ 1.24580859  0.88905956 -0.17826878  0.07080852  0.74602038 -0.51374955
  1.44611206 -1.04803547  0.57294305  0.08259299  0.        ]",[-2.15662694 -1.06028628],"[[-0.18791981 -0.18517257  0.08639646 -0.05954923]
 [-7.83488972 -7.84242946  0.          0.        ]]",-1.86113,-0.114279795724,[-1.57971742 -1.57888874]
3,[-0.55473679 -0.01841385],"[ 1.17000911  0.81769212 -0.45133393 -0.28375288  0.74602005 -0.51374937
  1.34577342 -1.4517313   0.40586013 -0.25371258  0.        ]",[-2.1681447  -0.67383057],"[[ -0.3827419   -0.38017569   0.08639646  -0.05954923]
 [-11.63477845 -11.64519287   0.           0.        ]]",-1.66261,-0.101345052031,[-2.21916182 -0.2364471 ]
4,[-0.55473679 -0.01841385],"[ 0.98549979  0.66681767 -0.79362633 -0.68212134  0.74601972 -0.51374918
  1.24736823 -1.52646027  0.04952337 -0.57743649  0.        ]",[-2.16589403 -0.57623422],"[[ -0.6528268   -0.62014293   0.08639646  -0.05954923]
 [-15.36145265 -12.34914189   0.           0.        ]]",-1.41738,-0.109322884769,[-2.00397052 -1.36566704]
5,[-0.55473679 -0.01841385],"[ 0.63759269  0.40973243 -1.133408   -1.07067181  0.74601939 -0.513749
  1.15089969 -1.92062652 -0.49818124 -0.71374703  0.        ]",[-2.22247148  0.09740433],"[[ -0.99670732  -0.90438039   0.08639646  -0.05954923]
 [-19.01478964 -16.06215276   0.           0.        ]]",-0.739248,-0.14524811472,[-2.59384922 -1.96922613]
6,[-0.55473679 -0.01841385],"[ 0.10336562 -0.00343482 -1.34975494 -1.38679534  0.74601906 -0.51374881
  1.05627058 -2.30692886 -1.09342066 -0.46859798  0.        ]",[-2.37701464  1.181216  ],"[[ -1.41295409  -1.26213528   0.08639646  -0.05954923]
 [-22.59847103 -19.7011046    0.           0.        ]]",-0.967984,-0.190785837359,[-2.23817894  1.24395713]
7,[-0.55473679 -0.01841385],"[-0.56208587 -0.45743371 -1.28928302 -1.47476711  0.74601873 -0.51374863
  0.96342776 -1.84483169 -1.40136079  0.10747012  0.        ]",[-2.46379471  2.0304563 ],"[[ -1.90020203  -1.61248453   0.08639646  -0.05954923]
 [-26.11450745 -15.34823183   0.           0.        ]]",-1.53141,-0.221307828856,[-1.99997323  2.67464782]
8,[-0.55473679 -0.01841385],"[-1.18679061 -0.79835723 -0.83001274 -1.38841123  0.7460184  -0.51374845
  0.87244668 -1.39183052 -1.30297075  0.68482228  0.        ]",[-2.54995203  3.11813021],"[[ -2.45706423  -1.87663568   0.08639646  -0.05954923]
 [-29.56004138 -11.08102839   0.           0.        ]]",-1.36251,-0.227026930874,[-2.98704606  3.49452794]
9,[-0.55473679 -0.01841385],"[-1.49623146 -1.01591797  0.00811735 -1.25727937  0.74601807 -0.51374826
  0.78329783 -0.94775323 -0.92771721  1.02522035  0.        ]",[-2.61070347  4.11270428],"[[ -3.08214105  -2.05628605   0.08639646  -0.05954923]
 [-32.9361897   -6.89787961   0.           0.        ]]",-0.910637,-0.208469606005,[-2.69062463  3.25521233]
