timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.63243771 -0.43727726],"[ 1.29062643  1.0286432   0.02039262  0.55141021 -1.07191414 -0.24377027
  1.85218025 -0.22551948  1.89639731  0.15086551  0.        ]",[-3.90586305  0.50904262],"[[-0.04419185 -0.0665861  -0.12316205 -0.02792212]
 [ 0.00093595  0.0021596   0.          0.        ]]",-3.70596,-0.332583672603,[-3.88815505  1.20611159]
1,[-0.63243771 -0.43727726],"[ 1.28709366  1.03115444 -0.03708764  0.62764568 -1.07191391 -0.24377025
  1.74694605  0.11799075  1.89489014  0.12622829  0.        ]",[-3.86814094 -1.14364672],"[[-0.08387928 -0.02680006 -0.12316205 -0.02792212]
 [-3.95649566  3.96323876  0.          0.        ]]",-3.69849,-0.332219880259,[-3.69269269 -0.92329037]
2,[-0.63243771 -0.43727726],"[  1.26372902e+00   1.03148751e+00  -2.06538056e-01   7.07849244e-01
  -1.07191369e+00  -2.43770221e-01   1.64387270e+00  -2.05723710e-01
   1.87747036e+00   1.66730575e-03   0.00000000e+00]",[-3.78471518 -1.47039437],"[[-0.20189994  0.01501227 -0.12316205 -0.02792212]
 [-7.8326702   0.23042852  0.          0.        ]]",-3.73281,-0.329456018809,[-2.99655336 -0.9889607 ]
3,[-0.63243771 -0.43727726],"[ 1.18397427  1.03137728 -0.47623881  0.64126336 -1.07191347 -0.2437702
  1.54284007 -0.5455818   1.79866683 -0.26438888  0.        ]",[-3.68356967 -2.07489467],"[[ -0.39667414  -0.0196994   -0.12316205  -0.02792212]
 [-11.63210493  -3.68853698   0.           0.        ]]",-3.23512,-0.320785590938,[-4.3444665 -2.1993453]
4,[-0.63243771 -0.43727726],"[ 0.99413916  1.01979359 -0.81300613  0.42570668 -1.07191324 -0.24377017
  1.44380364 -0.88249951  1.5748063  -0.62358095  0.        ]",[-3.55357265 -2.72202992],"[[ -0.66668359  -0.13245037  -0.12316205  -0.02792212]
 [-15.35647327  -7.57359725   0.           0.        ]]",-2.93421,-0.300421886026,[-4.87135306 -2.47246608]
5,[-0.63243771 -0.43727726],"[ 0.64028013  0.96207306 -1.14491842  0.0717247  -1.07191302 -0.24377015
  1.34671455 -1.21273084  1.12050651 -0.94135793  0.        ]",[-3.41227031 -2.88681817],"[[ -1.01044479  -0.32212932  -0.12316205  -0.02792212]
 [-19.00761255 -11.38155715   0.           0.        ]]",-3.05689,-0.260200179878,[-3.30735981 -2.27889655]
6,[-0.63243771 -0.43727726],"[ 0.10098846  0.80508912 -1.35180144 -0.38379085 -1.0719128  -0.24377012
  1.25151425 -1.53638496  0.45341842 -0.98347307  0.        ]",[-3.34116364 -1.54099703],"[[ -1.42651448  -0.58720707  -0.12316205  -0.02792212]
 [-22.58772412 -15.11367664   0.           0.        ]]",-2.91414,-0.192917084492,[-3.86656247 -1.08934152]
7,[-0.63243771 -0.43727726],"[-0.56643011  0.49185977 -1.28248407 -0.85434698 -1.07191257 -0.2437701
  1.15813477 -1.8535632  -0.17784348 -0.53758446  0.        ]",[-3.52199697  2.83758807],"[[ -1.91349726  -0.92617857  -0.12316205  -0.02792212]
 [-26.09936328 -18.77112552   0.           0.        ]]",-3.18818,-0.100175786891,[-4.33527198  1.45875157]
8,[-0.63243771 -0.43727726],"[-1.18797888  0.09521586 -0.81852361 -1.14628253 -1.07191235 -0.24377007
  1.06649501 -1.47761378 -0.36432283  0.24600627  0.        ]",[-3.71014071  6.54958534],"[[ -2.47006165e+00  -1.25810693e+00  -1.23162049e-01  -2.79221160e-02]
 [ -2.95455797e+01  -1.44359890e+01   0.00000000e+00   0.00000000e+00]]",-2.0209,-0.0537705118041,[-3.81913389  7.77336354]
9,[-0.63243771 -0.43727726],"[-1.48848655 -0.23080412  0.01671284 -1.23504939 -1.07191212 -0.24377005
  0.9766833  -1.10902539 -0.02105339  0.90722047  0.        ]",[ -4.37592316  10.89336491],"[[ -3.09486201e+00  -1.50418398e+00  -1.23162049e-01  -2.79221160e-02]
 [ -3.29230519e+01  -1.01857308e+01   0.00000000e+00   0.00000000e+00]]",0.118228,-0.132985318534,[ -4.33593205  11.36966507]
10,[-0.63243771 -0.43727726],"[-1.21060543 -0.44951706  0.95701702 -1.23059974 -1.0719119  -0.24377002
  0.88867815 -0.74765947  0.61464484  1.13628823  0.        ]",[ -5.00927019  13.62840462],"[[ -3.78653074e+00  -1.66609139e+00  -1.23162049e-01  -2.79221160e-02]
 [ -3.62325872e+01  -6.01875477e+00   0.00000000e+00   0.00000000e+00]]",1.63165,-0.206003147614,[ -4.31854066  13.93970223]
11,[-0.63243771 -0.43727726],"[-0.33251675 -0.55588063  1.51531026 -1.21010947 -1.07191168 -0.24376999
  0.80244904 -0.39337203  1.20458036  0.86539245  0.        ]",[ -5.10124636  14.13024044],"[[ -4.54372022e+00  -1.74547834e+00  -1.23162049e-01  -2.79221160e-02]
 [ -3.94753332e+01  -1.93340142e+00   0.00000000e+00   0.00000000e+00]]",1.50492,-0.25030513566,[ -4.79424014  14.02082398]
