timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.63889384 -0.38134536],"[ 1.29022837  1.01434203  0.04378395  0.71865598  0.64562636  0.8652069
  1.83974016 -0.2254956   0.7148603  -0.55745949  0.        ]",[-3.07656145 -5.28676939],"[[-0.02845486  0.03419796  0.07548195  0.10011195]
 [ 0.00150721  0.00160965  0.          0.        ]]",-2.40713,-0.168979876538,[-3.11379459 -4.39522253]
1,[-0.63889384 -0.38134536],"[ 1.28756761  1.01510777 -0.01371115  0.64247208  0.64562626  0.86520673
  1.73471836 -0.57334828  0.71196143 -0.63640072  0.        ]",[-3.0409379  -5.30023003],"[[-0.06810007 -0.00548257  0.07548195  0.10011195]
 [-3.95286689 -3.95647634  0.          0.        ]]",-2.22061,-0.1765718934,[-2.81172925 -4.90182186]
2,[-0.63889384 -0.38134536],"[ 1.26679254  1.0048804  -0.18349614  0.41637704  0.64562616  0.86520657
  1.63177211 -0.91431594  0.67370182 -0.86762467  0.        ]",[-3.00473046 -5.23612547],"[[-0.18604852 -0.12353884  0.07548195  0.10011195]
 [-7.82909509 -7.83622107  0.          0.        ]]",-2.08796,-0.198525790329,[-2.83476545 -4.64436557]
3,[-0.63889384 -0.38134536],"[ 1.19120062  0.94753739 -0.45450883  0.05183481  0.64562606  0.86520641
  1.53085333 -1.24852991  0.51878869 -1.21612352  0.        ]",[-2.99406075 -4.90816307],"[[ -0.38075488  -0.31841913   0.07548195   0.10011195]
 [-11.6289866  -11.63912      0.           0.        ]]",-1.60181,-0.231523829252,[-2.7886104  -5.48602561]
4,[-0.63889384 -0.38134536],"[ 1.00662078  0.78885877 -0.79447602 -0.41312014  0.64562597  0.86520625
  1.43190449 -1.5761121   0.15157646 -1.56889449  0.        ]",[-3.06177282 -3.93070436],"[[ -0.65071342  -0.58860061   0.07548195   0.10011195]
 [-15.35470692 -15.36656134   0.           0.        ]]",-1.52229,-0.267685054655,[-3.42067811 -3.37150505]
5,[-0.63889384 -0.38134536],"[ 0.65799294  0.47159025 -1.13238239 -0.88927806  0.64562587  0.86520608
  1.33485858 -1.89717571 -0.43936157 -1.70814845  0.        ]",[-3.25854826 -2.2514112 ],"[[ -0.99446549  -0.93258714   0.07548195   0.10011195]
 [-19.00877925 -19.01983479   0.           0.        ]]",-1.53589,-0.293122770647,[-3.17849699 -1.31905911]
6,[-0.63889384 -0.38134536],"[ 0.12199055 -0.03355125 -1.34834039 -1.22017525  0.64562577  0.86520592
  1.23964804 -2.2118336  -1.04826134 -1.41410725  0.        ]",[-3.60864711 -0.81462878],"[[ -1.41060406  -1.34890808   0.07548195   0.10011195]
 [-22.59374663 -22.60022609   0.           0.        ]]",-1.26933,-0.289206739417,[-4.38186664  0.02129886]
7,[-0.63889384 -0.38134536],"[-0.54645662 -0.62911374 -1.2900012  -1.21895799  0.64562567  0.86520576
  1.1462316  -2.16482065 -1.28456289 -0.77443855  0.        ]",[-3.8172729  -0.35665172],"[[ -1.89776851  -1.79554613   0.07548195   0.10011195]
 [-26.11116255 -22.06529797   0.           0.        ]]",-2.38978,-0.243567448077,[-3.96084302  0.43924566]
8,[-0.63889384 -0.38134536],"[-1.17497503 -1.13694662 -0.83581395 -0.88240853  0.64562557  0.8652056
  1.0546597  -1.97328829 -1.02389427 -0.25416659  0.        ]",[-3.95411158 -0.2108507 ],"[[ -2.45458815  -2.21498556   0.07548195   0.10011195]
 [-29.55912726 -19.88593228   0.           0.        ]]",-3.66219,-0.166386941605,[-4.50937898 -0.56827817]
9,[-0.63889384 -0.38134536],"[-1.48777104 -1.50274255 -0.00475734 -0.28491168  0.64562548  0.86520544
  0.96492901 -2.13619401 -0.57910771 -0.21117851  0.        ]",[-4.14765835  0.02145702],"[[ -3.07967117  -2.63130103   0.07548195   0.10011195]
 [-32.93776629 -21.73959263   0.           0.        ]]",-4.22687,-0.0950912102994,[-4.20253232  0.9122618 ]
10,[-0.63889384 -0.38134536],"[-1.22344114 -1.66499078  0.94060171  0.43060334  0.64562538  0.86520527
  0.87704178 -1.54009878 -0.44619707 -0.51354142  0.        ]",[-4.01463985 -0.58919519],"[[ -3.77163561  -3.02551531   0.07548195   0.10011195]
 [-36.24699451 -14.95684213   0.           0.        ]]",-3.57415,-0.112858367099,[-3.38567013 -0.35093516]
11,[-0.63889384 -0.38134536],"[-0.35328964 -1.67392738  1.51280037  0.62832972  0.64562528  0.86520511
  0.79096186 -0.18881124 -0.52064252 -0.60413928  0.        ]",[-3.71681237 -0.52380478],"[[ -4.52909428  -3.12874438   0.07548195   0.10011195]
 [-39.48817279   0.41898305   0.           0.        ]]",-4.06454,-0.131866433389,[-3.23716211 -0.86304817]
12,[-0.63889384 -0.38134536],"[ 0.72880284 -1.67241432  1.25119129  0.55866974  0.64562518  0.86520495
  0.70657387 -0.02381562 -0.54543445 -0.61251383  0.        ]",[-3.65006757 -1.15886497],"[[ -5.350738    -3.09244855   0.07548195   0.10011195]
 [-42.6656448    2.29640991   0.           0.        ]]",-2.81839,-0.13531807071,[-3.27660783 -1.20589105]
13,[-0.63889384 -0.38134536],"[ 1.28919664 -1.66866376  0.15459863  0.48150113  0.64562508  0.86520479
  0.62385439 -0.08289293 -0.58952972 -0.60750607  0.        ]",[-3.46246576 -3.06361675],"[[ -6.23530116  -3.05216254   0.07548195   0.10011195]
 [-45.78029334   1.62419      0.           0.        ]]",-0.987501,-0.139033851686,[-3.72543705 -3.47519105]
14,[-0.63889384 -0.38134536],"[ 0.76638871 -1.66529241 -1.05082823  0.43436278  0.64562499  0.86520463
  0.54277245 -0.14785569 -0.62825353 -0.54704517  0.        ]",[-3.29070973 -4.68704939],"[[ -7.18153867  -3.0274863    0.07548195   0.10011195]
 [-48.83328333   0.88500167   0.           0.        ]]",-0.791785,-0.135736388219,[-3.96539339 -3.57058309]
