timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.65017152 -0.34457788],"[ 1.28986395  1.0090751   0.12414629  0.6140453   1.50593937 -1.62632955
  1.8351666  -0.22576398  0.12240749  1.27215356  0.        ]",[-3.37419701 -2.01670361],"[[ 0.02674793 -0.0156091   0.17483893 -0.18770294]
 [-0.00373462 -0.0013643   0.          0.        ]]",-3.85241,-0.19479447316,[-3.00890268 -1.90719127]
1,[-0.65017152 -0.34457788],"[ 1.29024343  1.00718276  0.06642569  0.53776784  1.50593882 -1.62632889
  1.73019194 -0.57539255  0.12108365  1.19305789  0.        ]",[-3.40119815 -1.37155879],"[[-0.01300109 -0.05534851  0.17483893 -0.18770294]
 [-3.95800898 -3.95939049  0.          0.        ]]",-3.66835,-0.18226725285,[-3.86664833 -2.31416073]
2,[-0.65017152 -0.34457788],"[ 1.27843727  0.98909305 -0.10447014  0.31251168  1.50593828 -1.62632824
  1.62729109 -0.91810064  0.08744471  0.961279    0.        ]",[-3.41474819 -0.58852249],"[[-0.13105162 -0.17346245  0.17483893 -0.18770294]
 [-7.83416928 -7.83907322  0.          0.        ]]",-3.513,-0.144646078384,[-4.77715776 -1.5796614 ]
3,[-0.65017152 -0.34457788],"[ 1.21718783  0.91917044 -0.37959442 -0.0476884   1.50593773 -1.62632758
  1.52641534 -1.25402002 -0.06018428  0.61056655  0.        ]",[-3.43870163  0.19154954],"[[ -0.32585925  -0.36839913   0.17483893  -0.18770294]
 [-11.63405025 -11.64190521   0.           0.        ]]",-3.67084,-0.0854305265366,[-3.86040827 -0.55415351]
4,[-0.65017152 -0.34457788],"[ 1.05068293  0.75866979 -0.72980866 -0.47345447  1.50593719 -1.62632692
  1.42749333 -1.42733129 -0.40767883  0.25627605  0.        ]",[-3.45785832  0.7654072 ],"[[ -0.5959253   -0.62092309   0.17483893  -0.18770294]
 [-15.36033921 -13.60390803   0.           0.        ]]",-3.62929,-0.0609635336471,[-3.60196416 -0.62887612]
5,[-0.65017152 -0.34457788],"[ 0.72020538  0.48514522 -1.08729529 -0.87861587  1.50593664 -1.62632627
  1.33049143 -1.62331468 -0.95965088  0.08807484  0.        ]",[-3.53824782  1.8134619 ],"[[ -0.93979029  -0.91526265   0.17483893  -0.18770294]
 [-19.01430226 -15.82257646   0.           0.        ]]",-3.60486,-0.146694694078,[-3.54613733  0.66786279]
6,[-0.65017152 -0.34457788],"[ 0.19620799  0.15075378 -1.33358863 -1.14760839  1.5059361  -1.62632561
  1.23533575 -1.36181423 -1.54669567  0.26247468  0.        ]",[-3.53405142  1.68260038],"[[ -1.35603941  -1.20201302   0.17483893  -0.18770294]
 [-22.5987226  -12.86222356   0.           0.        ]]",-3.89455,-0.247077677982,[-3.5029582   2.43032325]
7,[-0.65017152 -0.34457788],"[-0.47431173 -0.12743456 -1.31337332 -1.25405979  1.50593555 -1.62632495
  1.1420591  -0.98926347 -1.93743899  0.72941924  0.        ]",[-3.62256575  1.98810136],"[[ -1.84326842  -1.41694289   0.17483893  -0.18770294]
 [-26.11236401  -8.6447049    0.           0.        ]]",-4.2444,-0.328035498356,[-3.35979002  1.00665279]
8,[-0.65017152 -0.34457788],"[-1.12550555 -0.30302698 -0.89556874 -1.2762641   1.50593501 -1.6263243
  1.0506499  -0.62402535 -2.01899425  1.32187579  0.        ]",[-3.80400419  3.78406191],"[[ -2.40006497  -1.5483531    0.17483893  -0.18770294]
 [-29.55566155  -4.50996892   0.           0.        ]]",-4.04803,-0.381120596279,[-3.61234422  3.96864743]
9,[-0.65017152 -0.34457788],"[-1.48115706 -0.36950709 -0.08358294 -1.27604292  1.50593446 -1.62632364
  0.9610768  -0.26594706 -1.77681918  1.85743732  0.        ]",[-4.02024031  6.5150876 ],"[[ -3.02503379  -1.59788201   0.17483893  -0.18770294]
 [-32.92979647  -0.45628643   0.           0.        ]]",-2.9339,-0.402784480397,[-4.59092752  5.39714843]
