timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.66153228 -0.47156113],"[ 1.29320078  1.04627781  0.08456297  0.54207738  1.58319651 -1.49738757
  1.86502319 -0.22643843  0.06862624  1.10135681  0.        ]",[-3.71924829 -2.33687639],"[[ 0.00044953 -0.08580091  0.1836613  -0.17264838]
 [-0.00399478 -0.00088058  0.          0.        ]]",-4.60701,-0.165363033124,[-4.36159524 -3.03467625]
1,[-0.66153228 -0.47156113],"[ 1.29212601  1.04057711  0.02690407  0.46636471  1.58319603 -1.49738715
  1.75972688 -0.56479155  0.06165242  1.022328    0.        ]",[-3.68940544 -2.11305428],"[[-0.03930478 -0.12553077  0.1836613  -0.17264838]
 [-3.9582803  -3.95891858  0.          0.        ]]",-4.81412,-0.152696872756,[-3.50697296 -1.06750394]
2,[-0.66153228 -0.47156113],"[ 1.27600876  1.01110314 -0.14343996  0.24399153  1.58319554 -1.49738673
  1.65650962 -0.89644699  0.01150726  0.79334562  0.        ]",[-3.65385342 -1.33276999],"[[-0.15736116 -0.24363535  0.1836613  -0.17264838]
 [-7.83449296 -7.83860816  0.          0.        ]]",-4.80691,-0.115215168552,[-3.51724648 -1.16257253]
3,[-0.66153228 -0.47156113],"[ 1.20780281  0.92252824 -0.41651317 -0.10750699  1.58319506 -1.49738631
  1.55532162 -1.221532   -0.16063135  0.45525365  0.        ]",[-3.61611271 -0.30546221],"[[ -0.35217639  -0.43856273   0.1836613   -0.17264838]
 [-11.63450189 -11.64143854   0.           0.        ]]",-4.79188,-0.0612370335814,[-3.44290429 -0.68703972]
4,[-0.66153228 -0.47156113],"[ 1.03241024  0.73453597 -0.76168271 -0.52298144  1.58319458 -1.49738589
  1.45609543 -1.43423274 -0.53420939  0.12943928  0.        ]",[-3.60574865  0.71734405],"[[ -0.62225165  -0.69635654   0.1836613   -0.17264838]
 [-15.36083959 -14.12960522   0.           0.        ]]",-4.81646,-0.0753625120166,[-3.18100757  1.05873434]
5,[-0.66153228 -0.47156113],"[ 0.69278133  0.4971451  -1.10962352 -0.83728578  1.5831941  -1.49738547
  1.35875139 -1.07165303 -1.05813966 -0.00475415  0.        ]",[-3.46958137 -0.41126198],"[[ -0.9661468   -0.93639368   0.1836613   -0.17264838]
 [-19.01649756  -9.88816862   0.           0.        ]]",-4.82277,-0.163208655955,[-2.96671936 -0.50493521]
6,[-0.66153228 -0.47156113],"[ 0.16237929  0.24376098 -1.3411736  -1.0447385   1.58319362 -1.49738504
  1.2633653  -1.22560601 -1.61170418  0.15339748  0.        ]",[-3.54476929  0.27849817],"[[ -1.38241508  -1.15222745   0.1836613   -0.17264838]
 [-22.59862874 -11.68910586   0.           0.        ]]",-4.38407,-0.255551463118,[-4.72424996 -0.74134652]
7,[-0.66153228 -0.47156113],"[-0.5078127  -0.09557198 -1.30254325 -1.1864086   1.58319314 -1.49738462
  1.16982826 -1.45647688 -2.01037467  0.65898074  0.        ]",[-3.76990747  2.34421945],"[[ -1.8696282   -1.41310794   0.1836613   -0.17264838]
 [-26.11132209 -14.38982622   0.           0.        ]]",-5.03405,-0.335043550096,[-3.72982585  2.88452531]
8,[-0.66153228 -0.47156113],"[-1.14865318 -0.42808852 -0.86741141 -1.20285739  1.58319265 -1.4973842
  1.07808843 -1.09329838 -2.02083918  1.30633585  0.        ]",[-4.04839039  4.28883362],"[[ -2.42642303  -1.65827957   0.1836613   -0.17264838]
 [-29.55652437 -10.14138452   0.           0.        ]]",-4.72427,-0.378519373576,[-3.61628244  4.17665979]
9,[-0.66153228 -0.47156113],"[-1.48391482 -0.64386576 -0.04671819 -1.15130502  1.58319217 -1.49738378
  0.98819256 -0.73725453 -1.67517746  1.78244245  0.        ]",[-4.3730855   7.28517962],"[[ -3.05142747  -1.81931973   0.1836613   -0.17264838]
 [-32.93247935  -5.97640219   0.           0.        ]]",-2.9538,-0.380573161968,[-4.98151983  6.97541041]
10,[-0.66153228 -0.47156113],"[-1.24522279 -0.7463255   0.90507326 -1.10857917  1.58319169 -1.49738336
  0.90010707 -0.38819936 -1.14994435  1.92531174  0.        ]",[ -4.63791895  10.02164555],"[[ -3.74326896  -1.89788069   0.1836613   -0.17264838]
 [-36.24044855  -1.89317254   0.           0.        ]]",-0.73543,-0.344646972435,[ -4.12465203  11.09624693]
