timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.01078999  0.00015143],"[ 1.0983314   1.15403332  0.09100737 -0.08156902 -1.66271928  0.22499637
  0.59366338 -0.0487424   2.20733793 -0.1074633   0.        ]",[-0.351569    0.00554949],"[[ 0.00907239 -0.00034055 -0.19335097  0.02905507]
 [ 0.00049056 -0.0015344   0.          0.        ]]",-0.00609747,-0.404257904615,[-1.15326957  1.27380188]
1,[-0.01078999  0.00015143],"[ 1.097725    1.1530359   0.03087765 -0.01623151 -1.6626886   0.22499521
  0.29250646  0.46796309  2.20701374 -0.13357637  0.        ]",[-0.35441372  0.00983977],"[[-0.03062385  0.03937235 -0.19335097  0.02905507]
 [-3.95693263  3.95961752  0.          0.        ]]",-0.185928,-0.404501343645,[-1.29000686  0.07993315]
2,[-0.01078999  0.00015143],"[ 1.0830323   1.14472558 -0.1471308   0.11758058 -1.66265792  0.22499405
 -0.00258509  0.49921416  2.20027819 -0.23733908  0.        ]",[-0.3557215   0.01050812],"[[-0.14866879  0.12096877 -0.19335097  0.02905507]
 [-7.83465523  4.19921477  0.          0.        ]]",-0.218559,-0.404932395851,[ 0.65316652  0.83444885]
3,[-0.01078999  0.00015143],"[ 1.04502713  1.11841412 -0.33833083  0.3057877  -1.66262724  0.22499289
  0.2057414   0.91921954  2.18324352 -0.32985927  0.        ]",[-0.35501614  0.009726  ],"[[-0.2778952   0.23725885 -0.19335097  0.02905507]
 [-5.09708974  7.41906934  0.          0.        ]]",-0.419237,-0.404048449013,[ 0.93044311 -0.28564888]
4,[-0.01078999  0.00015143],"[ 1.01789482  1.0667402  -0.43064385  0.51838913 -1.66259656  0.22499173
  0.49355605  0.75232558  2.17151447 -0.31816059  0.        ]",[-0.35246748  0.00622951],"[[-0.34189021  0.3728037  -0.19335097  0.02905507]
 [-1.31498811  6.13969368  0.          0.        ]]",-0.13544,-0.401891977604,[-2.19752983 -0.17138254]
5,[-0.01078999  0.00015143],"[ 0.98444907  1.00596561 -0.52328786  0.68997199 -1.66256588  0.22499058
  0.19450094  0.64812988  2.15496597 -0.32291507  0.        ]",[-0.35374975  0.00731425],"[[-0.40761792  0.48758381 -0.19335097  0.02905507]
 [-5.24472922  5.340959    0.          0.        ]]",-0.359316,-0.399325894545,[ 0.18917586 -0.15724653]
6,[-0.01078999  0.00015143],"[ 0.92551741  0.94129356 -0.65428812  0.83058874 -1.66253521  0.22498942
  0.2593643   0.55306704  2.12887699 -0.37759887  0.        ]",[-0.35301688  0.00617335],"[[-0.5039606   0.58709139 -0.19335097  0.02905507]
 [-4.39237405  4.61223187  0.          0.        ]]",-0.744899,-0.396450749873,[ 2.17423255 -0.61017818]
7,[-0.01078999  0.00015143],"[ 0.89243025  0.8917534  -0.71615624  0.92036093 -1.66250454  0.22498826
  0.56710837  0.22580443  2.11306823 -0.39022324  0.        ]",[-0.35086825  0.00336543],"[[-0.55123414  0.65416437 -0.19335097  0.02905507]
 [-0.34843128  2.10344549  0.          0.        ]]",-0.24135,-0.394243301678,[-0.72199232 -0.08550466]
8,[-0.01078999  0.00015143],"[ 0.86579433  0.86144315 -0.76152813  0.96957759 -1.66247386  0.2249871
  0.35026601  0.17633195  2.10114782 -0.40796508  0.        ]",[-0.35167697  0.00435172],"[[-0.58679124  0.69242827 -0.19335097  0.02905507]
 [-3.19780188  1.72419803  0.          0.        ]]",-0.333107,-0.392819682285,[-0.11544563 -0.18862602]
9,[-0.01078999  0.00015143],"[ 0.81090132  0.83948357 -0.84518342  1.00294658 -1.66244319  0.22498594
  0.32033835  0.07446301  2.07935876 -0.4741124   0.        ]",[-0.35154614  0.00407946],"[[-0.65469274  0.71907706 -0.19335097  0.02905507]
 [-3.59103901  0.94328085  0.          0.        ]]",-0.331449,-0.391321633983,[-0.69010184 -0.90141946]
10,[-0.01078999  0.00015143],"[ 0.72232635  0.85366227 -0.95887034  0.98157437 -1.66241253  0.22498478
  0.11806059 -0.39346543  2.04096227 -0.60720914  0.        ]",[-0.35191205  0.00376168],"[[-0.75318204  0.70195221 -0.19335097  0.02905507]
 [-6.24901939 -2.64382465  0.          0.        ]]",-0.0422241,-0.390027344374,[-0.8949783   1.62137596]
11,[-0.01078999  0.00015143],"[ 0.55869769  0.86392195 -1.12103338  0.96563074 -1.66238186  0.22498362
 -0.14209341  0.13001198  1.95337903 -0.80091069  0.        ]",[-0.35391149  0.00685653],"[[-0.91246093  0.68933883 -0.19335097  0.02905507]
 [-9.66751081  1.36908442  0.          0.        ]]",-0.490441,-0.385302879068,[ 0.46327555 -1.07102952]
12,[-0.01078999  0.00015143],"[ 0.35669751  0.87403657 -1.26269786  0.94950309 -1.6623512   0.22498246
  0.01204911 -0.39016288  1.82606553 -0.99013262  0.        ]",[-0.35224354  0.00534447],"[[-1.0854894   0.67671159 -0.19335097  0.02905507]
 [-7.64205237 -2.61850049  0.          0.        ]]",-0.118818,-0.377137280192,[-2.3005706  -0.44715838]
13,[-0.01078999  0.00015143],"[ 0.11147895  0.92694731 -1.37247546  0.85776758 -1.66232053  0.22498131
 -0.27746448 -0.61422582  1.62898083 -1.19938369  0.        ]",[-0.35400534  0.00820468],"[[ -1.27650009   0.60710808  -0.19335097   0.02905507]
 [-11.44630846  -4.33615182   0.           0.        ]]",-0.425818,-0.364006186161,[ 0.08523472 -1.29934307]
