timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.3169525  -0.00222385],"[ 1.2106709   1.01953947 -0.03895463  0.11999249 -0.05921307 -0.16440344
  1.29886937 -0.16882286  1.14487056  0.04550523  0.        ]",[-1.49594939 -1.07409132],"[[-0.09931154 -0.04154464 -0.00687457 -0.018037  ]
 [ 0.00462262  0.00422113  0.          0.        ]]",-0.804145,-0.215416849476,[-1.84970815 -1.34204295]
1,[-0.3169525  -0.00222385],"[ 1.20418705  1.01635838 -0.09724831  0.05358244 -0.05921302 -0.16440329
  1.17821813 -0.65261878  1.13276549 -0.03329276  0.        ]",[-1.52246487 -0.63903189],"[[-0.13889511 -0.08117346 -0.00687457 -0.018037  ]
 [-3.94982153 -3.95391591  0.          0.        ]]",-0.72179,-0.214178232544,[-2.13738886 -1.2969413 ]
2,[-0.3169525  -0.00222385],"[ 1.17227141  0.99479726 -0.26859979 -0.14249989 -0.05921296 -0.16440314
  1.05995031 -1.12683723  1.06786878 -0.26017947  0.        ]",[-1.55204511 -0.2132709 ],"[[ -2.56783678e-01  -1.99178980e-01  -6.87457265e-03  -1.80370018e-02]
 [ -7.82616340e+00  -7.83370562e+00   0.00000000e+00   0.00000000e+00]]",-0.749037,-0.209909941769,[-1.51313435 -0.3040747 ]
3,[-0.3169525  -0.00222385],"[ 1.07939599  0.93383487 -0.53899219 -0.41174957 -0.05921291 -0.16440299
  0.94398044 -1.25485133  0.88758448 -0.57586579  0.        ]",[-1.56318009 -0.08003426],"[[ -4.51443239e-01  -3.66361733e-01  -6.87457265e-03  -1.80370018e-02]
 [ -1.16272005e+01  -8.88106405e+00   0.00000000e+00   0.00000000e+00]]",-0.735771,-0.202027345666,[-1.39301651  0.33497794]
4,[-0.3169525  -0.00222385],"[ 0.87416464  0.841892   -0.87148177 -0.6574945  -0.05921286 -0.16440284
  0.83026526 -1.07102801  0.55740606 -0.86946415  0.        ]",[-1.55464911 -0.18208961],"[[ -7.21382399e-01  -5.28894100e-01  -6.87457265e-03  -1.80370018e-02]
 [ -1.53543474e+01  -7.37714750e+00   0.00000000e+00   0.00000000e+00]]",-0.702025,-0.191903882125,[-1.13005242  0.03381222]
5,[-0.3169525  -0.00222385],"[ 0.50691047  0.7348783  -1.18953289 -0.85769229 -0.05921281 -0.16440269
  0.71880353 -1.03656444  0.08293961 -1.03026988  0.        ]",[-1.55819213 -0.10341935],"[[ -1.06512331e+00  -6.73608829e-01  -6.87457265e-03  -1.80370018e-02]
 [ -1.90076420e+01  -7.09520263e+00   0.00000000e+00   0.00000000e+00]]",-0.588013,-0.1816927611,[-1.67534986 -0.24752328]
6,[-0.3169525  -0.00222385],"[-0.03732776  0.60113376 -1.36921551 -1.04238752 -0.05921275 -0.16440254
  0.60954314 -1.1388861  -0.4815706  -0.93765283  0.        ]",[-1.57348108  0.20702374],"[[ -1.48120578e+00  -8.23913240e-01  -6.87457265e-03  -1.80370018e-02]
 [ -2.25887903e+01  -7.93235699e+00   0.00000000e+00   0.00000000e+00]]",-0.515673,-0.173175075546,[-0.67357813 -0.66832689]
7,[-0.3169525  -0.00222385],"[-0.6774714   0.41091038 -1.26688934 -1.22992969 -0.0592127  -0.16440239
  0.54183516 -1.44282144 -0.96376632 -0.50261273  0.        ]",[-1.6083796   0.80855864],"[[ -1.95524558e+00  -1.00751070e+00  -6.87457265e-03  -1.80370018e-02]
 [ -2.48079990e+01  -1.04190092e+01   0.00000000e+00   0.00000000e+00]]",-0.475883,-0.167827585173,[-1.20613359  0.19847239]
8,[-0.3169525  -0.00222385],"[-1.25318142  0.17917496 -0.79588636 -1.37878594 -0.05921265 -0.16440224
  0.43600551 -1.32110186 -1.126182    0.1839636   0.        ]",[-1.63402677  1.31847692],"[[ -2.48620739e+00  -1.20590097e+00  -6.87457265e-03  -1.80370018e-02]
 [ -2.82767051e+01  -9.42319688e+00   0.00000000e+00   0.00000000e+00]]",-0.471409,-0.166797554154,[-2.24178565  0.92268165]
9,[-0.3169525  -0.00222385],"[-1.53655714 -0.00857946  0.02550075 -1.45067073 -0.05921259 -0.16440209
  0.3322531  -0.85119072 -0.86560532  0.83875844  0.        ]",[-1.62627292  1.40315247],"[[ -3.08586236e+00  -1.35579296e+00  -6.87457265e-03  -1.80370018e-02]
 [ -3.16773281e+01  -5.57866533e+00   0.00000000e+00   0.00000000e+00]]",-0.0462213,-0.170327120192,[-2.0608062   1.65743875]
