timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.55952328 -0.10583316],"[ 1.28188118  0.93513026  0.04009078  0.66977568 -0.65260055  0.11102434
  1.75948532 -0.22405633  1.58992761  0.0083813   0.        ]",[-2.75297546 -1.25849783],"[[-0.03370095  0.07781622 -0.07510211  0.01300721]
 [-0.00326652  0.00162691  0.          0.        ]]",-2.28377,-0.285171316088,[-2.7207981  -2.11844597]
1,[-0.55952328 -0.10583316],"[ 1.27892716  0.93816445 -0.01769865  0.59351268 -0.65260039  0.11102432
  1.65507361 -0.60595424  1.58889926 -0.07000109  0.        ]",[-2.75459981 -0.7636801 ],"[[-0.07344073  0.03813601 -0.07510211  0.01300721]
 [-3.957548   -3.95646205  0.          0.        ]]",-2.38113,-0.285792574272,[-2.19770841 -0.4724809 ]
2,[-0.55952328 -0.10583316],"[ 1.25729692  0.93683011 -0.18801797  0.40665198 -0.65260023  0.1110243
  1.55270498 -0.77875888  1.55985132 -0.28654244  0.        ]",[-2.73471928 -0.97836208],"[[-0.19148981 -0.05896284 -0.07510211  0.01300721]
 [-7.83446032 -5.74745556  0.          0.        ]]",-2.1936,-0.286056828357,[-3.25100086 -0.1679847 ]
3,[-0.55952328 -0.10583316],"[ 1.18037377  0.91793386 -0.45956649  0.17650399 -0.65260006  0.11102428
  1.45234624 -0.8318104   1.44623537 -0.5973692   0.        ]",[-2.69190121 -1.68821979],"[[ -0.38631332  -0.17942877  -0.07510211   0.01300721]
 [-11.63525927  -6.29729756   0.           0.        ]]",-1.96814,-0.282722821696,[-3.35992998 -0.71940391]
4,[-0.55952328 -0.10583316],"[ 0.99422711  0.86675126 -0.79961219 -0.1086663  -0.6525999   0.11102426
  1.35398763 -1.09446731  1.17571848 -0.94488666  0.        ]",[-2.65044856 -1.96318972],"[[ -6.56392295e-01  -3.32688204e-01  -7.51021144e-02   1.30072103e-02]
 [ -1.53603137e+01  -9.01954458e+00   0.00000000e+00   0.00000000e+00]]",-1.40404,-0.271403350804,[-3.31542909 -2.96810905]
5,[-0.55952328 -0.10583316],"[ 0.64430389  0.74378447 -1.13652453 -0.48785742 -0.65259973  0.11102424
  1.25756459 -1.4590974   0.68286302 -1.19927949  0.        ]",[-2.60963035 -1.50631571],"[[ -1.00023566e+00  -5.50996961e-01  -7.51021144e-02   1.30072103e-02]
 [ -1.90120680e+01  -1.27986714e+01   0.00000000e+00   0.00000000e+00]]",-1.204,-0.245235927448,[-3.03397429 -1.46770355]
6,[-0.55952328 -0.10583316],"[ 0.10806118  0.49614372 -1.34989401 -0.91885133 -0.65259957  0.11102422
  1.1630032  -1.81645724  0.0289505  -1.13464027  0.        ]",[-2.61378241  0.25520757],"[[ -1.41640496e+00  -8.44132778e-01  -7.51021144e-02   1.30072103e-02]
 [ -2.25933208e+01  -1.65024544e+01   0.00000000e+00   0.00000000e+00]]",-0.932772,-0.197738929881,[-2.46130923 -1.53539809]
7,[-0.55952328 -0.10583316],"[-0.5587529   0.08444245 -1.28734544 -1.28164021 -0.6525994   0.1110242
  1.07023738 -2.16666619 -0.49050455 -0.60293865  0.        ]",[-2.71183014  3.58046722],"[[ -1.90351525e+00  -1.21060107e+00  -7.51021144e-02   1.30072103e-02]
 [ -2.61065742e+01  -2.01321334e+01   0.00000000e+00   0.00000000e+00]]",-1.83205,-0.129535601851,[-2.76074735  4.73289342]
8,[-0.55952328 -0.10583316],"[-1.18352442 -0.37901896 -0.82813401 -1.40518803 -0.65259924  0.11102418
  0.97921464 -1.74577842 -0.51675972  0.13728768  0.        ]",[-2.84930944  5.64747572],"[[ -2.46023503e+00  -1.56947781e+00  -7.51021144e-02   1.30072103e-02]
 [ -2.95538152e+01  -1.57699534e+01   0.00000000e+00   0.00000000e+00]]",-1.93767,-0.0725698453673,[-2.42560696  4.59326678]
9,[-0.55952328 -0.10583316],"[-1.49124599 -0.73430691  0.00708843 -1.33483283 -0.65259907  0.11102416
  0.89001972 -1.33316281 -0.09960911  0.62791797  0.        ]",[-3.15091562  7.55300236],"[[ -3.08520621e+00  -1.84197073e+00  -7.51021144e-02   1.30072103e-02]
 [ -3.29318348e+01  -1.14935006e+01   0.00000000e+00   0.00000000e+00]]",-0.414701,-0.0888374023046,[-2.48173275  7.71971965]
10,[-0.55952328 -0.10583316],"[-1.22249956 -0.96551481  0.95359812 -1.20592711 -0.65259891  0.11102414
  0.80262561 -0.92867064  0.4532884   0.67704476  0.        ]",[-3.40150928  8.58222961],"[[ -3.77705368e+00  -2.02977913e+00  -7.51021144e-02   1.30072103e-02]
 [ -3.62416545e+01  -7.30123711e+00   0.00000000e+00   0.00000000e+00]]",1.00387,-0.133793633089,[-3.52755694  8.78684659]
11,[-0.55952328 -0.10583316],"[-0.35111156 -1.08607725  1.52254425 -1.10723729 -0.65259875  0.11102412
  0.71699596 -0.53214102  0.84839496  0.35128569  0.        ]",[-3.37299514  8.3115263 ],"[[ -4.53442691e+00  -2.13457041e+00  -7.51021144e-02   1.30072103e-02]
 [ -3.94846516e+01  -3.19149789e+00   0.00000000e+00   0.00000000e+00]]",0.400901,-0.165281853514,[-2.67890497  8.52057716]
12,[-0.55952328 -0.10583316],"[ 0.72757084 -1.11199418  1.25416947 -1.08271163 -0.65259858  0.1110241
  0.63309346 -0.14339694  0.92206625 -0.14713336  0.        ]",[-3.01511335  6.57299137],"[[ -5.35600371e+00  -2.15797702e+00  -7.51021144e-02   1.30072103e-02]
 [ -4.26622381e+01   8.37550435e-01   0.00000000e+00   0.00000000e+00]]",-0.130327,-0.175673226384,[-4.00018172  7.12459514]
13,[-0.55952328 -0.10583316],"[ 1.28140323 -1.04890939  0.15132716 -1.14027383 -0.65259842  0.11102408
  0.5508847   0.23775286  0.63656944 -0.57419229  0.        ]",[-2.64250302  2.68196774],"[[ -6.24048884e+00  -2.10159314e+00  -7.51021144e-02   1.30072103e-02]
 [ -4.57756796e+01   4.78788956e+00   0.00000000e+00   0.00000000e+00]]",-1.46454,-0.16262591839,[-2.75202288  1.46404375]
