timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.58178782 -0.12162499],"[ 1.28550198  0.95427083  0.07689206  0.72189934 -0.59262252  0.94694148
  1.78694325 -0.22514043  1.55306234 -0.550212    0.        ]",[-2.82796407 -2.70382547],"[[-0.00744879  0.08467394 -0.06792819  0.10937286]
 [ 0.00220545  0.00028432  0.          0.        ]]",-1.77229,-0.295616908966,[-2.24057418 -3.30108505]
1,[-0.58178782 -0.12162499],"[ 1.28400094  0.9576788   0.01925988  0.64563035 -0.5926224   0.94694121
  1.68237052 -0.59502099  1.55436139 -0.62872244  0.        ]",[-2.81849837 -2.44688344],"[[-0.04708023  0.04496714 -0.06792819  0.10937286]
 [-3.95218499 -3.95777857  0.          0.        ]]",-1.5648,-0.300413612314,[-1.89380114 -4.33629581]
2,[-0.58178782 -0.12162499],"[ 1.26667184  0.95547753 -0.1512535   0.41848031 -0.59262228  0.94694094
  1.5798653  -0.9575808   1.52861526 -0.86060554  0.        ]",[-2.83052015 -2.05616689],"[[-0.16501497 -0.07311497 -0.06792819  0.10937286]
 [-7.8283989  -7.83750401  0.          0.        ]]",-1.39201,-0.3127454137,[-3.61453725 -0.97315798]
3,[-0.58178782 -0.12162499],"[ 1.19664609  0.91207714 -0.42437503  0.05130169 -0.59262216  0.94694066
  1.47937939 -1.30302758  1.39346757 -1.21575189  0.        ]",[-2.8412509  -1.72862279],"[[ -0.35970721  -0.26695441  -0.06792819   0.10937286]
 [-11.62825744 -11.53410708   0.           0.        ]]",-1.11078,-0.326387186875,[-2.67395745 -1.87552174]
4,[-0.58178782 -0.12162499],"[ 1.01918496  0.7738053  -0.76897041 -0.42242352 -0.59262203  0.94694039
  1.38085842 -1.65155198  1.04773512 -1.58884511  0.        ]",[-2.84049654 -1.04436707],"[[ -0.6296497   -0.53505668  -0.06792819   0.10937286]
 [-15.35381656 -15.26364808   0.           0.        ]]",-1.14727,-0.330865456397,[-2.77076786  0.71274115]
5,[-0.58178782 -0.12162499],"[ 0.67786027  0.54853194 -1.11513711 -0.83375372 -0.59262191  0.94694012
  1.28419358 -1.35938925  0.50845136 -1.77646164  0.        ]",[-2.74422741 -1.70076597],"[[ -0.97340066  -0.80896217  -0.06792819   0.10937286]
 [-19.00918967 -12.13724418   0.           0.        ]]",-0.261284,-0.316191573015,[-2.88299636 -2.69212033]
6,[-0.58178782 -0.12162499],"[ 0.14699279  0.24787098 -1.34327196 -1.14673875 -0.59262179  0.94693985
  1.18946443 -1.70671348 -0.09405344 -1.62684923  0.        ]",[-2.77703905  0.30226263],"[[ -1.38952155  -1.08899899  -0.06792819   0.10937286]
 [-22.59136801 -15.85394458   0.           0.        ]]",-0.484406,-0.275447155256,[-2.35052687 -0.079746  ]
7,[-0.58178782 -0.12162499],"[-0.52157774 -0.14887912 -1.29960985 -1.33981069 -0.59262167  0.94693957
  1.09653131 -1.70658207 -0.51039182 -1.09304563  0.        ]",[-2.89125204  2.05325437],"[[ -1.87660631  -1.40606508  -0.06792819   0.10937286]
 [-26.10563213 -15.85254919   0.           0.        ]]",-1.08687,-0.202176553644,[-3.16308927  1.91305148]
8,[-0.58178782 -0.12162499],"[-1.15827797 -0.51089265 -0.85870505 -1.35436067 -0.59262155  0.9469393
  1.00540789 -1.30685993 -0.50413918 -0.43834899  0.        ]",[-2.97984266  3.31720281],"[[ -2.43329367  -1.68020065  -0.06792819   0.10937286]
 [-29.55146457 -11.57515694   0.           0.        ]]",-2.58852,-0.109033319837,[-3.03834182  2.72058698]
9,[-0.58178782 -0.12162499],"[-1.48753579 -0.75635075 -0.03344762 -1.28055417 -0.59262143  0.94693903
  0.91611688 -0.91499568 -0.13829638  0.0158442   0.        ]",[-3.12780142  5.02495337],"[[ -3.05820288  -1.86963193  -0.06792819   0.10937286]
 [-32.92800615  -7.38184798   0.           0.        ]]",-2.66276,-0.0131287100866,[-3.08393106  4.07420525]
