timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.63614577 -0.37846798],"[ 1.28446162  1.0110052  -0.05248982  0.52121153  0.08273383  0.67319175
  1.83892429 -0.2252154   1.09115484 -0.57559655  0.        ]",[-3.15448713 -3.93839383],"[[-0.09491725 -0.06788961  0.01038471  0.07790359]
 [-0.00207656  0.00450867  0.          0.        ]]",-2.09605,-0.223961543368,[-3.33699919 -5.0213324 ]
1,[-0.63614577 -0.37846798],"[ 1.27813664  1.0063403  -0.1097772   0.44541586  0.08273382  0.67319164
  1.73391128 -0.57335176  1.07800508 -0.65336943  0.        ]",[-3.11741495 -3.85113382],"[[-0.13463352 -0.10751274  0.01038471  0.07790359]
 [-3.95639458 -3.95363503  0.          0.        ]]",-2.30314,-0.228197007426,[-3.69898272 -3.07131864]
2,[-0.63614577 -0.37846798],"[ 1.24657295  0.98006632 -0.27784772  0.22207039  0.08273381  0.67319154
  1.63097204 -0.91459687  1.01013927 -0.87643918  0.        ]",[-3.09442186 -3.35256314],"[[-0.25265243 -0.2255127   0.01038471  0.07790359]
 [-7.83262838 -7.83342946  0.          0.        ]]",-2.22013,-0.239709930642,[-3.20289848 -3.16127376]
3,[-0.63614577 -0.37846798],"[ 1.15383278  0.89709282 -0.54310691 -0.132175    0.0827338   0.67319143
  1.53005715 -1.24908173  0.81237548 -1.19763548  0.        ]",[-3.07569003 -2.54992747],"[[ -4.47430417e-01  -4.20337551e-01   1.03847143e-02   7.79035856e-02]
 [ -1.16326381e+01  -1.16363648e+01   0.00000000e+00   0.00000000e+00]]",-2.05907,-0.254612712914,[-3.37160937 -2.30727428]
4,[-0.63614577 -0.37846798],"[ 0.94790483  0.70621965 -0.86956857 -0.5716177   0.08273379  0.67319132
  1.43110839 -1.5769283   0.40692827 -1.49106145  0.        ]",[-3.13061714 -1.36896682],"[[ -7.17464319e-01  -6.90464172e-01   1.03847143e-02   7.79035856e-02]
 [ -1.53586148e+01  -1.53638291e+01   0.00000000e+00   0.00000000e+00]]",-1.74318,-0.265439522077,[-3.03445411 -2.18173861]
5,[-0.63614577 -0.37846798],"[ 0.57837467  0.35686266 -1.18250735 -0.99921594  0.08273379  0.67319122
  1.33405959 -1.89825102 -0.18575684 -1.5421393   0.        ]",[-3.28082085  0.5611515 ],"[[ -1.06129807e+00  -1.03439626e+00   1.03847143e-02   7.79035856e-02]
 [ -1.90130501e+01  -1.90171248e+01   0.00000000e+00   0.00000000e+00]]",-2.32572,-0.260931627291,[-2.36211033  1.78352182]
6,[-0.63614577 -0.37846798],"[ 0.02962619 -0.06356511 -1.36062476 -1.23080719  0.08273378  0.67319111
  1.23883234 -1.51663959 -0.71963116 -1.22342441  0.        ]",[-3.31296396  0.55718374],"[[ -1.47753721e+00  -1.37120776e+00   1.03847143e-02   7.79035856e-02]
 [ -2.25988960e+01  -1.46783910e+01   0.00000000e+00   0.00000000e+00]]",-2.09381,-0.234718483881,[-3.4520545   1.05998871]
7,[-0.63614577 -0.37846798],"[-0.63367401 -0.39899982 -1.25568894 -1.26640369  0.08273377  0.67319101
  1.14550255 -1.14253328 -0.96767534 -0.68554537  0.        ]",[-3.33037758  0.73560119],"[[ -1.96477748e+00  -1.62210073e+00   1.03847143e-02   7.79035856e-02]
 [ -2.61132941e+01  -1.04249833e+01   0.00000000e+00   0.00000000e+00]]",-3.05451,-0.192386248431,[-4.3764679   1.29734365]
8,[-0.63614577 -0.37846798],"[-1.2316483  -0.62073994 -0.75856236 -1.22349085  0.08273376  0.6731909
  1.05404392 -0.77578168 -0.88889168 -0.1369119   0.        ]",[-3.44882917  1.97454858],"[[ -2.52159919e+00  -1.78876455e+00   1.03847143e-02   7.79035856e-02]
 [ -2.95572337e+01  -6.25519329e+00   0.00000000e+00   0.00000000e+00]]",-4.82663,-0.139226541395,[-3.31831574  2.61013699]
9,[-0.63614577 -0.37846798],"[-1.490444   -0.72993934  0.09240953 -1.18198534  0.08273375  0.6731908
  0.9644232  -0.41623304 -0.54543457  0.25067137  0.        ]",[-3.6691041   4.57765961],"[[ -3.14660544e+00  -1.87285443e+00   1.03847143e-02   7.79035856e-02]
 [ -3.29319667e+01  -2.16729677e+00   0.00000000e+00   0.00000000e+00]]",-3.41435,-0.0818727863461,[-3.86584802  4.63138043]
10,[-0.63614577 -0.37846798],"[-1.16628504 -0.73396183  1.01705398 -1.18018439  0.08273374  0.67319069
  0.87660571 -0.06373058 -0.05273577  0.36321267  0.        ]",[-3.85702276  7.28135872],"[[ -3.83842520e+00  -1.87599051e+00   1.03847143e-02   7.79035856e-02]
 [ -3.62387990e+01   1.84048821e+00   0.00000000e+00   0.00000000e+00]]",-1.30301,-0.0458640585017,[-3.5231207  7.6371657]
11,[-0.63614577 -0.37846798],"[-0.26175088 -0.63514756  1.52732248 -1.21881183  0.08273373  0.67319059
  0.79055854  0.28188651  0.43358491  0.13631851  0.        ]",[-3.85431623  7.33919811],"[[ -4.59571301e+00  -1.79975678e+00   1.03847143e-02   7.79035856e-02]
 [ -3.94789696e+01   5.76998988e+00   0.00000000e+00   0.00000000e+00]]",-1.07096,-0.0877521898089,[-3.10804008  7.35249002]
12,[-0.63614577 -0.37846798],"[ 0.80102375 -0.43065794  1.19126654 -1.263544    0.08273372  0.67319048
  0.70625086  0.62077556  0.7036     -0.41272056  0.        ]",[-3.43402147  3.22041726],"[[ -5.41714731e+00  -1.64570083e+00   1.03847143e-02   7.79035856e-02]
 [ -4.26536389e+01   9.62299720e+00   0.00000000e+00   0.00000000e+00]]",-2.98506,-0.154402418388,[-3.1985592   2.47893367]
13,[-0.63614577 -0.37846798],"[ 1.29048897 -0.12194366  0.05863915 -1.2457691   0.08273371  0.67319038
  0.62365099  0.95307423  0.53698516 -1.09555198  0.        ]",[-2.95335436 -3.79514956],"[[ -6.30142979e+00  -1.41533630e+00   1.03847143e-02   7.79035856e-02]
 [ -4.57639999e+01   1.34010759e+01   0.00000000e+00   0.00000000e+00]]",-2.26334,-0.215767181333,[-2.98428063 -4.41788275]
14,[-0.63614577 -0.37846798],"[ 0.69299223  0.16999868 -1.10778753 -1.13108498  0.0827337   0.67319027
  0.54273934  0.58235524 -0.16898631 -1.48918993  0.        ]",[-3.05806303 -4.27046585],"[[ -7.24727789e+00  -1.18960546e+00   1.03847143e-02   7.79035856e-02]
 [ -4.88107901e+01   9.18617978e+00   0.00000000e+00   0.00000000e+00]]",-1.93524,-0.252277471084,[-3.32935016 -4.05456907]
15,[-0.63614577 -0.37846798],"[-0.64073193  0.34186449 -1.25260128 -1.01176679  0.0827337   0.67319017
  0.46340282  0.21902965 -1.0295413  -1.06406042  0.        ]",[-3.06814337 -4.25372028],"[[ -8.25346605e+00  -1.04732883e+00   1.03847143e-02   7.79035856e-02]
 [ -5.17982681e+01   5.05534261e+00   0.00000000e+00   0.00000000e+00]]",-2.9237,-0.24253555983,[-2.37433351 -4.90179314]
16,[-0.63614577 -0.37846798],"[-1.48266294  0.41100943 -0.06843536 -0.9506939   0.08273369  0.67319006
  0.38560231 -0.13704709 -1.1569962   0.05703339  0.        ]",[-3.10044909 -1.23449564],"[[ -9.31882303e+00  -9.86842410e-01   1.03847143e-02   7.79035856e-02]
 [ -5.47279065e+01   1.00692137e+00   0.00000000e+00   0.00000000e+00]]",-3.53591,-0.179874425972,[-3.03223157 -2.20785686]
17,[-0.63614577 -0.37846798],"[-0.83070314  0.38881067  1.32048764 -0.97120705  0.08273368  0.67318995
  0.30929994 -0.48598477 -0.17418312  0.74035186  0.        ]",[-3.70626736  6.42886066],"[[ -1.04422062e+01  -1.00651091e+00   1.03847143e-02   7.79035856e-02]
 [ -5.76011311e+01  -2.96033230e+00   0.00000000e+00   0.00000000e+00]]",-0.347256,-0.10709713342,[-3.28324525  5.52546113]
18,[-0.63614577 -0.37846798],"[ 0.71594515  0.36738297  1.26105174 -0.99018362  0.08273367  0.67318985
  0.23444563 -0.13136262  0.85419937  0.04316496  0.        ]",[-3.36122656  2.58389544],"[[ -1.16225126e+01  -1.02526664e+00   1.03847143e-02   7.79035856e-02]
 [ -6.04198281e+01   1.07154985e+00   0.00000000e+00   0.00000000e+00]]",-1.9145,-0.158025666399,[-4.06814194  2.73387329]
19,[-0.63614577 -0.37846798],"[ 1.23175872  0.43623764 -0.33321407 -0.92628295  0.08273366  0.67318974
  0.16111936  0.2163307   0.62478611 -1.23649326  0.        ]",[-2.95706797 -4.36291313],"[[ -1.28586157e+01  -9.64174040e-01   1.03847143e-02   7.79035856e-02]
 [ -6.31809857e+01   5.02465457e+00   0.00000000e+00   0.00000000e+00]]",-2.19101,-0.242715416097,[-3.38352514 -4.60704722]
20,[-0.63614577 -0.37846798],"[-0.11683141  0.50099403 -1.36682658 -0.85788965  0.08273365  0.67318964
  0.08930706 -0.139341   -0.6749292  -1.44531315  0.        ]",[-3.06307268 -4.40372944],"[[ -1.41493641e+01  -9.04254838e-01   1.03847143e-02   7.79035856e-02]
 [ -6.58851338e+01   9.80840026e-01   0.00000000e+00   0.00000000e+00]]",-2.47984,-0.26406128761,[-3.00601645 -4.06024372]
