timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.6474424  -0.46829301],"[ 1.29279101  1.04400655  0.09990402  0.60772304 -0.18793554  1.25007906
  1.86166936 -0.22633507  1.29311339 -0.84135738  0.        ]",[-3.3224659  -4.76836729],"[[ 0.0109114  -0.04779034 -0.02109493  0.14450951]
 [ 0.00202601 -0.00229912  0.          0.        ]]",-2.09521,-0.274073312489,[-3.59168363 -4.9520001 ]
1,[-0.6474424  -0.46829301],"[ 1.29229963  1.04035331  0.04240271  0.53169908 -0.18793553  1.25007877
  1.75641053 -0.56609375  1.28891712 -0.92048006  0.        ]",[-3.27467608 -4.50053072],"[[-0.0287236  -0.08754827 -0.02109493  0.14450951]
 [-3.95236822 -3.96030726  0.          0.        ]]",-2.24851,-0.280512597875,[-3.16735113 -4.1168194 ]
2,[-0.6474424  -0.46829301],"[ 1.27793687  1.01691439 -0.12796149  0.30783681 -0.18793551  1.25007848
  1.6532306  -0.89912716  1.24684499 -1.15130186  0.        ]",[-3.22767353 -3.87005568],"[[-0.14666264 -0.20568035 -0.02109493  0.14450951]
 [-7.82866509 -7.83997017  0.          0.        ]]",-2.28755,-0.297804455974,[-2.74628631 -3.75062325]
3,[-0.6474424  -0.46829301],"[ 1.21259567  0.93794824 -0.40165387 -0.04822467 -0.18793549  1.2500782
  1.5520803  -1.22556322  1.08650439 -1.49643813  0.        ]",[-3.17589664 -3.10997009],"[[ -0.34136181  -0.40063474  -0.02109493   0.14450951]
 [-11.62871535 -11.64277898   0.           0.        ]]",-2.02667,-0.319751134154,[-2.39674375 -4.24928464]
4,[-0.6474424  -0.46829301],"[ 1.04090186  0.7510345  -0.74868018 -0.49228012 -0.18793548  1.25007791
  1.4529014  -1.545521    0.7156186  -1.84032219  0.        ]",[-3.16713285 -2.16517544],"[[ -0.61131744  -0.67088843  -0.02109493   0.14450951]
 [-15.35470613 -15.37012167   0.           0.        ]]",-1.74411,-0.335411524767,[-2.73126123 -2.96143936]
5,[-0.6474424  -0.46829301],"[ 0.7051258   0.40368577 -1.10039711 -0.92884185 -0.18793546  1.25007762
  1.35562737 -1.85911197  0.12930101 -1.96617719  0.        ]",[-3.27352428 -0.67611921],"[[ -0.95507298  -1.01494517  -0.02109493   0.14450951]
 [-19.00913633 -19.02329808   0.           0.        ]]",-1.47426,-0.329478870204,[-3.57790829 -1.0473212 ]
6,[-0.6474424  -0.46829301],"[ 0.17741744 -0.12447404 -1.33805118 -1.19878594 -0.18793544  1.25007734
  1.26019326 -2.16644878 -0.46128666 -1.66385677  0.        ]",[-3.56184244  0.8754853 ],"[[ -1.37122228e+00  -1.43133461e+00  -2.10949313e-02   1.44509513e-01]
 [ -2.25944457e+01  -2.26036219e+01   0.00000000e+00   0.00000000e+00]]",-1.54385,-0.28609219503,[-3.75622781  0.93621724]
7,[-0.6474424  -0.46829301],"[-0.49305393 -0.67702519 -1.307254   -1.14749614 -0.18793542  1.25007705
  1.16656844 -1.80955331 -0.68661846 -1.05777714  0.        ]",[-3.68734455  0.72622657],"[[ -1.85840329e+00  -1.84169269e+00  -2.10949313e-02   1.44509513e-01]
 [ -2.61117846e+01  -1.84459856e+01   0.00000000e+00   0.00000000e+00]]",-1.91756,-0.208028338583,[-3.87787531 -0.07994459]
8,[-0.6474424  -0.46829301],"[-1.13851188 -1.12416275 -0.8795728  -0.83888139 -0.18793541  1.25007676
  1.07482073 -1.80509739 -0.46376494 -0.55311862  0.        ]",[-3.92218733  0.88801336],"[[ -2.41522201e+00  -2.21009157e+00  -2.10949313e-02   1.44509513e-01]
 [ -2.95586049e+01  -1.83940844e+01   0.00000000e+00   0.00000000e+00]]",-4.14335,-0.11945147863,[-2.96912799  1.53397378]
9,[-0.6474424  -0.46829301],"[-1.48255125 -1.42953601 -0.06266254 -0.3940487  -0.18793539  1.25007648
  0.98491483 -1.43369006 -0.05549496 -0.43888823  0.        ]",[-4.06723356  1.5172261 ],"[[ -3.04028641e+00  -2.53456120e+00  -2.10949313e-02   1.44509513e-01]
 [ -3.29362322e+01  -1.40673873e+01   0.00000000e+00   0.00000000e+00]]",-4.41686,-0.0832209418131,[-4.04135979  1.15847645]
