timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56672239 -0.11616022],"[ 1.27912761  0.95356288  0.2212639   0.4817359  -0.88917952  1.24607246
  1.78150653 -0.22507998  1.75313588 -0.71699186  0.        ]",[-2.87961602 -2.35792184],"[[  9.17057352e-02  -3.60524029e-02  -1.02444450e-01   1.43982191e-01]
 [  3.92475633e-03  -6.04947130e-05   0.00000000e+00   0.00000000e+00]]",-1.49692,-0.337369311996,[-2.17300264 -2.29604847]
1,[-0.56672239 -0.11616022],"[ 1.2830777   0.95062354  0.16379646  0.40541785 -0.88917927  1.24607197
  1.67696881 -0.59749237  1.75564222 -0.79538308  0.        ]",[-2.87998629 -1.97057664],"[[ 0.05210836 -0.075766   -0.10244445  0.14398219]
 [-3.95050453 -3.95811265  0.          0.        ]]",-1.28911,-0.342787300418,[-3.37135564 -0.49062645]
2,[-0.56672239 -0.11616022],"[ 1.28195671  0.9345112  -0.00767643  0.21860435 -0.88917902  1.24607147
  1.574476   -0.77276257  1.7367945  -1.01368317  0.        ]",[-2.86613226 -2.13750911],"[[-0.06580143 -0.17361832 -0.10244445  0.14398219]
 [-7.82758478 -5.8209107   0.          0.        ]]",-1.25625,-0.35600356247,[-2.63960695 -1.64314627]
3,[-0.56672239 -0.11616022],"[ 1.23811444  0.8835605  -0.2867567  -0.07005269 -0.88917877  1.24607097
  1.47402427 -1.13432993  1.62704787 -1.34921516  0.        ]",[-2.86839032 -1.92680633],"[[ -0.26047762  -0.32859266  -0.10244445   0.14398219]
 [-11.62746091  -9.66370268   0.           0.        ]]",-1.10241,-0.371079639535,[-2.20579949 -1.75876273]
4,[-0.56672239 -0.11616022],"[ 1.09414819  0.75235776 -0.64812803 -0.47077673 -0.88917852  1.24607047
  1.37553849 -1.48872376  1.32568703 -1.72835307  0.        ]",[-2.85904217 -1.50123692],"[[ -0.53040403  -0.5596582   -0.10244445   0.14398219]
 [-15.35297345 -13.43025729   0.           0.        ]]",-0.468237,-0.377781377702,[-2.95530553 -2.87099906]
5,[-0.56672239 -0.11616022],"[ 0.78732981  0.48875277 -1.02805994 -0.91425185 -0.88917827  1.24606997
  1.27895604 -1.83606724  0.78503645 -1.95749354  0.        ]",[-2.84977794 -0.26430535],"[[ -0.87411655  -0.86530345  -0.10244445   0.14398219]
 [-19.00649054 -17.12188589   0.           0.        ]]",-0.381891,-0.360928788634,[-2.82989465  0.26783684]
6,[-0.56672239 -0.11616022],"[ 0.28076811  0.11768699 -1.31023664 -1.23846476 -0.88917802  1.24606947
  1.18419505 -1.70414018  0.16365971 -1.82253222  0.        ]",[-2.78781223  0.67480004],"[[ -1.29021009  -1.19367421  -0.10244445   0.14398219]
 [-22.59110886 -15.71975717   0.           0.        ]]",-0.0512633,-0.310320934736,[-1.93259649 -1.4421793 ]
7,[-0.56672239 -0.11616022],"[-0.38854478 -0.335407   -1.33622928 -1.37306802 -0.88917777  1.24606897
  1.0912906  -2.04710502 -0.24651961 -1.29526638  0.        ]",[-2.95764256  2.87756515],"[[ -1.77728824  -1.54464288  -0.10244445   0.14398219]
 [-26.10550039 -19.3648558    0.           0.        ]]",-0.759114,-0.223679830442,[-3.18378988  3.56919373]
8,[-0.56672239 -0.11616022],"[-1.06376863 -0.78357047 -0.96353337 -1.27750071 -0.88917752  1.24606847
  1.0001631  -1.63811937 -0.20027038 -0.65811042  0.        ]",[-3.02786565  3.7877996 ],"[[ -2.33398696  -1.88832825  -0.10244445   0.14398219]
 [-29.55267551 -15.01810393   0.           0.        ]]",-1.47371,-0.120613639419,[-2.18657244  1.69751609]
9,[-0.56672239 -0.11616022],"[-1.46947356 -1.09049068 -0.17631728 -1.06404639 -0.88917727  1.24606797
  0.91087638 -1.23720625  0.18197396 -0.29489097  0.        ]",[-3.09523606  4.67252827],"[[ -2.95893092  -2.14593899  -0.10244445   0.14398219]
 [-32.93021955 -10.75714214   0.           0.        ]]",-2.13678,-0.0761217618168,[-2.35945143  5.40545112]
10,[-0.56672239 -0.11616022],"[-1.31642552 -1.27127623  0.79729563 -0.85939302 -0.88917702  1.24606747
  0.82339358 -0.84421816  0.61719316 -0.30002281  0.        ]",[-3.19435477  5.45461798],"[[ -3.65074078  -2.31917548  -0.10244445   0.14398219]
 [-36.23952596  -6.58040561   0.           0.        ]]",-0.0086596,-0.134568522825,[-3.8473428   6.69704935]
11,[-0.56672239 -0.11616022],"[-0.51994618 -1.35532951  1.4762922  -0.73520609 -0.88917677  1.24606698
  0.73767275 -0.45899231  0.89725594 -0.56791174  0.        ]",[-3.22545433  5.44364214],"[[ -4.40806764  -2.40970524  -0.10244445   0.14398219]
 [-39.48218145  -2.48616616   0.           0.        ]]",-1.04845,-0.197176093344,[-2.99001737  5.1209686 ]
12,[-0.56672239 -0.11616022],"[ 0.58287328 -1.36365264  1.35282828 -0.72161111 -0.88917652  1.24606648
  0.65367446 -0.08134807  0.93968279 -0.94010794  0.        ]",[-3.0817337   3.93292499],"[[ -5.2295937   -2.41915935  -0.10244445   0.14398219]
 [-42.65967732   1.52749502   0.           0.        ]]",-1.18226,-0.239845265378,[-3.44084922  4.12216016]
13,[-0.56672239 -0.11616022],"[ 1.26514032 -1.29993723  0.33298173 -0.81953399 -0.88917627  1.24606598
  0.57136556  0.28891149  0.72542436 -1.26572444  0.        ]",[-2.81925988  1.12505519],"[[ -6.11402876  -2.3491287   -0.10244445   0.14398219]
 [-45.77326776   5.46267088   0.           0.        ]]",-0.409981,-0.257506713123,[-2.94644277  0.15330437]
14,[-0.56672239 -0.11616022],"[ 0.88648886 -1.18627256 -0.93218119 -0.96475648 -0.88917602  1.24606548
  0.49070957  0.3365438   0.29136634 -1.33367625  0.        ]",[-2.60554385 -1.76093078],"[[ -7.0601073   -2.23479887  -0.10244445   0.14398219]
 [-48.82433225   5.96891482   0.           0.        ]]",-0.0458601,-0.237320936981,[-2.83442    -2.50062654]
15,[-0.56672239 -0.11616022],"[-0.39686467 -1.10190373 -1.33437521 -1.05316815 -0.88917577  1.24606498
  0.41164931 -0.0462764  -0.06422539 -0.92908508  0.        ]",[-2.55342865 -1.40082896],"[[ -8.06659885  -2.15624558  -0.10244445   0.14398219]
 [-51.81503306   1.90024424   0.           0.        ]]",-0.928373,-0.163035626838,[-2.57711105 -1.40651426]
16,[-0.56672239 -0.11616022],"[-1.43360864 -1.10410683 -0.33151857 -1.0510401  -0.88917552  1.24606448
  0.33411925 -0.4213894   0.13753978 -0.33853739  0.        ]",[-2.7839396   1.82349753],"[[ -9.13232279  -2.15824301  -0.10244445   0.14398219]
 [-54.74785004  -2.0865131    0.           0.        ]]",-2.68118,-0.0778471355512,[-2.19237561  2.96834754]
17,[-0.56672239 -0.11616022],"[-1.03966779 -1.10573143  1.16313328 -1.04946474 -0.88917527  1.24606398
  0.25811322 -0.04386598  0.75934943 -0.25212758  0.        ]",[-3.09384441  4.59693718],"[[-10.25612998  -2.15971773  -0.10244445   0.14398219]
 [-57.6230157    1.92586117   0.           0.        ]]",0.143957,-0.153477396024,[-3.4047084   4.99732695]
18,[-0.56672239 -0.11616022],"[ 0.48933064 -1.01768832  1.40376073 -1.12789979 -0.88917502  1.24606348
  0.18365623  0.32632551  1.1445082  -0.80656626  0.        ]",[-3.01140857  3.4338901 ],"[[-11.43685283  -2.08172806  -0.10244445   0.14398219]
 [-60.43958409   5.86031076   0.           0.        ]]",-0.887524,-0.253290028015,[-2.74341064  3.74760716]
19,[-0.56672239 -0.11616022],"[ 1.27702593 -0.83042571 -0.06733747 -1.25369272 -0.88917477  1.24606298
  0.11072438  0.68939641  0.8127642  -1.48710927  0.        ]",[-2.65617037 -1.88589513],"[[-12.67332875  -1.92580975  -0.10244445   0.14398219]
 [-63.19845959   9.71908216   0.           0.        ]]",-0.326705,-0.295692250568,[-2.93095037 -0.83335293]
20,[-0.56672239 -0.11616022],"[ 0.13491263 -0.62731905 -1.34548341 -1.3370564  -0.88917452  1.24606249
  0.03927149  0.36248638 -0.03399434 -1.40583253  0.        ]",[-2.56994295 -2.96058893],"[[-13.9644156   -1.76629225  -0.10244445   0.14398219]
 [-65.90138852   6.24463625   0.           0.        ]]",-0.773363,-0.240189207247,[-1.91482439 -2.34279487]
21,[-0.56672239 -0.11616022],"[-1.38352877 -0.51724698 -0.47721633 -1.36179504 -0.88917427  1.24606199
 -0.03080364 -0.01984499 -0.21475662 -0.39906617  0.        ]",[-2.58137846 -0.16150822],"[[-15.30903658  -1.68217272  -0.10244445   0.14398219]
 [-68.55219955   2.18116439   0.           0.        ]]",-2.71746,-0.080118145925,[-1.78267512 -0.31428571]
22,[-0.56672239 -0.11616022],"[-0.85626071 -0.47648881  1.31105734 -1.36749349 -0.88917402  1.24606149
 -0.09953771 -0.13897919  0.76760059  0.0304257   0.        ]",[-3.1437912   5.34984493],"[[-16.70616686  -1.65125614  -0.10244445   0.14398219]
 [-71.15228068   0.91498926   0.           0.        ]]",0.881114,-0.145425133363,[-3.68968541  4.42090775]
23,[-0.56672239 -0.11616022],"[ 0.96304796 -0.39968317  1.01960375 -1.37323778 -0.88917377  1.24606099
 -0.1669092   0.23404688  1.3741888  -0.947938    0.        ]",[-2.88183212  1.44266689],"[[-18.15478692  -1.59318134  -0.10244445   0.14398219]
 [-73.70081794   4.87956225   0.           0.        ]]",-0.78725,-0.29825426924,[-2.88381776  1.86591008]
24,[-0.56672239 -0.11616022],"[ 0.85947408 -0.21909813 -0.96019437 -1.36117917 -0.88917352  1.24606049
 -0.23288202  0.59984366  0.51078132 -1.78248642  0.        ]",[-2.71505642 -3.40190411],"[[-19.65384683  -1.45658573  -0.10244445   0.14398219]
 [-76.19644657   8.76730173   0.           0.        ]]",-0.536948,-0.317597176248,[-3.46773828 -1.7573941 ]
25,[-0.56672239 -0.11616022],"[-1.08242066 -0.04448181 -0.94448455 -1.31466501 -0.88917327  1.24605999
 -0.29750432  0.21340256 -0.46212521 -0.90443306  0.        ]",[-2.53076363 -3.05538821],"[[-21.2022989   -1.32244979  -0.10244445   0.14398219]
 [-78.64098745   4.66015368   0.           0.        ]]",-2.10066,-0.170917727048,[-2.36999795 -1.99219212]
26,[-0.56672239 -0.11616022],"[-1.06334039  0.02284372  1.13997403 -1.28708367 -0.88917302  1.24605949
 -0.36090992 -0.16528652  0.4218719   0.23120085  0.        ]",[-2.99322701  4.30361319],"[[-22.79917951  -1.26963047  -0.10244445   0.14398219]
 [-81.039503     0.63539515   0.           0.        ]]",1.78518,-0.0901354292401,[-3.23279947  5.68450538]
27,[-0.56672239 -0.11616022],"[ 0.96801806  0.08879123  1.01331923 -1.25452668 -0.88917277  1.24605899
 -0.42310874  0.20875534  1.53309965 -0.76089594  0.        ]",[-2.8650136  -0.06152782],"[[-24.44358104  -1.21703828  -0.10244445   0.14398219]
 [-83.39236842   4.6107619    0.           0.        ]]",-1.19292,-0.306387403516,[-2.64816852 -1.22001778]
28,[-0.56672239 -0.11616022],"[ 0.6444403   0.15258334 -1.13787476 -1.21753044 -0.88917252  1.24605849
 -0.48402407 -0.16963669  0.46809058 -1.89640507  0.        ]",[-2.73996162 -3.41371489],"[[-26.13454397  -1.16517472  -0.10244445   0.14398219]
 [-85.69668232   0.58916165   0.           0.        ]]",-0.696641,-0.332961484759,[-2.93322294 -2.58059407]
29,[-0.56672239 -0.11616022],"[-1.38122716  0.11860638 -0.48290327 -1.23792794 -0.88917227  1.24605799
 -0.5438058  -0.54040334 -0.48726314 -0.57085984  0.        ]",[-2.5505054 -1.6175071],"[[-27.87116241  -1.19293158  -0.10244445   0.14398219]
 [-87.95811447  -3.35139531   0.           0.        ]]",-2.10162,-0.124628049083,[-1.94239305  0.49254502]
30,[-0.56672239 -0.11616022],"[-0.36955118  0.06089513  1.51626532 -1.26898377 -0.88917202  1.2460575
 -0.60246451 -0.34757023  0.96479924  0.13662818  0.        ]",[-3.22152376  5.44441128],"[[-29.65259053  -1.23940022  -0.10244445   0.14398219]
 [-90.17706585  -1.30194097   0.           0.        ]]",1.93845,-0.178789418672,[-3.21108821  5.53486669]
31,[-0.56672239 -0.11616022],"[ 1.28229291  0.0787509  -0.00217858 -1.25984641 -0.88917178  1.246057
 -0.6599164   0.03067288  1.28702591 -1.50355307  0.        ]",[-2.78582811 -2.25664496],"[[-31.4779423   -1.22510735  -0.10244445   0.14398219]
 [-92.35036583   2.71807469   0.           0.        ]]",-0.798344,-0.346022971357,[-2.32734609 -2.33869581]
32,[-0.56672239 -0.11616022],"[-0.59248376  0.09671199 -1.27408021 -1.25023133 -0.88917153  1.2460565
 -0.71617942 -0.3435675  -0.34391899 -1.39132816  0.        ]",[-2.65946436 -2.67383718],"[[-33.34629876  -1.21065554  -0.10244445   0.14398219]
 [-94.47869359  -1.25939946   0.           0.        ]]",-1.3323,-0.241465099671,[-2.30521104 -2.38882679]
33,[-0.56672239 -0.11616022],"[-1.16661262  0.01611536  1.02467154 -1.29008884 -0.88917128  1.246056
 -0.77141299 -0.71021687  0.31750241  0.21309187  0.        ]",[-3.20457363  5.58417892],"[[-35.25683038  -1.27494545  -0.10244445   0.14398219]
 [-96.56808     -5.15619591   0.           0.        ]]",1.51073,-0.0723831914251,[-3.41422434  5.04906249]
34,[-0.56672239 -0.11616022],"[ 1.1213239  -0.06308781  0.77328073 -1.32130929 -0.88917103  1.2460555
 -0.82560455 -0.32425577  1.46741623 -1.03002243  0.        ]",[-3.03747511  2.12102294],"[[-37.20876565  -1.33691612  -0.10244445   0.14398219]
 [-98.61805042  -1.05415465   0.           0.        ]]",-0.418004,-0.318740526593,[-3.26299625  2.97933687]
35,[-0.56672239 -0.11616022],"[-0.00854456 -0.03831155 -1.36371515 -1.31236279 -0.88917078  1.246055
 -0.8786343   0.05424112 -0.06186281 -1.64439085  0.        ]",[-2.79987383 -1.79237425],"[[ -39.20125936   -1.31764053   -0.10244445    0.14398219]
 [-100.62407205    2.96855614    0.            0.        ]]",-1.20695,-0.278580517948,[-2.12535681 -2.14944087]
36,[-0.56672239 -0.11616022],"[-1.3868404  -0.0133871   0.64492373 -1.3026137  -0.88917053  1.2460545
 -0.93056645 -0.31974649  0.04625989  0.10131948  0.        ]",[-3.03525543  4.33423662],"[[ -4.12334457e+01  -1.29815216e+00  -1.02444450e-01   1.43982191e-01]
 [ -1.02588575e+02  -1.00622941e+00   0.00000000e+00   0.00000000e+00]]",0.880159,-0.0234958382195,[-4.32491262  2.84205657]
