timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.33960813 -0.00627026],"[ 1.21969034  1.0054156   0.20114694  0.29112461  1.64171801  1.30025524
  1.32818848 -0.17427226 -0.02320122 -0.74753817  0.        ]",[-1.4774543  -2.14926577],"[[ 0.06347102  0.04760116  0.19089097  0.15173544]
 [ 0.00334183 -0.0026482   0.          0.        ]]",-1.29543,-0.1344414576,[-1.54812659 -2.8042062 ]
1,[-0.33960813 -0.00627026],"[ 1.22207103  1.00685797  0.14252807  0.22379603  1.64171305  1.30025238
  1.21048142 -0.65583631 -0.01847475 -0.82716407  0.        ]",[-1.4653089  -2.11757207],"[[ 0.02386213  0.00783631  0.19089097  0.15173544]
 [-3.95106862 -3.96065049  0.          0.        ]]",-1.06561,-0.147093471945,[-2.50177156 -1.75018766]
2,[-0.33960813 -0.00627026],"[ 1.21636905  0.99893334 -0.03194502  0.02405605  1.64170809  1.30024952
  1.09510117 -1.12786788 -0.03419968 -1.06360205  0.        ]",[-1.44588184 -2.063658  ],"[[-0.09405065 -0.11030262  0.19089097  0.15173544]
 [-7.82732452 -7.84031407  0.          0.        ]]",-0.952019,-0.184174045036,[-1.92068381 -2.49851698]
3,[-0.33960813 -0.00627026],"[ 1.16540402  0.94631443 -0.3146278  -0.29857928  1.64170314  1.30024666
  0.98199399 -1.59054752 -0.15453077 -1.43048378  0.        ]",[-1.46421742 -1.86787009],"[[ -0.28872176  -0.30526399   0.19089097   0.15173544]
 [-11.62722842 -11.64313511   0.           0.        ]]",-0.976264,-0.241798244185,[-1.04891687 -3.79416408]
4,[-0.33960813 -0.00627026],"[ 1.01290149  0.79580498 -0.6780428  -0.71144049  1.64169818  1.3002438
  0.87109542 -2.04404212 -0.48556894 -1.82457765  0.        ]",[-1.50833714 -1.5755105 ],"[[ -0.5586451   -0.57552502   0.19089097   0.15173544]
 [-15.35294231 -15.3705019    0.           0.        ]]",-0.723716,-0.310190875211,[-2.6157729  -1.33292563]
5,[-0.33960813 -0.00627026],"[ 0.69832358  0.49080664 -1.05544833 -1.13674641  1.64169322  1.30024094
  0.76233017 -2.48850591 -1.06010011 -2.02804871  0.        ]",[-1.56733465 -1.196069  ],"[[ -0.90236167  -0.91958963   0.19089097   0.15173544]
 [-19.006993   -19.02370261   0.           0.        ]]",-0.339426,-0.371245444322,[-2.47259005 -1.66415318]
6,[-0.33960813 -0.00627026],"[  1.88176415e-01   1.40362962e-03  -1.32735114e+00  -1.43691708e+00
   1.64168827e+00   1.30023809e+00   6.55622031e-01  -2.92409192e+00
  -1.69525567e+00  -1.79717270e+00   0.00000000e+00]",[-1.63772488 -0.61640775],"[[ -1.31846429  -1.33598719   0.19089097   0.15173544]
 [-22.59193937 -22.60401869   0.           0.        ]]",-0.367355,-0.399089886894,[-0.63641161 -1.17626497]
7,[-0.33960813 -0.00627026],"[-0.45725568 -0.63079616 -1.33843931 -1.42969178  1.64168331  1.30023523
  0.59375368 -3.35102686 -1.97785352 -1.16284455  0.        ]",[-1.7096765   0.10276833],"[[ -1.79115293  -1.82327804   0.19089097   0.15173544]
 [-24.67044873 -26.11333998   0.           0.        ]]",0.329096,-0.369069378743,[-2.86394006 -0.91474048]
8,[-0.33960813 -0.00627026],"[-1.09419766 -1.24879361 -0.97811989 -0.96248167  1.64167836  1.30023237
  0.49022423 -3.72841494 -1.6811078  -0.63309857  0.        ]",[-1.73804379  0.58918029],"[[ -2.31945889  -2.37666946   0.19089097   0.15173544]
 [-28.1486091  -29.21555163   0.           0.        ]]",-0.391711,-0.284985566418,[-2.10362196  1.49124672]
9,[-0.33960813 -0.00627026],"[-1.49964318 -1.58043784 -0.22329279 -0.16931423  1.6416734   1.30022951
  0.38882719 -3.17606659 -1.25695402 -0.7027693   0.        ]",[-1.64264607 -0.04002473],"[[ -2.91661873  -2.91542962   0.19089097   0.15173544]
 [-31.55513113 -24.67586338   0.           0.        ]]",-1.16027,-0.227510439224,[-1.17395218  0.18466429]
10,[-0.33960813 -0.00627026],"[-1.40332927 -1.61378395  0.73763778  0.2195672   1.64166844  1.30022665
  0.28958767 -0.35299411 -1.21677223 -0.90100971  0.        ]",[-1.55122912 -0.9457593 ],"[[ -3.58117441  -3.14692654   0.19089097   0.15173544]
 [-34.88917079  -1.47197384   0.           0.        ]]",-1.94825,-0.24121815754,[-1.24778899 -0.27095513]
11,[-0.33960813 -0.00627026],"[-0.69354826 -1.61346463  1.47132465  0.17233365  1.64166349  1.30022379
  0.19230105  0.15094207 -1.23081173 -0.91652123  0.        ]",[-1.56504393 -0.74999857],"[[ -4.31175035  -3.11904069   0.19089097   0.15173544]
 [-38.15760147   2.67006489   0.           0.        ]]",-1.48905,-0.244618389426,[-1.72205929 -1.148869  ]
12,[-0.33960813 -0.00627026],"[ 0.37403768 -1.61033867  1.47475121  0.08761277  1.64165853  1.30022094
  0.09693519  0.0830467  -1.24459981 -0.93971222  0.        ]",[-1.55909419 -0.93173784],"[[ -5.10704812  -3.06896445   0.19089097   0.15173544]
 [-41.36150261   2.11200872   0.           0.        ]]",-0.595302,-0.248788927539,[-1.84588902  0.89144408]
13,[-0.33960813 -0.00627026],"[ 1.15361028 -1.59910013  0.56954093 -0.04238821  1.64165358  1.30021808
  0.00346614  0.50748916 -1.2849871  -0.97946678  0.        ]",[-1.57865858 -0.96421403],"[[ -5.965785    -2.99172279   0.19089097   0.15173544]
 [-44.50167878   5.60065678   0.           0.        ]]",0.120647,-0.258065552063,[-1.60737055 -0.71902094]
14,[-0.33960813 -0.00627026],"[ 0.97895546 -1.57861133 -0.7336     -0.17930786  1.64164862  1.30021522
 -0.08815595  0.14782128 -1.38581313 -0.97007133  0.        ]",[-1.59197712 -1.10039926],"[[ -6.88670237  -2.9093722    0.19089097   0.15173544]
 [-47.57980473   2.64442115   0.           0.        ]]",0.254012,-0.270122563123,[-2.62245741 -1.79947142]
15,[-0.33960813 -0.00627026],"[-0.1760717  -1.57468737 -1.37410455 -0.20014358  1.64164366  1.30021236
 -0.17797194 -0.33999355 -1.42383884 -0.81940524  0.        ]",[-1.60863411 -0.93876112],"[[ -7.86857285  -2.89671335   0.19089097   0.15173544]
 [-50.59725352  -1.36509955   0.           0.        ]]",-1.46005,-0.261164083087,[-0.85151559 -2.00927262]
16,[-0.33960813 -0.00627026],"[-1.35184871 -1.59303723 -0.62953118 -0.08964079  1.64163871  1.3002095
 -0.24852282 -0.81815126 -1.28097134 -0.73187783  0.        ]",[-1.61568308 -0.63484025],"[[ -8.90429856  -2.96344692   0.19089097   0.15173544]
 [-52.96747478  -5.29524892   0.           0.        ]]",-2.33851,-0.23344807443,[-0.87675259 -0.46130693]
17,[-0.33960813 -0.00627026],"[-1.32149324 -1.60811662  0.89810145  0.05335008  1.64163375  1.30020665
 -0.3206402  -0.32114794 -1.18706795 -0.84465965  0.        ]",[-1.61611545 -0.34474471],"[[ -9.98795899  -3.04866732   0.19089097   0.15173544]
 [-55.3903247   -1.21021382   0.           0.        ]]",-1.5418,-0.23161158394,[-1.88260485  0.9298018 ]
18,[-0.33960813 -0.00627026],"[ 0.02124867 -1.60612347  1.57633995  0.02785551  1.6416288   1.30020379
 -0.40584571  0.14272627 -1.20318105 -0.93207566  0.        ]",[-1.61639786 -0.33620492],"[[-11.1244867   -3.03354042   0.19089097   0.15173544]
 [-58.25288173   2.60252264   0.           0.        ]]",-0.926763,-0.242773639286,[-1.54050756  0.6842192 ]
19,[-0.33960813 -0.00627026],"[ 1.18006236 -1.5909687   0.47179808 -0.10403545  1.64162384  1.30020093
 -0.48935828  0.46632777 -1.28263443 -1.00115986  0.        ]",[-1.62986493 -0.51893848],"[[-12.31769527  -2.95480582   0.19089097   0.15173544]
 [-61.05856477   5.26231195   0.           0.        ]]",0.326978,-0.260059099761,[-2.78590929 -0.09511532]
20,[-0.33960813 -0.00627026],"[ 0.58870485 -1.56006939 -1.13948115 -0.26937795  1.64161889  1.30019807
 -0.57121123  0.40830378 -1.43941526 -0.94093042  0.        ]",[-1.66242599 -0.45862004],"[[-13.56645793  -2.85434802   0.19089097   0.15173544]
 [-63.80849423   4.78539754   0.           0.        ]]",-1.04977,-0.274438000625,[-1.33911873 -0.95755367]
21,[-0.33960813 -0.00627026],"[-1.07775563 -1.53697677 -0.99427101 -0.36078159  1.64161393  1.30019521
 -0.6514502  -0.06381804 -1.41573316 -0.6914016   0.        ]",[-1.68075109 -0.10053185],"[[-14.86967388  -2.79757706   0.19089097   0.15173544]
 [-66.50420395   0.90488004   0.           0.        ]]",-2.5536,-0.249288915466,[-1.03192311  1.24983925]
22,[-0.33960813 -0.00627026],"[-1.35333351 -1.5094272   0.84110647 -0.45181466  1.64160898  1.30019236
 -0.73008878  0.41660412 -1.13288292 -0.63295099  0.        ]",[-1.68275714  0.36608899],"[[-16.22626702  -2.73986323   0.19089097   0.15173544]
 [-69.14615174   4.85362027   0.           0.        ]]",-1.22633,-0.204001148824,[-2.27607563  1.8727725 ]
