timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56271583 -0.02445271],"[ 1.26733521  0.9066219   0.21369331  0.59373153 -1.6718685   1.3870418
  1.66712501 -0.217058    2.26281261 -0.74474577  0.        ]",[-2.37083602 -2.24906301],"[[ 0.08180671  0.08604771 -0.19334718  0.1601384 ]
 [-0.00498949 -0.00020022  0.          0.        ]]",-0.00913441,-0.423109554737,[-2.78747095 -0.80835141]
1,[-0.56271583 -0.02445271],"[ 1.27074284  0.90957242  0.15565258  0.5327889  -1.6718668   1.38704071
  1.56277105 -0.5532538   2.27037345 -0.81741917  0.        ]",[-2.36188745 -1.94528043],"[[ 0.04202984  0.0539451  -0.19334718  0.1601384 ]
 [-3.95953257 -3.19940449  0.          0.        ]]",0.123093,-0.428191348359,[-3.02038794 -2.54587506]
2,[-0.56271583 -0.02445271],"[ 1.267962    0.90989864 -0.01686185  0.33673196 -1.6718651   1.38703963
  1.46048851 -0.96254166  2.26710882 -1.03956205  0.        ]",[-2.36724949 -1.60878086],"[[-0.0760503  -0.04912019 -0.19334718  0.1601384 ]
 [-7.83558672 -7.09414696  0.          0.        ]]",0.408629,-0.441239638933,[-3.86026018 -1.53203741]
3,[-0.56271583 -0.02445271],"[ 1.22146286  0.8770786  -0.29700063 -0.00240527 -1.67186339  1.38703854
  1.36022355 -1.36372358  2.17312184 -1.39786398  0.        ]",[-2.37235641 -1.29199982],"[[ -0.27088388  -0.2293066   -0.19334718   0.1601384 ]
 [-11.63519064 -10.91175945   0.           0.        ]]",0.356568,-0.454534898436,[-2.127229   -2.51188585]
4,[-0.56271583 -0.02445271],"[ 1.07421637  0.75984943 -0.65868038 -0.45721326 -1.67186169  1.38703745
  1.2619213  -1.75694617  1.87799798 -1.80468405  0.        ]",[-2.38397408 -0.82791245],"[[ -0.54096202  -0.48508572  -0.19334718   0.1601384 ]
 [-15.36042302 -14.653641     0.           0.        ]]",0.674831,-0.45431770771,[-1.84832301 -1.93436873]
5,[-0.56271583 -0.02445271],"[ 0.76429101  0.49863592 -1.0371199  -0.95470644 -1.67185998  1.38703636
  1.16551632 -2.14234424  1.32762516 -2.05651614  0.        ]",[-2.38460684  0.119003  ],"[[ -0.88482147  -0.81495597  -0.19334718   0.1601384 ]
 [-19.01376194 -18.32107958   0.           0.        ]]",0.990989,-0.423040227693,[-1.34480005 -0.18477592]
6,[-0.56271583 -0.02445271],"[ 0.25609894  0.09163273 -1.31496591 -1.33308883 -1.67185828  1.38703527
  1.07092924 -2.18083429  0.68179308 -1.91468338  0.        ]",[-2.37029409  1.16550565],"[[ -1.30105715  -1.18505387  -0.19334718   0.1601384 ]
 [-22.59821479 -18.68737939   0.           0.        ]]",1.01954,-0.349762650014,[-1.81608986  2.42377113]
7,[-0.56271583 -0.02445271],"[-0.41180225 -0.33003338 -1.33338656 -1.47000243 -1.67185657  1.38703418
  0.97816009 -1.7255075   0.27232512 -1.40025484  0.        ]",[-2.34190559  2.0073576 ],"[[ -1.78829503  -1.5153298   -0.19334718   0.1601384 ]
 [-26.11377961 -14.35454594   0.           0.        ]]",0.629773,-0.248220136403,[-2.10310364  2.7007014 ]
8,[-0.56271583 -0.02445271],"[-1.08135175 -0.64985167 -0.9509716  -1.43903603 -1.67185487  1.38703309
  0.88724797 -1.27913269  0.257191   -0.79225376  0.        ]",[-2.34297585  3.04213953],"[[ -2.34513907  -1.75980353  -0.19334718   0.1601384 ]
 [-29.55897326 -10.10688757   0.           0.        ]]",-0.0501603,-0.153767003674,[-2.96622259  2.45743521]
9,[-0.56271583 -0.02445271],"[-1.47757605 -0.85281606 -0.15514835 -1.35796024 -1.67185317  1.387032
  0.79816453 -0.84153612  0.57287853 -0.34657775  0.        ]",[-2.39250422  4.17404222],"[[ -2.97019193  -1.92016216  -0.19334718   0.1601384 ]
 [-32.9348699   -5.94275661   0.           0.        ]]",-0.392559,-0.133465830811,[-2.53392466  5.49828918]
