timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.61706221 -0.28079435],"[ 1.28556491  0.99610165 -0.02345512  0.73740831  0.67669182  1.026544
  1.82629735 -0.22555873  0.69031253 -0.71711021  0.        ]",[-2.95148182 -5.0713892 ],"[[-0.07523388  0.05776272  0.07897105  0.11861373]
 [-0.00349634  0.00157939  0.          0.        ]]",-2.39517,-0.182995620689,[-2.85285686 -4.43108868]
1,[-0.61706221 -0.28079435],"[ 1.28031792  0.99811428 -0.08092762  0.66120621  0.6766917   1.02654375
  1.72140818 -0.57866499  0.68510355 -0.79591385  0.        ]",[-2.93211794 -5.06711674],"[[-0.11497819  0.01808158  0.07897105  0.11861373]
 [-3.95777183 -3.95650723  0.          0.        ]]",-2.35645,-0.191480550429,[-1.84361016 -5.20791496]
2,[-0.61706221 -0.28079435],"[ 1.25192314  0.99165143 -0.24972675  0.43463842  0.67669159  1.0265435
  1.61859231 -0.92478238  0.64010446 -1.02561496  0.        ]",[-2.90609837 -5.08379316],"[[-0.23302366 -0.09997532  0.07897105  0.11861373]
 [-7.83388925 -7.83625414  0.          0.        ]]",-1.90781,-0.215675255557,[-3.26729758 -5.18706878]
3,[-0.61706221 -0.28079435],"[ 1.16419812  0.94058794 -0.51698586  0.06795884  0.67669147  1.02654325
  1.51780206 -1.26404432  0.47503567 -1.36888122  0.        ]",[-2.88916349 -4.9657588 ],"[[ -0.4278246   -0.29485633   0.07897105   0.11861373]
 [-11.6336456  -11.63915806   0.           0.        ]]",-1.77006,-0.251306462024,[-3.252448   -4.90345499]
4,[-0.61706221 -0.28079435],"[ 0.96448043  0.7903579  -0.84776687 -0.40260252  0.67669135  1.02654301
  1.41898015 -1.59657454  0.09727416 -1.7099718   0.        ]",[-2.91311741 -4.46687841],"[[ -0.69787471  -0.56503864   0.07897105   0.11861373]
 [-15.35919949 -15.36660733   0.           0.        ]]",-1.44277,-0.28936222112,[-3.37879867 -4.96277159]
5,[-0.61706221 -0.28079435],"[ 0.60098599  0.48253666 -1.16835259 -0.88971328  0.67669124  1.02654276
  1.32205949 -1.9224877  -0.49895331 -1.83061339  0.        ]",[-3.07384896 -3.08837748],"[[ -1.04171473  -0.90902617   0.07897105   0.11861373]
 [-19.01307993 -19.01988888   0.           0.        ]]",-1.12565,-0.314816184029,[-3.9308929  -3.53759972]
6,[-0.61706221 -0.28079435],"[ 0.0558586  -0.01457677 -1.3577388  -1.23780686  0.67669112  1.02654251
  1.22697186 -2.24189764 -1.10205086 -1.51629475  0.        ]",[-3.42728662 -1.5910635 ],"[[ -1.45793739  -1.32534822   0.07897105   0.11861373]
 [-22.5978582  -22.60028066   0.           0.        ]]",-1.28395,-0.308166583163,[-2.74991198 -2.07404467]
7,[-0.61706221 -0.28079435],"[-0.60910123 -0.66005799 -1.26635486 -1.23951386  0.676691    1.02654226
  1.13366994 -2.55493675 -1.30773353 -0.84192386  0.        ]",[-3.80532169 -0.28097317],"[[ -1.94518073  -1.81256126   0.07897105   0.11861373]
 [-26.1153177  -26.10926902   0.           0.        ]]",-2.01188,-0.253167232944,[-3.82721514  0.44116759]
8,[-0.61706221 -0.28079435],"[-1.21619874 -1.2431235  -0.78123031 -0.79121637  0.67669089  1.02654201
  1.04217665 -2.35270171 -0.96720507 -0.34900055  0.        ]",[-3.89256787 -0.414069  ],"[[ -2.50209791  -2.31200138   0.07897105   0.11861373]
 [-29.56459428 -23.84236596   0.           0.        ]]",-3.29538,-0.163273841276,[-3.35606882 -0.69091855]
9,[-0.61706221 -0.28079435],"[-1.4907635  -1.60552699  0.0649676   0.00358902  0.67669077  1.02654176
  0.95255039 -2.55444797 -0.53540701 -0.43635037  0.        ]",[-4.02122116 -0.641523  ],"[[ -3.12729536  -2.81153631   0.07897105   0.11861373]
 [-32.94348545 -26.10383718   0.           0.        ]]",-2.81884,-0.112079288665,[-4.37733528 -0.70815725]
