timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.5065707  -0.01024668],"[  1.25748503e+00   9.22568497e-01   1.11570625e-03   3.95473291e-01
   6.98939206e-01   1.38603259e+00   1.58074984e+00  -2.08256156e-01
   6.54292953e-01  -9.87186060e-01   0.00000000e+00]",[-2.20967579 -3.43076706],"[[-0.06674093  0.01297246  0.08082594  0.16068343]
 [ 0.00269203  0.00090577  0.          0.        ]]",-0.781572,-0.215888856733,[-2.5258067  -2.05981741]
1,[-0.5065707  -0.01024668],"[ 1.25275023  0.92220935 -0.05681485  0.32199576  0.69893882  1.38603109
  1.47558119 -0.64660458  0.64748049 -1.06521437  0.        ]",[-2.17805362 -3.36004066],"[[-0.10636268 -0.026722    0.08082594  0.16068343]
 [-3.95170639 -3.9571656   0.          0.        ]]",-0.291135,-0.225491625841,[-1.66760089 -4.00902728]
2,[-0.5065707  -0.01024668],"[ 1.22594079  0.90892943 -0.22743298  0.10434969  0.69893844  1.38602959
  1.37249081 -1.0762763   0.59811807 -1.29209298  0.        ]",[-2.150769   -3.27469826],"[[-0.22428825 -0.1447919   0.08082594  0.16068343]
 [-7.82797116 -7.83689458  0.          0.        ]]",-0.0282177,-0.252538985085,[-3.44416595 -2.65339212]
3,[-0.5065707  -0.01024668],"[ 1.14101352  0.8476022  -0.49808737 -0.24535713  0.69893805  1.3860281
  1.27143025 -1.49743629  0.42773623 -1.62848009  0.        ]",[-2.13194513 -3.04747081],"[[ -0.41897269  -0.33968549   0.08082594   0.16068343]
 [-11.62792239 -11.63977549   0.           0.        ]]",-0.533725,-0.291400278677,[-1.75078895 -1.7128172 ]
4,[-0.5065707  -0.01024668],"[ 0.94534478  0.68580861 -0.83400174 -0.68887428  0.69893767  1.3860266
  1.17234172 -1.91023755  0.04787657 -1.95706607  0.        ]",[-2.14814043 -2.70909667],"[[ -0.68891078  -0.60987988   0.08082594   0.16068343]
 [-15.35373157 -15.36719642   0.           0.        ]]",-0.435114,-0.331222910828,[-1.10718621 -1.72742116]
5,[-0.5065707  -0.01024668],"[ 0.58683152  0.36891229 -1.16123596 -1.13853381  0.69893728  1.3860251
  1.07515822 -2.31482232 -0.54114077 -2.06195649  0.        ]",[-2.20537901 -2.23096132],"[[ -1.03264444  -0.9538789    0.08082594   0.16068343]
 [-19.00791626 -19.02044956   0.           0.        ]]",0.7529,-0.354977143174,[-2.44888128 -3.02623566]
6,[-0.5065707  -0.01024668],"[ 0.04665725 -0.12941383 -1.35776623 -1.44266275  0.6989369   1.3860236
  0.97981277 -2.71133277 -1.12467078 -1.73836033  0.        ]",[-2.27599239 -1.44740272],"[[ -1.44876689  -1.37021198   0.08082594   0.16068343]
 [-22.59299348 -22.60082779   0.           0.        ]]",0.709515,-0.341816044684,[-1.99358081 -1.34543331]
7,[-0.5065707  -0.01024668],"[-0.61509575 -0.76266249 -1.27193166 -1.4042461   0.69893651  1.3860221
  0.88626075 -3.09993525 -1.30746967 -1.07434702  0.        ]",[-2.36650133 -0.3181676 ],"[[ -1.93591511  -1.85743614   0.08082594   0.16068343]
 [-26.11064054 -26.10984325   0.           0.        ]]",1.08084,-0.276978878158,[-1.73949821 -2.48051388]
8,[-0.5065707  -0.01024668],"[-1.22284923 -1.37248319 -0.78787575 -0.85955049  0.69893613  1.38602061
  0.7945113  -3.4808524  -0.92582732 -0.61589272  0.        ]",[-2.43187666  0.52060914],"[[ -2.49274135  -2.41414327   0.08082594   0.16068343]
 [-29.56051211 -29.54951727   0.           0.        ]]",-0.744531,-0.179444588433,[-2.04371237  3.32245827]
9,[-0.5065707  -0.01024668],"[-1.50333988 -1.68333808  0.06417041  0.03625454  0.69893574  1.38601911
  0.70466189 -2.97735357 -0.53599983 -0.7851821   0.        ]",[-2.39991713 -0.19602373],"[[ -3.11785806  -2.95951596   0.08082594   0.16068343]
 [-32.93894319 -25.0032143    0.           0.        ]]",-0.513143,-0.158457672377,[-1.94116826 -0.41833958]
10,[-0.5065707  -0.01024668],"[-1.20646482 -1.70377713  1.00836093  0.45306367  0.69893536  1.38601761
  0.61672769 -0.28552357 -0.55838905 -0.97685305  0.        ]",[-2.24092531 -1.40880632],"[[ -3.8098121   -3.18568591   0.08082594   0.16068343]
 [-36.24536226  -0.69695318   0.           0.        ]]",-1.31076,-0.188044849965,[-2.41742294 -1.28563214]
11,[-0.5065707  -0.01024668],"[-0.32149284 -1.705051    1.55124751  0.37335488  0.69893497  1.38601611
  0.53051719  0.16022723 -0.57532008 -0.97093828  0.        ]",[-2.22895336 -1.28511167],"[[ -4.56724267  -3.14261477   0.08082594   0.16068343]
 [-39.48696971   3.32801636   0.           0.        ]]",-1.07545,-0.188370451477,[-2.47515181 -1.29868999]
12,[-0.5065707  -0.01024668],"[ 0.74370572 -1.7026749   1.24347317  0.26021862  0.69893459  1.38601462
  0.44600888  0.07350699 -0.58745128 -0.9820552   0.        ]",[-2.23788476 -1.88644838],"[[ -5.38886399  -3.0814649    0.08082594   0.16068343]
 [-42.66457375   2.54496442   0.           0.        ]]",0.149377,-0.190874951773,[-2.2256436  -2.29223301]
13,[-0.5065707  -0.01024668],"[ 1.26049415 -1.69857145  0.11335153  0.18789393  0.6989342   1.38601312
  0.36317399 -0.0507117  -0.63655115 -0.9774301   0.        ]",[-2.25233459 -2.59417915],"[[ -6.27340611  -3.04226976   0.08082594   0.16068343]
 [-45.77925618   1.4233151    0.           0.        ]]",0.839114,-0.193929130071,[-1.77302834 -1.17735571]
14,[-0.5065707  -0.01024668],"[ 0.69755824 -1.69561104 -1.08314657  0.15002342  0.69893382  1.38601162
  0.2819792  -0.13043654 -0.67613046 -0.91181361  0.        ]",[-2.25653553 -2.88422656],"[[ -7.21962312  -3.02168913   0.08082594   0.16068343]
 [-48.83226974   0.70342887   0.           0.        ]]",0.776728,-0.187966324228,[-1.82306276 -2.93568734]
15,[-0.5065707  -0.01024668],"[-0.62436838 -1.69399786 -1.26812687  0.13193622  0.69893343  1.38601012
  0.20239174 -0.17232047 -0.64016358 -0.82517447  0.        ]",[-2.25191927 -2.43752384],"[[ -8.226294    -3.0118422    0.08082594   0.16068343]
 [-51.82484594   0.32523203   0.           0.        ]]",-1.27754,-0.172819558158,[-2.12748269 -0.87783167]
16,[-0.5065707  -0.01024668],"[-1.49160346 -1.69320083 -0.09497973  0.12350662  0.69893305  1.38600862
  0.12437976 -0.19137406 -0.54027308 -0.8117928   0.        ]",[-2.26731253 -1.38343561],"[[ -9.29222202  -3.00724876   0.08082594   0.16068343]
 [-54.75818216   0.15318463   0.           0.        ]]",-1.70337,-0.162618710181,[-2.80668611 -1.77545725]
17,[-0.5065707  -0.01024668],"[-0.87826851 -1.69284655  1.32719022  0.11986569  0.69893266  1.38600713
  0.04791206 -0.20171525 -0.4786891  -0.9052665   0.        ]",[-2.31085372 -0.59239143],"[[-10.41623418  -3.00526388   0.08082594   0.16068343]
 [-57.63345217   0.05980696   0.           0.        ]]",-1.4742,-0.172113008034,[-1.19038428 -1.38239116]
18,[-0.5065707  -0.01024668],"[ 0.66066584 -1.69270549  1.30899468  0.11844579  0.69893228  1.38600563
 -0.02704189 -0.20575829 -0.53827676 -1.00769488  0.        ]",[-2.3158505 -1.32242  ],"[[ -1.15971807e+01  -3.00448969e+00   8.08259386e-02   1.60683431e-01]
 [ -6.04518031e+01   2.32990940e-02   0.00000000e+00   0.00000000e+00]]",0.379293,-0.191273826263,[-3.24146526 -3.60154439]
19,[-0.5065707  -0.01024668],"[ 1.21138098 -1.6926489  -0.28903021  0.11789308  0.69893189  1.38600413
 -0.10051202 -0.20733497 -0.65587136 -0.98457646  0.        ]",[-2.30537963 -2.34332871],"[[ -1.28339344e+01  -3.00418832e+00   8.08259386e-02   1.60683431e-01]
 [ -6.32143613e+01   9.06154249e-03   0.00000000e+00   0.00000000e+00]]",1.15969,-0.196491705561,[-2.56764374 -2.677835  ]
20,[-0.5065707  -0.01024668],"[-0.10530804 -1.69262538 -1.36857826  0.11767819  0.69893151  1.38600263
 -0.17252772 -0.20794843 -0.67094371 -0.85514022  0.        ]",[-2.2988987  -2.25424194],"[[ -1.41253905e+01  -3.00407116e+00   8.08259386e-02   1.60683431e-01]
 [ -6.59222309e+01   3.52159396e-03   0.00000000e+00   0.00000000e+00]]",-0.35459,-0.179698955001,[-2.01837982 -1.9354488 ]
21,[-0.5065707  -0.01024668],"[-1.46493128 -1.69261476 -0.24630191  0.11759462  0.69893112  1.38600114
 -0.24311775 -0.20818659 -0.55100951 -0.8057841   0.        ]",[-2.3093996  -1.01909661],"[[ -1.54704662e+01  -3.00402561e+00   8.08259386e-02   1.60683431e-01]
 [ -6.85764944e+01   1.37034125e-03   0.00000000e+00   0.00000000e+00]]",-2.00921,-0.1625931171,[-1.8134734  -1.34029104]
22,[-0.5065707  -0.01024668],"[-0.67335475 -1.69260914  1.4446529   0.11756201  0.69893074  1.38599964
 -0.31231035 -0.20827885 -0.47879704 -0.92296693  0.        ]",[-2.36284065 -0.04830191],"[[ -1.68681000e+01  -3.00400785e+00   8.08259386e-02   1.60683431e-01]
 [ -7.11782129e+01   5.36546428e-04   0.00000000e+00   0.00000000e+00]]",-0.901431,-0.174786215717,[-2.75540368 -0.17328915]
23,[-0.5065707  -0.01024668],"[ 1.06932765 -1.69244696  0.84387622  0.11594148  0.69893035  1.38599814
 -0.38013299 -0.20160525 -0.5814662  -1.01830136  0.        ]",[-2.34841728 -1.28758419],"[[ -1.83172513e+01  -3.00312410e+00   8.08259386e-02   1.60683431e-01]
 [ -7.37284202e+01   6.07957742e-02   0.00000000e+00   0.00000000e+00]]",0.577571,-0.195769532737,[-2.75039969 -1.15390905]
24,[-0.5065707  -0.01024668],"[ 0.66276703 -1.69240564 -1.10946138  0.11554839  0.69892997  1.38599664
 -0.4466132  -0.21009706 -0.68517768 -0.91725296  0.        ]",[-2.338521   -2.03254008],"[[ -1.98169003e+01  -3.00290973e+00   8.08259386e-02   1.60683431e-01]
 [ -7.62281512e+01  -1.58825888e-02   0.00000000e+00   0.00000000e+00]]",0.666926,-0.189514666303,[-2.5649691  -1.91936802]
25,[-0.5065707  -0.01024668],"[-1.24237015 -1.69247656 -0.75985612  0.11628986  0.69892958  1.38599514
 -0.5117773  -0.2105445  -0.59095292 -0.80106332  0.        ]",[-2.33102322 -0.99528444],"[[ -2.13660475e+01  -3.00331415e+00   8.08259386e-02   1.60683431e-01]
 [ -7.86783961e+01  -1.99234665e-02   0.00000000e+00   0.00000000e+00]]",-1.51424,-0.165192805431,[-2.24869904 -2.91685628]
26,[-0.5065707  -0.01024668],"[-0.8999825  -1.69253324  1.31179062  0.11688891  0.6989292   1.38599365
 -0.57565134 -0.20972399 -0.47800913 -0.90249668  0.        ]",[-2.39127684  0.63214016],"[[ -2.29637128e+01  -3.00364088e+00   8.08259386e-02   1.60683431e-01]
 [ -8.10801340e+01  -1.25153659e-02   0.00000000e+00   0.00000000e+00]]",-1.08856,-0.171654863674,[-2.35396042 -1.16538149]
27,[-0.5065707  -0.01024668],"[ 1.07524681 -1.69256436  0.83310095  0.11722944  0.69892881  1.38599215
 -0.63826083 -0.20905918 -0.58261044 -1.01794143  0.        ]",[-2.38635588 -0.71334207],"[[ -2.46089359e+01  -3.00382661e+00   8.08259386e-02   1.60683431e-01]
 [ -8.34343256e+01  -6.51312345e-03   0.00000000e+00   0.00000000e+00]]",0.482774,-0.195797174623,[-2.33431201 -1.58158053]
28,[-0.5065707  -0.01024668],"[ 0.42016387 -1.69257861 -1.25123932  0.11739889  0.69892843  1.38599065
 -0.69963083 -0.20868071 -0.68400226 -0.89504554  0.        ]",[-2.37067461 -1.40106642],"[[ -2.63007751e+01  -3.00391904e+00   8.08259386e-02   1.60683431e-01]
 [ -8.57419122e+01  -3.09648310e-03   0.00000000e+00   0.00000000e+00]]",0.390783,-0.186348399416,[-2.53391851 -2.19646383]
29,[-0.5065707  -0.01024668],"[-1.46540744 -1.69258391 -0.24420398  0.11747735  0.69892804  1.38598915
 -0.75978587 -0.20849202 -0.55087651 -0.80578634  0.        ]",[-2.37622213  0.16154227],"[[ -2.80383078e+01  -3.00396185e+00   8.08259386e-02   1.60683431e-01]
 [ -8.80038166e+01  -1.39339242e-03   0.00000000e+00   0.00000000e+00]]",-2.13847,-0.162583840248,[-2.38666728  0.64775012]
30,[-0.5065707  -0.01024668],"[-0.15544575 -1.68750822  1.56623714  0.07034111  0.69892766  1.38598766
 -0.81874304  0.07610316 -0.47475277 -0.95943349  0.        ]",[-2.40485573  1.08444381],"[[ -2.98206272e+01  -2.97820823e+00   8.08259386e-02   1.60683431e-01]
 [ -9.02206824e+01   2.56838129e+00   0.00000000e+00   0.00000000e+00]]",-0.775926,-0.18005843362,[-2.1270777   0.28554869]
31,[-0.5065707  -0.01024668],"[ 1.22387645 -1.67169547 -0.23690621 -0.04273703  0.69892727  1.38598616
 -0.87652604  0.19644624 -0.65601467 -1.04726877  0.        ]",[-2.38175011 -0.57910836],"[[ -3.16468410e+01  -2.91594220e+00   8.08259386e-02   1.60683431e-01]
 [ -9.23934003e+01   3.65502884e+00   0.00000000e+00   0.00000000e+00]]",0.66665,-0.205484478944,[-1.85653148 -1.5741496 ]
