timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.64475667 -0.47417551],"[ 1.28814498  1.04097912  0.20304901  0.5567634  -0.09705425  0.74919833
  1.86107235 -0.22651831  1.22872696 -0.40471462  0.        ]",[-3.41807652 -3.32884431],"[[ 0.08207316 -0.07389401 -0.01057938  0.08667745]
 [-0.00090523 -0.00470537  0.          0.        ]]",-3.06046,-0.233503442692,[-3.79355529 -3.53067606]
1,[-0.64475667 -0.47417551],"[ 1.2915786   1.03591355  0.14557162  0.48080928 -0.09705424  0.74919822
  1.75582078 -0.56649106  1.22855384 -0.48401831  0.        ]",[-3.40521288 -2.48682022],"[[ 0.04238006 -0.1136996  -0.01057938  0.08667745]
 [-3.95524826 -3.96266695  0.          0.        ]]",-3.40471,-0.237995563243,[-3.13431983 -2.11794976]
2,[-0.64475667 -0.47417551],"[ 1.28885191  1.00832124 -0.02551188  0.25780146 -0.09705423  0.74919812
  1.65264757 -0.89973413  1.19825365 -0.7167066   0.        ]",[-3.35417557 -1.77597475],"[[-0.07561619 -0.2318784  -0.01057938  0.08667745]
 [-7.83151043 -7.84228246  0.          0.        ]]",-3.278,-0.250089424674,[-3.55880569 -1.31194452]
3,[-0.64475667 -0.47417551],"[ 1.24228477  0.92275415 -0.30343511 -0.09529919 -0.09705422  0.74919801
  1.55150309 -1.22637544  1.05580204 -1.06963526  0.        ]",[-3.28681993 -1.15020466],"[[ -2.70372163e-01  -4.26878549e-01  -1.05793787e-02   8.66774483e-02]
 [ -1.16315554e+01  -1.16450416e+01   0.00000000e+00   0.00000000e+00]]",-3.09723,-0.265420472772,[-2.85339328 -1.54985672]
4,[-0.64475667 -0.47417551],"[ 1.09458682  0.72762837 -0.66236473 -0.53234843 -0.09705422  0.74919791
  1.45232895 -1.54653412  0.70377258 -1.43232129  0.        ]",[-3.26260424 -0.26739308],"[[ -5.40384839e-01  -6.97176969e-01  -1.05793787e-02   8.66774483e-02]
 [ -1.53575763e+01  -1.53723326e+01   0.00000000e+00   0.00000000e+00]]",-2.7971,-0.275872291439,[-3.43773733 -0.14154402]
5,[-0.64475667 -0.47417551],"[ 0.78348971  0.41184361 -1.03808218 -0.92194909 -0.09705421  0.7491978
  1.35504257 -1.5683509   0.14847209 -1.59689418  0.        ]",[-3.2290988   0.24434796],"[[ -8.84206578e-01  -1.00717283e+00  -1.05793787e-02   8.66774483e-02]
 [ -1.90126757e+01  -1.56263291e+01   0.00000000e+00   0.00000000e+00]]",-2.52463,-0.2712771551,[-3.54333856  0.6352715 ]
6,[-0.64475667 -0.47417551],"[ 0.27315437  0.06072172 -1.3141386  -1.14405054 -0.0970542   0.74919769
  1.2596328  -1.32548579 -0.42354793 -1.42266395  0.        ]",[-3.21026373 -0.01512259],"[[ -1.30042502e+00  -1.29133185e+00  -1.05793787e-02   8.66774483e-02]
 [ -2.25972720e+01  -1.27988981e+01   0.00000000e+00   0.00000000e+00]]",-2.43498,-0.247070997888,[-3.22869935 -0.06045127]
7,[-0.64475667 -0.47417551],"[-0.3977407  -0.28193834 -1.33287514 -1.21787463 -0.09705419  0.74919759
  1.16611348 -1.32400042 -0.79604885 -0.9397347   0.        ]",[-3.35223341  1.10700655],"[[ -1.78762172e+00  -1.54713740e+00  -1.05793787e-02   8.66774483e-02]
 [ -2.61108448e+01  -1.27816093e+01   0.00000000e+00   0.00000000e+00]]",-2.81224,-0.201928919676,[-3.81717354  0.14521842]
8,[-0.64475667 -0.47417551],"[-1.0705393  -0.61541398 -0.95390392 -1.17068442 -0.09705418  0.74919748
  1.07442471 -1.25254289 -0.79661593 -0.33125978  0.        ]",[-3.59343553  2.16090298],"[[ -2.34440084e+00  -1.79442373e+00  -1.05793787e-02   8.66774483e-02]
 [ -2.95556441e+01  -1.19497042e+01   0.00000000e+00   0.00000000e+00]]",-5.08665,-0.135974849775,[-3.13869904  2.85865022]
9,[-0.64475667 -0.47417551],"[-1.46912497 -0.86872642 -0.16451878 -1.05145699 -0.09705417  0.74919738
  0.98455236 -0.89173643 -0.44989558  0.09751722  0.        ]",[-3.91413426  4.79505587],"[[ -2.96939387e+00  -1.99127351e+00  -1.05793787e-02   8.66774483e-02]
 [ -3.29322005e+01  -7.74919729e+00   0.00000000e+00   0.00000000e+00]]",-4.28078,-0.0609751068212,[-4.52797083  4.96438699]
10,[-0.64475667 -0.47417551],"[-1.30604943 -1.00584034  0.80459706 -0.95142389 -0.09705416  0.74919727
  0.89649101 -0.53803207  0.02961679  0.18832466  0.        ]",[-4.17410898  7.63964319],"[[ -3.66123526e+00  -2.10494286e+00  -1.05793787e-02   8.66774483e-02]
 [ -3.62407174e+01  -3.63137220e+00   0.00000000e+00   0.00000000e+00]]",-2.73549,-0.0260276589708,[-4.52565068  6.46880714]
11,[-0.64475667 -0.47417551],"[-0.50134897 -1.04304663  1.47287057 -0.91923081 -0.09705415  0.74919717
  0.81020318 -0.19127527  0.43655711 -0.04852917  0.        ]",[-4.20974636  8.76375484],"[[ -4.41857839e+00  -2.13706765e+00  -1.05793787e-02   8.66774483e-02]
 [ -3.94826033e+01   4.05569700e-01   0.00000000e+00   0.00000000e+00]]",-1.83187,-0.0899426188023,[-3.96960145  8.53173153]
12,[-0.64475667 -0.47417551],"[ 0.60214896 -0.98739861  1.33766038 -0.96653617 -0.09705415  0.74919706
  0.72565446  0.14869956  0.60655262 -0.51658326  0.        ]",[-3.84553647  5.85629082],"[[ -5.24010384e+00  -2.08924646e+00  -1.05793787e-02   8.66774483e-02]
 [ -4.26591499e+01   4.36355588e+00   0.00000000e+00   0.00000000e+00]]",-3.31892,-0.150270557625,[-3.54246247  5.33225068]
13,[-0.64475667 -0.47417551],"[ 1.275351   -0.83348625  0.3133549  -1.07284648 -0.09705414  0.74919696
  0.64281516  0.48206349  0.41448132 -1.03136389  0.        ]",[-3.21458149  0.01762688],"[[ -6.12451626e+00  -1.96303849e+00  -1.05793787e-02   8.66774483e-02]
 [ -4.57714736e+01   8.24457811e+00   0.00000000e+00   0.00000000e+00]]",-2.96748,-0.196665521377,[-3.8740322  -0.25308606]
14,[-0.64475667 -0.47417551],"[ 0.88340699 -0.63567842 -0.9438833  -1.16395113 -0.09705413  0.74919685
  0.56165027  0.38278494 -0.16348462 -1.26011481  0.        ]",[-3.0103488  -3.59148526],"[[ -7.07054177e+00  -1.80974637e+00  -1.05793787e-02   8.66774483e-02]
 [ -4.88208887e+01   7.08877818e+00   0.00000000e+00   0.00000000e+00]]",-2.04432,-0.214895177107,[-2.97756496 -3.43637799]
15,[-0.64475667 -0.47417551],"[-0.40607964 -0.50126702 -1.33093131 -1.20013476 -0.09705412  0.74919675
  0.48208841  0.03157866 -0.76947797 -0.82799373  0.        ]",[-3.05315018 -3.57939172],"[[ -8.07694898e+00  -1.70899708e+00  -1.05793787e-02   8.66774483e-02]
 [ -5.18100771e+01   3.00003660e+00   0.00000000e+00   0.00000000e+00]]",-2.99943,-0.184980870241,[-3.55315763 -3.70335394]
16,[-0.64475667 -0.47417551],"[-1.434663   -0.47458291 -0.31996943 -1.20499044 -0.09705411  0.74919664
  0.40406156 -0.31254981 -0.70362618  0.04245728  0.        ]",[-3.3650856   1.31882513],"[[ -9.14256042e+00  -1.68919561e+00  -1.05793787e-02   8.66774483e-02]
 [ -5.47415946e+01  -1.00630516e+00   0.00000000e+00   0.00000000e+00]]",-4.98657,-0.103580924896,[-4.08778717  1.19836548]
17,[-0.64475667 -0.47417551],"[-1.02554077 -0.4476488   1.16595029 -1.20912596 -0.0970541   0.74919654
  0.32754939  0.03047767  0.10941285  0.40958873  0.        ]",[-3.90141535  7.58304548],"[[ -1.02662374e+01  -1.66925578e+00  -1.05793787e-02   8.66774483e-02]
 [ -5.76162047e+01   2.98721821e+00   0.00000000e+00   0.00000000e+00]]",-1.13063,-0.0621131407983,[-4.57013648  7.3766545 ]
18,[-0.64475667 -0.47417551],"[ 0.50827078 -0.31330325  1.38981636 -1.21840826 -0.09705409  0.74919643
  0.25260394  0.36684358  0.82848675 -0.19867705  0.        ]",[-3.62266994  4.81925821],"[[ -1.14468162e+01  -1.57022385e+00  -1.05793787e-02   8.66774483e-02]
 [ -6.04319523e+01   6.90318774e+00   0.00000000e+00   0.00000000e+00]]",-2.23383,-0.159563220151,[-3.67719474  5.50687096]
19,[-0.64475667 -0.47417551],"[ 1.28335475 -0.07461706 -0.08492897 -1.1884084  -0.09705408  0.74919633
  0.17919496  0.69667732  0.60957392 -1.22025721  0.        ]",[-3.06880379 -4.01888418],"[[ -1.26831306e+01  -1.39363511e+00  -1.05793787e-02   8.66774483e-02]
 [ -6.31899736e+01   1.07431101e+01   0.00000000e+00   0.00000000e+00]]",-2.76488,-0.238531487441,[-3.60257439 -3.64609957]
20,[-0.64475667 -0.47417551],"[ 0.12751983  0.1522731  -1.34758483 -1.10198105 -0.09705407  0.74919622
  0.10728796  0.33984058 -0.49814704 -1.41554361  0.        ]",[-3.22355604 -4.2737689 ],"[[ -1.39740333e+01  -1.22045546e+00  -1.05793787e-02   8.66774483e-02]
 [ -6.58915645e+01   6.58882068e+00   0.00000000e+00   0.00000000e+00]]",-3.10181,-0.249128576209,[-3.25080728 -3.09599444]
21,[-0.64475667 -0.47417551],"[-1.38548623  0.26622945 -0.46688283 -1.03481201 -0.09705407  0.74919612
  0.03675686 -0.00987175 -1.0603988  -0.23542624  0.        ]",[-3.19846392 -2.72194171],"[[ -1.53184486e+01  -1.12952949e+00  -1.05793787e-02   8.66774483e-02]
 [ -6.85414624e+01   2.51747359e+00   0.00000000e+00   0.00000000e+00]]",-4.55502,-0.170793060732,[-3.32642038 -2.95371921]
22,[-0.64475667 -0.47417551],"[-0.84146511  0.27887396  1.31079182 -1.02627438 -0.09705406  0.74919601
 -0.03243222 -0.35257327  0.00457696  0.65037549  0.        ]",[-3.82328391  6.88817739],"[[ -1.67153556e+01  -1.11921247e+00  -1.05793787e-02   8.66774483e-02]
 [ -7.11409395e+01  -1.47225383e+00   0.00000000e+00   0.00000000e+00]]",-0.286894,-0.092567845485,[-4.7835762   6.53059079]
23,[-0.64475667 -0.47417551],"[ 0.97828801  0.29202465  1.00296377 -1.0171532  -0.09705405  0.74919591
 -0.10030794 -0.00814102  1.0379818  -0.34778249  0.        ]",[-3.26223969  0.05323994],"[[ -1.81637645e+01  -1.10842737e+00  -1.05793787e-02   8.66774483e-02]
 [ -7.36910727e+01   2.53762197e+00   0.00000000e+00   0.00000000e+00]]",-3.74912,-0.200353113508,[-3.39056447  0.11003223]
24,[-0.64475667 -0.47417551],"[ 0.8577213   0.3577716  -0.96988849 -0.96771039 -0.09705404  0.7491958
 -0.16678156  0.02687062  0.19578174 -1.57268168  0.        ]",[-3.17216682 -4.11777735],"[[ -1.96626442e+01  -1.05358667e+00  -1.05793787e-02   8.66774483e-02]
 [ -7.61885286e+01   2.94522700e+00   0.00000000e+00   0.00000000e+00]]",-2.68211,-0.268722045567,[-3.45251858 -3.71078748]
25,[-0.64475667 -0.47417551],"[-1.08733089  0.37987974 -0.9365065  -0.94957929 -0.09705403  0.7491957
 -0.23193316 -0.31627038 -1.08303836 -0.72793526  0.        ]",[-3.22510719 -3.16158509],"[[ -2.12109703e+01  -1.03476566e+00  -1.05793787e-02   8.66774483e-02]
 [ -7.86363149e+01  -1.04961576e+00   0.00000000e+00   0.00000000e+00]]",-4.21508,-0.21117973926,[-2.94251546 -2.97723673]
26,[-0.64475667 -0.47417551],"[-1.05099732  0.3082588   1.14162357 -1.00554715 -0.09705402  0.74919559
 -0.29586119 -0.65247254 -0.21230578  0.64143453  0.        ]",[-3.77974939  6.27998257],"[[ -2.28077902e+01  -1.09503277e+00  -1.05793787e-02   8.66774483e-02]
 [ -8.10381313e+01  -4.96367698e+00   0.00000000e+00   0.00000000e+00]]",-0.807184,-0.0923260156601,[-3.6377749   5.98515691]
27,[-0.64475667 -0.47417551],"[ 0.98290012  0.23683341  0.9970541  -1.05379631 -0.09705401  0.74919549
 -0.35858447 -0.30158827  1.02570477 -0.38138903  0.        ]",[-3.35084391  1.11069179],"[[ -2.44522013e+01  -1.15332400e+00  -1.05793787e-02   8.66774483e-02]
 [ -8.33946844e+01  -8.78688417e-01   0.00000000e+00   0.00000000e+00]]",-3.82635,-0.200341736778,[-3.37231802 -0.09791042]
28,[-0.64475667 -0.47417551],"[ 0.64092568  0.21062945 -1.14500037 -1.06972856 -0.097054    0.74919538
 -0.42000501 -0.33090023 -0.08416277 -1.55241329  0.        ]",[-3.18083596 -3.46027112],"[[ -2.61432474e+01  -1.17432465e+00  -1.05793787e-02   8.66774483e-02]
 [ -8.57022930e+01  -1.21993808e+00   0.00000000e+00   0.00000000e+00]]",-2.61463,-0.261294297476,[-3.08490144 -3.57363383]
29,[-0.64475667 -0.47417551],"[-1.38291983  0.12993761 -0.47335831 -1.11318152 -0.097054    0.74919527
 -0.48022966 -0.66627409 -1.01092822 -0.18824139  0.        ]",[-3.29141569 -1.10240817],"[[ -2.78799903e+01  -1.23790158e+00  -1.05793787e-02   8.66774483e-02]
 [ -8.79649713e+01  -5.12435545e+00   0.00000000e+00   0.00000000e+00]]",-4.38699,-0.160715765566,[-3.21530415 -2.22941996]
30,[-0.64475667 -0.47417551],"[-0.35238504 -0.05475717  1.51067132 -1.1831752  -0.09705399  0.74919517
 -0.53935251 -0.99478289  0.47892718  0.40477003  0.        ]",[-4.27554512  8.61788368],"[[ -2.96615703e+01  -1.37876590e+00  -1.05793787e-02   8.66774483e-02]
 [ -9.01862547e+01  -8.94885077e+00   0.00000000e+00   0.00000000e+00]]",-0.84625,-0.107997078478,[-3.871343    7.36359487]
31,[-0.64475667 -0.47417551],"[ 1.28929882 -0.23949706 -0.01917875 -1.21551614 -0.09705398  0.74919506
 -0.59735709 -0.63633679  0.56175888 -1.19310957  0.        ]",[-3.22341442 -0.98168004],"[[ -3.14871663e+01  -1.51587737e+00  -1.05793787e-02   8.66774483e-02]
 [ -9.23655245e+01  -4.77582890e+00   0.00000000e+00   0.00000000e+00]]",-2.79849,-0.230878555027,[-3.34447011 -2.01197653]
32,[-0.64475667 -0.47417551],"[-0.60045896 -0.42130845 -1.26909579 -1.21242822 -0.09705397  0.74919496
 -0.65417928 -0.96504948 -0.83041088 -0.74642784  0.        ]",[-3.24566412 -2.1445663 ],"[[ -3.33558902e+01  -1.64979289e+00  -1.05793787e-02   8.66774483e-02]
 [ -9.45003712e+01  -8.60269761e+00   0.00000000e+00   0.00000000e+00]]",-3.36892,-0.181750482607,[-4.09131326 -1.53948104]
33,[-0.64475667 -0.47417551],"[-1.15405764 -0.70090241  1.02922114 -1.13909588 -0.09705396  0.74919485
 -0.70997497 -1.28717037  0.07587507  0.31779481  0.        ]",[-4.47130585  8.63732624],"[[ -3.52669242e+01  -1.85947330e+00  -1.05793787e-02   8.66774483e-02]
 [ -9.65966519e+01  -1.23528263e+01   0.00000000e+00   0.00000000e+00]]",-1.25786,-0.0467620292487,[-4.45427504  7.60034504]
34,[-0.64475667 -0.47417551],"[ 1.13584771 -0.95734696  0.75363594 -0.99001101 -0.09705395  0.74919475
 -0.76467846 -0.9227718   0.49772819 -0.86039554  0.        ]",[-3.9691937   4.29946661],"[[ -3.72194852e+01  -2.06396233e+00  -1.05793787e-02   8.66774483e-02]
 [ -9.86518986e+01  -8.11050676e+00   0.00000000e+00   0.00000000e+00]]",-3.44879,-0.179506786655,[-4.20885483  5.3136981 ]
35,[-0.64475667 -0.47417551],"[-0.01889279 -1.09655753 -1.36447548 -0.86869013 -0.09705394  0.74919464
 -0.81819673 -0.56572814 -0.5465944  -0.72227452  0.        ]",[-3.44926357 -1.3614918 ],"[[ -3.92127033e+01  -2.18446477e+00  -1.05793787e-02   8.66774483e-02]
 [ -1.00662616e+02  -3.95381208e+00   0.00000000e+00   0.00000000e+00]]",-3.01784,-0.149783490671,[-2.6294735  -1.78159749]
36,[-0.64475667 -0.47417551],"[-1.37714267 -1.22155048  0.65581945 -0.72828517 -0.09705393  0.74919454
 -0.87063775 -0.89608991  0.02392699  0.07387144  0.        ]",[-4.34740734  6.67854404],"[[ -4.12457192e+01  -2.30212658e+00  -1.05793787e-02   8.66774483e-02]
 [ -1.02632861e+02  -7.79987898e+00   0.00000000e+00   0.00000000e+00]]",-1.99886,-0.0184750478031,[-3.9919456   7.08051423]
37,[-0.64475667 -0.47417551],"[ 0.9967673  -1.33105114  0.97889477 -0.57285454 -0.09705392  0.74919443
 -0.92203612 -0.53991656  0.32859116 -0.75222271  0.        ]",[-4.12596035  4.55844069],"[[ -4.33177568e+01  -2.41651596e+00  -1.05793787e-02   8.66774483e-02]
 [ -1.04563934e+02  -3.65331673e+00   0.00000000e+00   0.00000000e+00]]",-3.64709,-0.150236425198,[-3.89755331  4.07069248]
38,[-0.64475667 -0.47417551],"[ 0.07514315 -1.3596217  -1.35551185 -0.52586405 -0.09705392  0.74919433
 -0.97234386 -0.19091419 -0.42779507 -0.61149302  0.        ]",[-3.65957832  0.44766173],"[[ -4.54280036e+01  -2.44881598e+00  -1.05793787e-02   8.66774483e-02]
 [ -1.06454032e+02   4.09761393e-01   0.00000000e+00   0.00000000e+00]]",-3.22157,-0.124590417283,[-4.1284972   0.03715164]
39,[-0.64475667 -0.47417551],"[-1.35012298 -1.35097065  0.71752332 -0.54041837 -0.09705391  0.74919422
 -1.02162166 -0.17621762  0.0759739  -0.01819508  0.        ]",[-4.26382732  7.02871704],"[[ -4.75756601e+01  -2.43890658e+00  -1.05793787e-02   8.66774483e-02]
 [ -1.08305435e+02   5.80858426e-01   0.00000000e+00   0.00000000e+00]]",-1.5182,-0.0313817575827,[-4.70254696  7.00950606]
40,[-0.64475667 -0.47417551],"[ 1.11881632 -1.30432922  0.78673128 -0.61416221 -0.0970539   0.74919412
 -1.06988962  0.16584299  0.29831738 -0.8132359   0.        ]",[-3.90741754  4.22415638],"[[ -4.97599682e+01  -2.38733938e+00  -1.05793787e-02   8.66774483e-02]
 [ -1.10118898e+02   4.56312036e+00   0.00000000e+00   0.00000000e+00]]",-3.53878,-0.15681016731,[-3.45586833  4.45503496]
41,[-0.64475667 -0.47417551],"[-0.29792043 -1.17487328 -1.35185663 -0.78472852 -0.09705389  0.74919401
 -1.11712655  0.50153046 -0.55191604 -0.57272773  0.        ]",[-3.78490162  2.81460834],"[[ -5.19801579e+01  -2.25687624e+00  -1.05793787e-02   8.66774483e-02]
 [ -1.11893626e+02   8.47118663e+00   0.00000000e+00   0.00000000e+00]]",-4.51387,-0.130378126169,[-4.05450189  2.48819473]
42,[-0.64475667 -0.47417551],"[-1.03902907 -0.93931788  1.15321095 -1.00343248 -0.09705388  0.74919391
 -1.16333201  0.83117718  0.20724875  0.17824939  0.        ]",[-4.2936945  8.6107235],"[[ -5.42354549e+01  -2.04896033e+00  -1.05793787e-02   8.66774483e-02]
 [ -1.13629602e+02   1.23089270e+01   0.00000000e+00   0.00000000e+00]]",0.440387,-0.0516109246297,[-4.84730411  9.31085264]
43,[-0.64475667 -0.47417551],"[ 1.29244108 -0.57626763  0.11831475 -1.18238359 -0.09705387  0.7491938
 -1.20850747  1.15495368  0.46232905 -1.12402671  0.        ]",[-3.76860809  2.93063235],"[[ -5.65250838e+01  -1.76497400e+00  -1.05793787e-02   8.66774483e-02]
 [ -1.15326881e+02   1.60783278e+01   0.00000000e+00   0.00000000e+00]]",-3.38483,-0.213501513407,[-3.49341768  3.08004168]
44,[-0.64475667 -0.47417551],"[-1.02499822 -0.09156112 -0.99825696 -1.19252789 -0.09705386  0.7491937
 -1.25267933  1.47274226 -0.97562694 -0.5600324   0.        ]",[-4.12061119  4.03400803],"[[ -5.88482783e+01  -1.40629086e+00  -1.05793787e-02   8.66774483e-02]
 [ -1.16986454e+02   1.97780195e+01   0.00000000e+00   0.00000000e+00]]",-3.46324,-0.180788720554,[-3.0114653   3.88579337]
45,[-0.64475667 -0.47417551],"[-0.17734355  0.44914206  1.53271113 -0.88747238 -0.09705385  0.74919359
 -1.29592765  1.78402255  0.46464594  0.57978355  0.        ]",[-4.42637444  8.05968761],"[[ -6.12043100e+01  -9.74357186e-01  -1.05793787e-02   8.66774483e-02]
 [ -1.18611331e+02   2.34019453e+01   0.00000000e+00   0.00000000e+00]]",1.87543,-0.122124111136,[-4.92517959  7.52984783]
46,[-0.64475667 -0.47417551],"[ 0.90934543  0.89687135 -0.91621045 -0.17111215 -0.09705385  0.74919349
 -1.33840578  2.0878718   0.62802165 -1.54025072  0.        ]",[-4.44420147  3.88460326],"[[ -6.35925381e+01  -4.70789271e-01  -1.05793787e-02   8.66774483e-02]
 [ -1.20207273e+02   2.69393635e+01   0.00000000e+00   0.00000000e+00]]",-1.65659,-0.285607817679,[-5.05667521  4.72336739]
47,[-0.64475667 -0.47417551],"[-1.48864179  1.03755166  0.14069273  0.89449694 -0.09705384  0.74919338
 -1.38032179  2.3832254  -1.27510606 -0.48080536  0.        ]",[-4.91630507  7.22354221],"[[ -6.60124604e+01   1.02556872e-01  -1.05793787e-02   8.66774483e-02]
 [ -1.21782096e+02   3.03778816e+01   0.00000000e+00   0.00000000e+00]]",1.38788,-0.218418736358,[-4.5348584   7.42429358]
48,[-0.64475667 -0.47417551],"[ 1.00802162  0.68600936  0.9637068   1.99577503 -0.09705383  0.74919328
 -1.42185255  2.6694849   0.56669331  0.59377036  0.        ]",[-5.05618191  8.92240047],"[[ -6.84637270e+01   7.43616806e-01  -1.05793787e-02   8.66774483e-02]
 [ -1.23342446e+02   3.37105338e+01   0.00000000e+00   0.00000000e+00]]",1.4708,-0.136834221411,[-4.68646186  9.02491955]
49,[-0.64475667 -0.47417551],"[-0.45641209 -0.15077496 -1.31799691  2.60105394 -0.09705382  0.74919317
 -1.46299804  2.9473141   0.43305401 -1.32058774  0.        ]",[-5.20865536  7.86819172],"[[ -7.09460644e+01   1.45031915e+00  -1.05793787e-02   8.66774483e-02]
 [ -1.24888323e+02   3.69450495e+01   0.00000000e+00   0.00000000e+00]]",-0.161837,-0.240465111796,[-5.23821761  8.5325089 ]
