timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.61074698 -0.209025  ],"[ 1.28716702  0.9727785   0.06103123  0.44884079 -0.5817756   0.01387912
  1.8050228  -0.22563525  1.54908084 -0.00370712  0.        ]",[-3.08976889 -0.49312371],"[[-0.01772258 -0.07228026 -0.06654758  0.00186524]
 [-0.00125521 -0.00197385  0.          0.        ]]",-2.44346,-0.276417698226,[-3.80570298 -0.93878917]
1,[-0.61074698 -0.209025  ],"[ 1.28509444  0.96827434  0.0033566   0.37732696 -0.58177549  0.01387912
  1.70031493 -0.56517301  1.54176185 -0.08043691  0.        ]",[-3.10585022  0.05503896],"[[ -5.74235436e-02  -1.09599988e-01  -6.65475770e-02   1.86523521e-03]
 [ -3.95568372e+00  -3.71761974e+00   0.00000000e+00   0.00000000e+00]]",-2.66523,-0.276069020306,[-2.61165725 -0.38225786]
2,[-0.61074698 -0.209025  ],"[ 1.26605535  0.95018165 -0.16695744  0.20855439 -0.58177538  0.01387911
  1.59765335 -0.69662048  1.49766278 -0.28897341  0.        ]",[-3.07163811 -0.32404074],"[[ -1.75437660e-01  -1.98384961e-01  -6.65475770e-02   1.86523521e-03]
 [ -7.83283672e+00  -5.15608297e+00   0.00000000e+00   0.00000000e+00]]",-2.67053,-0.273953048291,[-2.09657995 -0.70465342]
3,[-0.61074698 -0.209025  ],"[ 1.19323897  0.90520031 -0.43923904 -0.03294785 -0.58177528  0.01387911
  1.49703001 -0.94211428  1.35878822 -0.59504347  0.        ]",[-3.02835131 -0.5903194 ],"[[ -3.70222154e-01  -3.28461298e-01  -6.65475770e-02   1.86523521e-03]
 [ -1.16330171e+01  -7.84258397e+00   0.00000000e+00   0.00000000e+00]]",-2.4659,-0.267157372562,[-2.77422399  0.49756016]
4,[-0.61074698 -0.209025  ],"[ 1.01215935  0.83575087 -0.78175859 -0.27332539 -0.58177517  0.01387911
  1.39834231 -0.74773889  1.07542279 -0.91191548  0.        ]",[-2.91165638 -2.27164316],"[[ -6.40277236e-01  -4.63971467e-01  -6.65475770e-02   1.86523521e-03]
 [ -1.53600992e+01  -5.71548859e+00   0.00000000e+00   0.00000000e+00]]",-2.18586,-0.253089736225,[-2.53144596 -0.94251959]
5,[-0.61074698 -0.209025  ],"[ 0.66709552  0.73307172 -1.12394389 -0.5217631  -0.58177507  0.01387911
  1.30165053 -1.07825018  0.61653133 -1.13070881  0.        ]",[-2.85984588 -2.16647553],"[[ -9.84116357e-01  -6.14571067e-01  -6.65475770e-02   1.86523521e-03]
 [ -1.90118055e+01  -9.33235706e+00   0.00000000e+00   0.00000000e+00]]",-1.73249,-0.228446995397,[-3.02096689 -0.96869723]
6,[-0.61074698 -0.209025  ],"[ 0.13364862  0.53646199 -1.34596544 -0.84231759 -0.58177496  0.01387911
  1.20683856 -1.41164594  0.00330776 -1.07932139  0.        ]",[-2.88745165 -0.72984695],"[[ -1.40027601e+00  -8.37825186e-01  -6.65475770e-02   1.86523521e-03]
 [ -2.25925213e+01  -1.29807940e+01   0.00000000e+00   0.00000000e+00]]",-1.46066,-0.187458238794,[-3.23922959 -0.60467927]
7,[-0.61074698 -0.209025  ],"[-0.53471635  0.22764959 -1.29480905 -1.14330082 -0.58177485  0.0138791
  1.11384004 -1.60666279 -0.5246386  -0.61334161  0.        ]",[-2.98774314  2.11489034],"[[ -1.88736232e+00  -1.11885482e+00  -6.65475770e-02   1.86523521e-03]
 [ -2.61047515e+01  -1.51149195e+01   0.00000000e+00   0.00000000e+00]]",-1.88397,-0.133791695899,[-3.29409917  0.98753441]
8,[-0.61074698 -0.209025  ],"[-1.16709491 -0.09924246 -0.84708924 -1.30116972 -0.58177475  0.0138791
  1.02261573 -1.22163152 -0.65487168  0.09996084  0.        ]",[-3.07027578  4.71662903],"[[ -2.44402538e+00  -1.37887936e+00  -6.65475770e-02   1.86523521e-03]
 [ -2.95499783e+01  -1.09014320e+01   0.00000000e+00   0.00000000e+00]]",-2.51491,-0.0955870092059,[-2.72344752  4.596966  ]
9,[-0.61074698 -0.209025  ],"[-1.48800947 -0.33169816 -0.01879164 -1.33625772 -0.58177464  0.0138791
  0.93321881 -0.8396356  -0.34279077  0.70364679  0.        ]",[-3.38905716  7.69652891],"[[ -3.06890132e+00  -1.55496736e+00  -6.65475770e-02   1.86523521e-03]
 [ -3.29261919e+01  -6.72115858e+00   0.00000000e+00   0.00000000e+00]]",-0.485895,-0.109222972921,[-3.56085594  8.64518486]
10,[-0.61074698 -0.209025  ],"[-1.23384158 -0.45559399  0.93038283 -1.3307259  -0.58177454  0.0138791
  0.84562136 -0.46512375  0.24187821  0.95252505  0.        ]",[-3.82348561  9.60643864],"[[ -3.76061998e+00  -1.64827170e+00  -6.65475770e-02   1.86523521e-03]
 [ -3.62344476e+01  -2.62278390e+00   0.00000000e+00   0.00000000e+00]]",1.01026,-0.151162860505,[ -3.91671219  10.459471  ]
11,[-0.61074698 -0.209025  ],"[-0.37078456 -0.47167342  1.51321625 -1.3287757  -0.58177443  0.0138791
  0.75979111 -0.0979387   0.8404951   0.74913984  0.        ]",[-3.90149713  9.91974354],"[[ -4.51783429e+00  -1.66041325e+00  -6.65475770e-02   1.86523521e-03]
 [ -3.94759630e+01   1.39541205e+00   0.00000000e+00   0.00000000e+00]]",0.753191,-0.190106291303,[ -3.505209    10.00188198]
12,[-0.61074698 -0.209025  ],"[ 0.71292809 -0.38221022  1.26425245 -1.33602388 -0.58177432  0.01387909
  0.67569574  0.26207889  1.17398179  0.15869083  0.        ]",[-3.45065475  7.3413043 ],"[[ -5.33922170e+00  -1.59297811e+00  -6.65475770e-02   1.86523521e-03]
 [ -4.26519583e+01   5.33517269e+00   0.00000000e+00   0.00000000e+00]]",-0.519948,-0.21321434095,[-2.8685104   7.65778141]
13,[-0.61074698 -0.209025  ],"[ 1.28490874 -0.18931357  0.17354175 -1.32189293 -0.58177422  0.01387909
  0.59330341  0.61508051  1.01708839 -0.56564887  0.        ]",[-2.93995023  0.03034022],"[[ -6.22348382e+00  -1.44751812e+00  -6.65475770e-02   1.86523521e-03]
 [ -4.57636366e+01   9.19815624e+00   0.00000000e+00   0.00000000e+00]]",-2.09366,-0.213466497338,[-4.11738465 -0.99554644]
