timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56829149 -0.03110931],"[ 1.27621914  0.91437845  0.11267222  0.57832253 -1.06938165  0.14518205
  1.70357014 -0.22066864  1.86574604  0.03523507  0.        ]",[-2.5322566  -0.72279167],"[[ 0.01403835  0.061886   -0.12331808  0.01678775]
 [-0.00075158 -0.00122595  0.          0.        ]]",-1.69546,-0.333065745566,[-3.0302072 -1.6694548]
1,[-0.56829149 -0.03110931],"[ 1.27589892  0.91657175  0.05473989  0.50222419 -1.06938112  0.14518201
  1.59929439 -0.62411625  1.86747136 -0.0429153   0.        ]",[-2.53278494 -0.16456142],"[[-0.02565161  0.02214931 -0.12331808  0.01678775]
 [-3.9550816  -3.95925727  0.          0.        ]]",-1.6663,-0.333868196818,[-2.70322132 -0.32613171]
2,[-0.56829149 -0.03110931],"[ 1.26207592  0.9137489  -0.11679698  0.32724555 -1.06938059  0.14518198
  1.49705303 -0.74760121  1.84698212 -0.25598227  0.        ]",[-2.51759982 -0.34299022],"[[-0.14365415 -0.06919073 -0.12331808  0.01678775]
 [-7.83227124 -5.17071095  0.          0.        ]]",-1.64951,-0.334252551078,[-2.91122723  0.99109686]
3,[-0.56829149 -0.03110931],"[ 1.19771588  0.90542683 -0.39249343  0.20711778 -1.06938007  0.14518195
  1.39677993 -0.33699875  1.76380562 -0.53634239  0.        ]",[-2.48418474 -1.68508613],"[[ -0.33845183  -0.13218854  -0.12331808   0.01678775]
 [-11.63482779  -1.14249065   0.           0.        ]]",-1.53144,-0.331106657872,[-2.32130085 -1.84597024]
4,[-0.56829149 -0.03110931],"[ 1.02753231  0.89210436 -0.74228075  0.08923853 -1.06937954  0.14518191
  1.29856996 -0.73814039  1.5640173  -0.86404304  0.        ]",[-2.43912363 -1.86159933],"[[ -0.60851531  -0.19452372  -0.12331808   0.01678775]
 [-15.35915132  -5.07789801   0.           0.        ]]",-1.29603,-0.320671874866,[-2.83697433 -1.08007003]
5,[-0.56829149 -0.03110931],"[ 0.69386633  0.84392225 -1.0971702  -0.17005    -1.06937901  0.14518188
  1.20229346 -1.13132336  1.15357697 -1.17668267  0.        ]",[-2.39186764 -1.87205863],"[[ -9.52329038e-01  -3.34783985e-01  -1.23318078e-01   1.67877480e-02]
 [ -1.90101590e+01  -8.93522964e+00   0.00000000e+00   0.00000000e+00]]",-1.1221,-0.294182605455,[-3.22994436  0.09398448]
6,[-0.56829149 -0.03110931],"[ 0.16874494  0.75094222 -1.33778137 -0.47259189 -1.06937848  0.14518184
  1.10786361 -1.07514452  0.55410516 -1.27387065  0.        ]",[-2.35873985 -1.94056892],"[[ -1.36846053e+00  -5.07959639e-01  -1.23318078e-01   1.67877480e-02]
 [ -2.25911415e+01  -8.38409176e+00   0.00000000e+00   0.00000000e+00]]",-0.710838,-0.245797822933,[-3.34340725 -1.10336508]
7,[-0.56829149 -0.03110931],"[-0.49914502  0.59613973 -1.30880047 -0.79505543 -1.06937795  0.14518181
  1.01531859 -1.46155573 -0.07940568 -0.9826224   0.        ]",[-2.35782433 -0.25815213],"[[ -1.85549266e+00  -7.13678088e-01  -1.23318078e-01   1.67877480e-02]
 [ -2.61006507e+01  -1.21749939e+01   0.00000000e+00   0.00000000e+00]]",-0.74231,-0.172371550851,[-2.37095772 -0.61180849]
8,[-0.56829149 -0.03110931],"[-1.14316937  0.33572652 -0.88078674 -1.13115807 -1.06937742  0.14518178
  0.92454302 -1.68354776 -0.43632418 -0.267983    0.        ]",[-2.43323612  2.8646431 ],"[[ -2.41204110e+00  -9.79031006e-01  -1.23318078e-01   1.67877480e-02]
 [ -2.95430612e+01  -1.43528645e+01   0.00000000e+00   0.00000000e+00]]",-1.13012,-0.0806948163754,[-2.48418031  0.80418773]
9,[-0.56829149 -0.03110931],"[-1.48837909  0.04031348 -0.06052976 -1.34766209 -1.06937689  0.14518174
  0.83549432 -1.32952854 -0.23367288  0.52232384  0.        ]",[-2.68772507  5.68748522],"[[ -3.03678446e+00  -1.23124337e+00  -1.23318078e-01   1.67877480e-02]
 [ -3.29199872e+01  -1.08797607e+01   0.00000000e+00   0.00000000e+00]]",0.142038,-0.0757765806403,[-1.70505666  6.24556376]
10,[-0.56829149 -0.03110931],"[-1.26410191 -0.1829872   0.90044105 -1.43141789 -1.06937636  0.14518171
  0.74822045 -0.90337806  0.40608763  0.93377799  0.        ]",[-3.01278734  7.13916016],"[[ -3.72839247e+00  -1.40689347e+00  -1.23318078e-01   1.67877480e-02]
 [ -3.62296091e+01  -6.69900652e+00   0.00000000e+00   0.00000000e+00]]",0.964085,-0.162935269318,[-2.35466704  6.62648514]
11,[-0.56829149 -0.03110931],"[-0.42159748 -0.30414563  1.51452062 -1.45227097 -1.06937584  0.14518167
  0.66270543 -0.48555881  1.11758376  0.77397551  0.        ]",[-3.00965738  7.07425928],"[[ -4.48552413e+00  -1.49974852e+00  -1.23318078e-01   1.67877480e-02]
 [ -3.94725329e+01  -2.59998379e+00   0.00000000e+00   0.00000000e+00]]",0.94356,-0.234908834696,[-2.54239362  6.6350632 ]
12,[-0.56829149 -0.03110931],"[ 0.66653427 -0.3194619   1.3015001  -1.45372862 -1.06937531  0.14518164
  0.57891904 -0.07590189  1.51794603  0.13994732  0.        ]",[-2.72043705  5.36587429],"[[ -5.30685676e+00  -1.51142667e+00  -1.23318078e-01   1.67877480e-02]
 [ -4.26499044e+01   1.41896265e+00   0.00000000e+00   0.00000000e+00]]",0.737413,-0.274128824633,[-3.40153693  6.34741718]
13,[-0.56829149 -0.03110931],"[ 1.2704801  -0.23060534  0.22642508 -1.44159804 -1.06937478  0.1451816
  0.49682965  0.32576163  1.35822457 -0.62922097  0.        ]",[-2.48833275  1.44897509],"[[ -6.19109128e+00  -1.44351278e+00  -1.23318078e-01   1.67877480e-02]
 [ -4.57629221e+01   5.35948980e+00   0.00000000e+00   0.00000000e+00]]",-1.11367,-0.272287630693,[-2.29000017  1.55769773]
14,[-0.56829149 -0.03110931],"[ 0.80110279 -0.0427736  -1.00811583 -1.38599255 -1.06937425  0.14518157
  0.41640473  0.71958715  0.66238797 -1.05523335  0.        ]",[-2.35858011 -1.68772364],"[[ -7.13695282e+00  -1.29755962e+00  -1.23318078e-01   1.67877480e-02]
 [ -4.88128200e+01   9.22312300e+00   0.00000000e+00   0.00000000e+00]]",-0.899187,-0.224660687805,[-1.87961848 -1.65127224]
15,[-0.56829149 -0.03110931],"[-0.50513211  0.13398267 -1.30693986 -1.29342507 -1.06937372  0.14518154
  0.33762468  0.29849135 -0.18002748 -0.70078405  0.        ]",[-2.31836271 -1.41005003],"[[ -8.14318201e+00  -1.15454777e+00  -1.23318078e-01   1.67877480e-02]
 [ -5.18003410e+01   5.09195801e+00   0.00000000e+00   0.00000000e+00]]",-1.70279,-0.127382892634,[-2.53050016  0.52788075]
16,[-0.56829149 -0.03110931],"[-1.46371806  0.27623203 -0.22094435 -1.18615348 -1.06937319  0.1451815
  0.26035691  0.50246657 -0.38838197  0.33669278  0.        ]",[-2.44285631  0.4355244 ],"[[ -9.20858951e+00  -1.03263185e+00  -1.23318078e-01   1.67877480e-02]
 [ -5.47305133e+01   7.09306052e+00   0.00000000e+00   0.00000000e+00]]",-0.531987,-0.0650051727197,[-2.49821695  1.28917333]
17,[-0.56829149 -0.03110931],"[-0.96359153  0.46769078  1.24217403 -0.98328255 -1.06937266  0.14518147
  0.18463002  0.89297594  0.38945382  1.12556407  0.        ]",[-2.71112061  1.64667296],"[[ -1.03320147e+01  -8.52331565e-01  -1.23318078e-01   1.67877480e-02]
 [ -5.76022516e+01   1.09241598e+01   0.00000000e+00   0.00000000e+00]]",0.666449,-0.18893688029,[-2.61615732  0.73734996]
18,[-0.56829149 -0.03110931],"[ 0.57499522  0.6823945   1.36134629 -0.63301102 -1.06937213  0.14518143
  0.11042521  1.16964994  1.50582603  0.80362497  0.        ]",[-2.65484428 -0.19790009],"[[ -1.15122936e+01  -6.06611829e-01  -1.23318078e-01   1.67877480e-02]
 [ -6.04162693e+01   1.36384787e+01   0.00000000e+00   0.00000000e+00]]",-0.051677,-0.296293608747,[-2.99344878  0.07943977]
19,[-0.56829149 -0.03110931],"[ 1.25348023  0.84456029 -0.17191124 -0.16736478 -1.06937161  0.1451814
  0.03769477  1.17504923  1.77382958 -0.4698941   0.        ]",[-2.52219772 -3.26686668],"[[ -1.27482897e+01  -3.33305161e-01  -1.23318078e-01   1.67877480e-02]
 [ -6.31743753e+01   1.36914548e+01   0.00000000e+00   0.00000000e+00]]",-1.86757,-0.329651986701,[-2.4981118 -4.5324114]
20,[-0.56829149 -0.03110931],"[ 0.02618074  0.91007943 -1.36051767  0.26484287 -1.06937108  0.14518136
 -0.0335954   0.74429794  0.68615293 -1.31484334  0.        ]",[-2.53191376 -3.8575058 ],"[[ -1.40388994e+01  -1.01869465e-01  -1.23318078e-01   1.67877480e-02]
 [ -6.58778630e+01   9.46556755e+00   0.00000000e+00   0.00000000e+00]]",-1.74308,-0.262360104935,[-3.90809364 -2.79028748]
21,[-0.56829149 -0.03110931],"[-1.42346064  0.91551142 -0.373799    0.54764022 -1.06937055  0.14518133
 -0.10350521  0.32173369 -0.53146247 -0.46676411  0.        ]",[-2.40392447 -2.96705341],"[[ -1.53830553e+01   4.58528589e-02  -1.23318078e-01   1.67877480e-02]
 [ -6.85290045e+01   5.31999790e+00   0.00000000e+00   0.00000000e+00]]",-1.00868,-0.115398165041,[-2.8881327  -2.92650727]
22,[-0.56829149 -0.03110931],"[-0.77322115  0.90873628  1.37389177  0.67299481 -1.06937002  0.1451813
 -0.17204007 -0.09269139 -0.02271585  1.07079628  0.        ]",[-2.5315361 -0.8274678],"[[ -1.67797119e+01   1.11462694e-01  -1.23318078e-01   1.67877480e-02]
 [ -7.11280045e+01   1.25427739e+00   0.00000000e+00   0.00000000e+00]]",-0.0492867,-0.161618929093,[-2.41673621 -0.89178729]
