timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.19672668  0.04058595],"[ 1.18617977  1.11020492  0.08355773  0.16668888 -0.99400964 -1.02868967
  1.14334036 -0.14728341  1.80218802  0.87085188  0.        ]",[-1.24025464 -0.34393638],"[[-0.01907982  0.05276956 -0.11578858 -0.11760413]
 [-0.00226365 -0.00373332  0.          0.        ]]",-0.838398,-0.346903987084,[-0.91780691 -0.24788382]
1,[-0.19672668  0.04058595],"[ 1.18430227  1.11081018  0.02910546  0.15050976 -0.99400687 -1.0286867
  1.01062696 -0.26665198  1.80167907  0.8142373   0.        ]",[-1.24523294 -0.29099146],"[[-0.05554905  0.04286191 -0.11578858 -0.11760413]
 [-3.63257286 -0.98377089  0.          0.        ]]",-0.808648,-0.343915249448,[-0.37730434  0.21173999]
2,[-0.19672668  0.04058595],"[ 1.17247206  1.11133742 -0.10007989  0.13243675 -0.99400411 -1.02868374
  0.95867604 -0.16209478  1.79245757  0.68858839  0.        ]",[-1.24061978 -0.33689153],"[[-0.14245835  0.03179939 -0.11578858 -0.11760413]
 [-5.05362482 -0.12534325  0.          0.        ]]",-0.875934,-0.336706092192,[-0.4767358  -0.76560949]
3,[-0.19672668  0.04058595],"[ 1.13962273  1.11198304 -0.27414647  0.0786735  -0.99400134 -1.02868077
  0.89342903 -0.53094624  1.75929547  0.50693928  0.        ]",[-1.24911666 -0.22177659],"[[ -2.61438003e-01  -1.09164854e-03  -1.15788577e-01  -1.17604133e-01]
 [ -6.83840128e+00  -3.15367014e+00   0.00000000e+00   0.00000000e+00]]",-0.684339,-0.324832210498,[-0.12262621  0.2096202 ]
4,[-0.19672668  0.04058595],"[ 1.07678165  1.11002177 -0.4721783  -0.00975521 -0.99399857 -1.02867781
  0.88062533 -0.42222759  1.68621779  0.29166122  0.        ]",[-1.24336684 -0.27109793],"[[-0.40171955 -0.05520944 -0.11578858 -0.11760413]
 [-7.18858755 -2.26108229  0.          0.        ]]",-0.557426,-0.308004616359,[-0.45119281  0.21493803]
5,[-0.19672668  0.04058595],"[ 0.97461414  1.1066071  -0.68414564 -0.06881843 -0.9939958  -1.02867484
  0.82056008 -0.31303396  1.57253941  0.08102903  0.        ]",[-1.23689282 -0.31864291],"[[-0.56197638 -0.09143634 -0.11578858 -0.11760413]
 [-8.83162444 -1.36459416  0.          0.        ]]",-0.56949,-0.287762335469,[-1.41552575 -1.23796873]
6,[-0.19672668  0.04058595],"[ 0.79165232  1.09592764 -0.93509942 -0.17704915 -0.99399304 -1.02867188
  0.68238551 -0.7918385   1.35914369 -0.16773421  0.        ]",[-1.24788666 -0.14840567],"[[ -0.77653183  -0.15816979  -0.11578858  -0.11760413]
 [-12.61136047  -5.29564375   0.           0.        ]]",-0.422551,-0.25577478947,[-1.12985577  0.86429029]
7,[-0.19672668  0.04058595],"[ 0.47534255  1.07850618 -1.19575651 -0.29014734 -0.99399027 -1.02866891
  0.54683687 -0.36204029  1.0063363  -0.39306951  0.        ]",[-1.23529792 -0.2657603 ],"[[ -1.06596173  -0.22867845  -0.11578858  -0.11760413]
 [-16.31927205  -1.76696249   0.           0.        ]]",-0.445337,-0.20840403034,[-1.42613889  0.11671036]
8,[-0.19672668  0.04058595],"[ 0.00416092  1.06908899 -1.36711135 -0.33827047 -0.9939875  -1.02866595
  0.41401268 -0.3012803   0.54027479 -0.48946808  0.        ]",[-1.23769951 -0.24424   ],"[[ -1.42880204  -0.25901291  -0.11578858  -0.11760413]
 [-19.95266145  -1.26812136   0.           0.        ]]",-0.543711,-0.148079826521,[-0.96082146 -2.0939564 ]
9,[-0.19672668  0.04058595],"[-0.58613649  1.04515035 -1.31922829 -0.4397557  -0.99398473 -1.02866298
  0.2895375  -0.78027689 -0.02524472 -0.34304645  0.        ]",[-1.25726128  0.01354986],"[[ -1.86201804  -0.32383299  -0.11578858  -0.11760413]
 [-23.35766598  -5.20073549   0.           0.        ]]",-0.435931,-0.0720097807109,[-0.02984204 -1.68630618]
