timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.563196   -0.02910123],"[ 1.27278241  0.91045191  0.08823644  0.34278524  1.04685288  1.67224339
  1.67401072 -0.21741418  0.4233443  -1.14936651  0.        ]",[-2.4300561  -3.81155181],"[[-0.00383956 -0.04866135  0.12112415  0.19314865]
 [ 0.00280327  0.00172974  0.          0.        ]]",-0.836962,-0.218161346215,[-2.25037048 -4.44240056]
1,[-0.563196   -0.02910123],"[ 1.27148389  0.90688246  0.03034744  0.26732725  1.0468523   1.67224173
  1.56968438 -0.63118229  0.41807455 -1.22718726  0.        ]",[-2.40451455 -3.73975754],"[[-0.04345917 -0.0883395   0.12112415  0.19314865]
 [-3.95160647 -3.95635818  0.          0.        ]]",-0.915906,-0.229420901203,[-2.68315657 -3.30775828]
2,[-0.563196   -0.02910123],"[ 1.25479228  0.88411397 -0.14101052  0.04484426  1.04685173  1.67224007
  1.46741865 -1.03675996  0.37332213 -1.45388614  0.        ]",[-2.41702938 -3.75623775],"[[-0.16138313 -0.20639338  0.12112415  0.19314865]
 [-7.82791892 -7.83609925  0.          0.        ]]",-0.512544,-0.261377040832,[-2.81605572 -4.15451552]
3,[-0.563196   -0.02910123],"[ 1.18590667  0.80761058 -0.41566087 -0.30908339  1.04685116  1.67223841
  1.36716466 -1.43430273  0.21043814 -1.79137466  0.        ]",[-2.44414282 -3.79991603],"[[ -0.35606754  -0.40127112   0.12112415   0.19314865]
 [-11.62798499 -11.6389846    0.           0.        ]]",-1.1185,-0.308085654985,[-2.80861472 -1.78266072]
4,[-0.563196   -0.02910123],"[ 1.01012772  0.6267131  -0.76253914 -0.75046488  1.04685058  1.67223676
  1.26886468 -1.82395529 -0.15983107 -2.12437081  0.        ]",[-2.48007488 -3.80822587],"[[ -0.62600872  -0.67144967   0.12112415   0.19314865]
 [-15.35399164 -15.36640229   0.           0.        ]]",-0.21112,-0.357805116337,[-2.36960499 -3.97063662]
5,[-0.563196   -0.02910123],"[ 0.67095093  0.29070493 -1.11161767 -1.18432426  1.04685001  1.6722351
  1.17245277 -2.20585299 -0.73922736 -2.23925899  0.        ]",[-2.5354352  -3.70929599],"[[ -0.96975013  -1.01543276   0.12112415   0.19314865]
 [-19.00843729 -19.01965227   0.           0.        ]]",0.0120316,-0.391742364792,[-2.53715131 -2.74536209]
6,[-0.563196   -0.02910123],"[ 0.14231397 -0.22007693 -1.34285786 -1.45243134  1.04684944  1.67223344
  1.07786455 -2.58013258 -1.3167732  -1.93230347  0.        ]",[-2.63460398 -3.11278629],"[[ -1.38588559  -1.43175002   0.12112415   0.19314865]
 [-22.59376102 -22.6000484    0.           0.        ]]",1.06696,-0.386564612937,[-2.78281354 -4.02968712]
7,[-0.563196   -0.02910123],"[-0.52467812 -0.85060721 -1.30151526 -1.35645047  1.04684886  1.67223178
  0.98505962 -2.94695514 -1.50164393 -1.28916607  0.        ]",[-2.7953639 -1.8309195],"[[ -1.87305044  -1.9189592    0.12112415   0.19314865]
 [-26.11149368 -26.10913804   0.           0.        ]]",1.01076,-0.325790686032,[-3.67512657 -2.83263313]
8,[-0.563196   -0.02910123],"[-1.1612625  -1.43565821 -0.86076873 -0.74221918  1.04684829  1.67223012
  0.8940517  -3.30653512 -1.13273274 -0.84889013  0.        ]",[-2.89871645 -0.94910622],"[[ -2.42989191  -2.47565373   0.12112415   0.19314865]
 [-29.56111417 -29.54897934   0.           0.        ]]",-0.195887,-0.231377562274,[-3.18879115 -0.9831431 ]
9,[-0.563196   -0.02910123],"[-1.49231527 -1.71531233 -0.03252709  0.35587783  1.04684772  1.67222846
  0.80493219 -3.00917661 -0.75567853 -1.07797616  0.        ]",[-2.80650139 -1.86164761],"[[ -3.05502006  -3.09980473   0.12112415   0.19314865]
 [-32.93915747 -26.7045157    0.           0.        ]]",-0.822215,-0.218409768188,[-2.81049188 -1.19461272]
