timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.50303686 -0.00365752],"[ 1.25360548  0.93531137  0.09896277  0.34131416  0.32088229  1.01651158
  1.53158173 -0.20286131  0.91066861 -0.64903912  0.        ]",[-2.02429771 -2.67445874],"[[-0.00160753  0.00055004  0.03769925  0.11838394]
 [-0.00451907  0.00461556  0.          0.        ]]",-0.440153,-0.209207840777,[-1.61388927 -2.79632546]
1,[-0.50303686 -0.00365752],"[ 1.25242419  0.93430838  0.0404997   0.26928812  0.32088213  1.01651068
  1.42543505 -0.65095605  0.90806693 -0.72769929  0.        ]",[-2.0038681  -2.39814901],"[[-0.04137207 -0.03907096  0.03769925  0.11838394]
 [-3.95877589 -3.9535291   0.          0.        ]]",-0.00934404,-0.216309134272,[-2.7024361  -3.12506311]
2,[-0.50303686 -0.00365752],"[ 1.23608978  0.91914087 -0.13216073  0.05588394  0.32088198  1.01650978
  1.32138581 -1.09018098  0.87094706 -0.95785589  0.        ]",[-1.98927331 -2.03049445],"[[-0.15943769 -0.15706884  0.03769925  0.11838394]
 [-7.83490919 -7.83332906  0.          0.        ]]",-0.33062,-0.236226919981,[-2.25833828 -1.13442744]
3,[-0.50303686 -0.00365752],"[ 1.16785255  0.85482096 -0.40884188 -0.28641741  0.32088182  1.01650888
  1.21938493 -1.52070454  0.7188032  -1.30463291  0.        ]",[-1.98156178 -1.69120407],"[[ -0.35425971  -0.35189181   0.03769925   0.11838394]
 [-11.63474516 -11.63627795   0.           0.        ]]",-0.0804392,-0.264421228346,[-2.64523915 -0.9053881 ]
4,[-0.50303686 -0.00365752],"[ 0.99309358  0.69216528 -0.75836244 -0.71361976  0.32088167  1.01650798
  1.11937107 -1.90027266  0.35945843 -1.65487531  0.        ]",[-1.97923172 -1.36291564],"[[ -0.62433449  -0.61825817   0.03769925   0.11838394]
 [-15.36056658 -14.98914007   0.           0.        ]]",0.34553,-0.291833330211,[-2.47787293 -1.83154312]
5,[-0.50303686 -0.00365752],"[ 0.65535769  0.38074141 -1.11030881 -1.14377184  0.32088151  1.01650708
  1.02128561 -2.31469155 -0.21804255 -1.79774163  0.        ]",[-2.00720406 -0.97978139],"[[ -0.96820301  -0.95477114   0.03769925   0.11838394]
 [-19.01455585 -18.64987564   0.           0.        ]]",0.468869,-0.304610384536,[-1.36525985 -1.20485483]
6,[-0.50303686 -0.00365752],"[ 0.12851025 -0.10819942 -1.34387914 -1.43918356  0.32088136  1.01650617
  0.9250572  -2.72083942 -0.81885333 -1.51762022  0.        ]",[-2.06207705 -0.2590372 ],"[[ -1.38445572  -1.36376634   0.03769925   0.11838394]
 [-22.59936957 -22.2375892    0.           0.        ]]",0.410953,-0.285608676694,[-2.52544021  1.75062683]
7,[-0.50303686 -0.00365752],"[-0.53665309 -0.63083476 -1.30324404 -1.44405965  0.32088121  1.01650527
  0.83064744 -2.22237938 -1.07493837 -0.91566947  0.        ]",[-2.06780863  0.17054394],"[[ -1.87173238  -1.76434201   0.03769925   0.11838394]
 [-26.11643738 -17.83458121   0.           0.        ]]",0.234256,-0.230416961007,[-1.90196939  0.54080629]
8,[-0.50303686 -0.00365752],"[-1.17190746 -1.03674007 -0.86058674 -1.23296425  0.32088105  1.01650437
  0.73813493 -1.93959375 -0.89620598 -0.38294984  0.        ]",[-2.07787395  0.86853302],"[[ -2.42864113  -2.09597157   0.03769925   0.11838394]
 [-29.56282964 -15.33667553   0.           0.        ]]",-1.00683,-0.153809210325,[-2.10314503  1.98351087]
9,[-0.50303686 -0.00365752],"[-1.50293141 -1.31041361 -0.02763995 -0.94066438  0.3208809   1.01650347
  0.64748327 -1.45657397 -0.49765195 -0.18084891  0.        ]",[-2.08029604  1.18738401],"[[ -3.05378362  -2.35989602   0.03769925   0.11838394]
 [-32.93990212 -11.07001065   0.           0.        ]]",-1.46369,-0.0791199606396,[-1.50144649  1.7149731 ]
