timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.63079274 -0.45036024],"[ 1.29032636  1.03885823  0.00368826  0.68537649  1.07454863  0.64892125
  1.85723921 -0.22633617  0.41944821 -0.46349811  0.        ]",[-3.25553679 -5.7899456 ],"[[-0.05555877 -0.00258629  0.12498855  0.07501962]
 [-0.00369619 -0.00473272  0.          0.        ]]",-3.35771,-0.121375989546,[-3.04653606 -5.24339282]
1,[-0.63079274 -0.45036024],"[ 1.28615915  1.0376439  -0.05382403  0.60908208  1.07454841  0.64892116
  1.75203185 -0.56774754  0.41256098 -0.54258006  0.        ]",[-3.20136428 -5.74211788],"[[-0.09530703 -0.0423924   0.12498855  0.07501962]
 [-3.95796971 -3.96269226  0.          0.        ]]",-3.11643,-0.130004572426,[-2.78706626 -5.84834955]
2,[-0.63079274 -0.45036024],"[ 1.26092886  1.0214131  -0.22299578  0.38379842  1.0745482   0.64892108
  1.64890309 -0.90240117  0.36260165 -0.77199003  0.        ]",[-3.1345048  -5.62432098],"[[-0.21335671 -0.16057172  0.12498855  0.07501962]
 [-7.83412152 -7.84231054  0.          0.        ]]",-2.91841,-0.155702473389,[-3.68331269 -4.99493019]
3,[-0.63079274 -0.45036024],"[ 1.178191    0.95401291 -0.49172053  0.02288465  1.07454798  0.64892099
  1.54780428 -1.23042581  0.19017212 -1.11178697  0.        ]",[-3.10266399 -5.11642504],"[[ -0.40816318  -0.35557253   0.12498855   0.07501962]
 [-11.63398004 -11.6450809    0.           0.        ]]",-2.73914,-0.196312133713,[-3.08992192 -5.33073507]
4,[-0.63079274 -0.45036024],"[ 0.98459584  0.78175144 -0.82618577 -0.43280402  1.07454777  0.6489209
  1.4486775  -1.55194108 -0.19394569 -1.44324824  0.        ]",[-3.13329697 -4.12968731],"[[ -0.67822171  -0.62587192   0.12498855   0.07501962]
 [-15.35972146 -15.37239122   0.           0.        ]]",-2.31673,-0.244542019167,[-3.03316079 -5.5125267 ]
5,[-0.63079274 -0.45036024],"[ 0.62694113  0.4492439  -1.15382695 -0.89115709  1.07454755  0.64892082
  1.35145587 -1.86705851 -0.78874283 -1.54848539  0.        ]",[-3.33345413 -2.66449237],"[[ -1.02207468  -0.96997374   0.12498855   0.07501962]
 [-19.01385923 -19.02553547   0.           0.        ]]",-2.65347,-0.286101777071,[-3.52491091 -1.49826955]
6,[-0.63079274 -0.45036024],"[ 0.08508323 -0.06888502 -1.35414901 -1.19442455  1.07454734  0.64892073
  1.25607293 -2.17588994 -1.37648178 -1.22190179  0.        ]",[-3.69207191 -1.18672538],"[[ -1.43831555  -1.3864075    0.12498855   0.07501962]
 [-22.59889054 -22.6058119    0.           0.        ]]",-2.50461,-0.300375471562,[-3.87289696 -0.82436077]
7,[-0.63079274 -0.45036024],"[-0.58194878 -0.71319736 -1.27648969 -1.14356928  1.07454712  0.64892065
  1.16248611 -2.4185765  -1.56114647 -0.55837263  0.        ]",[-4.07799721 -0.53284419],"[[ -1.92558122  -1.86675268   0.12498855   0.07501962]
 [-26.11641502 -25.41928038   0.           0.        ]]",-3.50886,-0.267521766525,[-3.16831745 -0.21104661]
8,[-0.63079274 -0.45036024],"[-1.19846499 -1.29783508 -0.80438421 -0.63487759  1.07454691  0.64892056
  1.07071926 -2.44698778 -1.20619227 -0.09200083  0.        ]",[-4.33809519 -0.90916103],"[[ -2.48251726  -2.37844226   0.12498855   0.07501962]
 [-29.56553617 -25.74866919   0.           0.        ]]",-3.72184,-0.189761513676,[-5.07059899 -1.6940357 ]
9,[-0.63079274 -0.45036024],"[-1.48903152 -1.64320606  0.03514753  0.28394253  1.07454669  0.64892048
  0.98082358 -2.74440161 -0.79159667 -0.24180246  0.        ]",[-4.59574413 -1.4655261 ],"[[ -3.10773426  -2.92800681   0.12498855   0.07501962]
 [-32.94432967 -29.1965982    0.           0.        ]]",-3.66444,-0.128992196094,[-3.97960042 -2.06554829]
10,[-0.63079274 -0.45036024],"[-1.19920727 -1.67174135  0.97192526  0.80160982  1.07454648  0.64892039
  0.89285736 -0.33828806 -0.81441074 -0.46484037  0.        ]",[-3.9036274  -2.93313694],"[[ -3.79979545  -3.19966331   0.12498855   0.07501962]
 [-36.25060371  -1.30262665   0.           0.        ]]",-4.36189,-0.150033966932,[-3.61235951 -3.26354386]
11,[-0.63079274 -0.45036024],"[-0.31352592 -1.67385936  1.51799629  0.72049716  1.07454626  0.6489203
  0.8066152   0.08315991 -0.83468387 -0.45248558  0.        ]",[-3.95019865 -1.564134  ],"[[ -4.55732934  -3.15732485   0.12498855   0.07501962]
 [-39.49207821   3.5832015    0.           0.        ]]",-4.4446,-0.151691703315,[-4.26332028 -1.28221663]
12,[-0.63079274 -0.45036024],"[ 0.76156341 -1.67224988  1.22470297  0.59223623  1.07454605  0.64892022
  0.72207481  0.01688578 -0.84186931 -0.45879427  0.        ]",[-3.88486671 -2.10687494],"[[ -5.37905191  -3.09040388   0.12498855   0.07501962]
 [-42.66959147   2.81488848   0.           0.        ]]",-3.35392,-0.15325556416,[-3.55563843 -2.41199713]
13,[-0.63079274 -0.45036024],"[ 1.29220804 -1.66794404  0.11255408  0.50897983  1.07454583  0.64892013
  0.63920862 -0.0889864  -0.88711568 -0.45505142  0.        ]",[-3.66978121 -4.15886211],"[[ -6.26369346  -3.04685998   0.12498855   0.07501962]
 [-45.7841792    1.58751702   0.           0.        ]]",-2.02909,-0.159258692052,[-3.35576301 -3.35531049]
