timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.66449648 -0.49151331],"[ 1.29386446  1.06181658  0.08697194  0.62168045 -1.5941677  -1.193293
  1.87241585 -0.22654017  2.26892774  0.90874912  0.        ]",[-4.69587755  3.99104857],"[[ 0.00234681 -0.05186606 -0.1836381  -0.1375691 ]
 [-0.00144187  0.00420137  0.          0.        ]]",-4.12726,-0.415166801644,[-3.4472925   3.68193166]
1,[-0.66449648 -0.49151331],"[ 1.29289551  1.06355172  0.02935377  0.69794495 -1.59416724 -1.19329277
  1.7669507   0.10919113  2.26851341  0.88394853  0.        ]",[-4.60554361  1.62256622],"[[-0.03738769 -0.01203959 -0.1836381  -0.1375691 ]
 [-3.95882618  3.96524032  0.          0.        ]]",-3.77505,-0.41385544091,[-5.37840384  1.64008391]
2,[-0.66449648 -0.49151331],"[ 1.27708042  1.05596298 -0.14103821  0.92415123 -1.59416678 -1.19329253
  1.66357223  0.43827226  2.2617178   0.81050146  0.        ]",[-4.52123594 -1.10743701],"[[-0.15548426  0.10622051 -0.1836381  -0.1375691 ]
 [-7.83791493  7.84781902  0.          0.        ]]",-4.49543,-0.409279354405,[-4.07220548 -1.26815287]
3,[-0.66449648 -0.49151331],"[ 1.20932576  1.03020608 -0.41426344  1.14270599 -1.59416633 -1.1932923
  1.56231891  0.08961253  2.22795927  0.63825418  0.        ]",[-4.38132143 -1.88678789],"[[ -0.35036234   0.22190433  -0.1836381   -0.1375691 ]
 [-11.63726407   3.73424816   0.           0.        ]]",-4.2281,-0.396803993427,[-3.91785316 -2.5479219 ]
4,[-0.66449648 -0.49151331],"[ 1.03447759  1.01915371 -0.75972313  1.20641984 -1.59416587 -1.19329206
  1.46306698 -0.25215816  2.11498784  0.33191924  0.        ]",[-4.24241877 -2.5865109 ],"[[ -0.6204742    0.25613227  -0.1836381   -0.1375691 ]
 [-15.36151682  -0.29804431   0.           0.        ]]",-4.09086,-0.369974268937,[-3.72267246 -2.85893321]
5,[-0.66449648 -0.49151331],"[ 0.69543394  1.03353867 -1.10817635  1.12138928 -1.59416541 -1.19329183
  1.36578097 -0.58717399  1.83406577 -0.04449377  0.        ]",[-4.08685637 -3.1380322 ],"[[ -0.96433122   0.21051383  -0.1836381   -0.1375691 ]
 [-19.01200442  -4.25064143   0.           0.        ]]",-3.80682,-0.321452761238,[-4.59269874 -2.645323  ]
6,[-0.66449648 -0.49151331],"[ 0.1655286   1.058535   -1.34063855  0.88678623 -1.59416495 -1.19329159
  1.27042223 -0.91555671  1.30624544 -0.33597011  0.        ]",[-3.90447235 -3.39625573],"[[ -1.3804722    0.08662829  -0.1836381   -0.1375691 ]
 [-22.59017644  -8.12498021   0.           0.        ]]",-3.91667,-0.241936759625,[-3.22453189 -3.72314339]
7,[-0.66449648 -0.49151331],"[-0.50454764  1.05480043 -1.30346725  0.50311054 -1.5941645  -1.19329136
  1.17694337 -1.23741288  0.57531228 -0.28892767  0.        ]",[-3.73176861 -2.93072772],"[[ -1.86746791  -0.11397209  -0.1836381   -0.1375691 ]
 [-26.09781073 -11.92231847   0.           0.        ]]",-3.70545,-0.125223798475,[-4.18187295 -3.89121862]
8,[-0.66449648 -0.49151331],"[-1.14608162  0.96135372 -0.87024992 -0.00701105 -1.59416404 -1.19329113
  1.08528398 -1.55283298 -0.06100554  0.30775578  0.        ]",[-3.76339912  0.22293273],"[[ -2.42392937  -0.38975827  -0.1836381   -0.1375691 ]
 [-29.53717363 -15.64372475   0.           0.        ]]",-3.48418,-0.036613532773,[-3.87461358  1.29669153]
9,[-0.66449648 -0.49151331],"[-1.48330602  0.77740302 -0.05119877 -0.45338217 -1.59416358 -1.19329089
  0.99532389 -1.19068834 -0.13819857  1.25295437  0.        ]",[-4.28891182  7.00912619],"[[ -3.04854051  -0.65976593  -0.1836381   -0.1375691 ]
 [-32.91277439 -11.37105861   0.           0.        ]]",-1.54881,-0.187534544096,[-3.79677096  6.28346386]
10,[-0.66449648 -0.49151331],"[-1.24751766  0.60483346  0.9006112  -0.712319   -1.59416312 -1.19329066
  0.90714415 -0.83560359  0.43503184  1.97727711  0.        ]",[ -5.30573368  12.91090965],"[[ -3.73999489  -0.84515587  -0.1836381   -0.1375691 ]
 [-36.22157121  -7.18168521   0.           0.        ]]",1.82353,-0.315268741845,[ -5.03751763  12.65187492]
11,[-0.66449648 -0.49151331],"[-0.39520304  0.49576666  1.50044024 -0.83481016 -1.59416267 -1.19329042
  0.82072806 -0.48744626  1.32512608  2.06529459  0.        ]",[ -5.78657293  15.01195908],"[[ -4.49696211  -0.94757819  -0.1836381   -0.1375691 ]
 [-39.46419108  -3.0740424    0.           0.        ]]",2.45221,-0.395133333126,[ -6.09373349  15.33434977]
12,[-0.66449648 -0.49151331],"[ 0.69460371  0.47225086  1.27591349 -0.85803009 -1.59416221 -1.19329019
  0.73605053 -0.14609081  2.01201462  1.4536392   0.        ]",[ -5.16287184  12.19425774],"[[ -5.31812758  -0.96865254  -0.1836381   -0.1375691 ]
 [-42.64157444   0.95335034   0.           0.        ]]",-0.167186,-0.413557935158,[ -4.79078019  11.78766869]
13,[-0.66449648 -0.49151331],"[ 1.2893065   0.5368464   0.20090407 -0.79166283 -1.59416175 -1.19328995
  0.65308065  0.18857837  2.0542372   0.48424889  0.        ]",[-4.26150274  2.70409918],"[[ -6.20219787  -0.90997003  -0.1836381   -0.1375691 ]
 [-45.75488206   4.9018569    0.           0.        ]]",-3.93463,-0.363409967477,[-4.67968576  1.73011197]
14,[-0.66449648 -0.49151331],"[ 0.80521335  0.6759459  -1.02005774 -0.61705443 -1.59416129 -1.19328972
  0.57178199  0.51665727  1.35723084 -0.22227706  0.        ]",[-4.00385332 -2.71334291],"[[ -7.14790474  -0.77309653  -0.1836381   -0.1375691 ]
 [-48.80548005   8.77260986   0.           0.        ]]",-4.47963,-0.245941735671,[-3.5038968  -2.41236388]
15,[-0.66449648 -0.49151331],"[-0.50898446  0.79450236 -1.30204517 -0.42174431 -1.59416084 -1.19328948
  0.49215961  0.16701021  0.30495321 -0.06357916  0.        ]",[-3.8162899  -3.13663983],"[[ -8.15398912  -0.63903359  -0.1836381   -0.1375691 ]
 [-51.79317855   4.6473916    0.           0.        ]]",-4.18307,-0.0692268581348,[-4.23936192 -3.37881715]
