timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.03449251  0.02482828],"[ 1.11978162  1.1486768   0.04853199 -0.1914787  -1.23100919 -1.30113367
  0.81220724 -0.06714284  1.91686873  0.97068382  0.        ]",[-0.56291497 -0.07129823],"[[ -3.36081192e-02  -7.33385175e-02  -1.43850718e-01  -1.48101401e-01]
 [ -1.86698673e-03   1.08083146e-04   0.00000000e+00   0.00000000e+00]]",0.272147,-0.377379035946,[ 0.32845959  2.1946338 ]
1,[-0.03449251  0.02482828],"[ 1.12026046  1.15136125  0.06816282 -0.12610856 -1.23099907 -1.30112221
  0.89210307  0.44813158  1.91989641  1.01723001  0.        ]",[-0.5631116 -0.0737726],"[[-0.02062379 -0.0336136  -0.14385072 -0.1481014 ]
 [ 1.29598271  3.95919056  0.          0.        ]]",-0.338378,-0.380396098443,[-0.59487643 -0.44360907]
2,[-0.03449251  0.02482828],"[ 1.12030802  1.15160089  0.07127567 -0.02595225 -1.23098895 -1.30111076
  0.74568829  0.20943826  1.9208531   1.06409045  0.        ]",[-0.56413364 -0.07070816],"[[-0.01856512  0.02716942 -0.14385072 -0.1481014 ]
 [-1.08219975  2.12522022  0.          0.        ]]",-0.155947,-0.383225055517,[-1.07986254  0.04702682]
3,[-0.03449251  0.02482828],"[ 1.11614762  1.1488523  -0.02104164  0.04641152 -1.23097883 -1.30109931
  0.50345934  0.22839453  1.91899666  1.01149771  0.        ]",[-0.56657857 -0.06547624],"[[-0.07968544  0.07113528 -0.14385072 -0.1481014 ]
 [-5.01673313  2.27087432  0.          0.        ]]",-0.564972,-0.379948578881,[ 0.62290075 -0.25843849]
4,[-0.03449251  0.02482828],"[ 1.10409209  1.14495562 -0.13309287  0.10335378 -1.23096871 -1.30108786
  0.66129286  0.08922762  1.91289815  0.93381309  0.        ]",[-0.56172264 -0.07905929],"[[-0.15429713  0.10582443 -0.14385072 -0.1481014 ]
 [-2.4529718   1.20160847  0.          0.        ]]",-0.504031,-0.374847685868,[-0.02824706 -0.48168071]
5,[-0.03449251  0.02482828],"[ 1.09183559  1.14430926 -0.20703195  0.11098444 -1.2309586  -1.30107641
  0.65744332 -0.16209855  1.90533777  0.86913896  0.        ]",[-0.56023997 -0.08187262],"[[-0.20398341  0.11048199 -0.14385072 -0.1481014 ]
 [-2.5154503  -0.72941656  0.          0.        ]]",-0.681474,-0.370450408215,[-0.21594036 -1.350515  ]
6,[-0.03449251  0.02482828],"[ 1.07317094  1.15002352 -0.29290697  0.02203362 -1.23094848 -1.30106497
  0.60800738 -0.67552555  1.8858511   0.75126463  0.        ]",[-0.55954313 -0.07982422],"[[-0.2623486   0.05631381 -0.14385072 -0.1481014 ]
 [-3.31839762 -4.67425549  0.          0.        ]]",-0.352376,-0.362089614664,[-0.90658295 -0.16858882]
7,[-0.03449251  0.02482828],"[ 1.02983201  1.15085703 -0.43916608 -0.14144911 -1.23093836 -1.30105352
  0.39126857 -0.75018195  1.82619119  0.54917416  0.        ]",[-0.56271398 -0.0692194 ],"[[-0.36403845 -0.04292675 -0.14385072 -0.1481014 ]
 [-6.83887088 -5.24789157  0.          0.        ]]",-0.480095,-0.345270957888,[-0.87349609 -0.94315591]
8,[-0.03449251  0.02482828],"[ 0.92778589  1.13053572 -0.67061871 -0.37274221 -1.23092824 -1.30104207
  0.18694156 -1.22253443  1.67036046  0.25852414  0.        ]",[-0.56507212 -0.05483239],"[[ -0.53411468  -0.18429851  -0.14385072  -0.1481014 ]
 [-10.1577434   -8.87718285   0.           0.        ]]",-0.199132,-0.313720572287,[-0.95677823  0.88300316]
9,[-0.03449251  0.02482828],"[ 0.72705192  1.08561269 -0.95705472 -0.59693671 -1.23091813 -1.30103062
 -0.03381085 -0.74440115  1.38247186 -0.03424116  0.        ]",[-0.57211304 -0.03279604],"[[ -0.7732456   -0.32498387  -0.14385072  -0.1481014 ]
 [-13.74341427  -5.20357574   0.           0.        ]]",-0.2513,-0.266214563412,[-1.22557829  0.31622714]
10,[-0.03449251  0.02482828],"[ 0.38278116  1.04410443 -1.23819181 -0.73586576 -1.23090801 -1.30101917
 -0.26067286 -0.5677928   0.97292002 -0.23413408  0.        ]",[-0.58175743  0.00157923],"[[ -1.08508558  -0.41544141  -0.14385072  -0.1481014 ]
 [-17.42832397  -3.84666355   0.           0.        ]]",-0.371644,-0.204482632937,[ 0.57616323  0.78879623]
11,[-0.03449251  0.02482828],"[-0.03799858  1.01998507 -1.39294839 -0.80277884 -1.23089789 -1.30100772
 -0.09920172 -0.15143479  0.54456389 -0.27160906  0.        ]",[-0.58845502  0.02495897],"[[ -1.40733776  -0.4602781   -0.14385072  -0.1481014 ]
 [-14.80557909  -0.6476803    0.           0.        ]]",-0.402364,-0.139567726315,[-0.74850882 -1.18957649]
12,[-0.03449251  0.02482828],"[-0.48280338  0.98882169 -1.39391883 -0.87930348 -1.23088778 -1.30099628
 -0.26340015 -0.66492246  0.12745088 -0.14620527  0.        ]",[-0.59901083  0.0698815 ],"[[ -1.73020799  -0.51281623  -0.14385072  -0.1481014 ]
 [-17.47263445  -4.59295145   0.           0.        ]]",-0.345243,-0.0698915123685,[-0.0402692  -0.66479107]
13,[-0.03449251  0.02482828],"[-0.93499784  0.90834824 -1.22282859 -1.04187382 -1.23087766 -1.30098483
 -0.25190805 -0.99560154 -0.26246234  0.19050692  0.        ]",[-0.60864949  0.11199853],"[[ -2.07778727  -0.63016744  -0.14385072  -0.1481014 ]
 [-17.28598563  -7.13368207   0.           0.        ]]",-0.307607,-0.0151510156283,[ 2.09429921  0.29074912]
