timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.50986534  0.00104724],"[ 1.25207112  0.92404021 -0.03800987  0.26719557 -0.22718913  0.40357991
  1.56351982 -0.20686444  1.27619205 -0.36428855  0.        ]",[-2.01405525 -1.78736532],"[[-0.09400735 -0.0507272  -0.02606166  0.04723039]
 [-0.00150845 -0.00325842  0.          0.        ]]",-0.521832,-0.245417794393,[-2.58789526 -2.22145716]
1,[-0.50986534  0.00104724],"[ 1.24583742  0.92035145 -0.09594485  0.19417785 -0.22718904  0.40357973
  1.45806013 -0.64909204  1.26408887 -0.44179108  0.        ]",[-2.00033665 -1.36197686],"[[-0.13371234 -0.09050412 -0.02606166  0.04723039]
 [-3.95583345 -3.96124768  0.          0.        ]]",-0.626613,-0.247477104733,[-1.39264953 -3.01853744]
2,[-0.50986534  0.00104724],"[ 1.21462612  0.8972251  -0.26596044 -0.02071209 -0.22718895  0.40357955
  1.35468347 -1.08256565  1.1995107  -0.66436875  0.        ]",[-1.99382341 -0.88819563],"[[-0.25172001 -0.20865482 -0.02606166  0.04723039]
 [-7.83206426 -7.84089187  0.          0.        ]]",-0.72595,-0.252361481971,[-0.8497435  -1.39283296]
3,[-0.50986534  0.00104724],"[ 1.12625705  0.82012196 -0.52643038 -0.36231534 -0.22718885  0.40357936
  1.26919284 -1.50747733  1.01172509 -0.98026884  0.        ]",[-1.98867929 -0.38266295],"[[ -0.44052265  -0.40362978  -0.02606166   0.04723039]
 [-11.03763594 -11.64391521   0.           0.        ]]",-0.769801,-0.256046680003,[-1.03898884  0.70108168]
4,[-0.50986534  0.00104724],"[ 0.9343239   0.69146937 -0.84497671 -0.68823506 -0.22718876  0.40357918
  1.1694601  -1.17136577  0.66935239 -1.26238188  0.        ]",[-1.98133337 -0.69787955],"[[ -0.69879565  -0.60632594  -0.02606166   0.04723039]
 [-14.7772492   -8.63568817   0.           0.        ]]",-0.358965,-0.254336330509,[-1.71905425 -0.64975461]
5,[-0.50986534  0.00104724],"[ 0.58648912  0.52419724 -1.16012555 -0.96369053 -0.22718867  0.40357899
  1.07173448 -1.43949215  0.18196443 -1.39548956  0.        ]",[-1.96030235 -0.26406172],"[[ -1.03110438  -0.80311812  -0.02606166   0.04723039]
 [-18.44160961 -11.03546566   0.           0.        ]]",-0.00423241,-0.244151131282,[-1.79713611 -1.21330983]
6,[-0.50986534  0.00104724],"[ 0.06218438  0.25246987 -1.35555429 -1.24616002 -0.22718857  0.40357881
  0.97591146 -1.85720378 -0.39121768 -1.22956278  0.        ]",[-1.99046159  0.52365005],"[[ -1.43598285  -1.06133902  -0.02606166   0.04723039]
 [-22.03463455 -14.77406347   0.           0.        ]]",-0.0407318,-0.217847774673,[-1.36053187  0.40437174]
7,[-0.50986534  0.00104724],"[-0.58591931 -0.08501601 -1.28419013 -1.43013703 -0.22718848  0.40357863
  0.88190511 -1.64526993 -0.79385025 -0.71741845  0.        ]",[-2.01049137  1.22543395],"[[ -1.91204127  -1.33779012  -0.02606166   0.04723039]
 [-25.5595452  -12.87724987   0.           0.        ]]",-0.292949,-0.17442582172,[-1.99204249  1.09001254]
8,[-0.50986534  0.00104724],"[-1.19467353 -0.36509733 -0.82787814 -1.47957756 -0.22718838  0.40357844
  0.78975041 -1.1739444  -0.82738755 -0.07909303  0.        ]",[-2.02631903  2.092803  ],"[[ -2.45790357e+00  -1.55301157e+00  -2.60616613e-02   4.72303896e-02]
 [ -2.90150286e+01  -8.65883325e+00   0.00000000e+00   0.00000000e+00]]",-0.832958,-0.125256849514,[-2.6367869   0.48805489]
9,[-0.50986534  0.00104724],"[-1.5018823  -0.56435386 -0.00200477 -1.46331008 -0.22718829  0.40357826
  0.69944544 -0.9383564  -0.49806264  0.42785343  0.        ]",[-2.0789392  3.1892066],"[[ -3.07217881e+00  -1.70503383e+00  -2.60616613e-02   4.72303896e-02]
 [ -3.24011566e+01  -6.55029509e+00   0.00000000e+00   0.00000000e+00]]",-0.695443,-0.0867375435241,[-1.34479401  4.19687076]
10,[-0.50986534  0.00104724],"[-1.25450548 -0.68060027  0.94355526 -1.43382005 -0.2271882   0.40357807
  0.61094073 -0.48086036  0.04651378  0.60319737  0.        ]",[-2.11352491  3.41227198],"[[ -3.75350078e+00  -1.79495814e+00  -2.60616613e-02   4.72303896e-02]
 [ -3.57197828e+01  -2.45564610e+00   0.00000000e+00   0.00000000e+00]]",-0.162199,-0.0878364487622,[-2.02272277  3.87820309]
11,[-0.50986534  0.00104724],"[-0.41406504 -0.69191006  1.53576573 -1.43013355 -0.2271881   0.40357789
  0.52422048 -0.03232166  0.5721148   0.3821322   0.        ]",[-2.08420277  2.91604495],"[[ -4.50052407e+00  -1.80379414e+00  -2.60616613e-02   4.72303896e-02]
 [ -3.89714994e+01   1.55883416e+00   0.00000000e+00   0.00000000e+00]]",-0.583117,-0.124702727516,[-1.62257287  2.32011629]
12,[-0.50986534  0.00104724],"[ 0.65611046 -0.60086657  1.31245396 -1.4556665  -0.22718801  0.40357771
  0.43925191  0.40746182  0.8495265  -0.16710558  0.        ]",[-2.05323696  1.3783654 ],"[[ -5.31192290e+00  -1.73312716e+00  -2.60616613e-02   4.72303896e-02]
 [ -4.21575349e+01   5.49495436e+00   0.00000000e+00   0.00000000e+00]]",-0.317184,-0.16708435152,[-2.13363659  2.63535004]
13,[-0.50986534  0.00104724],"[ 1.25170309 -0.40648447  0.24179913 -1.47968672 -0.22718792  0.40357752
  0.35600392  0.83868599  0.6883028  -0.82628806  0.        ]",[-1.98022079 -0.68452942],"[[ -6.18639536e+00  -1.58450661e+00  -2.60616613e-02   4.72303896e-02]
 [ -4.52790550e+01   9.35446978e+00   0.00000000e+00   0.00000000e+00]]",-0.272439,-0.199533276744,[-1.76293752 -0.24213737]
14,[-0.50986534  0.00104724],"[ 0.79924729 -0.17649653 -0.993312   -1.45576119 -0.22718782  0.40357734
  0.27444765  0.7119913   0.03514519 -1.19848149  0.        ]",[-1.94459748 -1.57149971],"[[ -7.12265933e+00  -1.40879634e+00  -2.60616613e-02   4.72303896e-02]
 [ -4.83371415e+01   8.22054034e+00   0.00000000e+00   0.00000000e+00]]",-0.0745374,-0.208739984459,[-1.4820217  -3.16733406]
15,[-0.50986534  0.00104724],"[-0.48605546 -0.01876788 -1.31742012 -1.40553547 -0.22718773  0.40357715
  0.19450766  0.25264538 -0.75492379 -0.81829435  0.        ]",[-1.94709516 -0.84705979],"[[ -8.11947483e+00  -1.28563629e+00  -2.60616613e-02   4.72303896e-02]
 [ -5.13346234e+01   4.10933900e+00   0.00000000e+00   0.00000000e+00]]",-1.15499,-0.182808356111,[-1.31333775 -0.96913402]
16,[-0.50986534  0.00104724],"[-1.46255608  0.03508901 -0.2622568  -1.38165264 -0.22718763  0.40357697
  0.11611238 -0.18383242 -0.87710255  0.20945161  0.        ]",[-2.04664898  1.42241621],"[[ -9.17565824e+00  -1.24264691e+00  -2.60616613e-02   4.72303896e-02]
 [ -5.42741838e+01   2.02809968e-01   0.00000000e+00   0.00000000e+00]]",-0.820822,-0.132447669505,[-2.18422219  1.30486622]
17,[-0.50986534  0.00104724],"[-1.01942771  0.08924898  1.21799704 -1.35395821 -0.22718754  0.40357679
  0.03922061  0.25961932 -0.02728684  0.86190162  0.        ]",[-2.1710515   1.69825423],"[[ -1.02900728e+01  -1.19877087e+00  -2.60616613e-02   4.72303896e-02]
 [ -5.71573676e+01   4.17175535e+00   0.00000000e+00   0.00000000e+00]]",0.636465,-0.126485855367,[-2.18013869  2.01676133]
18,[-0.50986534  0.00104724],"[ 0.49728105  0.23524372  1.41200493 -1.25938399 -0.22718745  0.4035766
 -0.03610336  0.69439041  0.9607402   0.36379807  0.        ]",[-2.1519506   0.26044461],"[[ -1.14615610e+01  -1.07629454e+00  -2.60616613e-02   4.72303896e-02]
 [ -5.99817642e+01   8.06300919e+00   0.00000000e+00   0.00000000e+00]]",0.0188463,-0.186516953949,[-2.1788655  -0.07767144]
19,[-0.50986534  0.00104724],"[ 1.2478023   0.40814537 -0.07973211 -1.10320762 -0.22718735  0.40357642
 -0.10988658  0.64381032  0.9598292  -0.87115596  0.        ]",[-2.00364256 -1.96613944],"[[ -1.26889543e+01  -9.19576233e-01  -2.60616613e-02   4.72303896e-02]
 [ -6.27483880e+01   7.61031494e+00   0.00000000e+00   0.00000000e+00]]",-0.47137,-0.237776440319,[-2.25762342 -3.43939551]
