timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.6519891  -0.40229517],"[ 1.28853348  1.0204218  -0.00599767  0.7309732   1.63249961  0.65579841
  1.84449339 -0.22535223  0.03411421 -0.45088047  0.        ]",[-3.27283812 -6.29406691],"[[-0.06263035  0.03535722  0.18959206  0.07590815]
 [-0.00220399  0.00346728  0.          0.        ]]",-2.70897,-0.0875228267933,[-2.99722717 -7.15635038]
1,[-0.6519891  -0.40229517],"[ 1.28398192  1.02125151 -0.06346057  0.65489092  1.632499    0.65579831
  1.73942354 -0.57140538  0.02868966 -0.52980771  0.        ]",[-3.25442982 -6.29105473],"[[-0.10234905 -0.00428652  0.18959206  0.07590815]
 [-3.95650465 -3.95465557  0.          0.        ]]",-2.77881,-0.0997055951888,[-3.04526386 -6.18959144]
2,[-0.6519891  -0.40229517],"[ 1.25762639  1.01119625 -0.23247629  0.42893539  1.63249838  0.65579822
  1.6364302  -0.91060913 -0.0169699  -0.75981325  0.        ]",[-3.23111439 -6.25974035],"[[-0.22036953 -0.12230674  0.18959206  0.07590815]
 [-7.83266014 -7.83443648  0.          0.        ]]",-2.49489,-0.135221314446,[-3.69925527 -5.94916813]
3,[-0.6519891  -0.40229517],"[ 1.17312405  0.95405099 -0.50066874  0.0644991   1.63249776  0.65579812
  1.5354653  -1.24309416 -0.18304554 -1.10303701  0.        ]",[-3.204597   -6.12065125],"[[ -0.41514647  -0.3171517    0.18959206   0.07590815]
 [-11.63247895 -11.637371     0.           0.        ]]",-2.88286,-0.190477602986,[-1.97778572 -5.97947882]
4,[-0.6519891  -0.40229517],"[ 0.97737619  0.79544562 -0.83382846 -0.40050603  1.63249714  0.65579802
  1.43647129 -1.56898172 -0.56157715 -1.44308511  0.        ]",[-3.25397301 -5.4503479 ],"[[ -0.68517412  -0.58729855   0.18959206   0.07590815]
 [-15.35812608 -15.36484729   0.           0.        ]]",-2.48341,-0.257037750559,[-2.73914034 -4.81257484]
5,[-0.6519891  -0.40229517],"[ 0.61768623  0.47791674 -1.15898707 -0.87702883  1.63249653  0.65579793
  1.33938111 -1.88838444 -1.15703843 -1.56166466  0.        ]",[-3.47903514 -4.45112848],"[[ -1.02899384  -0.93125114   0.18959206   0.07590815]
 [-19.01212498 -19.01815485   0.           0.        ]]",-1.5767,-0.318865897373,[-4.21829707 -4.3423791 ]
6,[-0.6519891  -0.40229517],"[ 0.07471364 -0.0280365  -1.35547392 -1.20874606  1.63249591  0.65579783
  1.24412714 -2.20141454 -1.75663542 -1.24606395  0.        ]",[-3.86738062 -3.01091218],"[[ -1.4451986   -1.34753881   0.18959206   0.07590815]
 [-22.59702021 -22.59857898   0.           0.        ]]",-1.62692,-0.351988968175,[-4.02070123 -2.87484297]
7,[-0.6519891  -0.40229517],"[-0.59155469 -0.67799429 -1.27301042 -1.189921    1.63249529  0.65579773
  1.15066337 -2.50820293 -1.95742467 -0.57472716  0.        ]",[-4.27215338 -2.11385679],"[[ -1.93242596  -1.83471828   0.18959206   0.07590815]
 [-26.11454286 -26.10761882   0.           0.        ]]",-2.44925,-0.331236782901,[-3.89759119 -1.93245721]
8,[-0.6519891  -0.40229517],"[-1.20476076 -1.31231816 -0.79633998 -0.64558656  1.63249467  0.65579764
  1.0589972  -2.80892493 -1.57911581 -0.09551342  0.        ]",[-4.61362267 -2.00012827],"[[ -2.48932998  -2.39138089   0.18959206   0.07590815]
 [-29.56441454 -29.54728161   0.           0.        ]]",-2.66403,-0.25221463575,[-5.199728   -2.72784558]
9,[-0.6519891  -0.40229517],"[-1.48975751 -1.66352466  0.04558777  0.42299093  1.63249406  0.65579754
  0.96921658 -2.59511466 -1.16327981 -0.3058563   0.        ]",[-4.50006676 -3.6767292 ],"[[ -3.11453163  -3.01616466   0.18959206   0.07590815]
 [-32.94332389 -27.10175943   0.           0.        ]]",-2.95564,-0.191134417777,[-4.03752691 -4.57724636]
