timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.67186302 -0.4835467 ],"[ 1.28982346  1.05507438  0.18800079  0.68334416  1.21207529  1.62876424
  1.8674507  -0.22619919  0.3252518  -1.01305609  0.        ]",[-3.53713608 -7.64294434],"[[ 0.07189481 -0.01454287  0.1407042   0.18828955]
 [-0.00256996  0.00382655  0.          0.        ]]",-2.08828,-0.187873954591,[-3.42327729 -7.57805025]
1,[-0.67186302 -0.4835467 ],"[ 1.29269783  1.05321998  0.13045468  0.60744024  1.21207503  1.62876374
  1.76212624 -0.5636236   0.32740889 -1.09240878  0.        ]",[-3.48665237 -7.53398514],"[[ 0.03216885 -0.05417949  0.1407042   0.18828955]
 [-3.95686715 -3.95430239  0.          0.        ]]",-1.92833,-0.199857804616,[-2.78009194 -8.31365566]
2,[-0.67186302 -0.4835467 ],"[ 1.28829185  1.03507913 -0.04059977  0.3828749   1.21207478  1.62876323
  1.65888252 -0.89436912  0.30390786 -1.326583    0.        ]",[-3.43606186 -7.40477705],"[[-0.08585906 -0.17219268  0.1407042   0.18828955]
 [-7.83304903 -7.83408593  0.          0.        ]]",-1.88492,-0.234214645298,[-3.32552748 -7.20693502]
3,[-0.67186302 -0.4835467 ],"[ 1.23897954  0.96451875 -0.31799223  0.02357357  1.21207453  1.62876273
  1.55767066 -1.21856296  0.17133418 -1.68568676  0.        ]",[-3.36164665 -7.20338583],"[[ -0.28064448  -0.36703061   0.1407042    0.18828955]
 [-11.63294942 -11.63701692   0.           0.        ]]",-1.77929,-0.285621578855,[-3.29035926 -6.96486636]
4,[-0.67186302 -0.4835467 ],"[ 1.08771482  0.78801114 -0.6752755  -0.42881068  1.21207427  1.62876222
  1.45843263 -1.53632337 -0.17235761 -2.06279645  0.        ]",[-3.29612112 -6.7799592 ],"[[ -0.55068293  -0.63717028   0.1407042    0.18828955]
 [-15.35874686 -15.36448333   0.           0.        ]]",-1.56942,-0.34294818121,[-3.85941936 -5.9062231 ]
5,[-0.67186302 -0.4835467 ],"[ 0.77286814  0.45071452 -1.04756294 -0.88141887  1.21207402  1.62876172
  1.36110159 -1.84776068 -0.75070278 -2.24143065  0.        ]",[-3.46510148 -5.83838987],"[[ -0.89451706  -0.98111548   0.1407042    0.18828955]
 [-19.01295073 -19.01778064   0.           0.        ]]",-1.3307,-0.387485341683,[-3.38242963 -5.34040131]
6,[-0.67186302 -0.4835467 ],"[ 0.25975463 -0.07161654 -1.31806078 -1.17630176  1.21207376  1.62876121
  1.26561138 -2.15298579 -1.3705725  -1.99077288  0.        ]",[-3.81537771 -4.53533316],"[[ -1.31074041  -1.39739568   0.1407042    0.18828955]
 [-22.59804394 -22.59821092   0.           0.        ]]",-0.687121,-0.394706404421,[-3.875027   -5.16469627]
7,[-0.67186302 -0.4835467 ],"[-0.41145179 -0.72688354 -1.3295595  -1.11147945  1.21207351  1.62876071
  1.17191904 -2.45212883 -1.6258798  -1.35250568  0.        ]",[-4.21901798 -4.11777544],"[[ -1.7979893   -1.8845682    0.1407042    0.18828955]
 [-26.11563921 -26.107302     0.           0.        ]]",-1.38596,-0.344664869081,[-4.28457833 -3.75841922]
8,[-0.67186302 -0.4835467 ],"[-1.08068087 -1.34780005 -0.94326856 -0.52380822  1.21207326  1.6287602
  1.08003586 -2.74536339 -1.29470617 -0.85467135  0.        ]",[-4.52330828 -4.95751667],"[[ -2.35491384  -2.4412256    0.1407042    0.18828955]
 [-29.56531311 -29.54709189   0.           0.        ]]",-1.41672,-0.251391605435,[-5.47619061 -5.15917559]
9,[-0.67186302 -0.4835467 ],"[-1.47138982 -1.66446844 -0.14941072  0.56650956  1.212073    1.6287597
  0.9900525  -2.51919677 -0.87836289 -1.03638966  0.        ]",[-4.5653019 -6.1375494],"[[ -2.98012855  -3.06600755   0.1407042    0.18828955]
 [-32.94366034 -26.89407795   0.           0.        ]]",-1.55018,-0.222316909073,[-5.23080853 -6.43817169]
10,[-0.67186302 -0.4835467 ],"[-1.29818602 -1.6608438   0.81786257  0.9122126   1.21207275  1.62875919
  0.90199969 -0.1331633  -0.91884973 -1.19617439  0.        ]",[-4.02850819 -4.89269114],"[[ -3.67216766  -3.24667891   0.1407042    0.18828955]
 [-36.24952816   1.09514114   0.           0.        ]]",-3.89711,-0.247063298088,[-3.91957942 -5.65467777]
11,[-0.67186302 -0.4835467 ],"[-0.48619014 -1.66762725  1.47684874  0.7738738   1.21207249  1.62875869
  0.81565825  0.1526908  -0.93338009 -1.16386743  0.        ]",[-4.18380356 -3.42079544],"[[ -4.42968164  -3.17429903   0.1407042    0.18828955]
 [-39.49114478   4.44833507   0.           0.        ]]",-3.91783,-0.244215900434,[-4.80959483 -3.02097293]
