timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.00872639  0.00467979],"[ 1.08321586  1.13664129  0.15613339 -0.160229    0.06119177 -0.00154716
  0.0709928  -0.04588574  0.96146912  0.10089443  0.        ]",[-0.0522022   0.04220215],"[[ 0.08678772 -0.06022355  0.01385946  0.00913782]
 [-0.00205063 -0.004299    0.          0.        ]]",-0.144451,-0.195740718497,[ 0.06302224  1.61837048]
1,[-0.00872639  0.00467979],"[ 1.08286896  1.1386383   0.15980502 -0.09556911  0.06119057 -0.00154713
  0.09418573  0.46714442  0.95998404  0.1328327   0.        ]",[-0.05272911  0.04287207],"[[ 0.08923306 -0.0205818   0.01385946  0.00913782]
 [ 0.24576417  3.95527739  0.          0.        ]]",-0.542611,-0.195620609668,[ 1.73243083 -1.28214686]
2,[-0.00872639  0.00467979],"[ 1.07588275  1.13865086  0.22662221 -0.03259498  0.06118937 -0.0015471
  0.46413276 -0.05625003  0.95094428  0.22157145  0.        ]",[-0.05179399  0.04153376],"[[ 0.13380582  0.0179948   0.01385946  0.00913782]
 [ 4.19834635 -0.08414958  0.          0.        ]]",-0.456209,-0.195097667063,[ 0.53327995 -1.09715342]
3,[-0.00872639  0.00467979],"[ 1.04886273  1.13845629  0.38120935 -0.10017929  0.06118816 -0.00154707
  0.65394417 -0.56918195  0.93178978  0.33351086  0.        ]",[-0.05132554  0.04063903],"[[ 0.23812116 -0.02340724  0.01385946  0.00913782]
 [ 6.22643017 -4.04285761  0.          0.        ]]",-0.344505,-0.194518397129,[-0.02751995 -0.37139914]
4,[-0.00872639  0.00467979],"[ 0.99844612  1.12982786  0.55726686 -0.25451111  0.06118696 -0.00154704
  0.63226065 -0.74932748  0.90607894  0.42939397  0.        ]",[-0.05139955  0.0403627 ],"[[ 0.36032733 -0.11821521  0.01385946  0.00913782]
 [ 5.99495782 -5.43330406  0.          0.        ]]",-0.346668,-0.19375671768,[-0.12255331 -0.81923591]
5,[-0.00872639  0.00467979],"[ 0.93388039  1.09625492  0.71420356 -0.47905323  0.06118575 -0.00154701
  0.57588169 -1.15562983  0.88232922  0.47921113  0.        ]",[-0.05100049  0.04026844],"[[ 0.47418489 -0.25834593  0.01385946  0.00913782]
 [ 5.3927964  -8.56931547  0.          0.        ]]",-0.223381,-0.192187718356,[-2.00867133  0.51108682]
6,[-0.00872639  0.00467979],"[ 0.88821636  1.03380703  0.80260878 -0.70927868  0.06118455 -0.00154698
  0.19552042 -0.87119418  0.87217272  0.45918472  0.        ]",[-0.0515053   0.04088646],"[[ 0.54127094 -0.40771002  0.01385946  0.00913782]
 [ 1.3293197  -6.3744254   0.          0.        ]]",-0.258059,-0.189645136585,[-0.98579409 -0.30816989]
7,[-0.00872639  0.00467979],"[ 0.89731641  0.95253015  0.78596564 -0.90990408  0.06118334 -0.00154695
 -0.17196113 -1.01272882  0.88182669  0.34300816  0.        ]",[-0.05138686  0.04148883],"[[ 0.52846828 -0.54616076  0.01385946  0.00913782]
 [-2.59656437 -7.46701909  0.          0.        ]]",-0.267967,-0.186673168912,[ 1.13454687  0.70782276]
8,[-0.00872639  0.00467979],"[ 0.90548003  0.86529154  0.77060031 -1.07045816  0.06118214 -0.00154692
  0.20306497 -0.63057337  0.87809284  0.24171183  0.        ]",[-0.05126486  0.04090506],"[[ 0.51673391 -0.66591173  0.01385946  0.00913782]
 [ 1.40984998 -4.51789395  0.          0.        ]]",-0.309093,-0.183428356799,[ 0.30878912 -0.58343861]
9,[-0.00872639  0.00467979],"[ 0.87669607  0.77005797  0.82266743 -1.20831922  0.06118094 -0.00154689
  0.31487344 -0.91834897  0.85693505  0.21298247  0.        ]",[-0.05075569  0.04050303],"[[ 0.55691562 -0.77855489  0.01385946  0.00913782]
 [ 2.60433982 -6.73901226  0.          0.        ]]",-0.157809,-0.179406140138,[ 0.22153734  1.91980992]
