timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.65080088 -0.32773593],"[ 1.28990654  1.00802559  0.11922307  0.61049144 -1.47825352  0.22682065
  1.83441122 -0.22556124  2.17513656 -0.06534966  0.        ]",[-3.86098766  0.29130206],"[[ 0.02333212 -0.01669431 -0.17015878  0.02631762]
 [-0.00335015  0.00105443  0.          0.        ]]",-3.2024,-0.380839773531,[-3.25449055 -0.02737006]
1,[-0.65080088 -0.32773593],"[ 1.29009708  1.00800107  0.06148911  0.60847281 -1.478253    0.22682063
  1.7294044  -0.23500927  2.17484975 -0.11800316  0.        ]",[-3.79970169 -0.40976587],"[[-0.0164243  -0.01774534 -0.17015878  0.02631762]
 [-3.95912069 -0.10580608  0.          0.        ]]",-2.90819,-0.381402021016,[-4.18768915 -0.28319132]
2,[-0.65080088 -0.32773593],"[ 1.27772504  1.00756416 -0.10941478  0.58287503 -1.47825247  0.2268206
  1.62648503 -0.33383221  2.16098622 -0.28069895  0.        ]",[-3.72873735 -1.22972345],"[[-0.13450716 -0.03107586 -0.17015878  0.02631762]
 [-7.83625803 -1.22352481  0.          0.        ]]",-2.92126,-0.38215633735,[-4.00343089 -0.32735358]
3,[-0.65080088 -0.32773593],"[ 1.21554521  1.00508334 -0.38439002  0.51147917 -1.47825195  0.22682058
  1.52560275 -0.44616046  2.09225837 -0.55082444  0.        ]",[-3.63756752 -2.29560399],"[[ -0.32936282  -0.06829338  -0.17015878   0.02631762]
 [-11.63665854  -2.49399277   0.           0.        ]]",-2.57926,-0.379943005617,[-4.47082115 -1.50420341]
4,[-0.65080088 -0.32773593],"[ 1.04784309  0.99162271 -0.73404289  0.34148435 -1.47825142  0.22682055
  1.42674109 -0.79174626  1.89288058 -0.90563109  0.        ]",[-3.52685404 -2.93786836],"[[ -0.59946251  -0.15739048  -0.17015878   0.02631762]
 [-15.36094252  -6.40267677   0.           0.        ]]",-2.32587,-0.368421022237,[-3.32791855 -2.9026259 ]
5,[-0.65080088 -0.32773593],"[ 0.71618024  0.93843043 -1.09030301  0.03125468 -1.4782509   0.22682052
  1.32982462 -1.13047484  1.47077355 -1.24154584  0.        ]",[-3.39173961 -3.24872184],"[[ -0.94331193  -0.32388344  -0.17015878   0.02631762]
 [-19.01195066 -10.23380482   0.           0.        ]]",-2.07779,-0.336989825566,[-3.03315537 -2.50351978]
6,[-0.65080088 -0.32773593],"[ 0.19149412  0.79874351 -1.33464534 -0.38788224 -1.47825037  0.2268205
  1.23479747 -1.46245958  0.82308924 -1.33492146  0.        ]",[-3.26827765 -2.32904553],"[[ -1.35946597  -0.56623422  -0.17015878   0.02631762]
 [-22.59178718 -13.98866074   0.           0.        ]]",-1.52733,-0.273898111646,[-3.34054581 -3.29868773]
7,[-0.65080088 -0.32773593],"[-0.47871661  0.51819232 -1.31209696 -0.84147248 -1.47824985  0.22682047
  1.14159426 -1.78780486  0.16396924 -0.95755346  0.        ]",[-3.35112619  1.43837202],"[[ -1.84652533  -0.88292927  -0.17015878   0.02631762]
 [-26.10291501 -17.66842629   0.           0.        ]]",-2.09956,-0.171854763429,[-3.72384474  1.28081657]
8,[-0.65080088 -0.32773593],"[-1.12843638  0.16113687 -0.89224722 -1.14282267 -1.47824932  0.22682044
  1.05012986 -1.4064483  -0.10242413 -0.20275529  0.        ]",[-3.46805429  4.62616301],"[[ -2.40315484e+00  -1.19302319e+00  -1.70158781e-01   2.63176241e-02]
 [ -2.95485402e+01  -1.33551694e+01   0.00000000e+00   0.00000000e+00]]",-2.22256,-0.0454075271889,[-3.31400761  5.65825002]
9,[-0.65080088 -0.32773593],"[-1.48165969 -0.12923176 -0.07926071 -1.25579557 -1.4782488   0.22682042
  0.96048931 -1.03255506  0.16199301  0.50546318  0.        ]",[-3.85431194  9.16104698],"[[ -3.02800878e+00  -1.41769877e+00  -1.70158781e-01   2.63176241e-02]
 [ -3.29254593e+01  -9.12632187e+00   0.00000000e+00   0.00000000e+00]]",-0.518807,-0.0802190442538,[-3.69748694  8.49172959]
10,[-0.65080088 -0.32773593],"[-1.26465263 -0.31757379  0.87896012 -1.27811997 -1.47824827  0.22682039
  0.87265056 -0.66598152  0.77834173  0.83356287  0.        ]",[ -4.48661518  11.98091793],"[[ -3.71972064e+00  -1.55862799e+00  -1.70158781e-01   2.63176241e-02]
 [ -3.62345022e+01  -4.98026102e+00   0.00000000e+00   0.00000000e+00]]",1.6178,-0.189269399518,[ -4.90418158  11.96581264]
11,[-0.65080088 -0.32773593],"[-0.42452607 -0.39649666  1.49757052 -1.27617178 -1.47824775  0.22682036
  0.78658384 -0.30658046  1.42980802  0.64928478  0.        ]",[ -4.67199469  12.76203537],"[[ -4.47694382e+00  -1.61745004e+00  -1.70158781e-01   2.63176241e-02]
 [ -3.94767907e+01  -9.15322556e-01   0.00000000e+00   0.00000000e+00]]",1.4256,-0.270824540402,[ -5.27551545  12.12651602]
12,[-0.65080088 -0.32773593],"[ 0.6687592  -0.36741907  1.29536322 -1.27766245 -1.47824723  0.22682034
  0.70225703  0.04579982  1.79091069  0.04142173  0.        ]",[ -4.15147686  10.13596344],"[[ -5.29835531e+00  -1.59577027e+00  -1.70158781e-01   2.63176241e-02]
 [ -4.26535345e+01   3.07020874e+00   0.00000000e+00   0.00000000e+00]]",0.41425,-0.315618878695,[ -4.41862077  11.29435015]
13,[-0.65080088 -0.32773593],"[ 1.28326411 -0.23248819  0.23109368 -1.27276927 -1.4782467   0.22682031
  0.61963816  0.39130928  1.63245816 -0.69597404  0.        ]",[-3.61049652  2.16489744],"[[ -6.18265626e+00  -1.49515972e+00  -1.70158781e-01   2.63176241e-02]
 [ -4.57659373e+01   6.97802891e+00   0.00000000e+00   0.00000000e+00]]",-2.79567,-0.314644448467,[-3.52200682  1.48168265]
14,[-0.65080088 -0.32773593],"[ 0.82231632  0.00287079 -1.00130706 -1.2168053  -1.47824618  0.22682028
  0.53869448  0.73008177  0.9553669  -1.11831331  0.        ]",[-3.34220743 -2.93469954],"[[ -7.12857205e+00  -1.31715699e+00  -1.70158781e-01   2.63176241e-02]
 [ -4.88152333e+01   1.08096524e+01   0.00000000e+00   0.00000000e+00]]",-1.96709,-0.260205823325,[-3.32734195 -2.91608031]
15,[-0.65080088 -0.32773593],"[-0.48557881  0.22322537 -1.31004912 -1.10494477 -1.47824565  0.22682026
  0.45940634  0.36204867  0.11329566 -0.78285353  0.        ]",[-3.1631403  -3.28098369],"[[ -8.13484370e+00  -1.14272947e+00  -1.70158781e-01   2.63176241e-02]
 [ -5.18021623e+01   6.64708454e+00   0.00000000e+00   0.00000000e+00]]",-2.53035,-0.142560835156,[-2.6644204  -3.77215819]
16,[-0.65080088 -0.32773593],"[ -1.45572492e+00   3.33055621e-01  -2.37974182e-01  -1.02429178e+00
  -1.47824513e+00   2.26820230e-01   3.81654636e-01   1.36057685e-03
  -9.79977680e-02   2.80462863e-01   0.00000000e+00]",[-3.1812613  -0.20619349],"[[ -9.20027271e+00  -1.05071988e+00  -1.70158781e-01   2.63176241e-02]
 [ -5.47312112e+01   2.56759076e+00   0.00000000e+00   0.00000000e+00]]",-2.34701,-0.0323619552355,[-3.37802035  1.06649856]
17,[-0.65080088 -0.32773593],"[-0.96562941  0.43579684  1.22201601 -0.93098911 -1.4782446   0.2268202
  0.30538433  0.34804978  0.74134811  1.05910339  0.        ]",[-3.87370443  6.73783684],"[[ -1.03237276e+01  -9.60026697e-01  -1.70158781e-01   2.63176241e-02]
 [ -5.76044534e+01   6.48875278e+00   0.00000000e+00   0.00000000e+00]]",1.14115,-0.21011721249,[-4.78032685  6.8211526 ]
18,[-0.65080088 -0.32773593],"[ 0.57678482  0.60912871  1.35389542 -0.72417913 -1.47824408  0.22682018
  0.23065845  0.68788314  1.84613125  0.64225371  0.        ]",[-3.7979393   2.19386387],"[[ -1.15040629e+01  -7.91686576e-01  -1.70158781e-01   2.63176241e-02]
 [ -6.04195138e+01   1.03323736e+01   0.00000000e+00   0.00000000e+00]]",-1.94268,-0.337194274172,[-3.99511401  1.9194142 ]
19,[-0.65080088 -0.32773593],"[ 1.26934598  0.81220953 -0.16574417 -0.35691676 -1.47824355  0.22682015
  0.15742835  1.02087709  2.00344955 -0.64396459  0.        ]",[-3.6692872  -3.78658438],"[[ -1.27401324e+01  -5.47247269e-01  -1.70158781e-01   2.63176241e-02]
 [ -6.31782258e+01   1.40986396e+01   0.00000000e+00   0.00000000e+00]]",-3.18691,-0.37000512002,[-3.54703966 -5.00098949]
