timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.64728326 -0.42199737],"[ 1.29058395  1.02119108  0.03002891  0.51390807 -1.28561597  1.00233832
  1.84781635 -0.22576323  2.04191669 -0.74780649  0.        ]",[-3.65182567 -2.62935758],"[[-0.03768001 -0.08149092 -0.14785248  0.1158657 ]
 [-0.00027462 -0.00140809  0.          0.        ]]",-2.09329,-0.380870129079,[-3.97576949 -2.46863232]
1,[-0.64728326 -0.42199737],"[ 1.287411    1.01576303 -0.02747297  0.43804623 -1.28561562  1.00233812
  1.74271049 -0.57061335  2.03232494 -0.82626563  0.        ]",[-3.61938262 -2.08965349],"[[-0.07736064 -0.12123122 -0.14785248  0.1158657 ]
 [-3.95463237 -3.95943536  0.          0.        ]]",-2.4772,-0.383944014884,[-2.3137181  -1.96017196]
2,[-0.64728326 -0.42199737],"[ 1.26511744  0.9871894  -0.19705223  0.21519734 -1.28561528  1.00233791
  1.63968    -0.9086372   1.97468894 -1.05269312  0.        ]",[-3.59836507 -1.43154538],"[[-0.19534475 -0.23934603 -0.14785248  0.1158657 ]
 [-7.83091328 -7.83911475  0.          0.        ]]",-2.22051,-0.390513721029,[-3.16265377 -0.64663092]
3,[-0.64728326 -0.42199737],"[ 1.18707933  0.90821524 -0.46730002 -0.1127769  -1.28561494  1.00233771
  1.53866269 -1.11805716  1.79848918 -1.37695383  0.        ]",[-3.52853394 -1.34375298],"[[ -0.39009405  -0.42024486  -0.14785248   0.1158657 ]
 [-11.63145608 -10.24274054   0.           0.        ]]",-1.87484,-0.393090663474,[-3.36424112 -1.28944247]
4,[-0.64728326 -0.42199737],"[ 0.99939054  0.73988176 -0.80541347 -0.51061242 -1.28561459  1.00233751
  1.43963264 -1.44522297  1.42705395 -1.69024798  0.        ]",[-3.47152019 -0.37880865],"[[ -0.6601027   -0.66277585  -0.14785248   0.1158657 ]
 [-15.35723605 -13.99779972   0.           0.        ]]",-1.68813,-0.380775201304,[-2.78619554 -0.09223942]
5,[-0.64728326 -0.42199737],"[ 0.64760708  0.46800551 -1.13983789 -0.88358389 -1.28561425  1.00233731
  1.34249194 -1.45271516  0.87422696 -1.80681238  0.        ]",[-3.40340424  0.03061652],"[[ -1.00391406  -0.94359545  -0.14785248   0.1158657 ]
 [-19.01193644 -14.08379683   0.           0.        ]]",-1.09937,-0.342728064432,[-4.09187565  0.51806091]
6,[-0.64728326 -0.42199737],"[ 0.10949766  0.16257517 -1.35045089 -1.11968774 -1.28561391  1.00233711
  1.24723157 -1.24946745  0.31571222 -1.60001619  0.        ]",[-3.34711885  0.32288602],"[[ -1.42011114  -1.20186688  -0.14785248   0.1158657 ]
 [-22.5958955  -11.75101911   0.           0.        ]]",-1.21573,-0.277653827873,[-3.25636775 -0.148594  ]
7,[-0.64728326 -0.42199737],"[-0.55850667 -0.14872825 -1.28549775 -1.23251895 -1.28561356  1.0023369
  1.1538562  -1.28017417 -0.04321393 -1.09106612  0.        ]",[-3.41257286  2.48007298],"[[ -1.90727477  -1.44042455  -0.14785248   0.1158657 ]
 [-26.10893733 -12.10346033   0.           0.        ]]",-1.60316,-0.187885348149,[-4.58853224  1.82462023]
8,[-0.64728326 -0.42199737],"[-1.18290406 -0.41799504 -0.82531386 -1.24416713 -1.28561322  1.0023367
  1.06230309 -0.91396496 -0.04357392 -0.47065839  0.        ]",[-3.48432112  4.41630411],"[[ -2.46401472  -1.64032308  -0.14785248   0.1158657 ]
 [-29.55342235  -7.90028512   0.           0.        ]]",-3.13891,-0.0885589814218,[-3.70999078  3.64657579]
9,[-0.64728326 -0.42199737],"[-1.48822754 -0.57410277  0.00833287 -1.21563782 -1.28561288  1.0023365
  0.97258957 -0.5549442   0.28742063  0.00436887  0.        ]",[-3.79148555  7.71289301],"[[ -3.08895024  -1.756986    -0.14785248   0.1158657 ]
 [-32.92869835  -3.77961455   0.           0.        ]]",-1.10547,-0.0637975548799,[-4.31053144  7.694378  ]
