timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.55101436 -0.01810745],"[ 1.26526208  0.90968856  0.19892812  0.52304705 -1.01471175 -1.04125875
  1.64144226 -0.2148171   1.81814318  0.95125202  0.        ]",[-2.38863564  0.8226409 ],"[[ 0.07059031  0.05865805 -0.11729192 -0.12037097]
 [-0.0003383  -0.00482802  0.          0.        ]]",-1.37718,-0.355540236535,[-1.76218746  2.19897482]
1,[-0.55101436 -0.01810745],"[ 1.26804826  0.90560302  0.1408779   0.59776419 -1.01471114 -1.04125811
  1.53687084  0.20905402  1.81933068  0.92677897  0.        ]",[-2.38452625 -0.06716749],"[[ 0.03087764  0.09830571 -0.11729192 -0.12037097]
 [-3.95774861  3.95638561  0.          0.        ]]",-2.07269,-0.354163650946,[-2.43716847 -2.47338656]
2,[-0.55101436 -0.01810745],"[ 1.26345232  0.89964522 -0.03173928  0.6702819  -1.01471052 -1.04125746
  1.43444927 -0.22286672  1.82196627  0.80052666  0.        ]",[-2.36096239  0.17485252],"[[-0.08716693  0.13693462 -0.11729192 -0.12037097]
 [-7.83380842 -0.08005327  0.          0.        ]]",-1.45158,-0.347138290622,[-3.04129648 -0.71296653]
3,[-0.55101436 -0.01810745],"[ 1.21404988  0.90442563 -0.31159049  0.61418697 -1.01470991 -1.04125682
  1.33404202 -0.52462755  1.79189693  0.53101192  0.        ]",[-2.33757901  0.13054666],"[[ -0.28196803   0.10703913  -0.11729192  -0.12037097]
 [-11.63364611  -2.90010632   0.           0.        ]]",-1.12431,-0.329934848058,[-2.92930168  0.4135418 ]
4,[-0.55101436 -0.01810745],"[ 1.0631228   0.9090807  -0.67191719  0.53700458 -1.0147093  -1.04125617
  1.23557517 -0.34311959  1.66269669  0.18066876  0.        ]",[-2.31443024 -0.73331439],"[[ -0.55202913   0.06605607  -0.11729192  -0.12037097]
 [-15.36005759  -1.20385796   0.           0.        ]]",-1.10041,-0.300160515855,[-2.95847391 -1.61459065]
5,[-0.55101436 -0.01810745],"[ 0.7494815   0.91194239 -1.04711415  0.41695113 -1.01470869 -1.04125553
  1.13911367 -0.76412035  1.36281443 -0.18884623  0.        ]",[-2.27942944 -0.78312778],"[[ -8.95857037e-01   2.50384963e-03  -1.17291925e-01  -1.20370967e-01]
 [ -1.90105834e+01  -5.13824581e+00   0.00000000e+00   0.00000000e+00]]",-1.15848,-0.252488828707,[-1.29040671 -0.75205767]
6,[-0.55101436 -0.01810745],"[ 0.23889513  0.9010083  -1.31929121  0.16882786 -1.01470808 -1.04125488
  1.04454645 -1.07171853  0.82387719 -0.44743701  0.        ]",[-2.25387502 -0.65875375],"[[ -1.31197583  -0.12910337  -0.11729192  -0.12037097]
 [-22.58942595  -8.01285359   0.           0.        ]]",-0.863325,-0.178815752662,[-2.00193966 -1.00793084]
7,[-0.55101436 -0.01810745],"[-0.42839558  0.84210053 -1.33010772 -0.19586711 -1.01470746 -1.04125424
  0.95184485 -1.47823424  0.11518006 -0.35572812  0.        ]",[-2.24657297  0.38221678],"[[ -1.798962    -0.32747837  -0.11729192  -0.12037097]
 [-26.09766873 -11.81188354   0.           0.        ]]",-0.634311,-0.0794509209503,[-2.28627806  0.6654671 ]
8,[-0.55101436 -0.01810745],"[-1.09327462  0.7283628  -0.94009462 -0.55147427 -1.01470685 -1.0412536
  0.86089068 -1.17096502 -0.45290656  0.21583402  0.        ]",[-2.30175543  1.5791589 ],"[[ -2.35545057  -0.53490663  -0.11729192  -0.12037097]
 [-29.53978426  -8.94036293   0.           0.        ]]",-0.472081,-0.0639135013815,[-2.18933869  0.95318546]
9,[-0.55101436 -0.01810745],"[-1.48137052  0.62452609 -0.13965936 -0.76771302 -1.01470624 -1.04125295
  0.77172518 -0.74777591 -0.55503318  1.05374836  0.        ]",[-2.45413709  2.83660984],"[[ -2.9801035   -0.6740353   -0.11729192  -0.12037097]
 [-32.91421061  -4.98552932   0.           0.        ]]",0.0664703,-0.176094028432,[-0.53737189  2.49662149]
