timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.5727067  -0.03513305],"[ 1.27459892  0.9173921   0.00650926  0.3973982   1.3785945  -0.71192259
  1.7089741  -0.22092392  0.19795933  0.48660102  0.        ]",[-2.40647936 -2.18397093],"[[-0.05853614 -0.03491957  0.15955713 -0.08234163]
 [ 0.00440999  0.00105258  0.          0.        ]]",-2.32123,-0.0828559514216,[-2.8952123  -2.16172783]
1,[-0.5727067  -0.03513305],"[ 1.27030389  0.91453601 -0.05108477  0.32137836  1.3785936  -0.71192235
  1.60469487 -0.62246759  0.18932205  0.40912151  0.        ]",[-2.40367937 -2.09356833],"[[-0.09812391 -0.07461112  0.15955713 -0.08234163]
 [-3.95002866 -3.95702159  0.          0.        ]]",-2.20178,-0.0722012112187,[-3.05590612 -3.00491228]
2,[-0.5727067  -0.03513305],"[ 1.24475177  0.89386803 -0.22092252  0.09704448  1.3785927  -0.71192211
  1.50247551 -1.01606293  0.13473461  0.18469368  0.        ]",[-2.39689827 -2.03128815],"[[-0.21601654 -0.19267815  0.15955713 -0.08234163]
 [-7.82636134 -7.83675012  0.          0.        ]]",-2.54492,-0.0426790442467,[-2.11232972 -0.7106621 ]
3,[-0.5727067  -0.03513305],"[ 1.16169893  0.8263278  -0.49074917 -0.24015492  1.37859179 -0.71192187
  1.40225696 -1.28563498 -0.03762693 -0.13958041  0.        ]",[-2.38745332 -1.95390141],"[[ -0.41067405  -0.37607403   0.15955713  -0.08234163]
 [-11.62682627 -10.49396677   0.           0.        ]]",-2.1282,-0.0367953699858,[-2.5225487  -3.72630251]
4,[-0.5727067  -0.03513305],"[ 0.96809411  0.67079699 -0.82644986 -0.65579148  1.37859089 -0.71192163
  1.30400811 -1.66607835 -0.40680487 -0.45504281  0.        ]",[-2.40871716 -1.49606168],"[[ -0.6805901   -0.62357976   0.15955713  -0.08234163]
 [-15.3526024  -14.24406449   0.           0.        ]]",-2.30528,-0.101533688567,[-2.30858044 -1.00823476]
5,[-0.5727067  -0.03513305],"[ 0.61110308  0.37329522 -1.15496155 -1.09075899  1.37858999 -0.71192139
  1.20765265 -2.03895152 -0.9809896  -0.56443785  0.        ]",[-2.48741674 -0.67245084],"[[ -1.02429948  -0.94533922   0.15955713  -0.08234163]
 [-19.00658253 -17.91955248   0.           0.        ]]",-1.71519,-0.183036998463,[-3.42588436 -0.61060453]
6,[-0.5727067  -0.03513305],"[ 0.07089154 -0.07568132 -1.35513306 -1.3959597   1.37858909 -0.71192114
  1.11312181 -2.24796708 -1.56154484 -0.27394742  0.        ]",[-2.63373637  0.66377485],"[[ -1.44039396  -1.32440322   0.15955713  -0.08234163]
 [-22.59137355 -19.97988073   0.           0.        ]]",-1.71862,-0.25534358351,[-2.53712048  0.54316551]
7,[-0.5727067  -0.03513305],"[-0.59347848 -0.56360176 -1.2756564  -1.43829179  1.37858819 -0.7119209
  1.0203958  -1.98932303 -1.81483183  0.32420494  0.        ]",[-2.76268673  1.9876374 ],"[[ -1.92750192  -1.69842195   0.15955713  -0.08234163]
 [-26.10772521 -17.4304068    0.           0.        ]]",-2.36327,-0.294532137963,[-2.82835889  3.62507773]
8,[-0.5727067  -0.03513305],"[-1.20682962 -0.94785717 -0.79984813 -1.27685134  1.37858729 -0.71192066
  0.92951577 -1.55225317 -1.64611499  0.8699517   0.        ]",[-2.84602642  3.13435602],"[[ -2.48423702  -2.00380439   0.15955713  -0.08234163]
 [-29.55407626 -13.12214795   0.           0.        ]]",-2.43849,-0.292874953045,[-3.21666628  2.9002624 ]
9,[-0.5727067  -0.03513305],"[-1.49500194 -1.19502143  0.0446272  -1.05914525  1.37858639 -0.71192042
  0.84047062 -1.12381623 -1.24746373  1.11689299  0.        ]",[-2.89420128  3.98820448],"[[ -3.10920102  -2.22387515   0.15955713  -0.08234163]
 [-32.93084698  -8.89897788   0.           0.        ]]",-2.01012,-0.258170805599,[-2.70125443  3.05757949]
