timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.53401446 -0.0685912 ],"[ 1.27409283  0.92503698  0.23141885  0.66182636  1.11390092  1.66457885
  1.74098128 -0.22289622  0.37000598 -0.92562453  0.        ]",[-2.51330209 -4.45426941],"[[ 0.09707483  0.08577064  0.12926324  0.19275352]
 [ 0.00376148  0.00393533  0.          0.        ]]",-1.81807,-0.180942636857,[-2.2882392  -3.60885631]
1,[-0.53401446 -0.0685912 ],"[ 1.2783334   0.9284763   0.17387794  0.58575309  1.11390044  1.66457763
  1.63664179 -0.61231984  0.37914246 -1.0031181   0.        ]",[-2.49217749 -4.42579508],"[[ 0.0574742   0.04613614  0.12926324  0.19275352]
 [-3.95065986 -3.95419992  0.          0.        ]]",-1.75748,-0.192981677007,[-2.52988116 -2.83251572]
2,[-0.53401446 -0.0685912 ],"[ 1.27809109  0.92647717  0.00213485  0.35888832  1.11389995  1.66457641
  1.53436525 -0.99403586  0.37685478 -1.23541707  0.        ]",[-2.48213291 -4.45792198],"[[-0.06043033 -0.07187511  0.12926324  0.19275352]
 [-7.8269033  -7.83399638  0.          0.        ]]",-1.45802,-0.227665400784,[-1.28956861 -4.84215175]
3,[-0.53401446 -0.0685912 ],"[ 1.23572552  0.88331569 -0.27761474 -0.0099712   1.11389947  1.66457519
  1.4341046  -1.36819152  0.27817872 -1.60239542  0.        ]",[-2.48653746 -4.54524326],"[[ -0.25509254  -0.26671147   0.12926324   0.19275352]
 [-11.62675097 -11.63695248   0.           0.        ]]",-0.966191,-0.27996066221,[-2.23246326 -5.04150525]
4,[-0.53401446 -0.0685912 ],"[ 1.09376434  0.74462268 -0.64035468 -0.48679475  1.11389898  1.66457397
  1.33580309 -1.73492318 -0.02850348 -2.0101151   0.        ]",[-2.49729633 -4.63746738],"[[ -0.5250053   -0.53685023   0.12926324   0.19275352]
 [-15.35235252 -15.36445706   0.           0.        ]]",-0.4971,-0.339105292663,[-1.88937537 -6.07424738]
5,[-0.53401446 -0.0685912 ],"[ 0.78921032  0.45123964 -1.02261774 -0.98659116  1.1138985   1.66457276
  1.23939383 -2.09435684 -0.58945223 -2.2470255   0.        ]",[-2.52076721 -4.54449987],"[[ -0.86870853  -0.88079531   0.12926324   0.19275352]
 [-19.00624281 -19.01779417   0.           0.        ]]",-0.449858,-0.386637465599,[-1.95101623 -4.03095551]
6,[-0.53401446 -0.0685912 ],"[ 0.2846072  -0.03103301 -1.30811296 -1.35502522  1.11389801  1.66457154
  1.14480809 -2.44661696 -1.23846634 -2.06047399  0.        ]",[-2.61979294 -3.83102918],"[[ -1.28479446  -1.29707596   0.12926324   0.19275352]
 [-22.59102606 -22.5982326    0.           0.        ]]",0.377172,-0.397762795389,[-1.99371996 -4.82948083]
7,[-0.53401446 -0.0685912 ],"[-0.38395893 -0.66596813 -1.33794222 -1.38298235  1.11389753  1.66457032
  1.05199701 -2.79184774 -1.56676179 -1.43974122  0.        ]",[-2.80831528 -2.689327  ],"[[ -1.77190165  -1.78424831   0.12926324   0.19275352]
 [-26.10855254 -26.10724225   0.           0.        ]]",-0.236285,-0.350985220659,[-3.29758886 -1.30391798]
8,[-0.53401446 -0.0685912 ],"[-1.06052753 -1.30383508 -0.96838536 -0.88384873  1.11389704  1.6645691
  0.96096394 -3.13024296 -1.28829671 -0.87889996  0.        ]",[-2.97288799 -1.88722134],"[[ -2.32868802  -2.34090246   0.12926324   0.19275352]
 [-29.55869541 -29.54679739   0.           0.        ]]",-0.962332,-0.255474082488,[-2.81106188 -1.35078002]
9,[-0.53401446 -0.0685912 ],"[-1.46985324 -1.68356359 -0.18196517  0.16036951  1.11389656  1.66456788
  0.87178704 -3.46206239 -0.82816723 -0.98252665  0.        ]",[-3.05848098 -2.39217663],"[[ -2.953781    -2.96567472   0.12926324   0.19275352]
 [-32.93849143 -32.9195432    0.           0.        ]]",-1.23281,-0.212683296288,[-1.84644024 -2.67654518]
10,[-0.53401446 -0.0685912 ],"[-1.32164736 -1.69457018  0.79418396  0.72545333  1.11389607  1.66456666
  0.78455858 -0.281979   -0.85071466 -1.21537623  0.        ]",[-2.66033769 -2.86556029],"[[ -3.6457211   -3.26061384   0.12926324   0.19275352]
 [-36.24444323  -0.59668165   0.           0.        ]]",-3.00559,-0.246251336858,[-2.13494592 -2.61394107]
11,[-0.53401446 -0.0685912 ],"[-0.52907931 -1.70186899  1.47849051  0.60344856  1.11389559  1.66456544
  0.69902703  0.23924146 -0.87393706 -1.17851388  0.        ]",[-2.68242955 -2.1339252 ],"[[ -4.40313322  -3.19693861   0.12926324   0.19275352]
 [-39.4860837    4.70108367   0.           0.        ]]",-2.61971,-0.243293430347,[-2.31492385 -2.88649264]
12,[-0.53401446 -0.0685912 ],"[ 0.57334428 -1.70328072  1.36048557  0.43880871  1.1138951   1.66456423
  0.61518292  0.12524855 -0.8670581  -1.17207272  0.        ]",[-2.70252085 -2.47321534],"[[ -5.22473773  -3.1113197    0.12926324   0.19275352]
 [-42.66377121   3.54244264   0.           0.        ]]",-0.930164,-0.241782752302,[-3.10464677 -2.3530361 ]
