timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.61647999 -0.25505203],"[ 1.28472236  0.9909081   0.20177975  0.47532845 -0.415642   -0.70756537
  1.8230083  -0.22578763  1.43999716  0.63918347  0.        ]",[-3.51162815  1.3321476 ],"[[ 0.07984043 -0.07518852 -0.04728135 -0.08146699]
 [ 0.00423613 -0.00170167  0.          0.        ]]",-3.38918,-0.272251782305,[-3.37809123  0.20942104]
1,[-0.61647999 -0.25505203],"[ 1.28802538  0.99169513  0.1443379   0.49124681 -0.41564194 -0.70756524
  1.71809815 -0.15139993  1.44118377  0.59320551  0.        ]",[-3.44106436  0.40160015],"[[ 0.04023054 -0.06688694 -0.04728135 -0.08146699]
 [-3.95205093  0.82908672  0.          0.        ]]",-3.19627,-0.270089119164,[-3.82636168  0.276958  ]
2,[-0.61647999 -0.25505203],"[ 1.28495341  0.99364288 -0.02690451  0.54391118 -0.41564188 -0.70756511
  1.61526072 -0.05454271  1.43562073  0.45818269  0.        ]",[-3.37368011 -0.84815872],"[[-0.0777209  -0.03945175 -0.04728135 -0.08146699]
 [-7.83017775  1.91082286  0.          0.        ]]",-3.06229,-0.26335100243,[-3.33301208 -1.55735183]
3,[-0.61647999 -0.25505203],"[ 1.23787689  0.99354144 -0.30505498  0.54030768 -0.41564182 -0.70756498
  1.51450954 -0.41233299  1.38805882  0.20799682  0.        ]",[-3.29022789 -1.43954134],"[[ -0.27244545  -0.04132774  -0.04728135  -0.08146699]
 [-11.62963359  -2.08510757   0.           0.        ]]",-2.98415,-0.249078081741,[-2.94488279 -1.94432037]
4,[-0.61647999 -0.25505203],"[ 1.0896284   0.98469767 -0.66408211  0.38515732 -0.41564176 -0.70756485
  1.41574904 -0.76303813  1.21738708 -0.15647677  0.        ]",[-3.18264675 -2.12489581],"[[ -0.54240575  -0.12232856  -0.04728135  -0.08146699]
 [-15.35402166  -6.00190924   0.           0.        ]]",-2.95573,-0.222775365853,[-2.29877766 -1.85376093]
5,[-0.61647999 -0.25505203],"[ 0.77818554  0.9423205  -1.03954679  0.08683674 -0.4156417  -0.70756472
  1.31893349 -1.10678631  0.82650358 -0.52424779  0.        ]",[-3.05086708 -2.51131082],"[[ -0.88611728  -0.28088617  -0.04728135  -0.08146699]
 [-19.00506622  -9.84101448   0.           0.        ]]",-2.56673,-0.181867837275,[-2.71587281 -2.92752725]
6,[-0.61647999 -0.25505203],"[ 0.26804784  0.82107774 -1.31487786 -0.32787245 -0.41564164 -0.7075646
  1.22400826 -1.44369289  0.19174952 -0.67638667  0.        ]",[-3.03405809 -1.8470149 ],"[[ -1.30213308  -0.51545979  -0.04728135  -0.08146699]
 [-22.58482684 -13.60371317   0.           0.        ]]",-2.49979,-0.130363904034,[-2.69835408 -0.9441369 ]
7,[-0.61647999 -0.25505203],"[-0.40193395  0.56783616 -1.33253025 -0.78883335 -0.41564158 -0.70756447
  1.13090746 -1.75405769 -0.49906315 -0.36660042  0.        ]",[-3.18770719  1.32052934],"[[ -1.78905194  -0.82231385  -0.04728135  -0.08146699]
 [-26.09578811 -17.06998793   0.           0.        ]]",-2.74643,-0.0997594140537,[-2.25613543  1.50164233]
8,[-0.61647999 -0.25505203],"[-1.07335234  0.24002774 -0.9523438  -1.11106375 -0.41564152 -0.70756434
  1.03954572 -1.36892163 -0.84181889  0.36013465  0.        ]",[-3.31947136  4.21715641],"[[ -2.34553637  -1.12055868  -0.04728135  -0.08146699]
 [-29.54116864 -12.76865489   0.           0.        ]]",-2.34232,-0.134696533808,[-3.35034219  4.41589577]
9,[-0.61647999 -0.25505203],"[-1.47067434 -0.02748726 -0.16183663 -1.24882413 -0.41564147 -0.70756421
  0.95000421 -0.99131958 -0.65174688  1.10808529  0.        ]",[-3.69825745  8.50039768],"[[ -2.97024096  -1.33362097  -0.04728135  -0.08146699]
 [-32.9179069   -8.55146141   0.           0.        ]]",-0.70887,-0.190684255631,[-3.46650955  8.03450664]
