timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.39574957 -0.0113533 ],"[ 1.22436838  0.98505006  0.22403702  0.1263248  -0.39841964 -1.04044315
  1.36710168 -0.180828    1.38937567  0.89896168  0.        ]",[-1.77510619 -0.14570408],"[[ 0.07977995 -0.06468121 -0.0460604  -0.12018908]
 [ 0.00484332 -0.00319298  0.          0.        ]]",-0.936148,-0.286794009061,[-1.2569145   0.16891189]
1,[-0.39574957 -0.0113533 ],"[ 1.22763878  0.98558523  0.16557095  0.13773331 -0.39841931 -1.04044158
  1.25278814 -0.09978757  1.39074915  0.85154463  0.        ]",[-1.76818728 -0.27251238],"[[ 0.04018272 -0.0580185  -0.0460604  -0.12018908]
 [-3.95139283  0.66722574  0.          0.        ]]",-0.642415,-0.283656648218,[-2.18008673  0.30699792]
2,[-0.39574957 -0.0113533 ],"[ 1.2245835   0.98709625 -0.00876105  0.18130231 -0.39841897 -1.04044001
  1.14073022  0.04573845  1.38557639  0.71416758  0.        ]",[-1.75011754 -0.53717351],"[[-0.07775616 -0.03259496 -0.0460604  -0.12018908]
 [-7.82958005  1.87111127  0.          0.        ]]",-1.06187,-0.27410352557,[-1.33985347 -2.26801041]
3,[-0.39574957 -0.0113533 ],"[ 1.17788246  0.98697621 -0.29194166  0.17673742 -0.39841864 -1.04043843
  1.0309472  -0.43719607  1.33887059  0.46151792  0.        ]",[-1.74701238 -0.1854073 ],"[[ -0.27246887  -0.03525732  -0.0460604   -0.12018908]
 [-11.62904747  -2.12403546   0.           0.        ]]",-0.828685,-0.254374491461,[-1.81338616 -0.42287204]
4,[-0.39574957 -0.0113533 ],"[ 1.03082991  0.98197979 -0.65747818  0.07601425 -0.3984183  -1.04043686
  0.92330863 -0.63433365  1.1786931   0.10595923  0.        ]",[-1.72909641 -0.13797197],"[[ -0.54242636  -0.09410098  -0.0460604   -0.12018908]
 [-15.35430769  -3.75488807   0.           0.        ]]",-0.891079,-0.220189714369,[-0.99504769  0.2954218 ]
5,[-0.39574957 -0.0113533 ],"[ 0.72209145  0.97169581 -1.03958864 -0.03051781 -0.39841797 -1.04043529
  0.81833186 -0.48375765  0.85039783 -0.24134555  0.        ]",[-1.69815063 -0.42332259],"[[ -0.8859649   -0.15670086  -0.0460604   -0.12018908]
 [-18.98745311  -2.50923187   0.           0.        ]]",-0.884072,-0.172842425931,[-1.88764441 -2.19727387]
6,[-0.39574957 -0.0113533 ],"[ 0.21660918  0.9482125  -1.31985758 -0.18073224 -0.39841763 -1.04043371
  0.71491879 -0.95617796  0.31990734 -0.45366919  0.        ]",[-1.69644666  0.0590162 ],"[[ -1.30162288  -0.24609785  -0.0460604   -0.12018908]
 [-22.56648581  -6.41739999   0.           0.        ]]",-0.726339,-0.114374837781,[-1.58252421 -1.47129516]
7,[-0.39574957 -0.0113533 ],"[-0.44740782  0.87741128 -1.33831496 -0.45114679 -0.3984173  -1.04043214
  0.61353393 -1.41919465 -0.36444762 -0.32934905  0.        ]",[-1.71715593  0.8950398 ],"[[ -1.78815632  -0.41287837  -0.0460604   -0.12018908]
 [-26.07532841 -10.24778988   0.           0.        ]]",-0.596384,-0.0776254607713,[ 0.13355363 -0.36220281]
8,[-0.39574957 -0.0113533 ],"[-1.06790361  0.73548733 -0.99774111 -0.77373984 -0.39841696 -1.04043057
  0.64367334 -1.56790564 -0.88404277  0.2262569   0.        ]",[-1.76306427  1.67100573],"[[ -2.29919573  -0.63017857  -0.0460604   -0.12018908]
 [-25.0322006  -11.4780539    0.           0.        ]]",-0.122748,-0.129983731479,[-1.00795491  1.07331987]
9,[-0.39574957 -0.0113533 ],"[-1.46440483  0.57258073 -0.34087571 -1.01440603 -0.39841663 -1.04042899
  0.54357785 -1.06140751 -0.98585995  0.98610873  0.        ]",[-1.81235957  1.75713539],"[[ -2.83459776  -0.8177008   -0.0460604   -0.12018908]
 [-28.49641947  -7.28798999   0.           0.        ]]",0.19541,-0.204330593361,[-1.97266867  0.97255542]
