timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.6463238  -0.39923123],"[ 1.28915175  1.01374283  0.00884692  0.49538537 -0.56631703  0.2473293
  1.84248132 -0.22585597  1.54296636 -0.22601789  0.        ]",[-3.46148682 -1.42035079],"[[-0.05245058 -0.08526651 -0.06465712  0.02875846]
 [-0.00118795 -0.00221382  0.          0.        ]]",-3.25252,-0.277851223486,[-3.19990524 -1.246853  ]
1,[-0.6463238  -0.39923123],"[ 1.28516352  1.00812494 -0.0486366   0.41949015 -0.56631695  0.24732928
  1.73743158 -0.57266264  1.53207678 -0.30425497  0.        ]",[-3.45617771 -0.87522221],"[[-0.0921493  -0.12502277 -0.06465712  0.02875846]
 [-3.95552883 -3.96022537  0.          0.        ]]",-3.10992,-0.278559246773,[-3.53435431 -1.33620165]
2,[-0.6463238  -0.39923123],"[ 1.2604673   0.9790261  -0.21790988  0.19667177 -0.56631687  0.24732925
  1.63445606 -0.91260429  1.4707238  -0.52941416  0.        ]",[-3.44694138 -0.34896749],"[[-0.21015119 -0.24315323 -0.06465712  0.02875846]
 [-7.83179547 -7.83988909  0.          0.        ]]",-3.42013,-0.279044785313,[-2.6298889   0.02001327]
3,[-0.6463238  -0.39923123],"[ 1.17859863  0.91360936 -0.48700816 -0.08442952 -0.56631679  0.24732922
  1.53346862 -0.89192328  1.3019337  -0.83766598  0.        ]",[-3.3442688 -1.2697773],"[[ -0.40492754  -0.39758305  -0.06465712   0.02875846]
 [-11.63322873  -7.60386429   0.           0.        ]]",-2.8703,-0.275640320121,[-3.8320363  -0.82049093]
4,[-0.6463238  -0.39923123],"[ 0.98611817  0.7978988  -0.82227934 -0.39435766 -0.56631671  0.24732919
  1.43449769 -1.16324617  0.9672629  -1.14037673  0.        ]",[-3.27764606 -1.17981875],"[[ -0.67497     -0.58072931  -0.06465712   0.02875846]
 [-15.35875854 -10.7004019    0.           0.        ]]",-2.71508,-0.263846874817,[-2.61721804 -1.0944267 ]
5,[-0.6463238  -0.39923123],"[ 0.62963795  0.57855958 -1.15127811 -0.7607612  -0.56631664  0.24732917
  1.33745668 -1.49144735  0.43027381 -1.28859664  0.        ]",[-3.28812647  0.09207961],"[[ -1.01879265  -0.8323197   -0.06465712   0.02875846]
 [-19.01164333 -14.4460786    0.           0.        ]]",-2.55263,-0.236095637389,[-4.05308372  1.65197003]
6,[-0.6463238  -0.39923123],"[ 0.08865362  0.30843797 -1.35354888 -1.0330014  -0.56631656  0.24732914
  1.24224313 -1.11921408 -0.15036885 -1.11941363  0.        ]",[-3.22336483 -0.32194534],"[[ -1.43498613  -1.07861878  -0.06465712   0.02875846]
 [-22.59574017 -10.19788385   0.           0.        ]]",-2.09753,-0.192767800002,[-3.97972909 -0.93922432]
7,[-0.6463238  -0.39923123],"[-0.57825279  0.0091582  -1.27822667 -1.19976689 -0.56631648  0.24732911
  1.14894586 -1.42709507 -0.5578378  -0.61704462  0.        ]",[-3.39891815  2.66754436],"[[ -1.92213391  -1.31783246  -0.06465712   0.02875846]
 [-26.10770499 -13.71165162   0.           0.        ]]",-3.11507,-0.137065836116,[-4.25094589  2.55537367]
8,[-0.6463238  -0.39923123],"[-1.19594065 -0.29925501 -0.80834651 -1.26043023 -0.5663164   0.24732908
  1.05742881 -1.05601227 -0.58435941  0.04863749  0.        ]",[-3.51907372  5.18430328],"[[ -2.47885376e+00  -1.54957494e+00  -6.46571226e-02   2.87584551e-02]
 [ -2.95526591e+01  -9.47658601e+00   0.00000000e+00   0.00000000e+00]]",-2.82061,-0.0838291231546,[-3.95790576  5.94779134]
9,[-0.6463238  -0.39923123],"[-1.48934345 -0.4979051   0.03007752 -1.24548532 -0.56631632  0.24732906
  0.96774956 -0.69221121 -0.23790205  0.55998183  0.        ]",[-3.83951354  8.29772091],"[[ -3.10377903e+00  -1.69744993e+00  -6.46571226e-02   2.87584551e-02]
 [ -3.29284342e+01  -5.32462342e+00   0.00000000e+00   0.00000000e+00]]",-1.15614,-0.0811406906125,[-3.21900912  8.56420114]
10,[-0.6463238  -0.39923123],"[-1.20342177 -0.58516621  0.96817826 -1.22547349 -0.56631624  0.24732903
  0.87987605 -0.33554216  0.31702773  0.7341845   0.        ]",[ -4.27175617  10.54875183],"[[ -3.79553798e+00  -1.76310252e+00  -6.46571226e-02   2.87584551e-02]
 [ -3.62362378e+01  -1.25405593e+00   0.00000000e+00   0.00000000e+00]]",0.71628,-0.124892160351,[ -3.82618436  10.57241908]
11,[-0.6463238  -0.39923123],"[-0.3206585  -0.565367    1.51839435 -1.23075086 -0.56631617  0.247329
  0.79377481  0.01414982  0.85958573  0.50385074  0.        ]",[ -4.31661224  10.88428879],"[[ -4.55278380e+00  -1.74814302e+00  -6.46571226e-02   2.87584551e-02]
 [ -3.94773290e+01   2.73688416e+00   0.00000000e+00   0.00000000e+00]]",1.26806,-0.172704059409,[ -4.13195223  11.3506031 ]
12,[-0.6463238  -0.39923123],"[ 0.75500746 -0.4399236   1.23033158 -1.25419663 -0.56631609  0.24732897
  0.70941368  0.35702108  1.14675338 -0.07244628  0.        ]",[-3.76569605  7.71418285],"[[ -5.37419447e+00  -1.65414609e+00  -6.46571226e-02   2.87584551e-02]
 [ -4.26529180e+01   6.64998136e+00   0.00000000e+00   0.00000000e+00]]",-0.792845,-0.208398466187,[-3.63414736  7.63679002]
13,[-0.6463238  -0.39923123],"[ 1.29063893 -0.20929631  0.1208422  -1.25340793 -0.56631601  0.24732895
  0.62676128  0.69321816  0.96839936 -0.76496498  0.        ]",[-3.20071983 -1.05135107],"[[ -6.25847170e+00  -1.48265150e+00  -6.46571226e-02   2.87584551e-02]
 [ -4.57641863e+01   1.04869083e+01   0.00000000e+00   0.00000000e+00]]",-3.06413,-0.222974708129,[-2.68721123 -0.26329917]
14,[-0.6463238  -0.39923123],"[ 0.74160297  0.05130952 -1.07116734 -1.18318386 -0.56631593  0.24732892
  0.54579084  0.58456526  0.27046087 -1.14705816  0.        ]",[-3.15760708 -3.43121195],"[[ -7.20433655e+00  -1.28535656e+00  -6.46571226e-02   2.87584551e-02]
 [ -4.88121416e+01   9.24688335e+00   0.00000000e+00   0.00000000e+00]]",-2.16846,-0.20579167591,[-2.81870096 -3.73480568]
15,[-0.6463238  -0.39923123],"[-0.58507857  0.23215408 -1.27559343 -1.08696013 -0.56631585  0.24732889
  0.46642608  0.22254164 -0.56221357 -0.73279337  0.        ]",[-3.0781498  -3.52151561],"[[ -8.21055209e+00  -1.14187458e+00  -6.46571226e-02   2.87584551e-02]
 [ -5.17996546e+01   5.11520715e+00   0.00000000e+00   0.00000000e+00]]",-3.23115,-0.152983522965,[-3.03960155 -2.3087038 ]
16,[-0.6463238  -0.39923123],"[-1.4749614   0.30656416 -0.13033703 -1.03442872 -0.56631577  0.24732886
  0.3885971  -0.13224564 -0.68087274  0.35839009  0.        ]",[-3.19412637  0.39515892],"[[ -9.27593734e+00  -1.08019778e+00  -6.46571226e-02   2.87584551e-02]
 [ -5.47293565e+01   1.06611727e+00   0.00000000e+00   0.00000000e+00]]",-3.32715,-0.109418209707,[-1.64412475  0.12957271]
17,[-0.6463238  -0.39923123],"[-0.88053845  0.3376753   1.28634746 -1.00997722 -0.5663157   0.24732884
  0.31225873 -0.08802125  0.25415857  1.03138339  0.        ]",[-3.89595532  8.4881773 ],"[[ -1.03993565e+01  -1.05381318e+00  -6.46571226e-02   2.87584551e-02]
 [ -5.76029481e+01   1.57083793e+00   0.00000000e+00   0.00000000e+00]]",1.9823,-0.162999545381,[-4.76548897  9.33099494]
18,[-0.6463238  -0.39923123],"[ 0.66726946  0.41899918  1.29613366 -0.93849391 -0.56631562  0.24732881
  0.23743094  0.25739862  1.28280949  0.42325525  0.        ]",[-3.58896017  3.94229388],"[[ -1.15796794e+01  -9.82844383e-01  -6.46571226e-02   2.87584551e-02]
 [ -6.04196771e+01   5.51301947e+00   0.00000000e+00   0.00000000e+00]]",-1.3618,-0.236310664091,[-3.125968    4.14814903]
19,[-0.6463238  -0.39923123],"[ 1.24803933  0.57707448 -0.27338065 -0.76268321 -0.56631554  0.24732878
  0.16412358  0.59600063  1.18332633 -0.85865069  0.        ]",[-3.23631573 -3.96651959],"[[ -1.28157620e+01  -8.33811002e-01  -6.46571226e-02   2.87584551e-02]
 [ -6.31791728e+01   9.37739085e+00   0.00000000e+00   0.00000000e+00]]",-2.73126,-0.260954567191,[-3.87464391 -4.04101905]
20,[-0.6463238  -0.39923123],"[-0.05693735  0.7125781  -1.36623325 -0.55972617 -0.56631546  0.24732875
  0.09232888  0.23394642 -0.08268421 -1.26492143  0.        ]",[-3.22232842 -4.32971954],"[[ -1.41064584e+01  -6.87719716e-01  -6.46571226e-02   2.87584551e-02]
 [ -6.58817277e+01   5.24536758e+00   0.00000000e+00   0.00000000e+00]]",-2.57969,-0.215814184114,[-4.02559158 -4.16842942]
21,[-0.6463238  -0.39923123],"[-1.44456368  0.7653203  -0.28446688 -0.46194647 -0.56631538  0.24732873
  0.02191656 -0.12098238 -0.88861689 -0.01239231  0.        ]",[-3.06760645 -2.69341922],"[[ -1.54506841e+01  -6.23454296e-01  -6.46571226e-02   2.87584551e-02]
 [ -6.85322460e+01   1.19466452e+00   0.00000000e+00   0.00000000e+00]]",-3.09901,-0.135572378308,[-3.29778266 -2.02582376]
22,[-0.6463238  -0.39923123],"[-0.68108717  0.75265047  1.40385699 -0.4866477  -0.5663153   0.2473287
 -0.04714003 -0.46883731  0.18543925  1.13756735  0.        ]",[-3.67024088  6.45665598],"[[ -1.68474080e+01  -6.39395002e-01  -6.46571226e-02   2.87584551e-02]
 [ -7.11317308e+01  -2.77530659e+00   0.00000000e+00   0.00000000e+00]]",1.20545,-0.175719893353,[-3.71329921  7.44392733]
23,[-0.6463238  -0.39923123],"[ 1.08311295  0.74041065  0.84868817 -0.50974983 -0.56631522  0.24732867
 -0.11490402 -0.11579003  1.45760968  0.15975057  0.        ]",[-3.1835475  -1.56472957],"[[ -1.82956384e+01  -6.54476614e-01  -6.46571226e-02   2.87584551e-02]
 [ -7.36825586e+01   1.25392221e+00   0.00000000e+00   0.00000000e+00]]",-3.5438,-0.259463803833,[-3.05526885 -1.67560045]
24,[-0.6463238  -0.39923123],"[ 0.7151922   0.72821061 -1.0916036  -0.53207666 -0.56631515  0.24732864
 -0.18125537 -0.46353581  0.6198711  -1.28909601  0.        ]",[-3.12546444 -4.20365095],"[[ -1.97943465e+01  -6.69219796e-01  -6.46571226e-02   2.87584551e-02]
 [ -7.61802104e+01  -2.71480244e+00   0.00000000e+00   0.00000000e+00]]",-2.69063,-0.249614030564,[-2.79867482 -4.39093935]
