timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.60354424 -0.2047599 ],"[ 1.28635895  0.97601835  0.14548873  0.67250917  1.35724831 -0.35001919
  1.80619597 -0.22564746  0.21957203  0.41134055  0.        ]",[-2.75861454 -3.30505705],"[[ 0.04042209  0.04305481  0.15764473 -0.04015548]
 [ 0.00174114 -0.00220989  0.          0.        ]]",-3.144,-0.0744366382403,[-1.70506521 -4.19965479]
1,[-0.60354424 -0.2047599 ],"[ 1.28749315  0.97724285  0.08787567  0.59603622  1.35724779 -0.35001914
  1.70148063 -0.58688157  0.22232266  0.33262705  0.        ]",[-2.77003574 -3.16972589],"[[  7.81504550e-04   3.29864683e-03   1.57644728e-01  -4.01554764e-02]
 [ -3.95263758e+00  -3.96022065e+00   0.00000000e+00   0.00000000e+00]]",-2.7213,-0.0663058489724,[-3.46582401 -3.85435352]
2,[-0.60354424 -0.2047599 ],"[ 1.27796672  0.96849439 -0.08320042  0.36921602  1.35724726 -0.35001909
  1.59883493 -0.94096582  0.20078941  0.09980297  0.        ]",[-2.79584789 -3.0472455 ],"[[-0.11716236 -0.11483177  0.15764473 -0.04015548]
 [-7.8288651  -7.83989221  0.          0.        ]]",-3.2187,-0.0488274629562,[-1.35633594 -3.15470872]
3,[-0.60354424 -0.2047599 ],"[ 1.22046459  0.91396835 -0.35933138  0.00309237  1.35724674 -0.35001903
  1.49821107 -1.28803663  0.07167612 -0.25876549  0.        ]",[-2.82237387 -2.8389678 ],"[[ -0.31186404  -0.30978478   0.15764473  -0.04015548]
 [-11.62874631 -11.6427205    0.           0.        ]]",-2.79977,-0.0608777251096,[-2.52923876 -3.67610551]
4,[-0.60354424 -0.2047599 ],"[ 1.05886043  0.75981293 -0.71218061 -0.46487409  1.35724622 -0.35001898
  1.39955173 -1.62822054 -0.26823581 -0.63829012  0.        ]",[-2.86618948 -2.18028617],"[[ -0.58181757  -0.58003758   0.15764473  -0.04015548]
 [-15.3544445  -15.37009374   0.           0.        ]]",-2.70909,-0.119640507405,[-2.2698754  -2.80264697]
5,[-0.60354424 -0.2047599 ],"[ 0.73358902  0.44888347 -1.07477982 -0.94595986  1.3572457  -0.35001893
  1.30279002 -1.96163498 -0.84609119 -0.8230542   0.        ]",[-2.97914648 -0.95036221],"[[ -0.92556408  -0.92409409   0.15764473  -0.04015548]
 [-19.00848534 -19.02330059   0.           0.        ]]",-2.22791,-0.193637822214,[-3.31385348 -0.80838976]
6,[-0.60354424 -0.2047599 ],"[ 0.21349636 -0.03884111 -1.32906367 -1.28029515  1.35724518 -0.35001887
  1.20785674 -2.21915325 -1.47106929 -0.58263079  0.        ]",[-3.20591259  0.27732232],"[[ -1.3416977   -1.33287141   0.15764473  -0.04015548]
 [-22.5934815  -21.84492633   0.           0.        ]]",-2.17608,-0.256432432431,[-3.77975688  1.49294079]
7,[-0.60354424 -0.2047599 ],"[-0.45669781 -0.55723807 -1.31890921 -1.31146971  1.35724466 -0.35001882
  1.1147238  -1.81801225 -1.77216707  0.00315239  0.        ]",[-3.26057434  0.72272968],"[[ -1.82885589  -1.72567164   0.15764473  -0.04015548]
 [-26.11049293 -17.4496671    0.           0.        ]]",-3.25381,-0.284188024627,[-2.61626737  0.42011367]
8,[-0.60354424 -0.2047599 ],"[-1.11315292 -0.97039491 -0.91052637 -1.11377816  1.35724413 -0.35001877
  1.02345966 -1.63434068 -1.63023203  0.56116236  0.        ]",[-3.43995953  1.84312379],"[[ -2.38564578  -2.05447357   0.15764473  -0.04015548]
 [-29.55693449 -15.4372003    0.           0.        ]]",-4.50383,-0.271294096393,[-2.85419842  1.80112433]
9,[-0.60354424 -0.2047599 ],"[-1.47974752 -1.25794951 -0.10304566 -0.81875471  1.35724361 -0.35001872
  0.93402631 -1.24474377 -1.23287814  0.80453038  0.        ]",[-3.57354069  3.02039742],"[[ -3.01067271  -2.32038737   0.15764473  -0.04015548]
 [-32.93424074 -11.16841961   0.           0.        ]]",-4.31709,-0.225539171702,[-2.82330889  2.31419879]
10,[-0.60354424 -0.2047599 ],"[-1.27867476 -1.41862872  0.86016542 -0.55914647  1.35724309 -0.35001866
  0.84640065 -0.86287118 -0.87503614  0.71333372  0.        ]",[-3.65720558  4.06636715],"[[ -3.70256029  -2.50177461   0.15764473  -0.04015548]
 [-36.24328353  -6.98427092   0.           0.        ]]",-1.5608,-0.167352637401,[-5.09882715  6.02810293]
11,[-0.60354424 -0.2047599 ],"[-0.44912538 -1.49153934  1.49445749 -0.40171955  1.35724257 -0.35001861
  0.76053719 -0.48856465 -0.70620538  0.45159449  0.        ]",[-3.61436081  4.10326481],"[[ -4.45996045  -2.60031092   0.15764473  -0.04015548]
 [-39.48578069  -2.88302187   0.           0.        ]]",-2.60764,-0.12016359335,[-3.62954793  3.72933082]
12,[-0.60354424 -0.2047599 ],"[ 0.64680988 -1.50323362  1.31133787 -0.37300209  1.35724205 -0.35001856
  0.67639417 -0.12164737 -0.73306296  0.17009194  0.        ]",[-3.36896682  2.19461298],"[[ -5.28155846e+00  -2.61763528e+00   1.57644728e-01  -4.01554764e-02]
 [ -4.26633093e+01   1.13726394e+00   0.00000000e+00   0.00000000e+00]]",-2.89695,-0.109687693861,[-3.3593831  1.995985 ]
13,[-0.60354424 -0.2047599 ],"[ 1.27797405 -1.45959753  0.25661439 -0.47484532  1.35724153 -0.3500185
  0.59393718  0.23807545 -0.93175339 -0.03976743  0.        ]",[-2.9481678  -1.17704296],"[[ -6.16606843e+00  -2.55534593e+00   1.57644728e-01  -4.01554764e-02]
 [ -4.57771678e+01   5.07872069e+00   0.00000000e+00   0.00000000e+00]]",-2.28496,-0.143528101568,[-3.0614081  -1.30754577]
14,[-0.60354424 -0.2047599 ],"[ 0.83668644 -1.41278677 -0.98512253 -0.57041614  1.357241   -0.35001845
  0.51311409 -0.13196263 -1.26418199 -0.0048285   0.        ]",[-2.82791042 -2.75232291],"[[ -7.11223386e+00  -2.49445351e+00   1.57644728e-01  -4.01554764e-02]
 [ -4.88293254e+01   1.02424108e+00   0.00000000e+00   0.00000000e+00]]",-1.53126,-0.198742738089,[-3.30677327 -3.92197152]
15,[-0.60354424 -0.2047599 ],"[-0.46583014 -1.42812046 -1.31635252 -0.5404468   1.35724048 -0.3500184
  0.43386635 -0.49458984 -1.41009205  0.36856499  0.        ]",[-2.86003828 -2.95403886],"[[ -8.11884492e+00  -2.51383491e+00   1.57644728e-01  -4.01554764e-02]
 [ -5.18219926e+01  -2.94903828e+00   0.00000000e+00   0.00000000e+00]]",-2.81365,-0.227666805491,[-2.85518282 -4.20518177]
16,[-0.60354424 -0.2047599 ],"[-1.451794   -1.49939047 -0.25890199 -0.38255873  1.35723996 -0.35001834
  0.35615794 -0.85002179 -1.13083991  0.65695676  0.        ]",[-3.24092293 -0.42126086],"[[ -9.18472614e+00  -2.61188939e+00   1.57644728e-01  -4.01554764e-02]
 [ -5.47565296e+01  -6.84348062e+00   0.00000000e+00   0.00000000e+00]]",-4.06481,-0.198845310574,[-3.60494608 -0.56507799]
17,[-0.60354424 -0.2047599 ],"[-0.98320452 -1.59074169  1.21087765 -0.10936331  1.35723944 -0.35001829
  0.27997241 -1.0413229  -0.83059211  0.47470662  0.        ]",[-3.63882637  2.84599805],"[[ -1.03087227e+01  -2.76978729e+00   1.57644728e-01  -4.01554764e-02]
 [ -5.76335576e+01  -8.93955509e+00   0.00000000e+00   0.00000000e+00]]",-2.34203,-0.140389073191,[-3.46125763  4.05111011]
18,[-0.60354424 -0.2047599 ],"[ 0.55692432 -1.64517095  1.36664459  0.14247411  1.35723892 -0.35001824
  0.2053165  -0.66340084 -0.90938069  0.21587809  0.        ]",[-3.50344801  1.59351528],"[[ -1.14896823e+01  -2.90702912e+00   1.57644728e-01  -4.01554764e-02]
 [ -6.04528218e+01  -4.79869407e+00   0.00000000e+00   0.00000000e+00]]",-3.00993,-0.140170339831,[-3.90294785  1.8504931 ]
19,[-0.60354424 -0.2047599 ],"[ 1.26972518 -1.66026196 -0.14500095  0.24652318  1.3572384  -0.35001818
  0.13215928 -0.29306271 -1.08998917  0.21726539  0.        ]",[-3.02853084 -2.31632471],"[[ -1.27264584e+01  -2.96228911e+00   1.57644728e-01  -4.01554764e-02]
 [ -6.32154903e+01  -7.40928897e-01   0.00000000e+00   0.00000000e+00]]",-1.98916,-0.170343018827,[-2.91623346 -2.3893429 ]
20,[-0.60354424 -0.2047599 ],"[ 0.06320791 -1.67121266 -1.35672826  0.34992178  1.35723787 -0.35001813
  0.06044448 -0.54708433 -1.11039633  0.37554814  0.        ]",[-2.89819241 -3.82270646],"[[ -1.40179404e+01  -3.01665969e+00   1.57644728e-01  -4.01554764e-02]
 [ -6.59236884e+01  -3.52422451e+00   0.00000000e+00   0.00000000e+00]]",-2.17487,-0.178796821671,[-3.09161804 -4.13714174]
21,[-0.60354424 -0.2047599 ],"[-1.4097972  -1.6746011  -0.40481561  0.39288261  1.35723735 -0.35001808
 -0.00983907 -0.20475615 -0.99270777  0.41379425  0.        ]",[-2.92214251 -2.77924752],"[[ -1.53630441e+01  -3.03913196e+00   1.57644728e-01  -4.01554764e-02]
 [ -6.85778374e+01   2.26637181e-01   0.00000000e+00   0.00000000e+00]]",-3.82559,-0.161700914339,[-3.33574775 -1.66941054]
22,[-0.60354424 -0.2047599 ],"[-0.79017436 -1.67302784  1.34976852  0.37188167  1.35723683 -0.35001802
 -0.07873221 -0.16665293 -0.93195596  0.31733063  0.        ]",[-3.43468571  1.21670187],"[[ -1.67607039e+01  -3.02815388e+00   1.57644728e-01  -4.01554764e-02]
 [ -7.11794794e+01   6.44130822e-01   0.00000000e+00   0.00000000e+00]]",-2.71529,-0.147304245505,[-4.59286195  0.17857653]
23,[-0.60354424 -0.2047599 ],"[ 1.01276086 -1.66977549  0.95455901  0.33393001  1.35723631 -0.35001797
 -0.14626005 -0.10303989 -1.01438813  0.22307215  0.        ]",[-3.27442527 -0.50060236],"[[ -1.82098794e+01  -3.00827910e+00   1.57644728e-01  -4.01554764e-02]
 [ -7.37295632e+01   1.34113336e+00   0.00000000e+00   0.00000000e+00]]",-3.20706,-0.157847086306,[-1.88949565  0.55789495]
24,[-0.60354424 -0.2047599 ],"[ 0.80454039 -1.65959729 -1.01499578  0.24129033  1.35723579 -0.35001792
 -0.21244479  0.09647996 -1.14439544  0.28715201  0.        ]",[-2.9174428  -2.94151616],"[[ -1.97095481e+01  -2.95952476e+00   1.57644728e-01  -4.01554764e-02]
 [ -7.62289273e+01   3.52725539e+00   0.00000000e+00   0.00000000e+00]]",-2.15406,-0.181174238477,[-2.76779503 -3.37764291]
25,[-0.60354424 -0.2047599 ],"[-1.13527842 -1.65174135 -0.88538704  0.18437045  1.35723527 -0.35001786
 -0.2773273  -0.27079963 -1.08190511  0.46753712  0.        ]",[-2.9133265  -3.03225756],"[[ -2.12587094e+01  -2.92935813e+00   1.57644728e-01  -4.01554764e-02]
 [ -7.86791146e+01  -4.96995442e-01   0.00000000e+00   0.00000000e+00]]",-3.82578,-0.178790903506,[-3.89160434 -2.0075722 ]
26,[-0.60354424 -0.2047599 ],"[-1.00314225 -1.66400788  1.19344267  0.27796762  1.35723474 -0.35001781
 -0.34093916 -0.63080275 -0.90987295  0.36067504  0.        ]",[-3.62183189  2.38084388],"[[ -2.28563930e+01  -2.97887300e+00   1.57644728e-01  -4.01554764e-02]
 [ -8.10813175e+01  -4.44151909e+00   0.00000000e+00   0.00000000e+00]]",-2.52285,-0.145724776075,[-2.70935427  3.01565276]
27,[-0.60354424 -0.2047599 ],"[ 1.01983305 -1.67147285  0.94452509  0.35300915  1.35723422 -0.35001776
 -0.40327896 -0.20410837 -1.019865    0.22807672  0.        ]",[-3.3555243  -0.06196043],"[[ -2.45016402e+01  -3.01827678e+00   1.57644728e-01  -4.01554764e-02]
 [ -8.34354838e+01   2.33732761e-01   0.00000000e+00   0.00000000e+00]]",-2.99032,-0.158879858614,[-3.14745932 -0.93566339]
28,[-0.60354424 -0.2047599 ],"[ 0.57632487 -1.67054098 -1.18202117  0.34237948  1.3572337  -0.35001771
 -0.46438401 -0.20109474 -1.12265966  0.33574627  0.        ]",[-3.00022578 -2.75186229],"[[ -2.61935021e+01  -3.01270837e+00   1.57644728e-01  -4.01554764e-02]
 [ -8.57430216e+01   2.66752478e-01   0.00000000e+00   0.00000000e+00]]",-2.28928,-0.179209530228,[-3.68911132 -1.68307012]
29,[-0.60354424 -0.2047599 ],"[-1.41056662 -1.66979928 -0.40256882  0.33424179  1.35723318 -0.35001765
 -0.52427965 -0.21083181 -1.00195084  0.43353851  0.        ]",[-3.10618496 -1.49275672],"[[ -2.79310566e+01  -3.00844270e+00   1.57644728e-01  -4.01554764e-02]
 [ -8.80048885e+01   1.60063957e-01   0.00000000e+00   0.00000000e+00]]",-3.81504,-0.164247338977,[-3.05161013 -1.59917279]
30,[-0.60354424 -0.2047599 ],"[-0.28459236 -1.66937956  1.52793336  0.32975557  1.35723266 -0.3500176
 -0.58298975 -0.21797957 -0.92882881  0.28610939  0.        ]",[-3.68166971  3.38515973],"[[ -2.97133992e+01  -3.00609005e+00   1.57644728e-01  -4.01554764e-02]
 [ -9.02219856e+01   8.17463108e-02   0.00000000e+00   0.00000000e+00]]",-2.41345,-0.145566879445,[-3.40384972  3.27145354]
31,[-0.60354424 -0.2047599 ],"[ 1.27687341 -1.66081799 -0.09265512  0.25107546  1.35723214 -0.35001755
 -0.64052655  0.14373466 -1.08613327  0.21643613  0.        ]",[-3.08792424 -1.63785112],"[[ -3.15396401e+01  -2.96469329e+00   1.57644728e-01  -4.01554764e-02]
 [ -9.23947753e+01   4.04501492e+00   0.00000000e+00   0.00000000e+00]]",-2.36229,-0.169681672325,[-3.00586599 -1.38959618]
32,[-0.60354424 -0.2047599 ],"[-0.6714514  -1.65028841 -1.23940119  0.1747694   1.35723161 -0.35001749
 -0.69693134 -0.22426041 -1.13354257  0.4316253   0.        ]",[-3.03607965 -2.15669894],"[[ -3.34089061e+01  -2.92425135e+00   1.57644728e-01  -4.01554764e-02]
 [ -9.45248170e+01   1.29281967e-02   0.00000000e+00   0.00000000e+00]]",-3.70399,-0.185123104542,[-2.83764889 -2.7049217 ]
33,[-0.60354424 -0.2047599 ],"[-1.10656002 -1.66056955  1.09127187  0.24908351  1.35723109 -0.35001744
 -0.75223638 -0.58493792 -0.90797798  0.381264    0.        ]",[-3.75631762  3.84657693],"[[ -3.53203561e+01  -2.96364159e+00   1.57644728e-01  -4.01554764e-02]
 [ -9.66133291e+01  -3.93898117e+00   0.00000000e+00   0.00000000e+00]]",-1.78484,-0.146486432067,[-3.74653895  4.05287808]
34,[-0.60354424 -0.2047599 ],"[ 1.16332998 -1.66860231  0.68742823  0.32166807  1.35723057 -0.35001739
 -0.80643606 -0.21587964 -1.03388618  0.21982295  0.        ]",[-3.44016457  0.79677308],"[[ -3.72731596e+01  -3.00184693e+00   1.57644728e-01  -4.01554764e-02]
 [ -9.86600996e+01   1.04753564e-01   0.00000000e+00   0.00000000e+00]]",-2.73114,-0.161026503964,[-3.17334758  0.51988197]
35,[-0.60354424 -0.2047599 ],"[-0.09732027 -1.66404011 -1.36704043  0.27831889  1.35723005 -0.35001733
 -0.85955428 -0.02762406 -1.128954    0.38201878  0.        ]",[-3.10875988 -1.17265642],"[[ -3.92664882e+01  -2.97905821e+00   1.57644728e-01  -4.01554764e-02]
 [ -1.00666031e+02   2.16745097e+00   0.00000000e+00   0.00000000e+00]]",-3.51217,-0.182091068034,[-2.25870896 -1.38460259]
36,[-0.60354424 -0.2047599 ],"[-1.34791426 -1.66332978  0.7306288   0.27211994  1.35722953 -0.35001728
 -0.91163105 -0.39223164 -0.93036091  0.40702504  0.        ]",[-3.67481422  3.44714117],"[[ -4.12995395e+01  -2.97579275e+00   1.57644728e-01  -4.01554764e-02]
 [ -1.02632635e+02  -1.82751773e+00   0.00000000e+00   0.00000000e+00]]",-1.87947,-0.15144545426,[-3.08697755  3.99285719]
37,[-0.60354424 -0.2047599 ],"[ 1.03627231 -1.66252751  0.92048135  0.26526388  1.35722901 -0.35001723
 -0.9626677  -0.0268782  -1.00106758  0.20502584  0.        ]",[-3.55762815  2.51858068],"[[ -4.33715306e+01  -2.97217905e+00   1.57644728e-01  -4.01554764e-02]
 [ -1.04559962e+02   2.17562212e+00   0.00000000e+00   0.00000000e+00]]",-2.37578,-0.155222572493,[-3.94780862  2.24255161]
