timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.6612066  -0.46814707],"[ 1.28957382  1.05020357  0.18793558  0.6721742  -0.47629373 -1.70079455
  1.86461941 -0.22661018  1.49120009  1.38845842  0.        ]",[-4.32054758  3.37009931],"[[ 0.07174998 -0.01734073 -0.05451611 -0.19608983]
 [-0.00076493 -0.00306138  0.          0.        ]]",-3.83669,-0.336939766221,[-4.24416765  3.80855271]
1,[-0.6612066  -0.46814707],"[ 1.2924398   1.05006839  0.13039053  0.74821787 -0.47629368 -1.70079397
  1.7592459   0.11223004  1.49243147  1.36364643  0.        ]",[-4.25192451  1.14696002],"[[ 0.03202888  0.02234194 -0.05451611 -0.19608983]
 [-3.95816285  3.95812121  0.          0.        ]]",-4.79018,-0.334652241448,[-3.4585542   0.95133101]
2,[-0.6612066  -0.46814707],"[ 1.28800456  1.03737514 -0.04075901  0.97003433 -0.47629363 -1.70079339
  1.65595906  0.42787356  1.49059444  1.28859707  0.        ]",[-4.17428827 -1.38733089],"[[-0.08605385  0.1385275  -0.05451611 -0.19608983]
 [-7.83719706  7.6481249   0.          0.        ]]",-4.40029,-0.32717745718,[-4.5765347  -0.63788188]
3,[-0.6612066  -0.46814707],"[ 1.23861092  1.00304465 -0.3182857   1.20667458 -0.47629358 -1.70079282
  1.55477814  0.19898521  1.47020475  1.12177002  0.        ]",[-4.07111073 -2.11359978],"[[ -0.28092355   0.26464311  -0.05451611  -0.19608983]
 [-11.63714467   4.972326     0.           0.        ]]",-4.27339,-0.309275972134,[-3.44483327 -2.50598738]
4,[-0.6612066  -0.46814707],"[ 1.08720752  0.97988806 -0.67564806  1.31440483 -0.47629352 -1.70079224
  1.45561084 -0.14803925  1.38833255  0.82379217  0.        ]",[-3.95220661 -2.56086707],"[[ -0.5510337    0.3233862   -0.05451611  -0.19608983]
 [-15.3614715    0.9154671    0.           0.        ]]",-4.021,-0.274023619992,[-4.09923228 -1.18194106]
5,[-0.6612066  -0.46814707],"[ 0.77222998  0.98892052 -1.04787696  1.27503413 -0.47629347 -1.70079166
  1.35840768 -0.4882102   1.15781325  0.43424579  0.        ]",[-3.82472754 -2.98552775],"[[ -0.89489064   0.3017959   -0.05451611  -0.19608983]
 [-19.01203511  -3.06127146   0.           0.        ]]",-3.88035,-0.215845706146,[-3.37570934 -3.08555753]
6,[-0.6612066  -0.46814707],"[ 0.25916065  1.02289265 -1.31817057  1.08888014 -0.47629342 -1.70079109
  1.26313281 -0.82165377  0.68504754  0.08632259  0.        ]",[-3.7082839  -3.22383356],"[[ -1.31103227   0.2014596   -0.05451611  -0.19608983]
 [-22.59018211  -6.95936473   0.           0.        ]]",-3.837,-0.129164196485,[-3.33730454 -2.93714139]
7,[-0.6612066  -0.46814707],"[-0.4116621   1.05001711 -1.32954963  0.75127245 -0.47629337 -1.70079051
  1.16974299 -1.14848095 -0.02814844  0.02370924  0.        ]",[-3.57617855 -3.29705167],"[[ -1.79802586e+00   2.39369085e-02  -5.45161150e-02  -1.96089830e-01]
 [ -2.60975355e+01  -1.07801109e+01   0.00000000e+00   0.00000000e+00]]",-3.60447,-0.0133453467904,[-4.05352494 -3.39098032]
8,[-0.6612066  -0.46814707],"[-1.08036908  1.01481746 -0.94368232  0.26992559 -0.47629332 -1.70078993
  1.0781826  -1.46878531 -0.74014948  0.4994072   0.        ]",[-3.47207713 -2.23547173],"[[ -2.35447552  -0.22923653  -0.05451611  -0.19608983]
 [-29.53618397 -14.5246047    0.           0.        ]]",-4.09326,-0.128290309716,[-2.25075327 -1.71664068]
9,[-0.6612066  -0.46814707],"[-1.4712402   0.84509422 -0.15086793 -0.30696106 -0.47629327 -1.70078936
  0.98838143 -1.78264576 -0.95730024  1.46901173  0.        ]",[-4.03570175  6.90402508],"[[ -2.97903268  -0.55654509  -0.05451611  -0.19608983]
 [-32.90876452 -18.19376984   0.           0.        ]]",-1.78494,-0.265669377242,[-3.32032012  7.39668235]
