timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.60088003 -0.23451398],"[ 1.28579763  0.98532749  0.17376352  0.6658467   0.78808389  1.39818209
  1.81451029 -0.22592253  0.61014331 -0.82347804  0.        ]",[-2.81087947 -5.49004173],"[[ 0.0602036   0.03206772  0.09185318  0.16155822]
 [ 0.00257228 -0.00405963  0.          0.        ]]",-1.88261,-0.186945533915,[-2.34105902 -3.78338155]
1,[-0.60088003 -0.23451398],"[ 1.28802083  0.98597244  0.11622661  0.58932603  0.78808373  1.39818156
  1.70972537 -0.58364295  0.61381747 -0.90223719  0.        ]",[-2.794945   -5.49104166],"[[ 0.02057948 -0.00772506  0.09185318  0.16155822]
 [-3.95182296 -3.96203328  0.          0.        ]]",-1.47655,-0.197335151891,[-3.42050128 -3.7906714 ]
2,[-0.60088003 -0.23451398],"[ 1.28173441  0.97546871 -0.05493802  0.36270209  0.78808356  1.39818103
  1.60701129 -0.93428299  0.59498302 -1.13552573  0.        ]",[-2.78607607 -5.4893713 ],"[[-0.09734831 -0.12589136  0.09185318  0.16155822]
 [-7.82807332 -7.84166774  0.          0.        ]]",-1.12776,-0.22689561606,[-2.43650758 -6.142684  ]
3,[-0.60088003 -0.23451398],"[ 1.22946924  0.91801152 -0.33210097 -0.00241107  0.7880834   1.3981805
  1.50632004 -1.27797771  0.46997342 -1.49589661  0.        ]",[-2.77652359 -5.35274792],"[[ -0.29203448  -0.32087951   0.09185318   0.16155822]
 [-11.62798947 -11.6444583    0.           0.        ]]",-0.773487,-0.270443821815,[-3.6991637  -5.13574927]
4,[-0.60088003 -0.23451398],"[ 1.07456605  0.75991672 -0.68810713 -0.46769951  0.78808324  1.39817997
  1.40759421 -1.61485241  0.13445217 -1.87967815  0.        ]",[-2.78861356 -5.01402807],"[[ -0.56197335  -0.59116668   0.09185318   0.16155822]
 [-15.35373804 -15.37179309   0.           0.        ]]",-1.07659,-0.317594437958,[-2.58146075 -2.7212834 ]
5,[-0.60088003 -0.23451398],"[ 0.75619108  0.44460065 -1.0572634  -0.94355158  0.78808307  1.39817944
  1.31076692 -1.94502351 -0.44085056 -2.071483    0.        ]",[-2.90901279 -4.17193031],"[[ -0.90570635  -0.9352568    0.09185318   0.16155822]
 [-19.007842   -19.02496205   0.           0.        ]]",-0.420894,-0.351328226732,[-2.67281311 -3.54478378]
6,[-0.60088003 -0.23451398],"[ 0.24094883 -0.0566505  -1.32221637 -1.27307667  0.78808291  1.39817891
  1.21577084 -2.2686071  -1.06959636 -1.83444835  0.        ]",[-3.21743679 -2.80494022],"[[ -1.3218265   -1.35167926   0.09185318   0.16155822]
 [-22.5928414  -22.6052518    0.           0.        ]]",0.187331,-0.349685200577,[-2.97815617 -4.34846501]
7,[-0.60088003 -0.23451398],"[-0.42941312 -0.69927333 -1.32599956 -1.25030722  0.78808274  1.39817838
  1.12256037 -2.58573868 -1.34432253 -1.19618157  0.        ]",[-3.57130814 -1.54330099],"[[ -1.80897124  -1.8389909    0.09185318   0.16155822]
 [-26.11045718 -26.11416388   0.           0.        ]]",-0.577332,-0.294918082873,[-3.68277647 -1.54770391]
8,[-0.60088003 -0.23451398],"[-1.0936563  -1.32482843 -0.93143862 -0.70086603  0.78808258  1.39817785
  1.03114324 -2.89659965 -1.02479609 -0.6763013   0.        ]",[-3.81665158 -1.386549  ],"[[ -2.36579429  -2.3957832    0.09185318   0.16155822]
 [-29.56039709 -29.55370823   0.           0.        ]]",-2.26986,-0.199316821474,[-3.71747252  0.09168454]
9,[-0.60088003 -0.23451398],"[-1.47558983 -1.66055389 -0.13184128  0.28967391  0.78808242  1.39817732
  0.941609   -2.81074927 -0.59902208 -0.80538683  0.        ]",[-3.77474308 -2.76370549],"[[ -2.99091294  -2.97732383   0.09185318   0.16155822]
 [-32.93928133 -28.60385553   0.           0.        ]]",-1.99643,-0.16650347959,[-2.36763318 -3.90635254]
10,[-0.60088003 -0.23451398],"[-1.29266292 -1.67299932  0.83513178  0.77857615  0.78808225  1.39817679
  0.85400271 -0.26125826 -0.62033356 -1.01512945  0.        ]",[-3.1425848  -3.32261395],"[[ -3.68287042  -3.23239323   0.09185318   0.16155822]
 [-36.24540853  -0.39508817   0.           0.        ]]",-3.12236,-0.197772032446,[-2.824656   -4.30546295]
11,[-0.60088003 -0.23451398],"[-0.47501616 -1.67775563  1.48620302  0.66789196  0.78808209  1.39817627
  0.76810571  0.15262419 -0.64003717 -0.98993322  0.        ]",[-3.26993418 -2.08850837],"[[ -4.44030186  -3.17472392   0.09185318   0.16155822]
 [-39.48703095   4.18430151   0.           0.        ]]",-3.1047,-0.195722467672,[-3.78797825 -1.55952216]
