timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
10,[-0.63089943 -0.44504383],"[-1.16335509  0.06996745  1.01851026 -1.15031008  1.29092163 -1.69210193
  0.89181452  0.19400838 -1.17673255  2.33006142  0.        ]",[-4.32733107  9.07692814],"[[ -3.84092434  -1.27982215   0.1500106   -0.19515905]
 [-36.2330301    4.85879422   0.           0.        ]]",-0.467551,-0.404209434158,[-4.35943532  9.18828801]
11,[-0.63089943 -0.44504383],"[-0.25744382  0.24240149  1.52609983 -1.0587587   1.2909213  -1.69210131
  0.80564881  0.52843678 -0.48640165  2.27199292  0.        ]",[-4.29828167  9.03652   ],"[[ -4.59808653  -1.14381845   0.1500106   -0.19515905]
 [-39.47220735   8.7288085    0.           0.        ]]",-0.383129,-0.357542589437,[-4.44871151  9.48236951]
12,[-0.63089943 -0.44504383],"[ 0.80480297  0.49009408  1.18774257 -0.85185593  1.29092098 -1.6921007
  0.72121544  0.85629291  0.06146588  1.72642371  0.        ]",[-3.7063024   3.51269174],"[[ -5.41937842  -0.93117672   0.1500106   -0.19515905]
 [-42.6462629   12.52276898   0.           0.        ]]",-2.89411,-0.264939954096,[-4.04356456  2.86105812]
13,[-0.63089943 -0.44504383],"[ 1.29202981  0.76542822  0.05485094 -0.46374788  1.29092066 -1.69210008
  0.63846714  1.17764199  0.13258586  0.86228893  0.        ]",[-3.33660221 -2.7136426 ],"[[ -6.30351462  -0.64340952   0.1500106   -0.19515905]
 [-45.75697275  16.24143102   0.           0.        ]]",-4.0038,-0.130597838,[-3.35500888 -2.65373712]
14,[-0.63089943 -0.44504383],"[ 0.6921437   0.94881899 -1.10947908  0.00849551  1.29092033 -1.69209946
  0.55741044  0.8081757  -0.48348199  0.11802566  0.        ]",[-3.54018307 -3.64461064],"[[ -7.24922447  -0.36147518   0.1500106   -0.19515905]
 [-48.8040915   11.96595993   0.           0.        ]]",-4.58834,-0.066934156999,[-4.07532142 -2.58825733]
15,[-0.63089943 -0.44504383],"[-0.64217306  1.01816608 -1.25157149  0.37316439  1.29092001 -1.69209885
  0.47792582  0.44587044 -1.56543409  0.14356881  0.        ]",[-3.65630364 -3.83769155],"[[ -8.25528438  -0.16421882   0.1500106   -0.19515905]
 [-51.79211234   7.77335556   0.           0.        ]]",-4.44612,-0.248223512597,[-3.64897048 -2.97751088]
16,[-0.63089943 -0.44504383],"[-1.48233119  1.03470507 -0.06667604  0.59081694  1.29091968 -1.69209823
  0.39999476  0.0906053  -2.2293783   1.19577771  0.        ]",[-3.61694169 -3.00695348],"[[ -9.32051961e+00  -4.99979379e-02   1.50010605e-01  -1.95159045e-01]
 [ -5.47217312e+01   3.66221956e+00   0.00000000e+00   0.00000000e+00]]",-3.25104,-0.401327017642,[-4.5566469  -3.94721217]
17,[-0.63089943 -0.44504383],"[-0.82803419  1.0361981   1.32017909  0.65368361  1.29091936 -1.69209762
  0.32359832 -0.2577016  -1.62789379  2.42046464  0.        ]",[-3.80675435  0.38014999],"[[ -1.04437690e+01  -1.71933090e-02   1.50010605e-01  -1.95159045e-01]
 [ -5.75936601e+01  -3.68395672e-01   0.00000000e+00   0.00000000e+00]]",-2.62951,-0.455426003397,[-4.38243619 -0.82356979]
18,[-0.63089943 -0.44504383],"[ 0.71888266  1.03418239  1.25841318  0.57704166  1.29091903 -1.692097
  0.24870319 -0.53873511 -0.21469777  2.3346157   0.        ]",[-3.65853429  0.00713679],"[[ -1.16238906e+01  -5.71919303e-02   1.50010605e-01  -1.95159045e-01]
 [ -6.04091510e+01  -3.62052187e+00   0.00000000e+00   0.00000000e+00]]",-4.67224,-0.361859182358,[-4.35648913 -0.72252627]
19,[-0.63089943 -0.44504383],"[ 1.23287152  1.01961034 -0.33534887  0.38576273  1.29091871 -1.69209638
  0.17527741 -0.77952686  0.18094438  0.81821889  0.        ]",[-3.17214751 -3.09650946],"[[-12.85976722  -0.15756271   0.1500106   -0.19515905]
 [-63.16940574  -6.40697006   0.           0.        ]]",-4.71897,-0.126471379598,[-1.92896347 -3.5978134 ]
20,[-0.63089943 -0.44504383],"[-0.11705939  0.96583727 -1.36674144  0.07597256  1.29091838 -1.69209577
  0.10328983 -1.11028107 -1.20573135  0.02580529  0.        ]",[-3.33455944 -3.3776629 ],"[[-14.15030477  -0.32411008   0.1500106   -0.19515905]
 [-65.87559497 -10.23446682   0.           0.        ]]",-4.40508,-0.187917008161,[-3.84377114 -3.65849646]
21,[-0.63089943 -0.44504383],"[-1.45829617  0.82475639 -0.22315483 -0.34232561  1.29091806 -1.69209515
  0.03266507 -1.43413565 -2.17960183  1.40303707  0.        ]",[-3.68328738  0.84699035],"[[-15.49444937  -0.56640906   0.1500106   -0.19515905]
 [-68.53055231 -13.98212309   0.           0.        ]]",-2.97287,-0.410013806702,[-4.28660196  1.37534139]
22,[-0.63089943 -0.44504383],"[-0.62449988  0.62204556  1.42794816 -0.69347512  1.29091774 -1.69209453
 -0.0366836  -1.06680356 -0.94112369  2.50411523  0.        ]",[-4.51250744  9.48936653],"[[-16.89121761  -0.80341015   0.1500106   -0.19515905]
 [-71.13753828  -9.73135113   0.           0.        ]]",-0.626657,-0.413983068402,[-3.74146994  9.04205721]
23,[-0.63089943 -0.44504383],"[ 1.11532226  0.46263634  0.79274689 -0.8800101   1.29091741 -1.69209392
 -0.10463316 -0.70639534  0.13186313  1.30637778  0.        ]",[-3.48231435  3.93248582],"[[-18.33960006  -0.95619732   0.1500106   -0.19515905]
 [-73.69192857  -5.56070082   0.           0.        ]]",-3.23543,-0.199859749996,[-3.20629003  4.14038648]
24,[-0.63089943 -0.44504383],"[ 0.66567492  0.38307951 -1.12809903 -0.95368268  1.29091709 -1.6920933
 -0.17118687 -0.35288208 -0.93515517  0.15653484  0.        ]",[-3.22623253 -2.48072577],"[[-19.8385448   -1.02637015   0.1500106   -0.19515905]
 [-76.1938453   -1.46983881   0.           0.        ]]",-4.43535,-0.142894497723,[-3.8128391  -2.21339433]
25,[-0.63089943 -0.44504383],"[-1.24364216  0.30195971 -0.74002734 -1.01790432  1.29091676 -1.69209269
 -0.23636824 -0.69052543 -2.05051327  1.26704349  0.        ]",[-3.51640153 -0.95115364],"[[-21.3870021   -1.09497312   0.1500106   -0.19515905]
 [-78.6441724   -5.37705521   0.           0.        ]]",-4.26144,-0.38030227965,[-3.1286529 -0.7661995]
26,[-0.63089943 -0.44504383],"[-0.85873708  0.13205519  1.29987974 -1.12167624  1.29091644 -1.69209207
 -0.30033726 -0.94125523 -0.90762673  2.36599818  0.        ]",[ -4.66008282  10.27552509],"[[-22.98400875  -1.23163041   0.1500106   -0.19515905]
 [-81.04892451  -8.278507     0.           0.        ]]",-0.843686,-0.391290216487,[-3.43450528  9.20183952]
27,[-0.63089943 -0.44504383],"[ 1.11929001 -0.02936133  0.78529498 -1.18666236  1.29091611 -1.69209145
 -0.36308583 -0.58243662 -0.02602618  1.08297636  0.        ]",[-3.46746016  4.57509851],"[[-24.62865923  -1.35554387   0.1500106   -0.19515905]
 [-83.40779715  -4.12625224   0.           0.        ]]",-3.21474,-0.16102551819,[-3.90520036  4.07634465]
28,[-0.63089943 -0.44504383],"[ 0.42178381 -0.08476619 -1.26142563 -1.20209833  1.29091579 -1.69209084
 -0.42451588 -0.23053469 -1.31451919  0.35603302  0.        ]",[-3.24382067 -2.43167758],"[[ -2.63199901e+01  -1.39721420e+00   1.50010605e-01  -1.95159045e-01]
 [ -8.57171033e+01  -5.40371724e-02   0.00000000e+00   0.00000000e+00]]",-4.4714,-0.210656908614,[-3.10089897 -1.87430945]
29,[-0.63089943 -0.44504383],"[-1.45716678 -0.13896833 -0.2285389  -1.21395163  1.29091546 -1.69209022
 -0.48468755 -0.56978236 -1.7886124   1.80835092  0.        ]",[-3.79723024  2.96207547],"[[-28.05702229  -1.43768672   0.1500106   -0.19515905]
 [-87.97910394  -3.9798177    0.           0.        ]]",-3.68415,-0.397676579319,[-3.53218211  1.81572726]
30,[-0.63089943 -0.44504383],"[-0.10748905 -0.19111867  1.53554065 -1.22238077  1.29091514 -1.6920896
 -0.5437113  -0.21781162 -0.33159924  1.99122902  0.        ]",[-4.23121166  8.73114395],"[[-29.83887208  -1.47642029   0.1500106   -0.19515905]
 [-90.19795211   0.09319308   0.           0.        ]]",-1.18269,-0.308965897379,[-3.99344754  8.61966521]
31,[-0.63089943 -0.44504383],"[ 1.24951787 -0.13466895 -0.27285803 -1.21312658  1.29091481 -1.69208899
 -0.60148351  0.12733674 -0.47615358  0.46200925  0.        ]",[-3.07734156 -1.28141403],"[[-31.6646267   -1.4344853    0.1500106   -0.19515905]
 [-92.36975188   4.08725522   0.           0.        ]]",-4.11117,-0.0896139842239,[-3.60742466 -1.69978886]
32,[-0.63089943 -0.44504383],"[-0.82190122 -0.0790141  -1.15539212 -1.20065201  1.29091449 -1.69208837
 -0.65806877 -0.21856188 -1.90300551  1.0122099   0.        ]",[-3.48743963 -1.58245766],"[[ -3.35333593e+01  -1.39290349e+00   1.50010605e-01  -1.95159045e-01]
 [ -9.44969317e+01   8.45112880e-02   0.00000000e+00   0.00000000e+00]]",-4.6657,-0.339254680255,[-3.96292892 -2.06606198]
33,[-0.63089943 -0.44504383],"[-0.97789411 -0.12940717  1.20905467 -1.21208997  1.29091417 -1.69208776
 -0.71361979 -0.55746665 -0.9121678   2.28588603  0.        ]",[-4.45687819  9.28576469],"[[-35.44424476  -1.43056532   0.1500106   -0.19515905]
 [-96.58523223  -3.83729986   0.           0.        ]]",-0.139067,-0.379583070422,[-5.07383459  9.49349404]
34,[-0.63089943 -0.44504383],"[ 1.22911182 -0.17761786  0.51682209 -1.2204749   1.29091384 -1.69208714
 -0.76811408 -0.20515328 -0.15154121  0.85345081  0.        ]",[-3.31471491  3.30823016],"[[-37.39650923  -1.46640885   0.1500106   -0.19515905]
 [-98.6338081    0.23967449   0.           0.        ]]",-3.38499,-0.124433588358,[-3.16969275  3.35915377]
35,[-0.63089943 -0.44504383],"[-0.26448078 -0.11725703 -1.35653527 -1.20958319  1.29091352 -1.69208652
 -0.82143875  0.14033077 -1.7077656   0.65767427  0.        ]",[-3.50069427 -1.21527028],"[[ -39.38930394   -1.42150517    0.1500106    -0.19515905]
 [-100.63841567    4.23761993    0.            0.        ]]",-4.72488,-0.287203778942,[-2.97802821 -1.21165878]
36,[-0.63089943 -0.44504383],"[-1.2615785  -0.05767119  0.88094001 -1.19497118  1.29091319 -1.69208591
 -0.87366396 -0.20524737 -1.23169807  2.27652325  0.        ]",[-4.18156719  7.7461071 ],"[[ -41.42176485   -1.37687869    0.1500106    -0.19515905]
 [-102.60169278    0.23858595    0.            0.        ]]",-0.694599,-0.400913839994,[-4.19963667  7.6277884 ]
37,[-0.63089943 -0.44504383],"[ 1.12917521  0.00176839  0.76626608 -1.17648382  1.29091287 -1.69208529
 -0.92489897  0.14047808 -0.01752574  1.07872405  0.        ]",[-3.37080097  4.12639332],"[[ -43.49312922   -1.33196837    0.1500106    -0.19515905]
 [-104.52774598    4.23932408    0.            0.        ]]",-2.6508,-0.160441618714,[-3.31901641  4.84729317]
38,[-0.63089943 -0.44504383],"[-0.1676217   0.16234361 -1.36508891 -1.10597758  1.29091254 -1.69208468
 -0.97503188  0.47941617 -1.63454462  0.46277988  0.        ]",[-3.59762955 -0.47062132],"[[ -45.60259842   -1.20782911    0.1500106    -0.19515905]
 [-106.4123694     8.16151894    0.            0.        ]]",-4.33358,-0.26675228197,[-4.02316795 -0.60557036]
39,[-0.63089943 -0.44504383],"[-1.22653499  0.33206539  0.93400399 -0.99526736  1.29091222 -1.69208406
 -1.02411835  0.26219353 -1.38294008  2.344849    0.        ]",[-3.97222376  5.9269619 ],"[[ -47.74935661   -1.06981733    0.1500106    -0.19515905]
 [-108.25765514    5.6478174     0.            0.        ]]",-0.892917,-0.423009211907,[-3.74342442  5.32350654]
40,[-0.63089943 -0.44504383],"[ 1.21598739  0.50455472  0.55845801 -0.83641593  1.29091189 -1.69208344
 -1.07227358  0.59849612  0.13017267  1.12275721  0.        ]",[-3.42463541  2.65615392],"[[ -49.93267686   -0.91780963    0.1500106    -0.19515905]
 [-110.06793449    9.53951387    0.            0.        ]]",-2.69774,-0.170964826938,[-2.98202737  3.38831711]
41,[-0.63089943 -0.44504383],"[-0.53049009  0.72743452 -1.2952165  -0.53214566  1.29091157 -1.69208283
 -1.11943092  0.92772149 -1.71963721  0.33606456  0.        ]",[-3.8119092   1.12542737],"[[ -52.15182368   -0.68878233    0.1500106    -0.19515905]
 [-111.84070105   13.3493135     0.            0.        ]]",-3.67269,-0.27692369205,[-3.74571044  0.42056824]
42,[-0.63089943 -0.44504383],"[-0.85157633  0.92546533  1.30471881 -0.07317422  1.29091125 -1.69208221
 -1.16565485  1.05131715 -1.41099319  2.50037099  0.        ]",[-4.12152576  5.79431105],"[[ -54.40606855   -0.40742523    0.1500106    -0.19515905]
 [-113.57837991   14.77956551    0.            0.        ]]",0.60667,-0.446883108936,[-3.68975703  6.22148262]
43,[-0.63089943 -0.44504383],"[ 1.27749963  1.0326023  -0.12690423  0.54322605  1.29091092 -1.69208159
 -1.21106709  1.36944508  0.2497269   1.05662814  0.        ]",[-3.82170153  3.10227084],"[[ -5.66947578e+01  -7.48673875e-02   1.50010605e-01  -1.95159045e-01]
 [ -1.15285546e+02   1.84609478e+01   0.00000000e+00   0.00000000e+00]]",-1.9786,-0.166295334954,[-3.4941367   3.86163743]
44,[-0.63089943 -0.44504383],"[-1.18660069  0.96310345 -0.82019284  1.30873101  1.2909106  -1.69208098
 -1.2557395   1.6794685  -1.80000344  0.32985084  0.        ]",[-4.31828547  3.62073493],"[[ -59.01730503    0.33038692    0.1500106    -0.19515905]
 [-116.96490092   22.04854782    0.            0.        ]]",-0.997076,-0.290113920947,[-4.86246306  3.98192171]
45,[-0.63089943 -0.44504383],"[ 0.05688515  0.61909159  1.52645381  2.07079981  1.29091027 -1.69208036
 -1.29977421  1.98121225 -1.33389322  2.44605233  0.        ]",[-4.72334862  7.14068222],"[[ -61.37319457    0.80643428    0.1500106    -0.19515905]
 [-118.6202842    25.54033958    0.            0.        ]]",0.345565,-0.432964023768,[-4.6605418   7.31046877]
46,[-0.63089943 -0.44504383],"[ 0.73273808 -0.02386594 -1.07907247  2.55824904  1.29090995 -1.69207975
 -1.34320524  2.27508148 -0.02530887  1.07833888  0.        ]",[-4.55794144  5.51604891],"[[ -63.76196632    1.35139061    0.1500106    -0.19515905]
 [-120.25297457   28.94101298    0.            0.        ]]",-1.89687,-0.160292739444,[-4.61948383  6.43738899]
47,[-0.63089943 -0.44504383],"[-1.45941235 -0.83754208  0.38643461  2.45820024  1.29090962 -1.69207913
 -1.38592886  2.56237288 -1.44481028  0.75273624  0.        ]",[-4.79304123  6.65704155],"[[ -66.1831378     1.96356497    0.1500106    -0.19515905]
 [-121.85907332   32.2655748     0.            0.        ]]",0.49623,-0.252019853305,[-4.49249263  7.7147119 ]
48,[-0.63089943 -0.44504383],"[ 1.13578848 -1.50820703  0.75314476  1.60585074  1.2909093  -1.69207851
 -1.42767687  2.84522069 -1.10741249  1.60008759  0.        ]",[-4.69964981  6.70834255],"[[ -68.63608554    2.64167038    0.1500106    -0.19515905]
 [-123.4284973    35.53872403    0.            0.        ]]",-2.31604,-0.297724655916,[-4.25761373  6.8558098 ]
49,[-0.63089943 -0.44504383],"[-0.68390169 -1.67244125 -1.23225068  0.5929664   1.29090897 -1.6920779
 -1.46817943  0.58026617 -1.00077372  1.37440965  0.        ]",[-4.25003433  5.21095514],"[[ -71.11995817    3.19046878    0.1500106    -0.19515905]
 [-124.95110332    9.32860382    0.            0.        ]]",-3.1103,-0.25794385056,[-5.26211411  5.33323182]
