timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.63801467 -0.30942854],"[ 1.28682825  1.00696632 -0.01587667  0.59702068  0.19332031 -0.65136865
  1.83369541 -0.22539598  1.02109171  0.44009763  0.        ]",[-3.37301111 -0.92355359],"[[-0.06977621 -0.0228859   0.02310802 -0.07508595]
 [-0.00118149  0.00272081  0.          0.        ]]",-3.16127,-0.194982887721,[-3.67394398 -1.97740884]
1,[-0.63801467 -0.30942854],"[ 1.28188768  1.00469424 -0.073297    0.52091168  0.19332029 -0.65136854
  1.72873454 -0.57563399  1.01212985  0.3616883   0.        ]",[-3.36489511 -0.46076363],"[[-0.10947469 -0.06254442  0.02310802 -0.07508595]
 [-3.9555074  -3.95538627  0.          0.        ]]",-3.15592,-0.190154329629,[-3.90659747 -1.2205483 ]
2,[-0.63801467 -0.30942854],"[ 1.25439179  0.98550257 -0.24214968  0.2959728   0.19332026 -0.65136844
  1.62584711 -0.91893942  0.95628752  0.13485472  0.        ]",[-3.34740162  0.04439569],"[[-0.22747573 -0.18057906  0.02310802 -0.07508595]
 [-7.83172242 -7.83514783  0.          0.        ]]",-3.36441,-0.175511227848,[-3.13947197  0.07015936]
3,[-0.63801467 -0.30942854],"[ 1.16808782  0.9336512  -0.50980844  0.01318929  0.19332024 -0.65136834
  1.52494504 -0.88049388  0.79515934 -0.17741574  0.        ]",[-3.23416042 -0.8958742 ],"[[ -0.42225057  -0.3329229    0.02310802  -0.07508595]
 [-11.63314419  -7.40066947   0.           0.        ]]",-3.28764,-0.153851132023,[-2.97054862 -0.35742514]
4,[-0.63801467 -0.30942854],"[ 0.97010935  0.84714239 -0.84165543 -0.2692642   0.19332022 -0.65136823
  1.42604646 -0.99260911  0.47956508 -0.48490219  0.        ]",[-3.14293504 -1.53351545],"[[ -0.69229611  -0.49364925   0.02310802  -0.07508595]
 [-15.35908884  -8.66770728   0.           0.        ]]",-2.93636,-0.131465344927,[-3.51310612 -1.21530526]
5,[-0.63801467 -0.30942854],"[ 0.60829306  0.68750296 -1.164258   -0.60386832  0.1933202  -0.65136813
  1.3291052  -1.32761583 -0.03193299 -0.6633214   0.        ]",[-3.16098642 -0.79263425],"[[ -1.03611925  -0.70499005   0.02310802  -0.07508595]
 [-19.01129523 -12.45368589   0.           0.        ]]",-2.97726,-0.119720380143,[-2.27979169 -1.56134871]
6,[-0.63801467 -0.30942854],"[ 0.06418671  0.4003867  -1.3567673  -0.96637481  0.19332017 -0.65136803
  1.23403242 -1.65594272 -0.65530644 -0.51113726  0.        ]",[-3.27347016  1.60480368],"[[ -1.45227862  -0.99129344   0.02310802  -0.07508595]
 [-22.59311042 -16.16417797   0.           0.        ]]",-2.80526,-0.134680096799,[-3.49512792  1.24991895]
7,[-0.63801467 -0.30942854],"[-0.60121158  0.06114604 -1.2694022  -1.19466581  0.19332015 -0.65136792
  1.14074815 -1.27696781 -1.09158828  0.01377409  0.        ]",[-3.31231737  2.66919112],"[[ -1.93940277e+00  -1.27160691e+00   2.31080216e-02  -7.50859540e-02]
 [ -2.61075465e+01  -1.18813143e+01   0.00000000e+00   0.00000000e+00]]",-3.11261,-0.169203598239,[-4.19615173  4.02529304]
8,[-0.63801467 -0.30942854],"[-1.21090776 -0.19542366 -0.78831797 -1.2696862   0.19332013 -0.65136782
  1.0493259  -0.90542774 -1.14530911  0.67371902  0.        ]",[-3.47871566  5.24242878],"[[ -2.49611273e+00  -1.46710614e+00   2.31080216e-02  -7.50859540e-02]
 [ -2.95518338e+01  -7.68247065e+00   0.00000000e+00   0.00000000e+00]]",-2.65252,-0.201901880089,[-2.79906058  5.79674453]
9,[-0.63801467 -0.30942854],"[-1.49035162 -0.34590124  0.0554977  -1.27993145  0.19332011 -0.65136771
  0.95973879 -0.54117206 -0.82694103  1.21854302  0.        ]",[-3.77439833  8.28387928],"[[ -3.12101517e+00  -1.57945455e+00   2.31080216e-02  -7.50859540e-02]
 [ -3.29269842e+01  -3.56594824e+00   0.00000000e+00   0.00000000e+00]]",-0.886067,-0.221293377181,[-4.39570217  7.71954905]
