timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.55814874 -0.10249007],"[ 1.2833527   0.94211513  0.07879819  0.61642206  0.67606305  0.02543562
  1.76638509 -0.22444348  0.68386359  0.08224681  0.        ]",[-2.64248228 -2.60385513],"[[ -6.87563614e-03   4.53480972e-02   7.86236506e-02   3.08406565e-03]
 [  4.33175291e-03   1.44572891e-05   0.00000000e+00   0.00000000e+00]]",-2.57551,-0.131293391945,[-3.13439683 -1.34327708]
1,[-0.55814874 -0.10249007],"[ 1.28188656  0.94345192  0.02118056  0.53999086  0.67606288  0.02543561
  1.66193582 -0.60338327  0.68318052  0.00393687  0.        ]",[-2.63987827 -2.56609368],"[[ -4.64649250e-02   5.63597695e-03   7.86236506e-02   3.08406565e-03]
 [ -3.95009822e+00  -3.95804043e+00   0.00000000e+00   0.00000000e+00]]",-2.77313,-0.131744329843,[-1.66157121 -1.51916003]
2,[-0.55814874 -0.10249007],"[ 1.26467524  0.93512906 -0.14942054  0.31308397  0.67606271  0.02543561
  1.55955101 -0.97482274  0.65167198 -0.22648608  0.        ]",[-2.64088345 -2.46389318],"[[ -1.64358496e-01  -1.12451272e-01   7.86236506e-02   3.08406565e-03]
 [ -7.82637454e+00  -7.83775542e+00   0.00000000e+00   0.00000000e+00]]",-2.47253,-0.135228869306,[-2.44118391 -2.34010638]
3,[-0.55814874 -0.10249007],"[ 1.19487381  0.88156277 -0.42275315 -0.05337545  0.67606255  0.02543561
  1.45918299 -1.33890495  0.50772146 -0.57690024  0.        ]",[-2.62613678 -2.31478739],"[[ -3.59010822e-01  -3.07361974e-01   7.86236506e-02   3.08406565e-03]
 [ -1.16263007e+01  -1.16406266e+01   0.00000000e+00   0.00000000e+00]]",-2.17564,-0.146890920208,[-2.81121357 -2.49877624]
4,[-0.55814874 -0.10249007],"[ 1.01775793  0.72918967 -0.76770812 -0.52210404  0.67606238  0.0254356
  1.36077462 -1.69576261  0.15314638 -0.93826443  0.        ]",[-2.60803556 -1.77528298],"[[ -6.28915850e-01  -5.77573326e-01   7.86236506e-02   3.08406565e-03]
 [ -1.53520392e+01  -1.53680423e+01   0.00000000e+00   0.00000000e+00]]",-1.86345,-0.169822970487,[-2.96777077 -1.97977311]
5,[-0.55814874 -0.10249007],"[ 0.67690033  0.42108152 -1.11436999 -1.00454828  0.67606221  0.0254356
  1.26425916 -2.04551879 -0.42984913 -1.09477796  0.        ]",[-2.63418722 -0.54951453],"[[ -9.72614626e-01  -9.21589226e-01   7.86236506e-02   3.08406565e-03]
 [ -1.90061161e+01  -1.90212910e+01   0.00000000e+00   0.00000000e+00]]",-1.84486,-0.198458603114,[-2.55774154  0.11187181]
6,[-0.55814874 -0.10249007],"[ 0.14649881 -0.01624908 -1.34311627 -1.32282996  0.67606204  0.02543559
  1.16955895 -1.96680161 -1.0314826  -0.84860018  0.        ]",[-2.67188215  0.3898553 ],"[[ -1.38870735e+00  -1.29376676e+00   7.86236506e-02   3.08406565e-03]
 [ -2.25914709e+01  -1.81991007e+01   0.00000000e+00   0.00000000e+00]]",-1.70663,-0.21880027658,[-1.97976595  0.04304589]
7,[-0.55814874 -0.10249007],"[-0.5218044  -0.48521761 -1.29998283 -1.38983411  0.67606188  0.02543559
  1.07670039 -1.91567786 -1.33515234 -0.27278075  0.        ]",[-2.78880858  1.45307446],"[[ -1.87580847e+00  -1.65239212e+00   7.86236506e-02   3.08406565e-03]
 [ -2.61071032e+01  -1.76651246e+01   0.00000000e+00   0.00000000e+00]]",-2.12839,-0.218112778283,[-2.2450486   1.38660403]
8,[-0.55814874 -0.10249007],"[-1.15856577 -0.88176896 -0.85921943 -1.2504687   0.67606171  0.02543558
  0.98566852 -1.50275808 -1.20709568  0.30376483  0.        ]",[-2.87696362  2.53227496],"[[ -2.43253232e+00  -1.96242166e+00   7.86236506e-02   3.08406565e-03]
 [ -2.95535796e+01  -1.33521486e+01   0.00000000e+00   0.00000000e+00]]",-2.82625,-0.192312489413,[-3.53273502  3.0101742 ]
9,[-0.55814874 -0.10249007],"[-1.48826947 -1.14106806 -0.03350117 -1.04206907  0.67606154  0.02543558
  0.89647432 -1.0979904  -0.81492196  0.5941692   0.        ]",[-3.0013752   3.94627166],"[[ -3.05748773e+00  -2.18704572e+00   7.86236506e-02   3.08406565e-03]
 [ -3.29304829e+01  -9.12431670e+00   0.00000000e+00   0.00000000e+00]]",-2.20003,-0.148105638382,[-2.44969157  4.94863102]
