timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.01997506  0.00733927],"[ 1.10735506  1.14842681  0.06009897 -0.21734128  1.51072117 -0.93421344
  0.7196793  -0.05842992 -0.03290392  0.6935916   0.        ]",[-0.4996022   0.05135776],"[[-0.01964282 -0.08366648  0.17328553 -0.10567052]
 [ 0.00416162 -0.00299757  0.          0.        ]]",-0.712543,-0.0991699449321,[ 0.68013826  0.54385439]
1,[-0.01997506  0.00733927],"[ 1.10757464  1.15040735  0.10110191 -0.1819594   1.51070172 -0.93420658
  0.90503562  0.22295673 -0.03023197  0.74645176  0.        ]",[-0.49860311  0.04771245],"[[ 0.00742626 -0.06213016  0.17328553 -0.10567052]
 [ 2.69379232  2.14946004  0.          0.        ]]",-0.43436,-0.106840610063,[-0.95985535  0.68989671]
2,[-0.01997506  0.00733927],"[ 1.10724725  1.15280679  0.12417514 -0.06674016  1.51068228 -0.93419972
  0.63960296  0.57469902 -0.02968035  0.81817538  0.        ]",[-0.50038999  0.05025183],"[[ 0.02265984  0.00785521  0.17328553 -0.10567052]
 [-1.15760555  4.840105    0.          0.        ]]",-0.610775,-0.11716994082,[-0.7464506  -1.38845678]
3,[-0.01997506  0.00733927],"[ 1.1069749   1.15023843  0.04460397  0.02564025  1.51066284 -0.93419286
  0.43778191  0.04468579 -0.02987361  0.78621472  0.        ]",[-0.50106686  0.05270619],"[[-0.02987373  0.06397946  0.17328553 -0.10567052]
 [-4.08600861  0.78582697  0.          0.        ]]",-0.257206,-0.112557678353,[-0.59226787  1.76429246]
4,[-0.01997506  0.00733927],"[ 1.09509781  1.14380647 -0.11299121  0.11633607  1.51064339 -0.934186
  0.28177395  0.56039841 -0.0347752   0.68215229  0.        ]",[-0.50146389  0.05022015],"[[-0.13430588  0.11927649  0.17328553 -0.10567052]
 [-6.34966684  4.73072197  0.          0.        ]]",-0.450426,-0.0974425822121,[ 0.27936551  1.16786876]
5,[-0.01997506  0.00733927],"[ 1.0648256   1.11251062 -0.28341169  0.33213     1.51062395 -0.93417914
  0.36648879  1.06571812 -0.04800925  0.62165565  0.        ]",[-0.50109053  0.04489268],"[[-0.24896608  0.25267405  0.17328553 -0.10567052]
 [-5.12043525  8.59615364  0.          0.        ]]",-0.536822,-0.0881062879814,[-1.64949316 -0.93173942]
6,[-0.01997506  0.00733927],"[ 1.00343344  1.05946558 -0.48612843  0.54032536  1.51060451 -0.93417228
  0.10092464  0.56134363 -0.07499059  0.52794899  0.        ]",[-0.50204086  0.04519493],"[[-0.39003574  0.3858877   0.17328553 -0.10567052]
 [-8.97373842  4.73804065  0.          0.        ]]",-0.492968,-0.0732687395152,[-1.4428164   0.50263585]
7,[-0.01997506  0.00733927],"[ 0.85953754  0.99759977 -0.77476435  0.70961454  1.51058507 -0.93416542
 -0.15954672  0.8094114  -0.1421253   0.32768865  0.        ]",[-0.50378519  0.04652772],"[[ -0.60743009   0.49968813   0.17328553  -0.10567052]
 [-12.75314609   6.63563199   0.           0.        ]]",-0.621027,-0.0410212477094,[-1.0053056   0.53982112]
8,[-0.01997506  0.00733927],"[ 0.58327639  0.89200217 -1.09645405  0.92054956  1.51056563 -0.93415856
 -0.4148888   1.07176519 -0.2800499   0.08868573  0.        ]",[-0.50634825  0.05033408],"[[ -0.89966562   0.6525374    0.17328553  -0.10567052]
 [-16.45813292   8.64252802   0.           0.        ]]",-1.20391,-0.00446183201389,[ 0.9499391  -0.37700947]
9,[-0.01997506  0.00733927],"[ 0.23911214  0.75987639 -1.31526402  1.11190286  1.51054619 -0.9341517
 -0.13342838  0.85398027 -0.45862202 -0.09728361  0.        ]",[-0.50542122  0.0481655 ],"[[ -1.1878537    0.80867322   0.17328553  -0.10567052]
 [-12.3742232    6.97666576   0.           0.        ]]",-1.24882,-0.0437179227677,[ 0.92204625  0.31291544]
