timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.51092923 -0.00611867],"[ 1.25593221  0.92353619 -0.01020069  0.38255237  0.3326009  -0.36902647
  1.57514649 -0.2075899   0.90239712  0.25220355  0.        ]",[-2.04955006 -1.67020607],"[[-0.07464317  0.00806217  0.03847568 -0.04201604]
 [ 0.00117061  0.00111434  0.          0.        ]]",-1.48696,-0.173158192815,[-1.45473419 -1.42794965]
1,[-0.51092923 -0.00611867],"[ 1.25076226  0.92292114 -0.0681474   0.30922151  0.33260076 -0.36902631
  1.46989    -0.6472259   0.89474077  0.17420228  0.        ]",[-2.04190183 -1.24599218],"[[-0.11429505 -0.03162816  0.03847568 -0.04201604]
 [-3.95319809 -3.95696107  0.          0.        ]]",-1.01677,-0.170332279615,[-3.30719586 -2.73829728]
2,[-0.51092923 -0.00611867],"[ 1.22267279  0.90888433 -0.23861704  0.09207898  0.33260062 -0.36902615
  1.36671344 -1.07815967  0.84292813 -0.05215582  0.        ]",[-2.03705311 -0.84424293],"[[-0.23225018 -0.14969401  0.03847568 -0.04201604]
 [-7.82943666 -7.83669368  0.          0.        ]]",-1.32361,-0.162411060824,[-2.08321029 -1.06259537]
3,[-0.51092923 -0.00611867],"[ 1.13571175  0.84634301 -0.5086478  -0.25654816  0.33260048 -0.369026
  1.26556825 -1.50055661  0.66894167 -0.38653618  0.        ]",[-2.04513526 -0.37150675],"[[ -0.42696371  -0.34458361   0.03847568  -0.04201604]
 [-11.6293677  -11.63957753   0.           0.        ]]",-1.28532,-0.151841313486,[-2.36818927  0.41857807]
4,[-0.51092923 -0.00611867],"[ 0.93750103  0.72399364 -0.84302386 -0.61140302  0.33260034 -0.36902584
  1.16635187 -1.29067644  0.32070711 -0.69967261  0.        ]",[-2.03285027 -0.54438782],"[[ -0.69694924  -0.55841705   0.03847568  -0.04201604]
 [-15.35684312  -9.75002335   0.           0.        ]]",-1.42246,-0.145930646825,[-2.54518866  1.93378458]
5,[-0.51092923 -0.00611867],"[ 0.57647561  0.60461029 -1.16731783 -0.8392443   0.3326002  -0.36902568
  1.06907275 -0.82920541 -0.15165103 -0.85858754  0.        ]",[-2.00549173 -0.97307456],"[[ -1.04075511  -0.71173318   0.03847568  -0.04201604]
 [-19.01154326  -5.59537124   0.           0.        ]]",-1.31975,-0.152650207921,[-1.92061266 -1.20222939]
6,[-0.51092923 -0.00611867],"[ 0.0348397   0.46469988 -1.35923947 -1.0353906   0.33260006 -0.36902552
  0.97377704 -1.25642709 -0.70674607 -0.76893526  0.        ]",[-2.01155424 -0.13835748],"[[ -1.45690495  -0.8622329    0.03847568  -0.04201604]
 [-22.59173359  -9.44168932   0.           0.        ]]",-1.46722,-0.171535173624,[-1.44873025  1.31652248]
7,[-0.51092923 -0.00611867],"[-0.62606805  0.30913399 -1.26770616 -1.19658015  0.33259993 -0.36902536
  0.88028783 -0.79551182 -1.1844772  -0.35928047  0.        ]",[-1.99943805  0.18669555],"[[ -1.94398074  -1.00943309   0.03847568  -0.04201604]
 [-26.10405886  -5.29204002   0.           0.        ]]",-1.51127,-0.196528604827,[-2.05132056  0.47716857]
8,[-0.51092923 -0.00611867],"[-1.22988407  0.2112546  -0.77859372 -1.27511608  0.33259979 -0.3690252
  0.78867512 -0.57358212 -1.38774513  0.27223124  0.        ]",[-2.03966188  1.07622063],"[[ -2.50059527  -1.09522816   0.03847568  -0.04201604]
 [-29.54588873  -3.29399361   0.           0.        ]]",-1.06305,-0.219596496277,[-1.54066195  2.59559438]
9,[-0.51092923 -0.00611867],"[-1.50402647  0.1813332   0.07545728 -1.29611309  0.33259965 -0.36902505
  0.69887651 -0.12601215 -1.21353958  0.94087977  0.        ]",[-2.10215473  1.68688095],"[[ -3.12536384  -1.12068011   0.03847568  -0.04201604]
 [-32.91956663   0.73550945   0.           0.        ]]",-0.767968,-0.23353149303,[-3.33181901 -0.34774084]
10,[-0.51092923 -0.00611867],"[-1.20086611  0.18228318  1.01701872 -1.29546549  0.33259951 -0.36902489
  0.61090122 -0.27995172 -0.64836431  1.39292316  0.        ]",[-2.19142103  2.7769649 ],"[[ -3.81691641  -1.11987687   0.03847568  -0.04201604]
 [-36.22474552  -0.65041969   0.           0.        ]]",0.398863,-0.230913383168,[-2.5105113   3.05644425]
11,[-0.51092923 -0.00611867],"[-0.31295308  0.21389625  1.55325827 -1.27319345  0.33259937 -0.36902473
  0.52463887  0.16199801  0.1152805   1.34883109  0.        ]",[-2.23237133  2.19530463],"[[ -4.57392951e+00  -1.09296512e+00   3.84756763e-02  -4.20160355e-02]
 [ -3.94655718e+01   3.32848208e+00   0.00000000e+00   0.00000000e+00]]",0.864841,-0.208044675182,[-2.67566388  3.62815952]
12,[-0.51092923 -0.00611867],"[ 0.74968814  0.33362403  1.2382664  -1.17437781  0.33259923 -0.36902457
  0.44011457  0.59528355  0.68469263  0.75583137  0.        ]",[-2.18746543  0.59942997],"[[ -5.39510393e+00  -9.87257552e-01   3.84756763e-02  -4.20160355e-02]
 [ -4.26411014e+01   7.22938026e+00   0.00000000e+00   0.00000000e+00]]",-0.312214,-0.172608519659,[-2.14684318  0.86300989]
13,[-0.51092923 -0.00611867],"[ 1.25976719  0.5158614   0.10520639 -0.97036449  0.33259909 -0.36902441
  0.35729225  0.95978357  0.70613216 -0.1444393   0.        ]",[-2.07612753 -1.8444674 ],"[[ -6.27914671e+00  -8.09744495e-01   3.84756763e-02  -4.20160355e-02]
 [ -4.57526890e+01   1.05110012e+01   0.00000000e+00   0.00000000e+00]]",-0.99838,-0.14257399741,[-3.0984785  -1.79402618]
14,[-0.51092923 -0.00611867],"[ 0.69108884  0.66256234 -1.08761813 -0.73772173  0.33259895 -0.36902426
  0.27616806  0.49768391  0.00661488 -0.83617434  0.        ]",[-2.02123666 -2.38716984],"[[ -7.22477828e+00  -6.41265613e-01   3.84756763e-02  -4.20160355e-02]
 [ -4.88004797e+01   6.35069360e+00   0.00000000e+00   0.00000000e+00]]",-1.46479,-0.150039435374,[-2.14762924 -4.81336082]
15,[-0.51092923 -0.00611867],"[-0.63070104  0.72624781 -1.26576878 -0.60629883  0.33259881 -0.3690241
  0.19662402  0.04470821 -1.07000364 -0.63672936  0.        ]",[-1.98373032 -1.98193896],"[[ -8.23077013e+00  -5.55169233e-01   3.84756763e-02  -4.20160355e-02]
 [ -5.17889046e+01   2.27252883e+00   0.00000000e+00   0.00000000e+00]]",-1.76059,-0.200854705012,[-1.24763127 -0.72387914]
16,[-0.51092923 -0.00611867],"[-1.4927554   0.73739633 -0.0893218  -0.58055175  0.33259867 -0.36902394
  0.11862224 -0.27783408 -1.51189224  0.5351683   0.        ]",[-2.09058404  0.09361005],"[[ -9.29594949e+00  -5.38854956e-01   3.84756763e-02  -4.20160355e-02]
 [ -5.47193883e+01  -6.31336837e-01   0.00000000e+00   0.00000000e+00]]",-0.679418,-0.249454884273,[-2.07964111 -1.86524295]
17,[-0.51092923 -0.00611867],"[-0.8754277   0.70071948  1.3301078  -0.66193124  0.33259853 -0.36902378
  0.04214897 -0.71533215 -0.64438778  1.54173717  0.        ]",[-2.23199654  2.03073001],"[[ -1.04191614e+01  -5.91003368e-01   3.84756763e-02  -4.20160355e-02]
 [ -5.75924465e+01  -4.57015667e+00   0.00000000e+00   0.00000000e+00]]",0.381931,-0.252929024203,[-1.49343603  2.04748287]
18,[-0.51092923 -0.00611867],"[ 0.66235985  0.66223884  1.30779904 -0.73832654  0.33259839 -0.36902362
 -0.03288895 -0.26438938  0.61660037  1.06981713  0.        ]",[-2.22218204  1.07681918],"[[ -1.15992975e+01  -6.41675013e-01   3.84756763e-02  -4.20160355e-02]
 [ -6.04115794e+01  -5.10298955e-01   0.00000000e+00   0.00000000e+00]]",-0.782272,-0.201130230825,[-1.46238353  0.21729963]
19,[-0.51092923 -0.00611867],"[ 1.21012754  0.66116483 -0.29068758 -0.74034422  0.33259825 -0.36902347
 -0.10639382 -0.1664883   0.63285214 -0.3583021   0.        ]",[-2.07558322 -1.14136517],"[[ -1.28352369e+01  -6.43039037e-01   3.84756763e-02  -4.20160355e-02]
 [ -6.31731163e+01   3.71108064e-01   0.00000000e+00   0.00000000e+00]]",-1.32925,-0.144256565299,[-2.21304543 -0.24420993]
20,[-0.51092923 -0.00611867],"[-0.10657772  0.65939933 -1.36865591 -0.74364926  0.33259811 -0.36902331
 -0.17842826 -0.2734042  -0.70995723 -0.82244779  0.        ]",[-1.99565053 -1.64235568],"[[ -1.41258517e+01  -6.45276196e-01   3.84756763e-02  -4.20160355e-02]
 [ -6.58794102e+01  -5.91460996e-01   0.00000000e+00   0.00000000e+00]]",-1.72766,-0.178882273224,[-1.9653444  -1.92954346]
21,[-0.51092923 -0.00611867],"[-1.46528011  0.61748894 -0.24669585 -0.81790441  0.33259798 -0.36902315
 -0.24903566 -0.71046684 -1.48689731  0.49890538  0.        ]",[-2.11974573  1.27461398],"[[ -1.54700523e+01  -6.96588380e-01   3.84756763e-02  -4.20160355e-02]
 [ -6.85320913e+01  -4.52635560e+00   0.00000000e+00   0.00000000e+00]]",-0.107893,-0.243723012323,[-2.66193466  1.00149991]
22,[-0.51092923 -0.00611867],"[-0.67555452  0.57431752  1.44449593 -0.88692531  0.33259784 -0.36902299
 -0.31832067 -0.25904784 -0.35573667  1.5523107   0.        ]",[-2.28506756  1.95243132],"[[ -1.68668135e+01  -7.46341665e-01   3.84756763e-02  -4.20160355e-02]
 [ -7.11350912e+01  -4.62215492e-01   0.00000000e+00   0.00000000e+00]]",0.984185,-0.241313296257,[-2.28693106  2.60471327]
23,[-0.51092923 -0.00611867],"[ 1.06705617  0.60127594  0.84704937 -0.84464106  0.3325977  -0.36902283
 -0.38619057  0.18356558  0.81265487  0.53591274  0.        ]",[-2.19268036 -0.19115286],"[[ -1.83151014e+01  -7.15605458e-01   3.84756763e-02  -4.20160355e-02]
 [ -7.36849270e+01   3.52264789e+00   0.00000000e+00   0.00000000e+00]]",-0.428586,-0.172092255832,[-0.85414713  0.76838453]
24,[-0.51092923 -0.00611867],"[ 0.67206501  0.68271052 -1.10206852 -0.69870056  0.33259756 -0.36902268
 -0.437315    0.51549638  0.00442711 -0.84230998  0.        ]",[-2.02879906 -2.31505823],"[[ -1.98080727e+01  -6.15167169e-01   3.84756763e-02  -4.20160355e-02]
 [ -7.56056464e+01   6.51103257e+00   0.00000000e+00   0.00000000e+00]]",-1.75356,-0.150977141313,[-2.75153856 -2.02993255]
