timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.42721537 -0.01882504],"[ 1.23488807  0.97002174  0.1563034   0.19836717  0.19747122 -1.22623943
  1.41227228 -0.18875668  0.98387479  0.98832585  0.        ]",[-1.83631873 -0.27637076],"[[ 0.03461553 -0.0386175   0.02358429 -0.14198669]
 [-0.00241404 -0.00264053  0.          0.        ]]",-1.12612,-0.23612557381,[-1.55762383 -0.58713909]
1,[-0.42721537 -0.01882504],"[ 1.23569434  0.96847679  0.09763676  0.1577258   0.19747109 -1.22623749
  1.30120241 -0.46536869  0.98276321  0.92035803  0.        ]",[ -1.83360147e+00  -1.46201253e-03],"[[-0.00511373 -0.06198012  0.02358429 -0.14198669]
 [-3.95734827 -2.32588257  0.          0.        ]]",-0.884805,-0.229439237387,[-2.87062197  0.07109729]
2,[-0.42721537 -0.01882504],"[ 1.22526155  0.9637338  -0.07625902  0.0827197   0.19747096 -1.22623554
  1.1923006  -0.42618726  0.96287281  0.73767712  0.        ]",[-1.82803035 -0.11768113],"[[-0.12316727 -0.105196    0.02358429 -0.14198669]
 [-7.83509669 -1.99680412  0.          0.        ]]",-1.01903,-0.210714002146,[-1.80253242 -0.18709343]
3,[-0.42721537 -0.01882504],"[ 1.16655322  0.955814   -0.35659816  0.00161214  0.19747083 -1.2262336
  1.08556357 -0.50950235  0.88403545  0.46392271  0.        ]",[-1.81434512 -0.17893669],"[[ -0.31800245  -0.15215303   0.02358429  -0.14198669]
 [-11.63577392  -2.69656266   0.           0.        ]]",-1.0024,-0.180075176737,[-2.09506489  0.22188374]
4,[-0.42721537 -0.01882504],"[ 1.00397724  0.9456484  -0.71418102 -0.07482821  0.1974707  -1.22623166
  0.98091946 -0.39835315  0.69470329  0.13901701  0.        ]",[-1.79684687 -0.48909968],"[[ -0.5881036   -0.19671802   0.02358429  -0.14198669]
 [-15.36193578  -1.76303457   0.           0.        ]]",-1.1452,-0.137723232069,[-1.69002651  0.19884382]
5,[-0.42721537 -0.01882504],"[ 0.67879963  0.93824415 -1.08048925 -0.12081118  0.19747057 -1.22622972
  0.87834644 -0.30025497  0.35747349 -0.15850785  0.        ]",[-1.7837162  -0.77742559],"[[ -0.93198817  -0.22371231   0.02358429  -0.14198669]
 [-19.01435781  -0.93912028   0.           0.        ]]",-1.18235,-0.0893407147667,[-1.81084916 -2.27314522]
6,[-0.42721537 -0.01882504],"[ 0.16093369  0.91907417 -1.33527908 -0.21912642  0.19747044 -1.22622778
  0.7778502  -0.76926494 -0.16535319 -0.32309263  0.        ]",[-1.7786479  -0.30563921],"[[ -1.34817871  -0.28201806   0.02358429  -0.14198669]
 [-22.59283536  -4.87828853   0.           0.        ]]",-1.04318,-0.0658431074148,[-1.68255975 -1.52283479]
7,[-0.42721537 -0.01882504],"[-0.50409438  0.85766397 -1.320385   -0.44196379  0.19747032 -1.22622584
  0.67932717 -1.22894495 -0.82211534 -0.16430889  0.        ]",[-1.79827499  0.56196445],"[[ -1.83523312e+00  -4.18321537e-01   2.35842884e-02  -1.41986693e-01]
 [ -2.61010554e+01  -8.73910446e+00   0.00000000e+00   0.00000000e+00]]",-0.69729,-0.125618704968,[-1.59614593  1.23959374]
8,[-0.42721537 -0.01882504],"[-1.15299601  0.77605592 -0.90131442 -0.64721068  0.19747019 -1.22622389
  0.58266042 -0.73656419 -1.32755219  0.40961046  0.        ]",[-1.84783506  0.68115151],"[[ -2.39179054e+00  -5.51612556e-01   2.35842884e-02  -1.41986693e-01]
 [ -2.95431797e+01  -4.60365981e+00   0.00000000e+00   0.00000000e+00]]",-0.28143,-0.211160624903,[-1.66046571  0.95195863]
9,[-0.42721537 -0.01882504],"[-1.51211138  0.73776726 -0.07906938 -0.72495356  0.19747006 -1.22622195
  0.48791981 -0.27649899 -1.42077337  1.20827204  0.        ]",[-1.89857805  0.67147946],"[[ -3.01650281e+00  -6.04917728e-01   2.35842884e-02  -1.41986693e-01]
 [ -3.29167202e+01  -7.39626616e-01   0.00000000e+00   0.00000000e+00]]",0.679508,-0.284730531515,[-2.51363286  1.6031781 ]
10,[-0.42721537 -0.01882504],"[-1.30747896  0.75620087  0.89773009 -0.68865009  0.19746993 -1.22622001
  0.39506935  0.19717231 -1.0240739   1.92889134  0.        ]",[-1.93679237  0.42793405],"[[ -3.70801084e+00  -5.79795308e-01   2.35842884e-02  -1.41986693e-01]
 [ -3.62229570e+01   3.23868306e+00   0.00000000e+00   0.00000000e+00]]",0.619765,-0.33322685137,[-2.03994156  0.50486346]
11,[-0.42721537 -0.01882504],"[-0.48137408  0.81288038  1.53713829 -0.56267214  0.1974698  -1.22621807
  0.30408938  0.42806942 -0.24236648  2.23867129  0.        ]",[-1.95439279  0.19962233],"[[ -4.46497471e+00  -4.95564404e-01   2.35842884e-02  -1.41986693e-01]
 [ -3.94625901e+01   5.17796175e+00   0.00000000e+00   0.00000000e+00]]",-0.353031,-0.346212979556,[-1.19945155 -1.05546424]
12,[-0.42721537 -0.01882504],"[ 0.60499253  0.8498496   1.34567105 -0.46480025  0.19746967 -1.22621613
  0.21496613 -0.0550573   0.61301495  1.8599363   0.        ]",[-1.93595707  0.66658413],"[[ -5.28606640e+00  -4.32717739e-01   2.35842884e-02  -1.41986693e-01]
 [ -4.26361093e+01   1.12024255e+00   0.00000000e+00   0.00000000e+00]]",-0.142484,-0.310493848521,[-2.15359402  1.10789037]
13,[-0.42721537 -0.01882504],"[ 1.22689     0.88168372  0.27195636 -0.36549158  0.19746954 -1.22621418
  0.12752335  0.41428161  0.95899376  0.86516928  0.        ]",[-1.87757063 -0.49532133],"[[ -6.17003001e+00  -3.70762312e-01   2.35842884e-02  -1.41986693e-01]
 [ -4.57497900e+01   5.06215954e+00   0.00000000e+00   0.00000000e+00]]",-0.682489,-0.221056480987,[-2.47564698 -1.70012697]
14,[-0.42721537 -0.01882504],"[ 0.78478776  0.90825587 -0.98709291 -0.26608735  0.19746941 -1.22621224
  0.04189335 -0.06858076  0.41066356 -0.11542509  0.        ]",[-1.80076146 -0.76259375],"[[ -7.11561774e+00  -3.10208972e-01   2.35842884e-02  -1.41986693e-01]
 [ -4.87989210e+01   1.00666512e+00   0.00000000e+00   0.00000000e+00]]",-1.37249,-0.0949664026408,[-0.59026012  0.14473962]
15,[-0.42721537 -0.01882504],"[-0.48664962  0.9181587  -1.32531169 -0.22325394  0.19746928 -1.2262103
  0.00342295 -0.00228428 -0.73637799 -0.22398869  0.        ]",[-1.80224347 -0.85022539],"[[ -8.10534050e+00  -2.84488803e-01   2.35842884e-02  -1.41986693e-01]
 [ -5.01687822e+01   1.56347969e+00   0.00000000e+00   0.00000000e+00]]",-1.06449,-0.115717639988,[-1.74686847 -0.61558155]
16,[-0.42721537 -0.01882504],"[-1.46672891  0.92054524 -0.31194669 -0.21229982  0.19746915 -1.22620836
 -0.0797783  -0.29567117 -1.4747365   0.78762278  0.        ]",[-1.86597276  0.1365692 ],"[[ -9.13844072e+00  -2.77942933e-01   2.35842884e-02  -1.41986693e-01]
 [ -5.31314288e+01  -9.00634667e-01   0.00000000e+00   0.00000000e+00]]",-0.141272,-0.255737216631,[-0.56577219 -0.72525893]
17,[-0.42721537 -0.01882504],"[-1.11616663  0.90237065  1.15244918 -0.28981844  0.19746902 -1.22620642
 -0.1130991  -0.63497783 -0.96176005  2.02658967  0.        ]",[-1.92813587  1.12210894],"[[ -1.02129729e+01  -3.24549683e-01   2.35842884e-02  -1.41986693e-01]
 [ -5.43179236e+01  -3.75042367e+00   0.00000000e+00   0.00000000e+00]]",1.19931,-0.342696923744,[-1.98637872  2.25254409]
18,[-0.42721537 -0.01882504],"[ 0.306872    0.88718118  1.50112626 -0.34640026  0.19746889 -1.22620448
 -0.19407407 -0.15401546  0.35059701  2.0868409   0.        ]",[-1.93801093  0.68693173],"[[ -1.13282622e+01  -3.59029747e-01   2.35842884e-02  -1.41986693e-01]
 [ -5.72012953e+01   2.89102710e-01   0.00000000e+00   0.00000000e+00]]",0.483081,-0.330849090324,[-1.89886165  1.83984236]
19,[-0.42721537 -0.01882504],"[ 1.23273341  0.90691693  0.20220041 -0.27156921  0.19746876 -1.22620253
 -0.27342804  0.31746918  0.96309763  0.84223588  0.        ]",[-1.87612438 -0.50107765],"[[ -1.25006398e+01  -3.13516180e-01   2.35842884e-02  -1.41986693e-01]
 [ -6.00269468e+01   4.24902739e+00   0.00000000e+00   0.00000000e+00]]",-0.474825,-0.219571191495,[-1.93300334 -0.5352154 ]
20,[-0.42721537 -0.01882504],"[ 0.40396508  0.92993229 -1.25036288 -0.16630319  0.19746863 -1.22620059
 -0.35114452  0.05578742  0.07951024 -0.27996652  0.        ]",[-1.7995435  -0.99582446],"[[ -1.37289437e+01  -2.50586094e-01   2.35842884e-02  -1.41986693e-01]
 [ -6.27942906e+01   2.05120637e+00   0.00000000e+00   0.00000000e+00]]",-1.33493,-0.0672963659173,[-1.62969377 -2.7449339 ]
