timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.65848708 -0.50014263],"[ 1.2930257   1.06290908  0.03438226  0.73796667 -1.36009731 -1.70149583
  1.8718903  -0.22699997  2.10712388  1.27044764  0.        ]",[-4.69721794  3.67783713],"[[-0.0339305   0.00931596 -0.15655896 -0.19622468]
 [-0.00497745 -0.00179126  0.          0.        ]]",-3.78023,-0.412851488427,[-4.60432834  3.97182383]
1,[-0.65848708 -0.50014263],"[ 1.29004519  1.06132972 -0.0232635   0.81401217 -1.360097   -1.70149529
  1.76643214  0.10890176  2.10584059  1.24550777  0.        ]",[-4.63257122  1.43858051],"[[-0.07373501  0.04902378 -0.15655896 -0.19622468]
 [-3.96229286  3.95936533  0.          0.        ]]",-4.32728,-0.41084121637,[-4.69195543  1.2510867 ]
2,[-0.65848708 -0.50014263],"[ 1.26828162  1.04395825 -0.19304438  1.03893147 -1.36009668 -1.70149475
  1.66306021  0.4381489   2.09648205  1.17220471  0.        ]",[-4.54855251 -1.34710824],"[[-0.19190033  0.16716744 -0.15655896 -0.19622468]
 [-7.84132626  7.84204714  0.          0.        ]]",-4.51973,-0.404259588094,[-4.71128259 -1.3172364 ]
3,[-0.65848708 -0.50014263],"[ 1.1909926   1.0088236  -0.46361285  1.25467068 -1.36009637 -1.70149421
  1.5618123   0.08932927  2.05988773  1.00089417  0.        ]",[-4.40668011 -1.98426378],"[[ -0.38684643   0.28273666  -0.15655896  -0.19622468]
 [-11.6406582    3.72855563   0.           0.        ]]",-4.17773,-0.387563920846,[-4.25895124 -3.61328803]
4,[-0.65848708 -0.50014263],"[ 1.00411488  0.99508524 -0.80227828  1.31711794 -1.36009605 -1.70149367
  1.46256567 -0.25260029  1.94538031  0.69648877  0.        ]",[-4.27156925 -2.48082876],"[[ -0.65702604   0.31685131  -0.15655896  -0.19622468]
 [-15.36489481  -0.30368415   0.           0.        ]]",-4.17113,-0.353428064659,[-3.35061484 -1.98918372]
5,[-0.65848708 -0.50014263],"[ 0.65300488  1.01315419 -1.13764288  1.23326065 -1.36009573 -1.70149313
  1.36528575 -0.58777424  1.66446872  0.3223197   0.        ]",[-4.11564541 -2.95113158],"[[ -1.00095021   0.27112037  -0.15655896  -0.19622468]
 [-19.01533253  -4.2562578    0.           0.        ]]",-3.92941,-0.295042020021,[-4.14459736 -2.43502729]
6,[-0.65848708 -0.50014263],"[ 0.11520424  1.04823539 -1.34974696  1.00099684 -1.36009542 -1.70149259
  1.26993479 -0.91631471  1.13764597  0.03215115  0.        ]",[-3.93573284 -3.22324276],"[[ -1.41715672   0.14712246  -0.15655896  -0.19622468]
 [-22.59338765  -8.13060617   0.           0.        ]]",-3.9298,-0.204597987473,[-3.29172942 -4.22139267]
7,[-0.65848708 -0.50014263],"[-0.55318857  1.06100928 -1.28695585  0.617481   -1.3600951  -1.70149205
  1.17646624 -1.23832851  0.40680197  0.07925638  0.        ]",[-3.78069687 -2.81769729],"[[ -1.90421469  -0.05359083  -0.15655896  -0.19622468]
 [-26.10080669 -11.92798951   0.           0.        ]]",-3.94757,-0.0823198032908,[-3.02984832 -3.18816109]
8,[-0.65848708 -0.50014263],"[-1.17906264  0.98961065 -0.82939525  0.10014888 -1.36009479 -1.70149152
  1.0848202  -1.55390573 -0.23192737  0.67747538  0.        ]",[-3.82093716  0.41891694],"[[ -2.46073294  -0.32949114  -0.15655896  -0.19622468]
 [-29.53983737 -15.649471     0.           0.        ]]",-3.69322,-0.0984900294358,[-3.2503621  -0.36837198]
9,[-0.65848708 -0.50014263],"[-1.48714293  0.78160003  0.00209533 -0.44552084 -1.36009447 -1.70149098
  0.99490776 -1.65104645 -0.29049998  1.6610342   0.        ]",[-4.56348944  9.59728432],"[[ -3.08537795  -0.65397674  -0.15655896  -0.19622468]
 [-32.91381508 -16.7950188    0.           0.        ]]",-0.783003,-0.254817262238,[-4.15992054  8.5019004 ]
