timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.55450636 -0.0054442 ],"[ 1.26306145  0.91022017 -0.02294604  0.51320696 -1.05103888  1.21889472
  1.63319148 -0.21405055  1.84702375 -0.85533355  0.        ]",[-2.21670055 -2.31423283],"[[-0.08142133  0.05675077 -0.12158561  0.14065563]
 [-0.0037979  -0.00486281  0.          0.        ]]",-0.10599,-0.364225461577,[-2.25918593 -1.67580265]
1,[-0.55450636 -0.0054442 ],"[ 1.25749851  0.91214698 -0.08084907  0.43818779 -1.0510382   1.21889379
  1.52864163 -0.63983019  1.84134533 -0.9334971   0.        ]",[-2.20136476 -1.92767692],"[[-0.1211716   0.01694206 -0.12158561  0.14065563]
 [-3.95806743 -3.96282183  0.          0.        ]]",0.203848,-0.368815512998,[-2.81323638 -3.59225888]
2,[-0.55450636 -0.0054442 ],"[ 1.22823737  0.90560519 -0.25081073  0.2156368  -1.05103752  1.21889286
  1.42615849 -1.05718231  1.79527852 -1.16092557  0.        ]",[-2.19841838 -1.50958228],"[[-0.23922293 -0.10123988 -0.12158561  0.14065563]
 [-7.83417976 -7.84244357  0.          0.        ]]",0.350237,-0.37998703918,[-2.80247012 -2.47673742]
3,[-0.55450636 -0.0054442 ],"[ 1.13933796  0.85508191 -0.51962541 -0.1443091  -1.05103685  1.21889193
  1.32569447 -1.4662675   1.62962172 -1.49999469  0.        ]",[-2.2088604  -1.06097198],"[[ -0.43402965  -0.29624343  -0.12158561   0.14065563]
 [-11.63393287 -11.64522462   0.           0.        ]]",0.722412,-0.390090475382,[-3.19361121 -2.14404059]
4,[-0.55450636 -0.0054442 ],"[ 0.93858776  0.70698194 -0.85173221 -0.6059595  -1.05103617  1.21889101
  1.22719244 -1.86723455  1.25353731 -1.83524412  0.        ]",[-2.21911836 -0.45559141],"[[ -0.70408549  -0.56654587  -0.12158561   0.14065563]
 [-15.3594863  -15.3725532    0.           0.        ]]",0.713566,-0.386581176737,[-2.02133232  0.04655095]
5,[-0.55450636 -0.0054442 ],"[ 0.57486529  0.44644586 -1.17249601 -1.03407691 -1.05103549  1.21889008
  1.13056206 -1.8144404   0.6879839  -1.96037091  0.        ]",[-2.22764158 -0.24874172],"[[ -1.04794251  -0.86907395  -0.12158561   0.14065563]
 [-19.01425596 -14.88181183   0.           0.        ]]",1.13403,-0.356953732933,[-2.98946521  0.01511603]
6,[-0.55450636 -0.0054442 ],"[ 0.0311248   0.1190906  -1.35981113 -1.32510015 -1.05103481  1.21888915
  1.03581164 -1.77602221  0.11302546 -1.73494823  0.        ]",[-2.23054123  0.39172554],"[[ -1.46418164  -1.16312827  -0.12158561   0.14065563]
 [-22.59792594 -14.52470496   0.           0.        ]]",0.954326,-0.296449506339,[-2.4438915   1.04082776]
7,[-0.55450636 -0.0054442 ],"[-0.6301687  -0.1928419  -1.26334195 -1.4556182  -1.05103414  1.21888822
  0.94290007 -1.3187792  -0.23610415 -1.21228711  0.        ]",[-2.21258831  0.94154567],"[[ -1.95139943  -1.41097754  -0.12158561   0.14065563]
 [-26.11205013 -10.27427209   0.           0.        ]]",0.234273,-0.210657906994,[-2.03306252  1.95119951]
8,[-0.55450636 -0.0054442 ],"[-1.23147143 -0.40707705 -0.7705349  -1.47963627 -1.05103346  1.21888729
  0.85184775 -0.87051313 -0.24133645 -0.605241    0.        ]",[-2.21961761  1.86949277],"[[ -2.50819479  -1.57465542  -0.12158561   0.14065563]
 [-29.55585688  -6.10728022   0.           0.        ]]",-0.742935,-0.113452656037,[-2.15667668  2.10559066]
9,[-0.55450636 -0.0054442 ],"[-1.49984292 -0.51361173  0.0838199  -1.47283744 -1.05103278  1.21888636
  0.76262442 -0.43103871  0.07507581 -0.11758032  0.        ]",[-2.24870133  2.98699546],"[[ -3.13317252  -1.65581358  -0.12158561   0.14065563]
 [-32.93048897  -2.02201127   0.           0.        ]]",-0.662595,-0.0437381979705,[-2.59429569  2.81455185]
10,[-0.55450636 -0.0054442 ],"[ -1.18916598e+00  -5.13946145e-01   1.02070389e+00  -1.47279503e+00
  -1.05103210e+00   1.21888544e+00   6.75197253e-01  -1.68385098e-04
   6.07460429e-01   8.81815252e-02   0.00000000e+00]",[-2.28103542  3.55573416],"[[ -3.82496147  -1.65606909  -0.12158561   0.14065563]
 [-36.23718825   1.98327604   0.           0.        ]]",0.692772,-0.120517519923,[-2.63242621  4.54808018]
11,[-0.55450636 -0.0054442 ],"[-0.29574475 -0.41016339  1.54803171 -1.47960967 -1.05103142  1.21888451
  0.58953363  0.42228531  1.1795615  -0.09341127  0.        ]",[-2.26666641  2.77684712],"[[ -4.58221539  -1.57700411  -0.12158561   0.14065563]
 [-39.47718743   5.91032422   0.           0.        ]]",0.237849,-0.219539655369,[-2.32135929  2.37661474]
12,[-0.55450636 -0.0054442 ],"[ 0.76600174 -0.20477331  1.22432    -1.45829027 -1.05103075  1.21888358
  0.50560122  0.83649912  1.54362254 -0.66248806  0.        ]",[-2.19812751  0.63205183],"[[ -5.40361243  -1.42016669  -0.12158561   0.14065563]
 [-42.65170938   9.76077771   0.           0.        ]]",0.281957,-0.304392875749,[-2.71426249  1.05889751]
13,[-0.55450636 -0.0054442 ],"[ 1.267629    0.09005132  0.08930751 -1.34249721 -1.05103007  1.21888265
  0.42336476  1.24261841  1.44150845 -1.42127253  0.        ]",[-2.18628693 -2.11943126],"[[ -6.28785605  -1.18707448  -0.12158561   0.14065563]
 [-45.76208673  13.53599084   0.           0.        ]]",0.160902,-0.357766185173,[-1.26107509 -2.04773461]
14,[-0.55450636 -0.0054442 ],"[ 0.68825075  0.35321927 -1.09532289 -1.13722703 -1.05102939  1.21888172
  0.34281275  0.78883495  0.74098225 -1.92966963  0.        ]",[-2.23457575 -3.05353308],"[[ -7.23366441  -0.95867826  -0.12158561   0.14065563]
 [-48.80875496   9.31771309   0.           0.        ]]",0.193504,-0.355873453277,[-1.55120593 -2.98063986]
15,[-0.55450636 -0.0054442 ],"[-0.63687507  0.50059951 -1.2604808  -0.96462112 -1.05102871  1.2188808
  0.26382743  0.34404237 -0.21059955 -1.60552427  0.        ]",[-2.204211   -2.81029058],"[[ -8.23981128  -0.8138089   -0.12158561   0.14065563]
 [-51.79616749   5.18301065   0.           0.        ]]",0.197374,-0.273833534739,[-3.14186989 -3.44825038]
16,[-0.55450636 -0.0054442 ],"[-1.48999769  0.55895769 -0.07863914 -0.88036607 -1.05102804  1.21887987
  0.18637477 -0.09192253 -0.49269882 -0.46194859  0.        ]",[-2.20474839 -0.84196478],"[[ -9.30512465  -0.75081086  -0.12158561   0.14065563]
 [-54.72561144   1.13036842   0.           0.        ]]",-0.26971,-0.110057007464,[-2.86622654 -1.15154351]
17,[-0.55450636 -0.0054442 ],"[-0.85948606  0.54335332  1.33119349 -0.90394924 -1.05102736  1.21887894
  0.11042051 -0.51917668  0.42691035  0.39589567  0.        ]",[-2.30338049  2.25476193],"[[-10.42845787  -0.76805441  -0.12158561   0.14065563]
 [-57.59838234  -2.84130091   0.           0.        ]]",1.37892,-0.103521770584,[-2.08148848  2.49044574]
18,[-0.55450636 -0.0054442 ],"[ 0.68014264  0.52823313  1.29370046 -0.92604364 -1.05102668  1.21887801
  0.03589926 -0.08592652  1.58971479 -0.16746543  0.        ]",[-2.22760153  0.56071556],"[[-11.60870756  -0.78447413  -0.12158561   0.14065563]
 [-60.41695331   1.1861031    0.           0.        ]]",0.30796,-0.290240130425,[-2.53420918 -0.42803325]
19,[-0.55450636 -0.0054442 ],"[ 1.21437489  0.53434608 -0.30622209 -0.91719718 -1.051026    1.21887708
 -0.0370876  -0.26942845  1.49789656 -1.54810168  0.        ]",[-2.1686554  -2.02366257],"[[-12.84474284  -0.77786847  -0.12158561   0.14065563]
 [-63.17749025  -0.51969337   0.           0.        ]]",0.342018,-0.378883932144,[-2.1605211  -2.22275323]
20,[-0.55450636 -0.0054442 ],"[-0.11373911  0.48719026 -1.36812275 -0.98254183 -1.05102532  1.21887615
 -0.10864269 -0.69279395  0.13905793 -1.8644928   0.        ]",[-2.17766833 -2.21069789],"[[-14.13544353  -0.82775151  -0.12158561   0.14065563]
 [-65.8838738   -4.45521245   0.           0.        ]]",0.346186,-0.317856203516,[-1.50422917 -3.38342915]
21,[-0.55450636 -0.0054442 ],"[-1.46401481  0.35658672 -0.23511814 -1.13381788 -1.05102465  1.21887523
 -0.1788396  -1.10754076 -0.44257329 -0.47709646  0.        ]",[-2.26848292  1.23652339],"[[-15.47975526  -0.95554285  -0.12158561   0.14065563]
 [-68.53888794  -8.31061748   0.           0.        ]]",-0.099062,-0.107185585846,[-1.74377141  2.62343328]
22,[-0.55450636 -0.0054442 ],"[-0.65764204  0.21725723  1.44364002 -1.25719412 -1.05102397  1.2188743
 -0.24772158 -0.6618625   0.78951953  0.30685787  0.        ]",[-2.3727107   3.51633406],"[[-16.87667587  -1.0801923   -0.12158561   0.14065563]
 [-71.14416877  -4.16768971   0.           0.        ]]",1.59798,-0.155918238878,[-2.00178585  4.00522288]
23,[-0.55450636 -0.0054442 ],"[ 1.08170626  0.16733508  0.82928822 -1.2935168  -1.05102329  1.21887337
 -0.31518406 -0.22476883  1.65766827 -0.86178242  0.        ]",[-2.21054125  0.49495584],"[[-18.325164    -1.12278248  -0.12158561   0.14065563]
 [-73.69576074  -0.10456118   0.           0.        ]]",0.0751965,-0.335698274226,[-1.85437815 -0.5412353 ]
24,[-0.55450636 -0.0054442 ],"[ 0.66086796  0.13952387 -1.11550045 -1.31212401 -1.05102261  1.21887244
 -0.38125558 -0.45264735  0.60593821 -1.87663142  0.        ]",[-2.16383767 -1.67921519],"[[-19.82415002  -1.14613025  -0.12158561   0.14065563]
 [-76.19474409  -2.22287199   0.           0.        ]]",0.579712,-0.339214693854,[-1.77845452 -1.85075555]
25,[-0.55450636 -0.0054442 ],"[-1.24353462  0.03775335 -0.75287624 -1.3709415  -1.05102194  1.21887151
 -0.44606234 -0.87121577 -0.39547002 -0.75683078  0.        ]",[-2.27882862  0.9668296 ],"[[-21.37263315  -1.22963046  -0.12158561   0.14065563]
 [-78.6458913   -6.1137968    0.           0.        ]]",-0.498497,-0.144447950346,[-2.33111327  1.38436634]
26,[-0.55450636 -0.0054442 ],"[-0.88859594 -0.0639892   1.31102446 -1.41619993 -1.05102126  1.21887058
 -0.50964231 -0.42933366  0.71132226  0.23345206  0.        ]",[-2.40779161  3.6469059 ],"[[-22.96968312  -1.31069681  -0.12158561   0.14065563]
 [-81.0506394   -2.00615916   0.           0.        ]]",1.67998,-0.140429744986,[-2.37250618  4.37359979]
27,[-0.55450636 -0.0054442 ],"[ 1.08582392 -0.06362034  0.82170317 -1.4160577  -1.05102058  1.21886966
 -0.57189112  0.00400334  1.57929904 -0.96562455  0.        ]",[-2.23440599  0.55058026],"[[-24.61432304  -1.31040641  -0.12158561   0.14065563]
 [-83.40504082   2.02204536   0.           0.        ]]",0.481959,-0.33215512936,[-3.17636471  0.44200033]
28,[-0.55450636 -0.0054442 ],"[ 0.42016838  0.00930761 -1.25368515 -1.38490559 -1.0510199   1.21886873
 -0.63284162  0.19122396  0.35371371 -1.80190643  0.        ]",[-2.18651724 -2.00908709],"[[-26.3055557   -1.25250578  -0.12158561   0.14065563]
 [-85.71033798   3.76240677   0.           0.        ]]",0.459512,-0.314722930478,[-2.96127956 -0.72913718]
