timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56286705 -0.02774533],"[ 1.27310754  0.91287814  0.1542878   0.43922375 -0.48187015 -0.58427523
  1.68647134 -0.21849229  1.46478594  0.54682563  0.        ]",[-2.42966413  0.20351547],"[[ 0.04187556 -0.00298122 -0.0556418  -0.06786966]
 [-0.00139124  0.00443369  0.          0.        ]]",-1.66961,-0.276227424176,[-2.58246536  1.226175  ]
1,[-0.56286705 -0.02774533],"[ 1.2743182   0.91199144  0.09626232  0.51536381 -0.48187    -0.58427503
  1.58209871  0.19141427  1.46529699  0.52245217  0.        ]",[-2.39955187 -0.84949577],"[[  2.14206901e-03   3.68498552e-02  -5.56417957e-02  -6.78696554e-02]
 [ -3.95877708e+00   3.96546752e+00   0.00000000e+00   0.00000000e+00]]",-1.59809,-0.275243447939,[-3.1439266   0.19621194]
2,[-0.56286705 -0.02774533],"[ 1.26501824  0.90292578 -0.07585639  0.67984886 -0.48186986 -0.58427484
  1.4798236   0.26384295  1.46182159  0.4284455   0.        ]",[-2.38930106 -1.43481708],"[[-0.11594118  0.12318162 -0.0556418  -0.06786966]
 [-7.83664155  4.66536512  0.          0.        ]]",-1.78272,-0.271050584871,[-2.55217408 -0.73745454]
3,[-0.56286705 -0.02774533],"[ 1.20793623  0.89014888 -0.35361164  0.79902821 -0.48186971 -0.58427464
  1.37960834 -0.04774824  1.43257882  0.22242646  0.        ]",[-2.36566305 -1.77133393],"[[ -0.31079815   0.18627891  -0.0556418   -0.06786966]
 [-11.63641173   1.65437997   0.           0.        ]]",-1.70291,-0.261071625744,[-2.73390973  0.22339295]
4,[-0.56286705 -0.02774533],"[ 1.04703197  0.87889573 -0.70854256  0.87694852 -0.48186956 -0.58427445
  1.28133558  0.04052995  1.32931642 -0.07711493  0.        ]",[-2.35816479 -2.46412396],"[[ -0.58091162   0.22792575  -0.0556418   -0.06786966]
 [-15.36253618   2.50743451   0.           0.        ]]",-1.86124,-0.243746214379,[-2.35275254 -0.91449614]
5,[-0.56286705 -0.02774533],"[ 0.72285913  0.87482335 -1.07332063  0.90173811 -0.48186942 -0.58427426
  1.18505266 -0.33921627  1.08607056 -0.42434505  0.        ]",[-2.33920765 -2.83843923],"[[ -0.92479086   0.2412566   -0.0556418   -0.06786966]
 [-19.01321814  -1.16214907   0.           0.        ]]",-1.59785,-0.216997609648,[-2.22138482 -3.62837732]
6,[-0.56286705 -0.02774533],"[ 0.20440116  0.89199568 -1.32926666  0.78445042 -0.48186927 -0.58427406
  1.09068122 -0.74649212  0.62091961 -0.72600443  0.        ]",[-2.33612871 -2.98727703],"[[ -1.34095673   0.17852642  -0.0556418   -0.06786966]
 [-22.59142824  -5.09775925   0.           0.        ]]",-1.52111,-0.178687424565,[-2.41083786 -1.5855338 ]
7,[-0.56286705 -0.02774533],"[-0.46369251  0.91193918 -1.31963652  0.51730394 -0.48186912 -0.58427387
  0.99817807 -1.14569399 -0.06089659 -0.76142184  0.        ]",[-2.30749345 -2.69878459],"[[ -1.82797567   0.0378663   -0.0556418   -0.06786966]
 [-26.09880338  -8.9553518    0.           0.        ]]",-1.03724,-0.136352447242,[-1.79659708 -3.90204387]
8,[-0.56286705 -0.02774533],"[-1.11830721  0.89184318 -0.91022312  0.1041721  -0.48186897 -0.58427367
  0.90749321 -1.53694083 -0.74045997 -0.29797125  0.        ]",[-2.29437613 -1.22251678],"[[ -2.38444914  -0.17917526  -0.0556418   -0.06786966]
 [-29.53723866 -12.73607925   0.           0.        ]]",-0.85256,-0.125013535193,[-2.49426479 -2.1686586 ]
9,[-0.56286705 -0.02774533],"[-1.48468816  0.76975102 -0.09995917 -0.42281302 -0.48186883 -0.58427348
  0.81856299 -1.92033192 -0.96455612  0.63818106  0.        ]",[-2.50580812  3.22296762],"[[ -3.00902159  -0.47107088  -0.0556418   -0.06786966]
 [-32.90914648 -16.44090499   0.           0.        ]]",-0.0286952,-0.173183000404,[-3.41023561  2.80704867]
