timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56468725 -0.02791348],"[ 1.26969697  0.91149016 -0.03948071  0.5834097  -1.17173712 -0.95336378
  1.69538307 -0.21995259  1.93365281  0.68667154  0.        ]",[-2.6166048   0.87602353],"[[-0.09060677  0.06845731 -0.13527453 -0.11040614]
 [ 0.00291407 -0.00070617  0.          0.        ]]",-1.70964,-0.358745427532,[-2.24529473  1.54470836]
1,[-0.56468725 -0.02791348],"[ 1.26364095  0.90688371 -0.097021    0.65917086 -1.17173646 -0.95336334
  1.59101952  0.18681607  1.93107985  0.66247166  0.        ]",[-2.58441806 -0.22183709],"[[-0.13025504  0.10818658 -0.13527453 -0.11040614]
 [-3.9545614   3.96042502  0.          0.        ]]",-2.07933,-0.357260923936,[-3.10677831 -1.66319981]
2,[-0.56468725 -0.02791348],"[ 1.23289902  0.90041191 -0.2661305   0.73267332 -1.17173579 -0.95336291
  1.48880144 -0.2276945   1.91485132  0.53760003  0.        ]",[-2.5634284  -0.10799241],"[[-0.24823654  0.14689545 -0.13527453 -0.11040614]
 [-7.83068814 -0.07609641  0.          0.        ]]",-1.95102,-0.349719657073,[-1.47777216  0.07990127]
3,[-0.56468725 -0.02791348],"[ 1.14160676  0.90008613 -0.53327928  0.73585766 -1.17173513 -0.95336247
  1.3885612  -0.19490686  1.85150644  0.29690238  0.        ]",[-2.52535272 -0.94696808],"[[ -0.4429882    0.14857716  -0.13527453  -0.11040614]
 [-11.63182178   0.24319041   0.           0.        ]]",-1.44977,-0.332802516974,[-3.7977338 -1.4325465]
4,[-0.56468725 -0.02791348],"[ 0.93778922  0.90608341 -0.86250656  0.6696194  -1.17173446 -0.95336204
  1.29034823 -0.60187507  1.67987506 -0.02745496  0.        ]",[-2.48706412 -1.24973273],"[[ -0.71299137   0.11367826  -0.13527453  -0.11040614]
 [-15.35608683  -3.71988272   0.           0.        ]]",-1.47,-0.302229165137,[-2.74803931 -1.81978682]
5,[-0.56468725 -0.02791348],"[ 0.57095089  0.91456695 -1.17888282  0.45303113 -1.1717338  -0.9533616
  1.19407826 -1.00078501  1.30778223 -0.36851461  0.        ]",[-2.45039511 -1.39028668],"[[ -1.05674044e+00   3.04950662e-04  -1.35274529e-01  -1.10406136e-01]
 [ -1.90066775e+01  -7.60448632e+00   0.00000000e+00   0.00000000e+00]]",-1.30695,-0.249321631708,[-2.73739273 -2.02399176]
6,[-0.56468725 -0.02791348],"[ 0.02511587  0.89091533 -1.36060071  0.09089556 -1.17173313 -0.95336117
  1.09970466 -1.39177397  0.6976141  -0.52994445  0.        ]",[-2.43134403 -0.91386724],"[[ -1.47277899  -0.18998704  -0.13527453  -0.11040614]
 [-22.58536091 -11.41195999   0.           0.        ]]",-1.11045,-0.167172587063,[-2.2048882  -0.96636948]
7,[-0.56468725 -0.02791348],"[-0.63598797  0.78122179 -1.2585698  -0.38776604 -1.17173247 -0.95336073
  1.00716834 -1.76128772 -0.00763128 -0.26291985  0.        ]",[-2.45368528  0.98617089],"[[ -1.95969052  -0.45433104  -0.13527453  -0.11040614]
 [-26.09437766 -15.01031543   0.           0.        ]]",-0.849858,-0.0573413195916,[-2.51278082  1.27362032]
8,[-0.56468725 -0.02791348],"[-1.23403352  0.5954024  -0.76229298 -0.79811759 -1.1717318  -0.9533603
  0.9163574  -1.32384277 -0.42341206  0.45526717  0.        ]",[-2.55101609  3.17520499],"[[ -2.51612824  -0.71179865  -0.13527453  -0.11040614]
 [-29.53797011 -10.75046664   0.           0.        ]]",-0.539016,-0.0826459006953,[-2.30484949  2.19240129]
9,[-0.56468725 -0.02791348],"[-1.49639238  0.4326404   0.09142626 -1.02912063 -1.17173114 -0.95335986
  0.82734671 -0.89495071 -0.30022043  1.28069151  0.        ]",[-2.77460337  5.2229557 ],"[[ -3.14075415  -0.8849049   -0.13527453  -0.11040614]
 [-32.91329836  -6.57390066   0.           0.        ]]",0.867838,-0.198403326072,[-3.05551393  4.87370368]
10,[-0.56468725 -0.02791348],"[-1.17882013  0.33741817  1.02285511 -1.13253324 -1.17173047 -0.95335943
  0.74011598 -0.47444425  0.30699024  1.82395276  0.        ]",[-3.03646517  6.43140888],"[[ -3.83221015  -0.97529904  -0.13527453  -0.11040614]
 [-36.22113138  -2.47899199   0.           0.        ]]",1.71659,-0.291796224927,[-3.50381011  5.96099444]
11,[-0.56468725 -0.02791348],"[-0.28086009  0.32726656  1.54183479 -1.14245079 -1.17172981 -0.95335899
  0.65463814 -0.06216513  1.11858088  1.80974141  0.        ]",[-3.06508827  6.43688822],"[[ -4.58915624  -0.98459867  -0.13527453  -0.11040614]
 [-39.4624952    1.53579909   0.           0.        ]]",0.753006,-0.348925239588,[-2.68477466  4.89151523]
12,[-0.56468725 -0.02791348],"[ 0.78006431  0.4022888   1.21150296 -1.06422514 -1.17172914 -0.95335856
  0.57088127  0.34203194  1.72516759  1.20111973  0.        ]",[-2.86551666  4.52125645],"[[ -5.41027485  -0.91439172  -0.13527453  -0.11040614]
 [-42.63860015   5.47188682   0.           0.        ]]",0.0808326,-0.359229661269,[-2.70392776  4.22463075]
13,[-0.56468725 -0.02791348],"[ 1.27529535  0.5472075   0.07645615 -0.87514458 -1.17172848 -0.95335812
  0.48880847  0.73826788  1.75011463  0.27547729  0.        ]",[-2.5994606   0.30659595],"[[ -6.29427445  -0.76623994  -0.13527453  -0.11040614]
 [-45.75084496   9.3304498    0.           0.        ]]",-1.08246,-0.315317969986,[-1.97830223  0.83013434]
14,[-0.56468725 -0.02791348],"[ 0.68806167  0.72179146 -1.10081838 -0.54569231 -1.17172781 -0.95335769
  0.40838     1.05755523  1.08130999 -0.42179521  0.        ]",[-2.51470137 -2.2635951 ],"[[ -7.23989216  -0.54843355  -0.13527453  -0.11040614]
 [-48.80073619  12.43968673   0.           0.        ]]",-1.7528,-0.215917878283,[-1.22877254 -1.09709428]
15,[-0.56468725 -0.02791348],"[-0.63983641  0.83853764 -1.25690096 -0.1892303  -1.17172715 -0.95335725
  0.32959703  0.62624116  0.04073489 -0.31482083  0.        ]",[-2.45048285 -2.52639556],"[[ -8.24587946  -0.34177884  -0.13527453  -0.11040614]
 [-51.78822981   8.23953673   0.           0.        ]]",-1.41897,-0.0678845402138,[-2.30849135 -3.1572266 ]
16,[-0.56468725 -0.02791348],"[-1.48743701  0.88336748 -0.07308873  0.03780811 -1.17172648 -0.95335682
  0.25234891  0.20333221 -0.52998079  0.75816819  0.        ]",[-2.4856894  -1.72724903],"[[ -9.31103334  -0.21830653  -0.13527453  -0.11040614]
 [-54.71752095   4.12123508   0.           0.        ]]",-0.406169,-0.132727499948,[-2.46174946 -0.91294541]
17,[-0.56468725 -0.02791348],"[-0.84828376  0.89495899  1.32879335  0.12301421 -1.17172582 -0.95335638
  0.17661167 -0.17588275  0.14053726  1.90555716  0.        ]",[-2.80177927  2.24396968],"[[-10.43419874  -0.17293238  -0.13527453  -0.11040614]
 [-57.58951883   0.42842697   0.           0.        ]]",1.54983,-0.299594528492,[-2.97621523  3.61836145]
18,[-0.56468725 -0.02791348],"[ 0.69326596  0.90436001  1.28223205  0.21435377 -1.17172515 -0.95335595
  0.10229447  0.23020746  1.47944628  1.75770029  0.        ]",[-2.77707338  1.62464511],"[[-11.61426491  -0.12468598  -0.13527453  -0.11040614]
 [-60.40766831   4.38294636   0.           0.        ]]",-0.0497886,-0.382256071509,[-4.40210375  2.27255804]
