timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56864166 -0.03483447],"[ 1.27516761  0.9155505   0.13340464  0.46660327  0.19777522 -1.47056138
  1.69805363 -0.2199409   1.00418237  1.16615212  0.        ]",[-2.5117259   0.71324825],"[[ 0.02802871  0.00614597  0.02307138 -0.17010934]
 [-0.00260072  0.00125066  0.          0.        ]]",-2.35638,-0.257130367832,[-2.10948663 -0.0487721 ]
1,[-0.56864166 -0.03483447],"[ 1.27561614  0.91556307  0.07538484  0.46296874  0.19777518 -1.47056029
  1.59373784 -0.23956244  1.00473333  1.1134955   0.        ]",[-2.49716663  0.47264138],"[[-0.01171254  0.00424857  0.02307138 -0.17010934]
 [-3.95835298 -0.19035738  0.          0.        ]]",-2.21941,-0.251402391082,[-2.34629885 -0.0454832 ]
2,[-0.56864166 -0.03483447],"[ 1.26405417  0.9155734  -0.09647803  0.45231633  0.19777513 -1.47055919
  1.49148539 -0.25746504  0.99428004  0.95749701  0.        ]",[-2.46929741 -0.03344053],"[[ -1.29783863e-01  -1.31257910e-03   2.30713790e-02  -1.70109335e-01]
 [ -7.83586935e+00  -3.65179704e-01   0.00000000e+00   0.00000000e+00]]",-2.15993,-0.233811394578,[-1.34368541  0.5123339 ]
3,[-0.56864166 -0.03483447],"[ 1.20331176  0.91548225 -0.37324006  0.47748078  0.19777508 -1.47055809
  1.391233   -0.04883198  0.94258146  0.72082068  0.        ]",[-2.43695045 -1.0004586 ],"[[ -0.32464464   0.01182513   0.02307138  -0.17010934]
 [-11.63754834   1.67215426   0.           0.        ]]",-1.96259,-0.204931840126,[-2.38343558 -0.11768023]
4,[-0.56864166 -0.03483447],"[ 1.03770112  0.91450809 -0.72563139  0.53195617  0.19777503 -1.47055699
  1.29298947 -0.0997936   0.80656406  0.42396717  0.        ]",[-2.41746855 -1.6380583 ],"[[ -0.5947747    0.04027525   0.02307138  -0.17010934]
 [-15.36305471   1.17450604   0.           0.        ]]",-1.9729,-0.163241658384,[-2.74674967 -1.60298316]
5,[-0.56864166 -0.03483447],"[ 0.70865945  0.91520062 -1.08546289  0.50044886  0.19777498 -1.47055589
  1.19672507 -0.50751621  0.51106712  0.09201252  0.        ]",[-2.39201736 -1.95801246],"[[ -0.93866193   0.02381798   0.02307138  -0.17010934]
 [-19.01351533  -2.80696784   0.           0.        ]]",-1.88323,-0.103134865077,[-2.35368393 -3.88473491]
6,[-0.56864166 -0.03483447],"[ 0.18672506  0.91221751 -1.33368001  0.318032    0.19777493 -1.47055479
  1.10236325 -0.90716052 -0.01264483 -0.14624125  0.        ]",[-2.37763834 -1.99858892],"[[ -1.3548343   -0.07147761   0.02307138  -0.17010934]
 [-22.59183172  -6.70955755   0.           0.        ]]",-1.82241,-0.039091151909,[-2.14967661 -1.26848303]
7,[-0.56864166 -0.03483447],"[-0.48138656  0.87663369 -1.31428106 -0.00801303  0.19777488 -1.47055369
  1.00985796 -1.29885903 -0.70908456 -0.05722365  0.        ]",[-2.35496998 -1.3027457 ],"[[ -1.84186578e+00  -2.44047107e-01   2.30713790e-02  -1.70109335e-01]
 [ -2.60997496e+01  -1.05345595e+01   0.00000000e+00   0.00000000e+00]]",-1.4019,-0.106327174982,[-2.04444343 -2.40073175]
8,[-0.56864166 -0.03483447],"[-1.13075936  0.75949123 -0.89549898 -0.45061841  0.19777484 -1.47055259
  0.91915234 -1.68272636 -1.29353927  0.54078843  0.        ]",[-2.50633979  1.73221302],"[[ -2.39836923e+00  -4.92350245e-01   2.30713790e-02  -1.70109335e-01]
 [ -2.95394244e+01  -1.42830961e+01   0.00000000e+00   0.00000000e+00]]",-0.255949,-0.216696571563,[-3.6115646   3.09627049]
9,[-0.56864166 -0.03483447],"[-1.48652335  0.57595258 -0.08022338 -0.83025852  0.19777479 -1.4705515
  0.83013621 -1.24791346 -1.34561748  1.44477773  0.        ]",[-2.70236635  4.40580273],"[[ -3.02302603e+00  -7.35412669e-01   2.30713790e-02  -1.70109335e-01]
 [ -3.29150340e+01  -1.00370888e+01   0.00000000e+00   0.00000000e+00]]",0.202597,-0.306967887805,[-3.58470812  3.46946817]
