timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.65669256 -0.48705256],"[ 1.29013046  1.05769803 -0.01843779  0.64995145 -1.6579944  -1.14942814
  1.86924011 -0.22636279  2.30735268  0.79347515  0.        ]",[-4.58145046  3.17157674],"[[-0.0704788  -0.03385265 -0.19101799 -0.13246171]
 [-0.00462433  0.00322123  0.          0.        ]]",-4.1737,-0.416083047016,[-4.783487    1.84064175]
1,[-0.65669256 -0.48705256],"[ 1.28513235  1.0584543  -0.07592653  0.72621671 -1.65799388 -1.14942792
  1.76381341  0.11055302  2.30520501  0.76869348  0.        ]",[-4.49755812  0.98211932],"[[-0.11027632  0.00595442 -0.19101799 -0.13246171]
 [-3.96194566  3.96427961  0.          0.        ]]",-4.17856,-0.414669712645,[-5.04246486  0.90614181]
2,[-0.65669256 -0.48705256],"[ 1.25743645  1.0486042  -0.2447684   0.94508567 -1.65799336 -1.14942769
  1.66047637  0.40918435  2.2930467   0.69336788  0.        ]",[-4.39927292 -1.47072494],"[[-0.22843323  0.12046668 -0.19101799 -0.13246171]
 [-7.84083209  7.47523433  0.          0.        ]]",-4.4211,-0.40966591906,[-4.20511618 -1.48282223]
3,[-0.65669256 -0.48705256],"[ 1.17072806  1.02298031 -0.51222417  1.14936429 -1.65799284 -1.14942747
  1.55925968  0.05992315  2.24719522  0.51909223  0.        ]",[-4.28343582 -1.95769703],"[[ -0.42336917   0.22877276  -0.19101799  -0.13246171]
 [-11.64013163   3.36903422   0.           0.        ]]",-4.2072,-0.396364522511,[-3.45227445 -1.97837058]
4,[-0.65669256 -0.48705256],"[ 0.97213117  1.01415643 -0.84356846  1.1995815  -1.65799232 -1.14942725
  1.46004398 -0.28243694  2.11221532  0.21747732  0.        ]",[-4.15513515 -2.49633479],"[[ -0.6935378    0.25576892  -0.19101799  -0.13246171]
 [-15.36432379  -0.65603074   0.           0.        ]]",-3.9384,-0.368198787715,[-3.57674672 -2.51583035]
5,[-0.65669256 -0.48705256],"[ 0.60954387  1.0304846  -1.16537063  1.10124232 -1.6579918  -1.14942703
  1.36279369 -0.61802978  1.80237661 -0.13950497  0.        ]",[-4.00269938 -2.98323488],"[[ -1.03745028   0.20306191  -0.19101799  -0.13246171]
 [-19.01474426  -4.60153464   0.           0.        ]]",-3.46873,-0.317692863442,[-4.69973438 -3.35315459]
6,[-0.65669256 -0.48705256],"[ 0.0647212   1.05492522 -1.35689325  0.85308891 -1.65799129 -1.1494268
  1.26746959 -0.94697671  1.25017962 -0.38817226  0.        ]",[-3.83336258 -3.19365549],"[[ -1.45364549   0.07222839  -0.19101799  -0.13246171]
 [-22.59286428  -8.46890458   0.           0.        ]]",-3.49496,-0.23563462807,[-4.16421204 -3.15500849]
7,[-0.65669256 -0.48705256],"[-0.60098079  1.04604763 -1.26872635  0.4565607  -1.65799077 -1.14942658
  1.17402333 -1.26938377  0.52183861 -0.27652316  0.        ]",[-3.68097258 -2.75794029],"[[ -1.94069483  -0.13518174  -0.19101799  -0.13246171]
 [-26.10049841 -12.25938792   0.           0.        ]]",-3.63824,-0.116555552821,[-3.76794237 -2.13180015]
8,[-0.65669256 -0.48705256],"[-1.21039145  0.94137278 -0.78763835 -0.06241098 -1.65799025 -1.14942636
  1.08239336 -1.58534113 -0.06284243  0.37859702  0.        ]",[-3.78742433  0.97216392],"[[ -2.49721081  -0.41764165  -0.19101799  -0.13246171]
 [-29.53995709 -15.97404573   0.           0.        ]]",-3.39691,-0.0478170292141,[-3.97345304  1.06299128]
9,[-0.65669256 -0.48705256],"[-1.48915772  0.74317117  0.05511775 -0.51109875 -1.65798973 -1.14942614
  0.99246089 -1.22135576 -0.05545028  1.32669802  0.        ]",[-4.35725784  8.18301392],"[[ -3.12187902  -0.69418914  -0.19101799  -0.13246171]
 [-32.9156988  -11.69473935   0.           0.        ]]",-0.341295,-0.199248922507,[-4.96507229  9.88439069]
10,[-0.65669256 -0.48705256],"[-1.18705669  0.55781437  0.98652634 -0.76935739 -1.65798921 -1.14942591
  0.90430846 -0.86446468  0.57969155  1.98686966  0.        ]",[ -5.35210705  13.64743042],"[[ -3.81339323  -0.88598723  -0.19101799  -0.13246171]
 [-36.224625    -7.49883767   0.           0.        ]]",1.41414,-0.324388508561,[ -5.60720341  13.74848529]
11,[-0.65669256 -0.48705256],"[-0.29480575  0.43824543  1.51966485 -0.89208785 -1.65798869 -1.14942569
  0.81791979 -0.51453471  1.46721614  1.98147032  0.        ]",[ -5.74916363  15.49180126],"[[ -4.57042259  -0.99468823  -0.19101799  -0.13246171]
 [-39.46734684  -3.38477568   0.           0.        ]]",1.0855,-0.399698330043,[ -6.18704162  15.39061733]
12,[-0.65669256 -0.48705256],"[ 0.77625014  0.40686812  1.21228835 -0.91990874 -1.65798817 -1.14942547
  0.73327004 -0.17143856  2.08445442  1.30655821  0.        ]",[ -5.04336452  12.17547512],"[[ -5.39165191  -1.02191387  -0.19101799  -0.13246171]
 [-42.64479637   0.64894255   0.           0.        ]]",-0.696936,-0.412434630467,[ -5.46497434  12.2464253 ]
13,[-0.65669256 -0.48705256],"[ 1.29354642  0.46705835  0.09444243 -0.8650237  -1.65798766 -1.14942525
  0.65032864  0.16494262  2.03079974  0.3492863   0.        ]",[-4.18471432  2.69922614],"[[ -6.2757869   -0.9692568   -0.19101799  -0.13246171]
 [-45.75812068   4.60371419   0.           0.        ]]",-3.95244,-0.356534019798,[-4.84963647  2.09540869]
14,[-0.65669256 -0.48705256],"[ 0.72459929  0.6071547  -1.0862962  -0.70987188 -1.65798714 -1.14942502
  0.56905999  0.49470972  1.27544923 -0.26922113  0.        ]",[-3.90834641 -2.35422158],"[[ -7.22155809  -0.83828361  -0.19101799  -0.13246171]
 [-48.80865648   8.48072539   0.           0.        ]]",-4.14479,-0.234400686683,[-4.05485282 -3.00828161]
15,[-0.65669256 -0.48705256],"[-0.60594002  0.72926333 -1.26671042 -0.53422228 -1.65798662 -1.1494248
  0.48946596  0.14436718  0.25664358  0.00453052  0.        ]",[-3.74174833 -2.72917724],"[[ -8.22770572  -0.70999539  -0.19101799  -0.13246171]
 [-51.79633341   4.36181358   0.           0.        ]]",-4.04533,-0.0585731178468,[-4.26896489 -2.43043089]
16,[-0.65669256 -0.48705256],"[-1.47736788  0.76961923 -0.10685099 -0.46497858 -1.6579861  -1.14942458
  0.41141826 -0.19902689 -0.10368977  1.17583607  0.        ]",[-3.82417011 -0.75018525],"[[ -9.29302445  -0.66326655  -0.19101799  -0.13246171]
 [-54.72596683   0.32459366   0.           0.        ]]",-3.53515,-0.175097410344,[-3.83510532 -0.8614801 ]
