timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.63626844 -0.43636006],"[ 1.29163154  1.03647105  0.13158536  0.62665268 -1.06897896 -0.9950353
  1.85627459 -0.22601583  1.89974432  0.81652221  0.        ]",[-4.13836527  2.72858047],"[[ 0.03257366 -0.03194307 -0.12287007 -0.11471873]
 [ 0.0020069  -0.00128867  0.          0.        ]]",-3.86951,-0.353131351003,[-4.48690868  2.06781941]
1,[-0.63626844 -0.43636006],"[ 1.29233418  1.03712146  0.07403058  0.70279882 -1.06897874 -0.99503512
  1.7509951   0.11609681  1.90004503  0.79180722  0.        ]",[-4.09350681  0.8518908 ],"[[-0.00709254  0.0077747  -0.12287007 -0.11471873]
 [-3.95544564  3.95985904  0.          0.        ]]",-4.16048,-0.35187562348,[-3.54698768  1.47172552]
2,[-0.63626844 -0.43636006],"[ 1.28149368  1.02642724 -0.09677962  0.9287145  -1.06897853 -0.99503493
  1.64779852  0.45143253  1.89539624  0.71840774  0.        ]",[-4.03686905 -1.54749036],"[[-0.1251222   0.12592821 -0.12287007 -0.11471873]
 [-7.83460521  7.84254039  0.          0.        ]]",-3.88104,-0.347496854184,[-4.63332331 -0.82447289]
3,[-0.63626844 -0.43636006],"[ 1.22177637  0.99552506 -0.37208695  1.15945239 -1.06897832 -0.99503474
  1.54671583  0.15618983  1.86811306  0.55040334  0.        ]",[-3.94897079 -2.10965967],"[[ -0.3199376    0.24848072  -0.12287007  -0.11471873]
 [-11.63430688   4.42407662   0.           0.        ]]",-3.66227,-0.336087081223,[-4.28264586 -1.40183385]
4,[-0.63626844 -0.43636006],"[ 1.05719372  0.97805869 -0.72305221  1.24787866 -1.0689781  -0.99503456
  1.44763773 -0.19324984  1.77112169  0.24968518  0.        ]",[-3.85076284 -2.63164186],"[[ -0.58999128   0.29636791  -0.12287007  -0.11471873]
 [-15.35865853   0.37809389   0.           0.        ]]",-3.54675,-0.312449385851,[-3.44455559 -2.73547579]
5,[-0.63626844 -0.43636006],"[ 0.72867332  0.99014384 -1.0822616   1.18849155 -1.06897789 -0.99503437
  1.35052218 -0.53578609  1.51659305 -0.13237124  0.        ]",[-3.74543476 -3.18548346],"[[ -0.93379213   0.26413731  -0.12287007  -0.11471873]
 [-19.00924048  -3.58795781   0.           0.        ]]",-3.32558,-0.270732820119,[-3.70888593 -3.1394507 ]
6,[-0.63626844 -0.43636006],"[ 0.20607994  1.02124767 -1.3315983   0.98082302 -1.06897767 -0.99503419
  1.2553322  -0.87154483  1.01787442 -0.4525785   0.        ]",[-3.62002659 -3.37550545],"[[ -1.3498783    0.15337271  -0.12287007  -0.11471873]
 [-22.58744206  -7.47553684   0.           0.        ]]",-3.22281,-0.20369464905,[-3.84817266 -3.00676386]
7,[-0.63626844 -0.43636006],"[-0.46446791  1.03636065 -1.31582003  0.62200123 -1.06897746 -0.995034
  1.16202284 -1.20063654  0.2961656  -0.46260253  0.        ]",[-3.48948669 -3.32506919],"[[ -1.83681842  -0.03436959  -0.12287007  -0.11471873]
 [-26.0949526  -11.28592315   0.           0.        ]]",-3.21007,-0.107897077532,[-3.4997863  -3.41773466]
8,[-0.63626844 -0.43636006],"[-1.11815565  0.97758628 -0.90313497  0.12572225 -1.06897724 -0.99503382
  1.07053642 -1.52315452 -0.38071486  0.07170128  0.        ]",[-3.42858744 -1.66638541],"[[ -2.39321946  -0.29755685  -0.12287007  -0.11471873]
 [-29.53394024 -15.02019817   0.           0.        ]]",-3.23177,-0.0494332939764,[-4.17472579 -0.52183806]
9,[-0.63626844 -0.43636006],"[-1.47921093  0.78823083 -0.09494641 -0.41946334 -1.06897703 -0.99503363
  0.98078919 -1.67566027 -0.52336058  1.04292088  0.        ]",[-3.94545555  7.23147106],"[[ -3.0177428   -0.61568008  -0.12287007  -0.11471873]
 [-32.9075527  -16.78599082   0.           0.        ]]",-1.0239,-0.17084455918,[-4.5846964   7.27751429]
10,[-0.63626844 -0.43636006],"[-1.27179314  0.51534629  0.86439538 -0.82393246 -1.06897681 -0.99503344
  0.89272243 -1.3045746   0.08183986  1.81499448  0.        ]",[ -4.99553299  13.19693851],"[[ -3.70910817  -0.90829333  -0.12287007  -0.11471873]
 [-36.21799708 -12.48938372   0.           0.        ]]",1.69517,-0.279393582533,[ -4.21439215  13.62732115]
11,[-0.63626844 -0.43636006],"[-0.43801478  0.27722736  1.49169631 -1.03449304 -1.0689766  -0.99503326
  0.80640615 -0.94070433  1.00303849  1.84433908  0.        ]",[ -5.48524141  15.67177773],"[[ -4.46602389  -1.11581236  -0.12287007  -0.11471873]
 [-39.46264128  -8.27631765   0.           0.        ]]",2.37225,-0.336479589894,[ -5.06367883  15.97041648]
12,[-0.63626844 -0.43636006],"[ 0.65754437  0.12193267  1.30231737 -1.12553557 -1.06897638 -0.99503307
  0.72182509 -0.58392044  1.60836963  1.15391675  0.        ]",[ -4.93249559  13.43915081],"[[ -5.28717889  -1.23989304  -0.12287007  -0.11471873]
 [-42.64205854  -4.14530024   0.           0.        ]]",0.451824,-0.332051785825,[ -4.78180659  13.06446903]
13,[-0.63626844 -0.43636006],"[ 1.28366718  0.06736153  0.24638421 -1.15023983 -1.06897617 -0.99503289
  0.63895433 -0.23409255  1.49594144  0.23309174  0.        ]",[-3.85468721  6.46592855],"[[ -6.17127759  -1.2821613   -0.12287007  -0.11471873]
 [-45.75718632  -0.09482243   0.           0.        ]]",-2.33902,-0.266273288761,[-3.48792297  7.75331281]
14,[-0.63626844 -0.43636006],"[ 0.83611326  0.11638999 -0.99032783 -1.12820927 -1.06897595 -0.9950327
  0.55776397  0.1089091   0.72929543 -0.26682897  0.        ]",[-3.40088177 -1.51655352],"[[ -7.11704522  -1.24421282  -0.12287007  -0.11471873]
 [-48.80914772   3.87661786   0.           0.        ]]",-3.88211,-0.147469696667,[-3.2215297  -0.75007038]
15,[-0.63626844 -0.43636006],"[-0.46878546  0.1763284  -1.31458497 -1.09725213 -1.06897574 -0.99503252
  0.47823179 -0.15327514 -0.16421711  0.12233572  0.        ]",[-3.32849169 -1.96487045],"[[ -8.12322224  -1.19714039  -0.12287007  -0.11471873]
 [-51.79877787   0.84092109   0.           0.        ]]",-4.03791,-0.0148104453606,[-2.53713022 -0.94715573]
16,[-0.63626844 -0.43636006],"[-1.45125091  0.14989828 -0.25522478 -1.11146052 -1.06897552 -0.99503233
  0.40024142 -0.47756549 -0.29745474  1.22070067  0.        ]",[-3.76942015  5.0100503 ],"[[ -9.18860925  -1.21799726  -0.12287007  -0.11471873]
 [-54.73045161  -2.91387043   0.           0.        ]]",-2.18354,-0.186192683231,[-3.33118252  4.40173041]
17,[-0.63626844 -0.43636006],"[-0.97725561  0.12713346  1.20952811 -1.12299066 -1.06897531 -0.99503214
  0.32374382 -0.12942985  0.61473015  1.86445157  0.        ]",[ -4.80062819  11.8142271 ],"[[-10.3120728   -1.23583381  -0.12287007  -0.11471873]
 [-57.60601182   1.11701234   0.           0.        ]]",1.78311,-0.309075827436,[ -4.2689096   12.23537805]
18,[-0.63626844 -0.43636006],"[ 0.56438103  0.20559908  1.36002513 -1.08046063 -1.06897509 -0.99503196
  0.2488097   0.21191865  1.58456172  1.27606273  0.        ]",[-4.39943457  9.71916389],"[[-11.49245788  -1.17384061  -0.12287007  -0.11471873]
 [-60.42280023   5.06931037   0.           0.        ]]",-0.240075,-0.339299971341,[-4.26693699  9.5082455 ]
19,[-0.63626844 -0.43636006],"[ 1.27410268  0.3752438  -0.15007296 -0.95945665 -1.06897488 -0.99503177
  0.17540525  0.54657159  1.47631455  0.05589441  0.        ]",[-3.57329941 -1.89290094],"[[-12.72860141  -1.0335781   -0.12287007  -0.11471873]
 [-63.18208864   8.94408428   0.           0.        ]]",-4.00112,-0.261872868201,[-3.60183032 -1.09665438]
20,[-0.63626844 -0.43636006],"[ 0.06476227  0.52837599 -1.35680756 -0.80937121 -1.06897466 -0.99503159
  0.10351195  0.19064241  0.25659747 -0.31331693  0.        ]",[-3.49761915 -2.86115766],"[[-14.01935528  -0.89604473  -0.12287007  -0.11471873]
 [-65.88457221   4.82296508   0.           0.        ]]",-3.69528,-0.0851771586436,[-4.46271138 -2.8894695 ]
