timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.60852516 -0.2720845 ],"[ 1.2892744   0.99282153  0.07352209  0.76651609  1.26770113  0.9393573
  1.82469227 -0.22600516  0.28427414 -0.55566064  0.        ]",[-2.90765476 -5.64907455],"[[-0.00846254  0.0747318   0.14733306  0.10859995]
 [ 0.00114162 -0.00363023  0.          0.        ]]",-1.8233,-0.119722803481,[-4.10402141 -6.26242209]
1,[-0.60852516 -0.2720845 ],"[ 1.28771494  0.99573642  0.01594142  0.69016161  1.26770073  0.93935708
  1.71981674 -0.57971398  0.28498679 -0.63458022  0.        ]",[-2.88109303 -5.65610027],"[[-0.04811503  0.0349475   0.14733306  0.10859995]
 [-3.95322679 -3.96161483  0.          0.        ]]",-2.25721,-0.130776973064,[-2.95979938 -4.82770283]
2,[-0.60852516 -0.2720845 ],"[ 1.2701977   0.99192684 -0.15434471  0.46323342  1.26770034  0.93935687
  1.61701451 -0.9264221   0.25734754 -0.86722527  0.        ]",[-2.86165833 -5.70278645],"[[-0.16607044 -0.08321056  0.14733306  0.10859995]
 [-7.82942517 -7.84126286  0.          0.        ]]",-1.69264,-0.162897759997,[-3.78632334 -5.68675039]
3,[-0.60852516 -0.2720845 ],"[ 1.19982653  0.94515385 -0.42703483  0.09512381  1.26769994  0.93935666
  1.51623813 -1.26626325  0.11847038 -1.22314219  0.        ]",[-2.84858608 -5.64957047],"[[ -0.36078274  -0.27819078   0.14733306   0.10859995]
 [-11.629242   -11.64407199   0.           0.        ]]",-1.8069,-0.212323771953,[-2.66689429 -5.53640319]
4,[-0.60852516 -0.2720845 ],"[ 1.0218424   0.8004605  -0.77097277 -0.37921628  1.26769955  0.93935645
  1.41743047 -1.59936141 -0.23295329 -1.59469795  0.        ]",[-2.87576389 -5.21079445],"[[ -0.63074517  -0.54847047   0.14733306   0.10859995]
 [-15.35483115 -15.37143075   0.           0.        ]]",-1.49456,-0.270366292604,[-2.82336959 -4.88642191]
5,[-0.60852516 -0.2720845 ],"[ 0.67985976  0.49845961 -1.11626654 -0.8737927   1.26769915  0.93935624
  1.32052432 -1.92583126 -0.81963814 -1.76449299  0.        ]",[-3.04111004 -4.32821655],"[[ -0.974498    -0.89255359   0.14733306   0.10859995]
 [-19.00872571 -19.02462431   0.           0.        ]]",-1.08184,-0.321155507357,[-3.09623334 -3.66611601]
6,[-0.60852516 -0.2720845 ],"[ 0.14827643  0.00570705 -1.34347745 -1.23371405  1.26769876  0.93935603
  1.22545096 -2.24578634 -1.44711141 -1.50010743  0.        ]",[-3.41016626 -2.76501608],"[[ -1.39063367  -1.30896945   0.14733306   0.10859995]
 [-22.5935166  -22.60492522   0.           0.        ]]",-0.905975,-0.341909287667,[-3.38870601 -1.63770006]
7,[-0.60852516 -0.2720845 ],"[-0.52091811 -0.63923467 -1.29906703 -1.25056895  1.26769836  0.93935582
  1.13216206 -2.55935846 -1.7055931  -0.84123579  0.        ]",[-3.80172086 -1.47369337],"[[ -1.87779057  -1.79627437   0.14733306   0.10859995]
 [-26.11102569 -26.11381035   0.           0.        ]]",-1.1468,-0.309982751732,[-3.88201411 -1.40079256]
8,[-0.60852516 -0.2720845 ],"[-1.15780031 -1.28269992 -0.8578261  -0.74047421  1.26769797  0.9393556
  1.04066198 -2.86672457 -1.3653955  -0.31750623  0.        ]",[-4.06786108 -1.35535312],"[[ -2.43462574  -2.35305881   0.14733306   0.10859995]
 [-29.56108814 -29.55326225   0.           0.        ]]",-2.0792,-0.224375337083,[-3.89939719 -2.20535395]
9,[-0.60852516 -0.2720845 ],"[-1.48631704 -1.65937706 -0.03292945  0.30986157  1.26769757  0.93935539
  0.95102997 -3.1681211  -0.92076593 -0.48028654  0.        ]",[-4.1314187  -2.57809711],"[[ -3.05976503  -2.97795955   0.14733306   0.10859995]
 [-32.94071513 -32.92592923   0.           0.        ]]",-1.69768,-0.16670499435,[-4.8786295  -3.45451287]
