timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.00562351 -0.0738675  -0.15026835 -0.12325636]
 [-0.00244593 -0.00069829  0.          0.        ]]","[ 1.02093422  1.41541225  0.0369059  -1.49106897 -1.30308709 -1.06811104
  0.45673679 -0.3618351   3.04119503  1.30370586  0.        ]",-0.377529721308,[-0.76571524 -0.64932489],-3.83123,[-2.81840968 -0.21902573],[-2.95011066  0.5630695 ]
1,"[[-0.04537116 -0.05149636 -0.15026835 -0.12325636]
 [-3.95914161  2.23037248  0.          0.        ]]","[ 1.01934807  1.41723243 -0.02105863 -1.43315454 -1.30308609 -1.06811039
  0.21539073  0.04153927  3.03850425  1.22903799  0.        ]",-0.375540032844,[-0.76571524 -0.64932489],-3.75966,[-2.41130424 -0.13988602],[-3.00070221 -0.95053801]
2,"[[-0.16344395 -0.04507959 -0.15026835 -0.12325636]
 [-7.83523741 -1.57601349  0.          0.        ]]","[ 1.00010355  1.4176338  -0.19227553 -1.41652835 -1.30308509 -1.06810974
 -0.02103898 -0.64664977  3.00768432  0.92569795  0.        ]",-0.36636491847,[-0.76571524 -0.64932489],-3.69241,[-2.20216465  0.20318249],[-2.45048143  0.86223299]
3,"[[ -0.35829774  -0.04201713  -0.15026835  -0.12325636]
 [-11.63747498   1.87076928   0.           0.        ]]","[ 0.92158599  1.41780588 -0.46649216 -1.40859102 -1.30308409 -1.06810909
 -0.25296357 -0.02347612  2.89490597  0.43133619  0.        ]",-0.348184019155,[-0.76571524 -0.64932489],-3.47548,[-1.83464146  0.06232047],[-1.88399728  0.58261299]
4,"[[ -0.62843705   0.01818732  -0.15026835  -0.12325636]
 [-15.36404775   4.14209427   0.           0.        ]]","[ 0.72200106  1.41873687 -0.81253999 -1.25246098 -1.3030831  -1.06810845
 -0.48027281  0.38717633  2.65694303 -0.12649793  0.        ]",-0.321313117796,[-0.76571524 -0.64932489],-3.17299,[-1.85769522 -0.0551511 ],[-2.19197925 -1.08875858]
5,"[[ -0.97234386   0.06049235  -0.15026835  -0.12325636]
 [-19.01448273   0.10185567   0.           0.        ]]","[ 0.3377172   1.41657321 -1.16023124 -1.14281869 -1.3030821  -1.0681078
 -0.7029378  -0.34329358  2.1857397  -0.73356906  0.        ]",-0.277850145174,[-0.76571524 -0.64932489],-2.96833,[-0.28506351  1.32927203],[ 0.06961679  1.24778136]
6,"[[ -1.34611248   0.1022335   -0.15026835  -0.12325636]
 [-18.36454767   4.05906203   0.           0.        ]]","[-0.19519543  1.41216294 -1.37710229 -1.03491214 -1.3030811  -1.06810715
 -0.66329348  0.37216438  1.52804549 -1.14121365  0.        ]",-0.222164627823,[-0.76571524 -0.64932489],-2.65864,[ 0.82491559  1.21368384],[ 1.53144943  1.69501678]
7,"[[ -1.67008421   0.22231786  -0.15026835  -0.12325636]
 [-14.04700315   7.93645418   0.           0.        ]]","[-0.69893506  1.38695961 -1.40658575 -0.72770304 -1.30308011 -1.0681065
 -0.39993636  1.07319166  0.9904678  -1.23037352  0.        ]",-0.175972280935,[-0.76571524 -0.64932489],-2.31481,[ 0.80956501  0.09592053],[ 0.449327    1.32590031]
8,"[[ -1.93041865   0.41918832  -0.15026835  -0.12325636]
 [-11.9932744   11.7379184    0.           0.        ]]","[-1.09450542  1.30641261 -1.32044464 -0.24386932 -1.30307911 -1.06810585
 -0.27466508  1.76048985  0.66974979 -1.16340983  0.        ]",-0.14565697342,[-0.76571524 -0.64932489],-1.98863,[ 0.34768736 -0.83378971],[ 0.66288599 -0.86615562]
9,"[[-2.14158142  0.61719169 -0.15026835 -0.12325636]
 [-9.13251646  8.07464855  0.          0.        ]]","[-1.38926593  1.17914785 -1.1825024   0.20157458 -1.30307811 -1.0681052
 -0.10016749  1.0981747   0.46793642 -1.04420182  0.        ]",-0.123607351234,[-0.76571524 -0.64932489],-1.76927,[ 0.37043667 -0.65017903],[ 0.04627864 -0.73194997]
10,"[[-2.32057377  0.7479985  -0.15026835 -0.12325636]
 [-8.76793959  5.01622397  0.          0.        ]]","[-1.61018522  1.07197428 -1.02255495  0.46466167 -1.30307712 -1.06810456
 -0.07792938  0.54521532  0.27472822 -0.90636507  0.        ]",-0.101504671726,[-0.76571524 -0.64932489],-1.6224,[ 0.7138986  -0.23350537],[ 0.93834776 -0.90783975]
11,"[[-2.4569334   0.81124558 -0.15026835 -0.12325636]
 [-4.88093926  1.32083655  0.          0.        ]]","[-1.75595631  1.01419115 -0.87749562  0.58131535 -1.30307612 -1.06810391
  0.15916594 -0.12290601  0.1020433  -0.77605735  0.        ]",-0.0814697959409,[-0.76571524 -0.64932489],-1.54221,[ 0.77744013  0.50167263],[ 1.05024141  0.89826278]
12,"[[-2.51389894  0.87307258 -0.15026835 -0.12325636]
 [-0.82907059  4.85012467  0.          0.        ]]","[-1.81032953  0.95424433 -0.81165664  0.68808274 -1.30307512 -1.06810326
  0.40631771  0.51518481  0.07273674 -0.7191858   0.        ]",-0.0764273599606,[-0.76571524 -0.64932489],-1.44189,[-0.03539342 -0.56604159],[ 0.01870291  0.37846897]
13,"[[-2.52957696  0.98414711 -0.15026835 -0.12325636]
 [-0.73901462  6.2526539   0.          0.        ]]","[-1.82457858  0.83869247 -0.79303918  0.86055976 -1.30307413 -1.06810261
  0.41181072  0.76876009  0.1680717  -0.70596361  0.        ]",-0.0837899935337,[-0.76571524 -0.64932489],-1.4378,[-0.30759633 -0.87703061],[-0.06595966 -0.62616635]
14,"[[-2.54682087  1.08308261 -0.15026835 -0.12325636]
 [-0.98458536  3.64957018  0.          0.        ]]","[-1.8398873   0.72825559 -0.77232456  0.99182652 -1.30307313 -1.06810196
  0.3968315   0.29812547  0.24755845 -0.68036179  0.        ]",-0.0897121431689,[-0.76571524 -0.64932489],-1.45551,[-0.46191061 -0.59821177],[-0.25014516 -0.49521013]
15,"[[-2.57624234  1.13567799 -0.15026835 -0.12325636]
 [-1.95434725  1.6167386   0.          0.        ]]","[-1.86511635  0.66704953 -0.73642389  1.05255836 -1.30307213 -1.06810131
  0.33767877 -0.0694082   0.25670297 -0.64525289  0.        ]",-0.0892717951396,[-0.76571524 -0.64932489],-1.47352,[-0.23412424 -0.1403209 ],[-0.41977919  1.06476755]
16,"[[-2.63161736  1.20742343 -0.15026835 -0.12325636]
 [-3.57774647  5.54470304  0.          0.        ]]","[-1.90948402  0.581149   -0.66704498  1.12488357 -1.30307113 -1.06810066
  0.23865609  0.64076336  0.2462105  -0.5816593   0.        ]",-0.0862122517153,[-0.76571524 -0.64932489],-1.44338,[-0.20226818 -0.89512694],[ 0.26543167 -0.31711428]
17,"[[-2.69192082  1.30461469 -0.15026835 -0.12325636]
 [-2.45632858  4.17898323  0.          0.        ]]","[-1.95303414  0.46107674 -0.58901535  1.20290453 -1.30307014 -1.06810002
  0.30705923  0.39384249  0.25834718 -0.50519168  0.        ]",-0.0851433736924,[-0.76571524 -0.64932489],-1.4212,[-0.37645483 -0.82506323],[-0.66555373 -0.32246589]
18,"[[-2.76698206  1.37455868 -0.15026835 -0.12325636]
 [-5.04121527  2.81992371  0.          0.        ]]","[-2.00006905  0.3726026  -0.4887025   1.24447014 -1.30306914 -1.06809937
  0.14938857  0.14812583  0.22294503 -0.41910038  0.        ]",-0.0797025415679,[-0.76571524 -0.64932489],-1.40064,[ 0.02477995 -0.61394215],[-0.03989908 -0.89914156]
19,"[[-2.86838263  1.39467509 -0.15026835 -0.12325636]
 [-5.09863474 -0.79623201  0.          0.        ]]","[-2.05054491  0.34690804 -0.34852344  1.25412785 -1.30306814 -1.06809872
  0.1458861  -0.50567156  0.10272574 -0.31256363  0.        ]",-0.0659776044747,[-0.76571524 -0.64932489],-1.34627,[ 0.46062982  0.11487392],[ 0.45727653 -0.11138349]
20,"[[-2.95118584  1.37447868 -0.15026835 -0.12325636]
 [-3.18805297 -1.22197856  0.          0.        ]]","[-2.0803      0.37270437 -0.23098768  1.24442786 -1.30306715 -1.06809807
  0.26242605 -0.58264594 -0.02880726 -0.21671742  0.        ]",-0.0517358826618,[-0.76571524 -0.64932489],-1.3147,[ 0.4651072   0.15699044],[ 0.04605909  0.69574389]
