timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.03774798  0.02247321 -0.11551291 -0.06041401]
 [-0.00155832  0.00433408  0.          0.        ]]","[ 1.03783487  1.98363013  0.04486889 -0.84617053 -1.00608864 -0.52512039
  0.70586023 -0.39319744  2.2478362   0.54609163  0.        ]",-0.332860845005,[-0.26968843 -0.3613821 ],-2.32848,[-1.25584221  1.17305183],[-1.09189371  0.78626232]
1,"[[ -1.98552649e-03   5.38109786e-02  -1.15512912e-01  -6.04140050e-02]
 [ -3.95861385e+00   3.11905590e+00   0.00000000e+00   0.00000000e+00]]","[ 1.03883858  1.98202574 -0.01572094 -0.75266232 -1.00608715 -0.5251199
  0.51158354  0.08142405  2.2487934   0.5004173   0.        ]",-0.33197480844,[-0.26968843 -0.3613821 ],-2.32337,[-1.11950076  1.11218679],[-1.42462644  0.83213857]
2,"[[-0.12007546  0.1486466  -0.11551291 -0.06041401]
 [-7.83746702  6.35371401  0.          0.        ]]","[ 1.02865044  1.96921374 -0.19539774 -0.47102382 -1.00608566 -0.5251194
  0.3211464   0.57432129  2.24392227  0.36658182  0.        ]",-0.328818832477,[-0.26968843 -0.3613821 ],-2.2809,[-0.79418576  1.13566661],[-0.12394422  2.58885962]
3,"[[ -0.28020419   0.31418738  -0.11551291  -0.06041401]
 [ -8.17428352  10.18757732   0.           0.        ]]","[ 0.9836476   1.9185167  -0.43450306  0.00957916 -1.00608417 -0.52511891
  0.30460974  1.15852439  2.21870423  0.22575713  0.        ]",-0.323613783891,[-0.26968843 -0.3613821 ],-2.2143,[-0.53980589  1.10031998],[-1.3559427   0.27485897]
4,"[[ -0.48176416   0.52684754  -0.11551291  -0.06041401]
 [-11.96913599  11.0754251    0.           0.        ]]","[ 0.87776767  1.80269211 -0.71940628  0.58819702 -1.00608267 -0.52511842
  0.11829664  1.29381228  2.15935661  0.06280671  0.        ]",-0.314596395483,[-0.26968843 -0.3613821 ],-2.13865,[-0.15420483  1.22656965],[-0.31349794  1.26546166]
5,"[[ -0.73123213   0.78588363  -0.11551291  -0.06041401]
 [-12.97433196  14.81567748   0.           0.        ]]","[ 0.67706628  1.59199471 -1.03123358  1.19927899 -1.00608118 -0.52511792
  0.0689452   1.86374635  2.04716486 -0.11827338  0.        ]",-0.299784457813,[-0.26968843 -0.3613821 ],-1.99284,[ 0.10680299  1.14306247],[ 1.48172019  1.62002439]
6,"[[ -0.94846161   1.11896453  -0.11551291  -0.06041401]
 [ -8.76242442  18.48028165   0.           0.        ]]","[ 0.44864069  1.23090982 -1.25198476  1.77320898 -1.00607969 -0.52511743
  0.27573414  2.42214599  1.90866657 -0.13527255  0.        ]",-0.282218841596,[-0.26968843 -0.3613821 ],-1.85658,[ 0.20445547  0.94805187],[ 0.75551401  0.1499334 ]
7,"[[ -1.09197321   1.49084567  -0.11551291  -0.06041401]
 [ -5.59909501  18.70714814   0.           0.        ]]","[ 0.27571536  0.75407718 -1.36640337  2.06332578 -1.0060782  -0.52511694
  0.4310417   2.45670301  1.75688442  0.01930434  0.        ]",-0.263343695406,[-0.26968843 -0.3613821 ],-1.81616,[ 0.14903371  0.85821843],[-0.27721675  0.92459078]
8,"[[ -1.21384984   1.89800472  -0.11551291  -0.06041401]
 [ -6.58522927  21.99776809   0.           0.        ]]","[ 0.11818457  0.21774271 -1.44179383  1.914423   -1.0060767  -0.52511644
  0.38262575  2.95810233  1.54213199  0.22336572  0.        ]",-0.238469870632,[-0.26968843 -0.3613821 ],-1.71211,[ 0.10606115  0.70443839],[-1.23504823  0.66619349]
9,"[[ -1.38395783   2.3600573   -0.11551291  -0.06041401]
 [-10.4129864   24.20006839   0.           0.        ]]","[-0.11341517 -0.3014375  -1.5113847   1.19006431 -1.00607521 -0.52511595
  0.19469646  3.29365542  1.22704372  0.38236428  0.        ]",-0.20283752656,[-0.26968843 -0.3613821 ],-1.48599,[-0.04296793  0.67125881],[-1.25146796  0.32037697]
10,"[[ -1.62987028   2.85197597  -0.11551291  -0.06041401]
 [-14.1658743   24.98914832   0.           0.        ]]","[-0.45982522 -0.63361089 -1.53526513 -0.06048501 -1.00607372 -0.52511545
  0.01044299  3.41386103  0.84464037  0.48224523  0.        ]",-0.16049214356,[-0.26968843 -0.3613821 ],-1.19763,[-0.36454308  0.64262259],[-1.07450078  1.23961735]
11,"[[ -1.95010497   3.23098141  -0.11551291  -0.06041401]
 [-17.84566234   4.95007384   0.           0.        ]]","[-0.90026326 -0.68393883 -1.42950923 -1.17985056 -1.00607223 -0.52511496
 -0.17022154  0.36039506  0.53347229  0.57186725  0.        ]",-0.130434862033,[-0.26968843 -0.3613821 ],-1.02659,[-0.28744608  0.7250402 ],[-0.90200593 -0.28228933]
12,"[[ -2.33931131   3.20571124  -0.11551291  -0.06041401]
 [-21.06412232  -4.24545779   0.           0.        ]]","[-1.35987634 -0.68652793 -1.10924052 -1.10461271 -1.00607073 -0.52511447
 -0.32823645 -1.04077874  0.60512146  0.56386254  0.        ]",-0.137582850117,[-0.26968843 -0.3613821 ],-1.01727,[-0.22693841  0.80148578],[-0.38904907  1.87817765]
13,"[[ -2.77186516   3.12110535  -0.11551291  -0.06041401]
 [-22.18748348  -3.70249245   0.           0.        ]]","[-1.69575995 -0.68899326 -0.56383908 -0.85210236 -1.00606924 -0.52511397
 -0.38338929 -0.95804268  0.67444583  0.46396381  0.        ]",-0.140070490414,[-0.26968843 -0.3613821 ],-1.04213,[-0.18336946  0.83593917],[ 0.80790182 -0.10014914]
14,"[[ -3.17911376   3.04381306  -0.11551291  -0.06041401]
 [-18.54949221  -4.02567774   0.           0.        ]]","[-1.79038354 -0.68288856  0.04454156 -0.62175713 -1.00606775 -0.52511348
 -0.20477619 -1.00728676  0.66642081  0.3455558   0.        ]",-0.133988218949,[-0.26968843 -0.3613821 ],-1.05351,[-0.11557239  0.88295281],[ 0.59805666  0.47079916]
15,"[[ -3.52265997   2.98280258  -0.11551291  -0.06041401]
 [-15.81424986  -2.08185412   0.           0.        ]]","[-1.68986623 -0.67245686  0.55458252 -0.44109608 -1.00606626 -0.52511298
 -0.070485   -0.71109453  0.60702911  0.26840003  0.        ]",-0.124035696899,[-0.26968843 -0.3613821 ],-1.08985,[-0.14880274  0.90887821],[-1.03517684  0.7301403 ]
