timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.01106284 -0.03003794 -0.18033216  0.05920096]
 [-0.00348114  0.00315037  0.          0.        ]]","[ 1.00851361  1.81496123 -0.02898189 -1.1012728  -1.5710109   0.50683758
  0.64350773 -0.39038537  2.90392023 -0.80911815  0.        ]",-0.395581156233,[-0.38914019 -0.3940236 ],-2.96097,[ 1.58493066  2.46024752],[ 2.33600449  1.92843038]
1,"[[ 0.02854328  0.00973684 -0.18033216  0.05920096]
 [ 3.95093211  3.96114194  0.          0.        ]]","[ 1.00800623  1.81548583  0.03098451 -0.99162643 -1.57100798  0.50683724
  0.84059021  0.24084599  2.90371886 -0.68089829  0.        ]",-0.393679424525,[-0.38914019 -0.3940236 ],-2.98625,[ 1.13686359  2.01586461],[ 2.0605938   2.90286662]
2,"[[ 0.14645344  0.12788549 -0.18033216  0.05920096]
 [ 7.82720132  7.84079383  0.          0.        ]]","[ 0.99294288  1.80484757  0.20874106 -0.66685253 -1.57100506  0.5068369
  1.03377774  0.85958317  2.86097604 -0.30355627  0.        ]",-0.385434085196,[-0.38914019 -0.3940236 ],-2.91463,[ 0.7478351   1.63160992],[-0.02628779  0.50877482]
3,"[[ 0.30039519  0.30335693 -0.18033216  0.05920096]
 [ 7.5678766   9.70014598  0.          0.        ]]","[ 0.94310118  1.75573259  0.43582534 -0.19488979 -1.57100214  0.50683656
  1.02085219  1.15611656  2.70275542  0.17812627  0.        ]",-0.367876395464,[-0.38914019 -0.3940236 ],-2.8498,[ 0.72936189  1.56219447],[ 0.92761451  0.88319313]
4,"[[  0.48706201   0.53050591  -0.18033216   0.05920096]
 [ 11.08724088  13.00372592   0.           0.        ]]","[ 0.8385081   1.6355044   0.69647472  0.37647827 -1.57099923  0.50683622
  1.19625158  1.68297747  2.36590398  0.66688143  0.        ]",-0.336448043253,[-0.38914019 -0.3940236 ],-2.68051,[ 0.49973267  1.339571  ],[ 1.32781677  0.29510323]
5,"[[  0.7463097    0.79970422  -0.18033216   0.05920096]
 [ 14.82528085  13.91303171   0.           0.        ]]","[ 0.61982053  1.41855485  1.01582806  0.95869719 -1.57099631  0.50683588
  1.38254886  1.82799175  1.77479359  1.04560609  0.        ]",-0.282598866692,[-0.38914019 -0.3940236 ],-2.39581,[ 0.26114672  1.2499665 ],[ 0.41314089  1.76245988]
6,"[[  1.05628549   1.11491695  -0.18033216   0.05920096]
 [ 16.16814865  17.59592391   0.           0.        ]]","[ 0.26572243  1.08236847  1.30595172  1.45694815 -1.57099339  0.50683554
  1.44947335  2.41533976  1.02279568  1.04517665  0.        ]",-0.205162343696,[-0.38914019 -0.3940236 ],-1.89056,[ 0.05112456  0.80974686],[ 0.36285187  0.85325772]
7,"[[  1.39087699   1.49722433  -0.18033216   0.05920096]
 [ 17.28759992  20.62468949   0.           0.        ]]","[-0.19232548  0.60199942  1.47754846  1.73104497 -1.57099047  0.5068352
  1.50526276  2.89835901  0.38415709  0.52113753  0.        ]",-0.113470144582,[-0.38914019 -0.3940236 ],-1.38032,[-1.17440784 -0.27886501],[-2.29914344  0.3650301 ]
8,"[[  1.69353378   1.920119    -0.18033216   0.05920096]
 [ 12.99215269  21.66135779   0.           0.        ]]","[-0.63314428  0.05742273  1.49059713  1.5719919  -1.57098755  0.50683485
  1.29118134  3.06367133  0.20160987 -0.25465002  0.        ]",-0.0708243011363,[-0.38914019 -0.3940236 ],-1.00179,[-1.67929983 -0.83448267],[-1.18203097 -1.72992958]
9,"[[  1.91111801   2.3093133   -0.18033216   0.05920096]
 [  8.77976553  17.27272097   0.           0.        ]]","[-0.94229468 -0.37603399  1.41514117  1.02021807 -1.57098463  0.50683451
  1.0812402   2.36375996  0.41161567 -0.77947068  0.        ]",-0.113380379075,[-0.38914019 -0.3940236 ],-1.21935,[-1.53134811 -0.60839534],[-2.70186336 -0.683279  ]
10,"[[  2.04526392   2.62419024  -0.18033216   0.05920096]
 [  4.64830864  14.22513345   0.           0.        ]]","[-1.12231095 -0.63264546  1.33471677  0.34519052 -1.57098172  0.50683417
  0.87533295  1.87772511  0.70647624 -0.96397952  0.        ]",-0.152657469036,[-0.38914019 -0.3940236 ],-1.42385,[-1.14648819 -0.10847834],[-1.38957024 -1.4291956 ]
11,"[[ 2.09758704  2.86613814 -0.18033216  0.05920096]
 [ 0.59736407  9.98378628  0.          0.        ]]","[-1.18944137 -0.75471255  1.29669113 -0.26862215 -1.5709788   0.50683383
  0.67343862  1.20131295  0.93852436 -0.95544071  0.        ]",-0.176262145185,[-0.38914019 -0.3940236 ],-1.55515,[-0.63302606  0.4330599 ],[-0.41325013  1.09581191]
12,"[[ 2.09300032  3.06471903 -0.18033216  0.05920096]
 [-1.05080293  4.59020473  0.          0.        ]]","[-1.18363283 -0.80022133  1.30016732 -0.80674598 -1.57097588  0.50683349
  0.59129567  0.34114387  1.07836526 -0.89729561  0.        ]",-0.188888915054,[-0.38914019 -0.3940236 ],-1.5497,[-0.2678625   0.74444854],[-1.25227161  0.68298835]
13,"[[ 2.03246465  3.08192416 -0.18033216  0.05920096]
 [-4.98955952 -1.12881123  0.          0.        ]]","[-1.10559921 -0.80175793  1.3434549  -0.85406825 -1.57097296  0.50683315
  0.39499279 -0.57092533  1.12165584 -0.86929347  0.        ]",-0.192587688149,[-0.38914019 -0.3940236 ],-1.65079,[ 0.15651496  0.92259347],[ 1.40242983  2.71363615]
14,"[[ 1.97338922  3.05298682 -0.18033216  0.05920096]
 [-0.93149277 -1.42955384  0.          0.        ]]","[-1.02714462 -0.79894992  1.38091096 -0.77450988 -1.57097004  0.50683281
  0.59724135 -0.61888737  1.08852147 -0.87959133  0.        ]",-0.189326894097,[-0.38914019 -0.3940236 ],-1.57576,[ 0.08418614  0.8525551 ],[-0.59946046  0.99483757]
15,"[[ 1.93113111  3.02951326 -0.18033216  0.05920096]
 [-3.28646831 -0.90017084  0.          0.        ]]","[-0.96978105 -0.79586933  1.40472843 -0.71012021 -1.57096713  0.50683247
  0.47987194 -0.53446086  1.06254298 -0.8841458   0.        ]",-0.186657066524,[-0.38914019 -0.3940236 ],-1.56374,[ 0.21329296  0.86577868],[-0.42837905  0.36424468]
16,"[[ 1.84903742  3.01547563 -0.18033216  0.05920096]
 [-4.91746617 -0.51546124  0.          0.        ]]","[-0.85580502 -0.79368401  1.4437342  -0.6716927  -1.57096421  0.50683212
  0.39858473 -0.47310693  1.04082193 -0.87936646  0.        ]",-0.184102521569,[-0.38914019 -0.3940236 ],-1.57308,[ 0.36376071  0.86376011],[-0.41654237  0.81611016]
17,"[[ 1.7351179   3.00845935 -0.18033216  0.05920096]
 [-6.46931539 -0.22454689  0.          0.        ]]","[-0.69332852 -0.79249539  1.48157132 -0.65251077 -1.57096129  0.50683178
  0.32124222 -0.42671152  1.02278776 -0.86640647  0.        ]",-0.18163583911,[-0.38914019 -0.3940236 ],-1.59999,[ 0.55702531  0.85668075],[ 0.49968182  0.97066409]
18,"[[ 1.62686643  3.00559978 -0.18033216  0.05920096]
 [-4.36285354 -0.08421322  0.          0.        ]]","[-0.53602909 -0.79199221  1.49958629 -0.64469778 -1.57095837  0.50683144
  0.42622556 -0.40433079  1.01049719 -0.85136203  0.        ]",-0.179718330697,[-0.38914019 -0.3940236 ],-1.60547,[ 0.59833759  0.78728068],[ 0.5787081   0.93331916]
19,"[[ 1.56346504  3.00448745 -0.18033216  0.05920096]
 [-1.98520907 -0.03433881  0.          0.        ]]","[-0.44333647 -0.7917932   1.50192259 -0.64165918 -1.57095545  0.5068311
  0.54472427 -0.39637655  1.00449503 -0.84177211  0.        ]",-0.178698694157,[-0.38914019 -0.3940236 ],-1.57637,[ 0.55942088  0.70874631],[ 0.77205984 -0.13074215]
20,"[[ 1.5548249   2.99861474 -0.18033216  0.05920096]
 [ 1.11087687 -0.5512103   0.          0.        ]]","[-0.4306994  -0.7907188   1.50176754 -0.62562627 -1.57095254  0.50683076
  0.69902917 -0.47880722  0.99847752 -0.83943617  0.        ]",-0.177951715221,[-0.38914019 -0.3940236 ],-1.60274,[ 0.42753839  0.63369304],[ 0.76787117  0.69497678]
21,"[[ 1.60732603  3.00341797 -0.18033216  0.05920096]
 [ 4.12914199  0.19658498  0.          0.        ]]","[-0.50747815 -0.79159962  1.50094787 -0.63873758 -1.57094962  0.50683042
  0.84945537 -0.3595481   1.00690708 -0.84825726  0.        ]",-0.17920818548,[-0.38914019 -0.3940236 ],-1.57142,[ 0.14543919  0.54375172],[-0.28500862  0.22542997]
22,"[[ 1.67776666  3.00419149 -0.18033216  0.05920096]
 [ 2.91895766 -0.04580984  0.          0.        ]]","[-0.61022299 -0.79173809  1.49330041 -0.64084946 -1.5709467   0.50683008
  0.78914043 -0.39820516  1.01369701 -0.85859182  0.        ]",-0.180344285588,[-0.38914019 -0.3940236 ],-1.60316,[ 0.14329743  0.61036527],[ 0.37571095  1.18821433]
23,"[[  1.75049112e+00   3.00380479e+00  -1.80332160e-01   5.92009644e-02]
 [  4.34872287e+00  -3.59025250e-03   0.00000000e+00   0.00000000e+00]]","[-0.71548056 -0.79166793  1.4775715  -0.63979292 -1.57094378  0.50682974
  0.86039757 -0.3914717   1.01997686 -0.86862327  0.        ]",-0.181415267154,[-0.38914019 -0.3940236 ],-1.59174,[-0.05748571  0.58008331],[ 0.87121425  0.55231116]
