timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[ 0.02125236 -0.04718392  0.15346141 -0.05742644]
 [-0.00095701 -0.00129803  0.          0.        ]]","[ 1.05976745  1.39368695  0.04357268 -0.53526418  1.39234554 -0.50103879
  0.30901545 -0.22831357  0.06192805  0.38947152  0.        ]",-0.0800293584104,[-0.04046215 -0.76383991],-0.688651,[-0.18348831  0.44834083],[ 0.0252645  -0.12345718]
1,"[[ 0.01963923 -0.07755471  0.15346141 -0.05742644]
 [-0.15983169 -3.02570162  0.          0.        ]]","[ 1.05979537  1.3913477   0.0410969  -0.59519956  1.39231314 -0.50103382
  0.29490366 -0.64406483  0.0609892   0.36368283  0.        ]",-0.0773643224056,[ 0.12216127  0.60211892],-0.747215,[-0.18582775  0.44674763],[ 0.0252645  -0.12345718]
2,"[[ 0.02131343 -0.11354873  0.15346141 -0.05742644]
 [ 0.3256401  -0.58184427  0.          0.        ]]","[ 1.05973001  1.38713072  0.04366575 -0.66604504  1.39228074 -0.50102886
  0.33801448 -0.30810861  0.05912082  0.33841835  0.        ]",-0.0747274225601,[ 0.11322282  1.42570229],-0.769978,[-0.18432987  0.44719717],[ 0.0252645  -0.12345718]
3,"[[ 0.03224005 -0.08534391  0.15346141 -0.05742644]
 [ 0.76555989  3.38909243  0.          0.        ]]","[ 1.05930643  1.39051094  0.06043052 -0.61053785  1.39224834 -0.50102389
  0.37707976  0.23777226  0.06096544  0.37619762  0.        ]",-0.0785955407083,[ 0.58373955  0.13680554],-0.758708,[-0.18125109  0.44903126],[ 0.0252645  -0.12345718]
4,"[[ 0.07056634 -0.01280922  0.15346141 -0.05742644]
 [ 3.05943272  3.86280058  0.          0.        ]]","[ 1.05655746  1.39481392  0.11917609 -0.46729181  1.39221595 -0.50101893
  0.5807908   0.30289057  0.05949924  0.48857668  0.        ]",-0.0903552763449,[-1.14942845 -1.34170672],-0.664419,[-0.18194163  0.44830781],[ 0.0252645  -0.12345718]
5,"[[ 0.09147309  0.02396733  0.15346141 -0.05742644]
 [-0.95539593 -0.17170522  0.          0.        ]]","[ 1.05419297  1.39453137  0.15115946 -0.39456316  1.39218356 -0.50101397
  0.22423303 -0.25173712  0.05481782  0.54759816  0.        ]",-0.0966759933079,[-0.27540134 -0.94202413],-0.737382,[-0.18474892  0.44735971],[ 0.0252645  -0.12345718]
6,"[[ 0.06163849 -0.01685308  0.15346141 -0.05742644]
 [-2.02450914 -3.89791805  0.          0.        ]]","[ 1.05734008  1.39467579  0.10549999 -0.47528049  1.39215117 -0.501009
  0.12928361 -0.76397962  0.06035707  0.47234977  0.        ]",-0.0886390490346,[-1.1392003   0.39949047],-0.720556,[-0.18670259  0.4464547 ],[ 0.0252645  -0.12345718]
7,"[[-0.01814697 -0.07815096  0.15346141 -0.05742644]
 [-5.94099604 -2.23740767  0.          0.        ]]","[ 1.05972797  1.3910969  -0.01690565 -0.59634425  1.39211878 -0.50100404
 -0.2185421  -0.53569877  0.0588868   0.30761336  0.        ]",-0.0718738076974,[ 0.79712544 -0.43173862],-0.717548,[-0.18339169  0.44971707],[ 0.0252645  -0.12345718]
8,"[[-0.10414317 -0.13961936  0.15346141 -0.05742644]
 [-2.66952024 -3.90387485  0.          0.        ]]","[ 1.05242373  1.382926   -0.14861865 -0.71716044  1.3920864  -0.50099908
  0.07200289 -0.76478476  0.03759863  0.13527988  0.        ]",-0.0565809437292,[-1.82433718 -0.05466883],-0.57315,[-0.18369068  0.44947183],[ 0.0252645  -0.12345718]
9,"[[-0.19669435 -0.21907802  0.15346141 -0.05742644]
 [-6.57261292 -4.04153355  0.          0.        ]]","[ 1.03317667  1.36562596 -0.28902616 -0.87173004  1.39205401 -0.50099411
 -0.27463808 -0.78369927 -0.01128499 -0.05433787  0.        ]",-0.0457104868942,[ 0.03339978  1.24617434],-0.736237,[-0.18171798  0.4513132 ],[ 0.0252645  -0.12345718]
10,"[[ -3.25532509e-01  -2.59378616e-01   1.53461411e-01  -5.74264413e-02]
 [ -6.31205284e+00  -1.98780675e-03   0.00000000e+00   0.00000000e+00]]","[ 0.98705927  1.35395927 -0.47995124 -0.94914212  1.39202163 -0.50098915
 -0.25149481 -0.22836211 -0.09101943 -0.25607586  0.        ]",-0.0483152615306,[-1.3623506   1.47614038],-0.719683,[-0.17610656  0.45533019],[ 0.0252645  -0.12345718]
11,"[[ -0.49022692  -0.21967481   0.15346141  -0.05742644]
 [-10.14461052   3.95917232   0.           0.        ]]","[ 0.89653509  1.36540628 -0.71174742 -0.87285549  1.39198926 -0.50098419
 -0.59187242  0.31619845 -0.1874931  -0.43893086  0.        ]",-0.0639878627785,[-0.80020367  0.83165784],-0.771074,[-0.16903716  0.46160665],[ 0.0252645  -0.12345718]
12,"[[ -0.72287835  -0.10822539   0.15346141  -0.05742644]
 [-13.11064961   7.17504808   0.           0.        ]]","[ 0.71298974  1.38752971 -1.00448767 -0.6555051   1.39195688 -0.50097923
 -0.8552872   0.75829695 -0.33413581 -0.63985705  0.        ]",-0.0900854437294,[-0.67950262  0.28548911],-0.822414,[-0.16130657  0.46889043],[ 0.0252645  -0.12345718]
