timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.02306931 -0.01906116  0.07435175 -0.03384772]
 [ 0.00299917  0.00168163  0.          0.        ]]","[ 1.03923755  1.25757464  0.00843432 -1.55381746  0.6428966  -0.2960072
  0.34921776 -0.33804982  0.90684832  0.24742337  0.        ]",-0.138169476443,[-1.00369155 -0.88731652],-3.03639,[-0.77517807  2.06511545],[-1.47522734  2.46944238]
1,"[[-0.06271587  0.02071542  0.07435175 -0.03384772]
 [-3.95447314  3.96277038  0.          0.        ]]","[ 1.03659778  1.25752903 -0.04902294 -1.44795202  0.64289644 -0.29600715
  0.05839263  0.44623519  0.90497251  0.18791788  0.        ]",-0.137288804365,[-1.00369155 -0.88731652],-2.97465,[-0.35972959  1.85623205],[-0.70524448  1.75705542]
2,"[[-0.16902727  0.13892202  0.07435175 -0.03384772]
 [-6.66763275  7.84494297  0.          0.        ]]","[ 1.01752275  1.2446298  -0.20213902 -1.13451037  0.64289628 -0.29600709
 -0.14099095  1.21489467  0.8918848   0.04841139  0.        ]",-0.134872594562,[-1.00369155 -0.88731652],-2.90629,[ 0.04693092  1.53532422],[ 0.39370871  1.25136683]
3,"[[ -0.28544495   0.33398358   0.07435175  -0.03384772]
 [ -4.97972943  11.64853983   0.           0.        ]]","[ 0.97682338  1.18215731 -0.36658779 -0.63056938  0.64289612 -0.29600703
 -0.01695095  1.96799515  0.86195784  0.00780953  0.        ]",-0.131933575557,[-1.00369155 -0.88731652],-2.89038,[-0.36421329  0.54376954],[-0.24483825  0.86835678]
4,"[[ -0.39378077   0.5991412    0.07435175  -0.03384772]
 [ -5.85092775  14.85651753   0.           0.        ]]","[  9.20816351e-01   1.01930947e+00  -5.14698087e-01  -2.08714462e-03
   6.42895958e-01  -2.96006976e-01  -8.09732365e-02   2.60316242e+00
   7.97826407e-01   1.11692193e-01   0.00000000e+00]",-0.126953417406,[-1.00369155 -0.88731652],-2.80419,[-0.10305316 -0.36678317],[-0.01074604 -0.29268591]
5,"[[ -0.51005863   0.88169149   0.07435175  -0.03384772]
 [ -5.77712022  13.40335062   0.           0.        ]]","[ 0.84201976  0.75917003 -0.66635917  0.55122364  0.6428958  -0.29600692
 -0.07554928  2.31543705  0.68400875  0.21819761  0.        ]",-0.118080964639,[-1.00369155 -0.88731652],-2.74416,[-0.0610114  -0.91177285],[ 0.07801646 -0.95877919]
6,"[[-0.62134487  1.10900346  0.07435175 -0.03384772]
 [-5.3529647   9.34138734  0.          0.        ]]","[ 0.74945046  0.49859392 -0.80257774  0.87977742  0.64289564 -0.29600686
 -0.04437908  1.51117998  0.55908187  0.25148967  0.        ]",-0.10762260759,[-1.00369155 -0.88731652],-2.6897,[-0.14713398 -1.03628242],[ 0.30635815 -0.7990358 ]
7,"[[-0.71517074  1.26222731  0.07435175 -0.03384772]
 [-4.03402225  5.9921748   0.          0.        ]]","[ 0.65921726  0.30434103 -0.90937144  1.0328597   0.64289548 -0.29600681
  0.05254692  0.84804613  0.45889962  0.22607533  0.        ]",-0.098449890249,[-1.00369155 -0.88731652],-2.62977,[-0.20805576 -0.76960695],[-0.10276049 -0.83335342]
8,"[[-0.79912304  1.34777323  0.07435175 -0.03384772]
 [-4.36013856  2.5738066   0.          0.        ]]","[ 0.5697127   0.19134726 -0.99785963  1.09265113  0.64289532 -0.29600675
  0.02858138  0.17121986  0.39402256  0.13633715  0.        ]",-0.0913513094564,[-1.00369155 -0.88731652],-2.52473,[ 0.47167915  0.02633807],[ 0.92723836 -0.44888203]
9,"[[-0.84864141  1.38089638  0.07435175 -0.03384772]
 [-0.60419226  0.74462471  0.          0.        ]]","[ 0.51330073  0.14695554 -1.04665714  1.11072299  0.64289516 -0.29600669
  0.30459717 -0.19095248  0.36405103  0.06221785  0.        ]",-0.0877590584268,[-1.00369155 -0.88731652],-2.51998,[-0.15656932  0.17679259],[-0.1045801  -0.28698865]
10,"[[-0.86475518  1.38424035  0.07435175 -0.03384772]
 [-1.00584668 -0.4063919   0.          0.        ]]","[ 0.49439417  0.14245734 -1.06196618  1.112388    0.642895   -0.29600664
  0.27508045 -0.41885017  0.3583776   0.02801084  0.        ]",-0.0869027157594,[-1.00369155 -0.88731652],-2.57261,[ 0.1655179   0.56091064],[ 0.52633766  1.1062497 ]
11,"[[-0.86378271  1.41591661  0.07435175 -0.03384772]
 [ 1.0961183   3.56079938  0.          0.        ]]","[ 0.49554253  0.09971395 -1.06104994  1.1267106   0.64289484 -0.29600658
  0.42954898  0.36664164  0.3388956   0.0754874   0.        ]",-0.0856760112341,[-1.00369155 -0.88731652],-2.51698,[-0.87842256 -0.868765  ],[-1.0450993 -0.9088334]
12,"[[-0.88177563  1.4503273   0.07435175 -0.03384772]
 [-2.88219036 -0.10751737  0.          0.        ]]","[ 0.47413971  0.053042   -1.0778249   1.13927925  0.64289468 -0.29600652
  0.13719208 -0.35967403  0.31297423  0.0812245   0.        ]",-0.083447659546,[-1.00369155 -0.88731652],-2.55996,[ 0.56777757  0.47478154],[ 0.10354459  1.00254967]
13,"[[-0.93474391  1.4879249   0.07435175 -0.03384772]
 [-2.41618369  3.85407763  0.          0.        ]]","[ 0.40930483  0.00182678 -1.12508425  1.149435    0.64289452 -0.29600647
  0.17143782  0.42470995  0.27669206  0.01039681  0.        ]",-0.0794386995842,[-1.00369155 -0.88731652],-2.434,[ 0.26663765 -0.8380394 ],[-0.0051496  -0.48091486]
14,"[[-0.98278891  1.54513488  0.07435175 -0.03384772]
 [-2.38841492  1.87352042  0.          0.        ]]","[ 0.3482536  -0.07638743 -1.16512312  1.15769267  0.64289436 -0.29600641
  0.17347846  0.03256544  0.22720159 -0.01829563  0.        ]",-0.0747587083823,[-1.00369155 -0.88731652],-2.34269,[ 0.56827492 -0.36273602],[ 1.24799682 -1.01860391]
15,"[[-0.99036863  1.54249813  0.07435175 -0.03384772]
 [ 1.61709915 -2.12386852  0.          0.        ]]","[ 0.33843671 -0.07277811 -1.17118724  1.15750288  0.6428942  -0.29600635
  0.46783465 -0.75890577  0.22677113 -0.03901464  0.        ]",-0.0745617963281,[-1.00369155 -0.88731652],-2.48963,[-0.16632101  0.45845956],[ 0.01701616  0.93577925]
