timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.00621025  0.03825534 -0.07353975 -0.13026432]
 [-0.0036318  -0.00180106  0.          0.        ]]","[ 1.07221241  2.05500223 -0.00425316 -0.74383768 -0.63767104 -1.12915402
  0.7280508  -0.39259441  1.87922316  1.1175876   0.        ]",-0.313201685616,[-0.19945179 -0.35502216],-2.24412,[-2.16564846  1.02192414],[-2.01320151  0.72716203]
1,"[[-0.04598391  0.06712369 -0.07353975 -0.13026432]
 [-3.96055665  2.87902855  0.          0.        ]]","[ 1.07075745  2.05293787 -0.06453739 -0.65427864 -0.63767023 -1.12915169
  0.52840994  0.0360554   1.87866756  1.07117603  0.        ]",-0.310972109214,[-0.19945179 -0.35502216],-2.2166,[-2.01366901  0.95978755],[-1.64563832  0.43557371]
2,"[[-0.16410622  0.14145176 -0.07353975 -0.13026432]
 [-7.83876563  4.54820437  0.          0.        ]]","[ 1.05342643  2.04247382 -0.24255537 -0.42466924 -0.63766941 -1.12914935
  0.33274072  0.2844185   1.86919096  0.92262843  0.        ]",-0.303376644425,[-0.19945179 -0.35502216],-2.1364,[-1.79078341  0.97512209],[ 0.25019974  1.03666364]
3,"[[-0.30941063  0.27123539 -0.07353975 -0.13026432]
 [-6.69547446  8.41726358  0.          0.        ]]","[ 1.00575357  2.00655416 -0.45654563 -0.03029794 -0.6376686  -1.12914702
  0.3904233   0.8601105   1.84280694  0.78065123  0.        ]",-0.294655055939,[-0.19945179 -0.35502216],-2.15672,[-1.68078279  0.85373497],[-2.32814852  1.93123598]
4,"[[ -0.48169806   0.47765002  -0.07353975  -0.13026432]
 [-10.52056513  12.21151086   0.           0.        ]]","[ 0.91292917  1.90469673 -0.69731457  0.56548274 -0.63766778 -1.12914469
  0.19743392  1.4246685   1.79283163  0.67189659  0.        ]",-0.284679236962,[-0.19945179 -0.35502216],-2.06884,[-1.40243614  0.78564078],[-1.01647531  0.72556143]
5,"[[ -0.72972718   0.74828962  -0.07353975  -0.13026432]
 [-14.26995157  14.84358754   0.           0.        ]]","[ 0.71573851  1.6949136  -1.00570121  1.25111178 -0.63766697 -1.12914235
  0.0082641   1.81629874  1.68523931  0.51173933  0.        ]",-0.266275049103,[-0.19945179 -0.35502216],-1.98222,[-0.96742564  0.80442035],[-1.78372541  0.63007293]
6,"[[ -1.05200514   1.06724797  -0.07353975  -0.13026432]
 [-17.94575193  17.04476992   0.           0.        ]]","[ 0.36641071  1.35661999 -1.31161673  1.85843636 -0.63766615 -1.12914002
 -0.17719304  2.14380998  1.49493194  0.32745002  0.        ]",-0.237434098484,[-0.19945179 -0.35502216],-1.75427,[-0.52016306  0.76755053],[-0.26475068  0.29997408]
7,"[[ -1.41788414   1.41666344  -0.07353975  -0.13026432]
 [-18.63988777  17.89389311   0.           0.        ]]","[-0.11449732  0.91197533 -1.49343611  2.20721306 -0.63766534 -1.12913769
 -0.21221452  2.27014108  1.23296671  0.2036049   0.        ]",-0.201220419433,[-0.19945179 -0.35502216],-1.50927,[-0.3373175   0.71392655],[-0.11899779 -0.45939773]
8,"[[ -1.79171733   1.75272108  -0.07353975  -0.13026432]
 [-18.74311244  15.71911624   0.           0.        ]]","[-0.63450837  0.45998914 -1.4742724   2.19276232 -0.63766452 -1.12913535
 -0.21742237  1.94654172  0.94896718  0.17767963  0.        ]",-0.164022042,[-0.19945179 -0.35502216],-1.27185,[-0.38598761  0.68266118],[-0.11627307  2.00715303]
9,"[[ -2.16749384   2.10369429  -0.07353975  -0.13026432]
 [-18.83416994  19.36607792   0.           0.        ]]","[-1.11439524  0.01791937 -1.24909861  1.81324496 -0.63766371 -1.12913302
 -0.22201635  2.48916529  0.68640021  0.286443    0.        ]",-0.133429059054,[-0.19945179 -0.35502216],-1.0763,[-0.33382502  0.63239753],[ 0.44999098  0.54153024]
