timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.04153759  0.07337023  0.07698292  0.0280163 ]
 [ 0.0028331   0.0039656   0.          0.        ]]","[ 1.02111257  1.91885386  0.04463607 -0.7455706   0.6726591   0.24264436
  0.6838902  -0.39397471  0.72668828 -0.24941236  0.        ]",-0.132683347032,[-0.29755279 -0.37085754],-1.16491,[-0.1084673  1.5464772],[-0.47968722  0.88176349]
1,"[[ 0.02254104  0.10848671  0.07698292  0.0280163 ]
 [-1.89616054  3.49604114  0.          0.        ]]","[ 1.02198283  1.91461768  0.01569729 -0.6447359   0.67265848  0.2426442
  0.59133223  0.14887466  0.72541611 -0.25075052  0.        ]",-0.132539204323,[-0.29755279 -0.37085754],-1.0927,[-0.05229466  1.26033032],[ 1.14954758  0.3703199 ]
2,"[[ 0.02467945  0.19240957  0.07698292  0.0280163 ]
 [ 2.09671831  4.89160092  0.          0.        ]]","[ 1.0219092   1.89792798  0.01895567 -0.40554944  0.67265786  0.24264404
  0.78594551  0.36581682  0.71206836 -0.15885681  0.        ]",-0.130418606985,[-0.29755279 -0.37085754],-1.16209,[-0.74782521  0.7974546 ],[-0.18505017  1.13860537]
3,"[[ 0.05883868  0.32900071  0.07698292  0.0280163 ]
 [ 1.32180999  8.75463657  0.          0.        ]]","[ 1.01986549  1.85124527  0.07097241 -0.02529625  0.67265725  0.24264388
  0.7481755   0.96633223  0.66552826  0.0467518   0.        ]",-0.126184857373,[-0.29755279 -0.37085754],-1.0867,[-1.01073968  0.17111862],[-1.56801095  0.05950541]
4,"[[ 0.04532176  0.50473333  0.07698292  0.0280163 ]
 [-2.66027548  8.81839585  0.          0.        ]]","[ 1.02087199  1.75695576  0.05039829  0.43743483  0.67265663  0.24264371
  0.55408694  0.97624253  0.6006664   0.18708582  0.        ]",-0.121545507918,[-0.29755279 -0.37085754],-0.948169,[-0.54823738  0.24949302],[ 0.27776409 -0.21546475]
5,"[[  3.67399356e-03   6.70785392e-01   7.69829234e-02   2.80163040e-02]
 [ -1.50832807e+00   7.79024344e+00   0.00000000e+00   0.00000000e+00]]","[ 1.02233175  1.63492716 -0.0130567   0.83543371  0.67265602  0.24264355
  0.61023271  0.81641332  0.53767406  0.25481742  0.        ]",-0.116406846095,[-0.29755279 -0.37085754],-0.977704,[-0.63088572  0.19887699],[-0.23099263  0.31678339]
6,"[[-0.03536504  0.8376308   0.07698292  0.0280163 ]
 [-2.39262925  8.89062366  0.          0.        ]]","[ 1.02144452  1.48352591 -0.07254791  1.18565506  0.6726554   0.24264339
  0.56713109  0.98746844  0.46037716  0.31737535  0.        ]",-0.110191660536,[-0.29755279 -0.37085754],-0.925274,[-0.50968641 -0.09888008],[-0.63382905 -0.81716439]
7,"[[-0.10789285  0.98122032  0.07698292  0.0280163 ]
 [-4.85203372  5.47967198  0.          0.        ]]","[ 1.01401037  1.333309   -0.18278563  1.43973574  0.67265478  0.24264323
  0.44725844  0.4572287   0.40897849  0.29808094  0.        ]",-0.10362273715,[-0.29755279 -0.37085754],-0.856381,[-0.0373758   0.35390383],[ 0.13513547 -0.04567602]
8,"[[-0.19860568  1.08790807  0.07698292  0.0280163 ]
 [-4.22134289  5.1900733   0.          0.        ]]","[ 0.99418263  1.2116809  -0.31938097  1.59682714  0.67265417  0.24264306
  0.4779982   0.41220967  0.38674199  0.22241737  0.        ]",-0.0978899601837,[-0.29755279 -0.37085754],-0.754953,[ 0.09488665  0.24758418],[ 0.7144406  -0.73878905]
9,"[[-0.25382345  1.16131986  0.07698292  0.0280163 ]
 [-1.31011637  2.16122082  0.          0.        ]]","[ 0.97644513  1.12383257 -0.40138797  1.68814831  0.67265355  0.2426429
  0.61989208 -0.05863206  0.36396655  0.18255032  0.        ]",-0.0937499564591,[-0.29755279 -0.37085754],-0.831894,[-0.10306816  0.48453298],[-1.42706899  0.0486485 ]
