timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.03971214  0.09501361  0.0818213   0.102955  ]
 [-0.0038016   0.00196611  0.          0.        ]]","[ 1.02523169  1.35007498 -0.01290448 -1.12630292  0.71083592  0.88212788
  0.41766452 -0.35299197  0.76159181 -1.50445775  0.        ]",-0.162899526386,[-0.84288079 -0.74784315],-2.75872,[ 2.97056746  2.52860451],[ 2.95177695  1.67149661]
1,"[[ -1.12190471e-04   1.34764972e-01   8.18212972e-02   1.02955000e-01]
 [  3.95064122e+00   3.95998317e+00   0.00000000e+00   0.00000000e+00]]","[ 1.02646219  1.34406868  0.04475173 -1.02317862  0.71083566  0.8821275
  0.67338844  0.38505138  0.75386818 -1.33439607  0.        ]",-0.154776129175,[-0.84288079 -0.74784315],-2.48189,[ 1.20530868  0.7579729 ],[ 0.52190769  0.59509118]
2,"[[ 0.09882319  0.23681186  0.0818213   0.102955  ]
 [ 5.93630702  6.23711613  0.          0.        ]]","[ 1.0188437   1.31923522  0.18860219 -0.76137181  0.7108354   0.88212711
  0.8017963   0.80966353  0.69575617 -0.91271825  0.        ]",-0.134195575909,[-0.84288079 -0.74784315],-2.20993,[-0.12894511 -0.25061071],[ 0.16775025 -0.19545778]
3,"[[ 0.22303414  0.3525476   0.0818213   0.102955  ]
 [ 6.48297218  5.33944604  0.          0.        ]]","[ 0.98778735  1.27495877  0.36704477 -0.47230534  0.71083514  0.88212673
  0.83714746  0.64227653  0.5556264  -0.42973729  0.        ]",-0.109993698256,[-0.84288079 -0.74784315],-1.99329,[ -9.42170680e-01   2.98917294e-05],[-0.75519057 -0.26267047]
4,"[[ 0.32143769  0.44785174  0.0818213   0.102955  ]
 [ 3.36773422  4.19478217  0.          0.        ]]","[ 0.94649079  1.22604078  0.50502131 -0.24316192  0.71083488  0.88212635
  0.63569236  0.42883315  0.39152051 -0.07833298  0.        ]",-0.0922241509692,[-0.84288079 -0.74784315],-1.91539,[-0.64585114  0.60427278],[-1.34863482  0.60702852]
5,"[[ 0.34842396  0.55504469  0.0818213   0.102955  ]
 [-0.65571946  6.51676485  0.          0.        ]]","[ 0.93264067  1.15816325  0.54213765  0.00220177  0.71083462  0.88212597
  0.37550521  0.86180849  0.26937609  0.08891842  0.        ]",-0.0821520551945,[-0.84288079 -0.74784315],-1.82552,[ 0.13796149  0.38611817],[ 0.73296462  0.67450123]
6,"[[ 0.36452625  0.71087171  0.0818213   0.102955  ]
 [ 2.25632733  9.0574809   0.          0.        ]]","[ 0.92386659  1.03680292  0.56411356  0.32999353  0.71083436  0.88212559
  0.56382011  1.33557011  0.10067164  0.2487143   0.        ]",-0.0703702729419,[-0.84288079 -0.74784315],-1.75686,[-0.92423934 -0.68491471],[-0.50141171 -0.22531867]
7,"[[ 0.38930787  0.88127732  0.0818213   0.102955  ]
 [ 0.22854307  7.98664046  0.          0.        ]]","[ 0.90962526  0.87650611  0.59766985  0.64092516  0.7108341   0.88212521
  0.43268802  1.13589192 -0.11278088  0.39148292  0.        ]",-0.0589472839523,[-0.84288079 -0.74784315],-1.80619,[-0.56069911 -0.67961359],[-0.66076413 -0.83777969]
8,"[[ 0.36761461  1.0061484   0.0818213   0.102955  ]
 [-2.38922572  4.51203134  0.          0.        ]]","[ 0.92213971  0.7433318   0.56831291  0.83215992  0.71083384  0.88212483
  0.26340306  0.48798814 -0.21802202  0.40192431  0.        ]",-0.0525372895487,[-0.84288079 -0.74784315],-1.77904,[ 0.11127019 -0.08003908],[ 0.42501378 -0.27351633]
9,"[[ 0.33718033  1.08462151  0.0818213   0.102955  ]
 [-0.65995143  3.33919785  0.          0.        ]]","[ 0.93853985  0.65388211  0.52671504  0.93492529  0.71083358  0.88212445
  0.37523104  0.26929204 -0.26086798  0.375704    0.        ]",-0.0484535526873,[-0.84288079 -0.74784315],-1.73419,[-0.34771195 -0.17806751],[ 0.3217111  -1.08581904]
10,"[[ 0.33689525  1.11101084  0.0818213   0.102955  ]
 [ 0.62714729 -0.68684495  0.          0.        ]]","[ 0.93868662  0.62292171  0.52632306  0.96631923  0.71083332  0.88212407
  0.45846456 -0.48143652 -0.29015226  0.38058214  0.        ]",-0.0471199839462,[-0.84288079 -0.74784315],-1.80092,[-0.75625706  0.46262687],[-0.78962632 -0.12718248]
11,"[[ 0.31796693  1.09236614  0.0818213   0.102955  ]
 [-2.50952488 -1.1759999   0.          0.        ]]","[ 0.948191    0.64483912  0.50022151  0.94430559  0.71083306  0.88212368
  0.25562323 -0.57264817 -0.24164672  0.34864443  0.        ]",-0.0480238427631,[-0.84288079 -0.74784315],-1.77318,[ 0.22352618  0.93221581],[ 0.12509293  0.64953765]
12,"[[ 0.27323371  1.09488277  0.0818213   0.102955  ]
 [-1.9656123   1.41901654  0.          0.        ]]","[ 0.96853573  0.64189264  0.43790481  0.94732368  0.7108328   0.8821233
  0.29079672 -0.08876009 -0.18101704  0.27976991  0.        ]",-0.0484801012548,[-0.84288079 -0.74784315],-1.70736,[ 0.17879562  0.35184398],[ 0.16412299  0.03508287]
