timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.06885116 -0.0327588   0.09160686 -0.03695216]
 [-0.00262283 -0.00266273  0.          0.        ]]","[ 1.03423139  1.26667042  0.14280156 -1.5781488   0.79262999 -0.32253759
  0.35569554 -0.3404262   0.70822494  0.55433108  0.        ]",-0.127392757325,[-0.98224354 -0.87613463],-2.88896,[-1.31263256  1.78666699],[-1.17522016  1.0958272 ]
1,"[[ 0.02909328  0.00693176  0.09160686 -0.03695216]
 [-3.9599838   3.95851215  0.          0.        ]]","[ 1.03725566  1.26736849  0.08517466 -1.47274732  0.79262976 -0.32253752
  0.06904964  0.43895739  0.71036807  0.4950865   0.        ]",-0.126137286547,[-0.98224354 -0.87613463],-2.86238,[-0.88077122  1.60678482],[-0.74577881  1.12302349]
2,"[[-0.07893606  0.12505469  0.09160686 -0.03695216]
 [-6.83338187  7.84083303  0.          0.        ]]","[ 1.03307347  1.25675478 -0.07148139 -1.15988261  0.79262952 -0.32253746
 -0.13908093  1.20282568  0.70690821  0.35078     0.        ]",-0.122805430131,[-0.98224354 -0.87613463],-2.83241,[-0.5432021   1.36959064],[-1.07665607  1.2544879 ]
3,"[[ -0.25395363   0.3200559    0.09160686  -0.03695216]
 [-10.65567101  11.64657293   0.           0.        ]]","[ 0.98806444  1.19817103 -0.32165123 -0.65554162  0.79262929 -0.32253739
 -0.41594309  1.951625    0.67369701  0.1266698   0.        ]",-0.116521454224,[-0.98224354 -0.87613463],-2.74295,[ 0.6781143   0.80447197],[ 0.78309116  1.31822676]
4,"[[ -0.43388508   0.59038788   0.09160686  -0.03695216]
 [ -7.34840792  15.3742242    0.           0.        ]]","[ 0.89389948  1.03663437 -0.56715907 -0.01263156  0.79262905 -0.32253733
 -0.17638597  2.68505725  0.59489351  0.02173223  0.        ]",-0.108454446786,[-0.98224354 -0.87613463],-2.55567,[ 0.44050056 -0.7849288 ],[ 0.22187801 -0.84005982]
5,"[[ -0.57057505   0.86143985   0.09160686  -0.03695216]
 [ -6.32402489  11.74308202   0.           0.        ]]","[ 0.79171274  0.79209442 -0.74090204  0.52413123  0.79262882 -0.32253726
 -0.10218616  1.97060875  0.48651886  0.05799965  0.        ]",-0.098996967201,[-0.98224354 -0.87613463],-2.45065,[ 0.31836647 -1.23163283],[ 0.53107083 -1.67321031]
6,"[[-0.67470577  1.0542332   0.09160686 -0.03695216]
 [-4.09646557  7.55025327  0.          0.        ]]","[ 0.69737326  0.57744832 -0.86360982  0.81825299  0.79262858 -0.3225372
  0.0591641   1.14564709  0.38445765  0.06919249  0.        ]",-0.0899538010507,[-0.98224354 -0.87613463],-2.44659,[ 0.08222125 -0.98656356],[ 0.10312829 -0.55502338]
7,"[[-0.75172167  1.18168669  0.09160686 -0.03695216]
 [-3.6067673   5.2029226   0.          0.        ]]","[ 0.61907806  0.42131473 -0.9481175   0.96625692  0.79262835 -0.32253713
  0.09463473  0.68379725  0.30501151  0.05841833  0.        ]",-0.0827154724974,[-0.98224354 -0.87613463],-2.37783,[ 0.30238426 -0.67218471],[ 0.8360828  -0.26586116]
8,"[[-0.78994428  1.27414088  0.09160686 -0.03695216]
 [-0.22671723  4.04637297  0.          0.        ]]","[ 0.57769071  0.30265498 -0.98790633  1.04878323  0.79262812 -0.32253707
  0.33946414  0.4562399   0.24675739  0.09727774  0.        ]",-0.078038361928,[-0.98224354 -0.87613463],-2.35898,[-0.52541262 -0.86741543],[-0.64743798 -1.21686371]
9,"[[-0.82012937  1.31454259  0.09160686 -0.03695216]
 [-2.78330229  0.0072492   0.          0.        ]]","[ 0.54387395  0.24967199 -1.01826681  1.0780694   0.79262788 -0.322537
  0.15428121 -0.33847909  0.21700902  0.08096729  0.        ]",-0.0751613760987,[-0.98224354 -0.87613463],-2.4154,[ 0.6470046   0.49859014],[ 1.39877032  1.23390969]
